Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.3644229194075
272.5GHz,-180,1deg,4.16725641491164
272.5GHz,-180,2deg,3.69036585284512
272.5GHz,-180,3deg,2.95787574463556
272.5GHz,-180,4deg,1.99065347705713
272.5GHz,-180,5deg,0.796860883467399
272.5GHz,-180,6deg,-0.639039687349444
272.5GHz,-180,7deg,-2.36685844732352
272.5GHz,-180,8deg,-4.47699454998176
272.5GHz,-180,9deg,-7.09206433841733
272.5GHz,-180,10deg,-10.2870101937387
272.5GHz,-180,11deg,-13.6198107557308
272.5GHz,-180,12deg,-15.0492356085749
272.5GHz,-180,13deg,-13.763796312696
272.5GHz,-180,14deg,-11.9186034721598
272.5GHz,-180,15deg,-10.3862907402589
272.5GHz,-180,16deg,-9.22375123357761
272.5GHz,-180,17deg,-8.40898215112849
272.5GHz,-180,18deg,-7.93151607702314
272.5GHz,-180,19deg,-7.77078258759053
272.5GHz,-180,20deg,-7.88629776454326
272.5GHz,-180,21deg,-8.22205422993327
272.5GHz,-180,22deg,-8.71637252225409
272.5GHz,-180,23deg,-9.32167756023555
272.5GHz,-180,24deg,-10.0404717361448
272.5GHz,-180,25deg,-10.9587536105528
272.5GHz,-180,26deg,-12.2435410247953
272.5GHz,-180,27deg,-14.0994340761678
272.5GHz,-180,28deg,-16.6409296729505
272.5GHz,-180,29deg,-19.2290551023012
272.5GHz,-180,30deg,-19.390538912024
272.5GHz,-180,31deg,-17.2225577442136
272.5GHz,-180,32deg,-15.1568434926581
272.5GHz,-180,33deg,-13.8227151941143
272.5GHz,-180,34deg,-13.2158047795289
272.5GHz,-180,35deg,-13.2991274140317
272.5GHz,-180,36deg,-14.0709094140094
272.5GHz,-180,37deg,-15.5483344392258
272.5GHz,-180,38deg,-17.7373011424614
272.5GHz,-180,39deg,-20.5373363758762
272.5GHz,-180,40deg,-23.124124982891
272.5GHz,-180,41deg,-22.7020813629021
272.5GHz,-180,42deg,-19.3851956999597
272.5GHz,-180,43deg,-16.0383252039542
272.5GHz,-180,44deg,-13.4299662520855
272.5GHz,-180,45deg,-11.5758127648435
272.5GHz,-180,46deg,-10.3956612882744
272.5GHz,-180,47deg,-9.80713218119121
272.5GHz,-180,48deg,-9.73402340576146
272.5GHz,-180,49deg,-10.1038399872133
272.5GHz,-180,50deg,-10.8468944375131
272.5GHz,-180,51deg,-11.899897116728
272.5GHz,-180,52deg,-13.2079295879142
272.5GHz,-180,53deg,-14.6986400024063
272.5GHz,-180,54deg,-16.1786875616917
272.5GHz,-180,55deg,-17.1767671514416
272.5GHz,-180,56deg,-17.1710898114284
272.5GHz,-180,57deg,-16.3327302554512
272.5GHz,-180,58deg,-15.3266263750624
272.5GHz,-180,59deg,-14.5994935468275
272.5GHz,-180,60deg,-14.3190414393234
272.5GHz,-180,61deg,-14.522703658211
272.5GHz,-180,62deg,-15.1769241168165
272.5GHz,-180,63deg,-16.129521781206
272.5GHz,-180,64deg,-16.9556035009214
272.5GHz,-180,65deg,-16.9591101365322
272.5GHz,-180,66deg,-15.8966992580236
272.5GHz,-180,67deg,-14.3225989715512
272.5GHz,-180,68deg,-12.7802966817242
272.5GHz,-180,69deg,-11.4817348602457
272.5GHz,-180,70deg,-10.4621553681166
272.5GHz,-180,71deg,-9.70006135554633
272.5GHz,-180,72deg,-9.1617265129725
272.5GHz,-180,73deg,-8.81432849305105
272.5GHz,-180,74deg,-8.62887884393899
272.5GHz,-180,75deg,-8.58011800236017
272.5GHz,-180,76deg,-8.64564790336928
272.5GHz,-180,77deg,-8.8050262152784
272.5GHz,-180,78deg,-9.03906647166422
272.5GHz,-180,79deg,-9.32944057939373
272.5GHz,-180,80deg,-9.65862649467716
272.5GHz,-180,81deg,-10.0102011037508
272.5GHz,-180,82deg,-10.3694174142932
272.5GHz,-180,83deg,-10.7239279786113
272.5GHz,-180,84deg,-11.0644516159294
272.5GHz,-180,85deg,-11.3851698781812
272.5GHz,-180,86deg,-11.6837087449272
272.5GHz,-180,87deg,-11.9606909380143
272.5GHz,-180,88deg,-12.2189756971771
272.5GHz,-180,89deg,-12.462775193038
272.5GHz,-180,90deg,-12.6968285126226
