Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.08743470491281
272.5GHz,-180,1deg,3.74440746039123
272.5GHz,-180,2deg,3.10415196039522
272.5GHz,-180,3deg,2.18365919578236
272.5GHz,-180,4deg,0.98201352024487
272.5GHz,-180,5deg,-0.531816311489467
272.5GHz,-180,6deg,-2.43451587768034
272.5GHz,-180,7deg,-4.86794320202019
272.5GHz,-180,8deg,-8.06362488399522
272.5GHz,-180,9deg,-12.3351144493185
272.5GHz,-180,10deg,-17.4559109226878
272.5GHz,-180,11deg,-19.550512926765
272.5GHz,-180,12deg,-18.353537356541
272.5GHz,-180,13deg,-17.8141777391426
272.5GHz,-180,14deg,-17.2428588833561
272.5GHz,-180,15deg,-15.2023243097024
272.5GHz,-180,16deg,-12.5782378237485
272.5GHz,-180,17deg,-10.4476845520783
272.5GHz,-180,18deg,-8.99380930980402
272.5GHz,-180,19deg,-8.10212120009725
272.5GHz,-180,20deg,-7.62644868457848
272.5GHz,-180,21deg,-7.45602204351243
272.5GHz,-180,22deg,-7.53140715337169
272.5GHz,-180,23deg,-7.83300180314092
272.5GHz,-180,24deg,-8.34581734975534
272.5GHz,-180,25deg,-9.00928430309899
272.5GHz,-180,26deg,-9.6721582852556
272.5GHz,-180,27deg,-10.1148598514841
272.5GHz,-180,28deg,-10.2081641923886
272.5GHz,-180,29deg,-10.06062225247
272.5GHz,-180,30deg,-9.92123523736765
272.5GHz,-180,31deg,-9.99067294699264
272.5GHz,-180,32deg,-10.3463115399353
272.5GHz,-180,33deg,-10.9374135957691
272.5GHz,-180,34deg,-11.5922834777568
272.5GHz,-180,35deg,-12.0871365001332
272.5GHz,-180,36deg,-12.3203128366303
272.5GHz,-180,37deg,-12.4034536766062
272.5GHz,-180,38deg,-12.5068969196779
272.5GHz,-180,39deg,-12.671684742861
272.5GHz,-180,40deg,-12.7814996829705
272.5GHz,-180,41deg,-12.7089356028733
272.5GHz,-180,42deg,-12.5106267195325
272.5GHz,-180,43deg,-12.422377909143
272.5GHz,-180,44deg,-12.6911008047535
272.5GHz,-180,45deg,-13.4654062155855
272.5GHz,-180,46deg,-14.7204383669467
272.5GHz,-180,47deg,-16.0305203995838
272.5GHz,-180,48deg,-16.3962396459681
272.5GHz,-180,49deg,-15.4257162303
272.5GHz,-180,50deg,-14.0428189800572
272.5GHz,-180,51deg,-12.9850478599315
272.5GHz,-180,52deg,-12.460532874938
272.5GHz,-180,53deg,-12.4765569008696
272.5GHz,-180,54deg,-12.9881859142563
272.5GHz,-180,55deg,-13.9181621611201
272.5GHz,-180,56deg,-15.1108923076616
272.5GHz,-180,57deg,-16.2410409542899
272.5GHz,-180,58deg,-16.8260462975252
272.5GHz,-180,59deg,-16.6194316109946
272.5GHz,-180,60deg,-15.9123181427487
272.5GHz,-180,61deg,-15.1435397719871
272.5GHz,-180,62deg,-14.5673235661381
272.5GHz,-180,63deg,-14.277182517969
272.5GHz,-180,64deg,-14.2916649540888
272.5GHz,-180,65deg,-14.5957274288431
272.5GHz,-180,66deg,-15.1469452936695
272.5GHz,-180,67deg,-15.8596371244479
272.5GHz,-180,68deg,-16.5779451582465
272.5GHz,-180,69deg,-17.0753753945582
272.5GHz,-180,70deg,-17.1505710003243
272.5GHz,-180,71deg,-16.7830631482216
272.5GHz,-180,72deg,-16.1394919697708
272.5GHz,-180,73deg,-15.4199114628081
272.5GHz,-180,74deg,-14.7548403110195
272.5GHz,-180,75deg,-14.2020191698944
272.5GHz,-180,76deg,-13.7748009077658
272.5GHz,-180,77deg,-13.4649018205338
272.5GHz,-180,78deg,-13.2552311775192
272.5GHz,-180,79deg,-13.1264705881964
272.5GHz,-180,80deg,-13.0604474175199
272.5GHz,-180,81deg,-13.0418738596557
272.5GHz,-180,82deg,-13.0591261203892
272.5GHz,-180,83deg,-13.1043433994191
272.5GHz,-180,84deg,-13.1730154350792
272.5GHz,-180,85deg,-13.2632337412497
272.5GHz,-180,86deg,-13.3747988243125
272.5GHz,-180,87deg,-13.508356379318
272.5GHz,-180,88deg,-13.6646814189997
272.5GHz,-180,89deg,-13.8441660202117
272.5GHz,-180,90deg,-14.0465177220049
272.5GHz,-180,91deg,-14.2706513373131
272.5GHz,-180,92deg,-14.5147536353105
272.5GHz,-180,93deg,-14.7765077680123
272.5GHz,-180,94deg,-15.0534708084459
272.5GHz,-180,95deg,-15.3435934520197
272.5GHz,-180,96deg,-15.6458500722092
272.5GHz,-180,97deg,-15.9609111308986
272.5GHz,-180,98deg,-16.2917484500351
272.5GHz,-180,99deg,-16.6440331798454
272.5GHz,-180,100deg,-17.0261789150335
272.5GHz,-180,101deg,-17.4488939046532
272.5GHz,-180,102deg,-17.9241087695833
272.5GHz,-180,103deg,-18.4630979193684
272.5GHz,-180,104deg,-19.0734901562019
272.5GHz,-180,105deg,-19.754731397554
272.5GHz,-180,106deg,-20.4917405362307
272.5GHz,-180,107deg,-21.2478670013706
272.5GHz,-180,108deg,-21.9621618186313
272.5GHz,-180,109deg,-22.5613935735428
272.5GHz,-180,110deg,-22.9941111443241
272.5GHz,-180,111deg,-23.2701982793862
272.5GHz,-180,112deg,-23.4689478671698
272.5GHz,-180,113deg,-23.7062421473529
272.5GHz,-180,114deg,-24.0920222715263
272.5GHz,-180,115deg,-24.7003077136018
272.5GHz,-180,116deg,-25.5391743686466
272.5GHz,-180,117deg,-26.4903221452146
272.5GHz,-180,118deg,-27.2290701644825
272.5GHz,-180,119deg,-27.3325924608038
272.5GHz,-180,120deg,-26.7400114868281
272.5GHz,-180,121deg,-25.8544049438697
272.5GHz,-180,122deg,-25.0758733374582
272.5GHz,-180,123deg,-24.5776400593501
272.5GHz,-180,124deg,-24.3467146779825
272.5GHz,-180,125deg,-24.2325471050546
272.5GHz,-180,126deg,-24.0065077821049
272.5GHz,-180,127deg,-23.5217318957633
272.5GHz,-180,128deg,-22.8686546323852
272.5GHz,-180,129deg,-22.3037542891834
272.5GHz,-180,130deg,-22.0728046722829
272.5GHz,-180,131deg,-22.3391453209744
272.5GHz,-180,132deg,-23.1807447625767
272.5GHz,-180,133deg,-24.534433463324
272.5GHz,-180,134deg,-25.9770921620877
272.5GHz,-180,135deg,-26.6282003407547
272.5GHz,-180,136deg,-26.2340558202984
272.5GHz,-180,137deg,-25.6814894370351
272.5GHz,-180,138deg,-25.6977401251866
272.5GHz,-180,139deg,-26.5161363497645
272.5GHz,-180,140deg,-28.0328403586211
272.5GHz,-180,141deg,-29.639351409932
272.5GHz,-180,142deg,-30.3442607455396
272.5GHz,-180,143deg,-30.260550634971
272.5GHz,-180,144deg,-30.4551017603814
272.5GHz,-180,145deg,-31.5172092536059
272.5GHz,-180,146deg,-33.4268168918715
272.5GHz,-180,147deg,-35.1340910115179
272.5GHz,-180,148deg,-34.3234034028363
272.5GHz,-180,149deg,-31.4394446247324
272.5GHz,-180,150deg,-28.4721905960063
272.5GHz,-180,151deg,-26.1294289481542
272.5GHz,-180,152deg,-24.5974040676053
272.5GHz,-180,153deg,-23.9282575312621
272.5GHz,-180,154deg,-24.0997651437325
272.5GHz,-180,155deg,-24.959167520007
272.5GHz,-180,156deg,-26.0634208425282
272.5GHz,-180,157deg,-26.7175882827197
272.5GHz,-180,158deg,-26.7123621820698
272.5GHz,-180,159deg,-26.4643294569881
272.5GHz,-180,160deg,-26.1171878925966
272.5GHz,-180,161deg,-25.5014615982852
272.5GHz,-180,162deg,-24.7752286610208
272.5GHz,-180,163deg,-24.4556818832924
272.5GHz,-180,164deg,-25.0264890211426
272.5GHz,-180,165deg,-26.9341061022058
272.5GHz,-180,166deg,-30.9996078597122
272.5GHz,-180,167deg,-39.6675029798697
272.5GHz,-180,168deg,-36.9512931965404
272.5GHz,-180,169deg,-31.1981204404758
272.5GHz,-180,170deg,-29.0925942129432
272.5GHz,-180,171deg,-28.7232088353033
272.5GHz,-180,172deg,-28.6125998957312
272.5GHz,-180,173deg,-26.9221145159567
272.5GHz,-180,174deg,-24.1544197465464
272.5GHz,-180,175deg,-21.7244944859286
272.5GHz,-180,176deg,-19.9573014379899
272.5GHz,-180,177deg,-18.7168347244426
272.5GHz,-180,178deg,-17.8302189183971
272.5GHz,-180,179deg,-17.2223036041412
272.5GHz,-180,180deg,-16.9078279742704
272.5GHz,-179,0deg,4.08743470491281
272.5GHz,-179,1deg,3.72149519349559
272.5GHz,-179,2deg,3.05848314976725
272.5GHz,-179,3deg,2.11584308856601
272.5GHz,-179,4deg,0.893243022521378
272.5GHz,-179,5deg,-0.639108311635185
272.5GHz,-179,6deg,-2.55497989917311
272.5GHz,-179,7deg,-4.98977837176703
272.5GHz,-179,8deg,-8.16032857406321
272.5GHz,-179,9deg,-12.3428174242576
272.5GHz,-179,10deg,-17.2604293595649
272.5GHz,-179,11deg,-19.4092515027807
272.5GHz,-179,12deg,-18.3711651988874
272.5GHz,-179,13deg,-17.7544377648668
272.5GHz,-179,14deg,-17.1041812749973
272.5GHz,-179,15deg,-15.2379863513692
272.5GHz,-179,16deg,-12.8352367192411
272.5GHz,-179,17deg,-10.8325503255827
272.5GHz,-179,18deg,-9.42926111156663
272.5GHz,-179,19deg,-8.53032583115901
272.5GHz,-179,20deg,-8.00032107267309
272.5GHz,-179,21deg,-7.73943687103983
272.5GHz,-179,22deg,-7.69879169526904
272.5GHz,-179,23deg,-7.86189596430016
272.5GHz,-179,24deg,-8.20775331467837
272.5GHz,-179,25deg,-8.67449535785676
272.5GHz,-179,26deg,-9.14563678610202
272.5GHz,-179,27deg,-9.49116278291513
272.5GHz,-179,28deg,-9.66471027170496
272.5GHz,-179,29deg,-9.76084804390342
272.5GHz,-179,30deg,-9.95534452769028
272.5GHz,-179,31deg,-10.4080408444286
272.5GHz,-179,32deg,-11.2106144462693
272.5GHz,-179,33deg,-12.3553010559453
272.5GHz,-179,34deg,-13.6739813067905
272.5GHz,-179,35deg,-14.7926219461322
272.5GHz,-179,36deg,-15.3584471613021
272.5GHz,-179,37deg,-15.4668741379384
272.5GHz,-179,38deg,-15.5055993824375
272.5GHz,-179,39deg,-15.6694971615669
272.5GHz,-179,40deg,-15.8218214965542
272.5GHz,-179,41deg,-15.6761919898108
272.5GHz,-179,42deg,-15.1737009030023
272.5GHz,-179,43deg,-14.5860841882064
272.5GHz,-179,44deg,-14.2104862412861
272.5GHz,-179,45deg,-14.1659045225904
272.5GHz,-179,46deg,-14.3765133312096
272.5GHz,-179,47deg,-14.5997090491223
272.5GHz,-179,48deg,-14.5500371074898
272.5GHz,-179,49deg,-14.1538943152605
272.5GHz,-179,50deg,-13.6204917883067
272.5GHz,-179,51deg,-13.2184381308806
272.5GHz,-179,52deg,-13.1125733582213
272.5GHz,-179,53deg,-13.3572748968516
272.5GHz,-179,54deg,-13.9220951077857
272.5GHz,-179,55deg,-14.6890349650653
272.5GHz,-179,56deg,-15.4355556501281
272.5GHz,-179,57deg,-15.8866106490699
272.5GHz,-179,58deg,-15.9040624208989
272.5GHz,-179,59deg,-15.6135946828731
272.5GHz,-179,60deg,-15.2629695229502
272.5GHz,-179,61deg,-15.0419881994932
272.5GHz,-179,62deg,-15.0445489207605
272.5GHz,-179,63deg,-15.2984916671736
272.5GHz,-179,64deg,-15.7893460290699
272.5GHz,-179,65deg,-16.4604337749209
272.5GHz,-179,66deg,-17.1905256500361
272.5GHz,-179,67deg,-17.7692448744131
272.5GHz,-179,68deg,-17.9413870689822
272.5GHz,-179,69deg,-17.5771602334464
272.5GHz,-179,70deg,-16.7912380459133
272.5GHz,-179,71deg,-15.819749667952
272.5GHz,-179,72deg,-14.8509393231228
272.5GHz,-179,73deg,-13.9833596079992
272.5GHz,-179,74deg,-13.2539725473795
272.5GHz,-179,75deg,-12.6684485203566
272.5GHz,-179,76deg,-12.2187692083674
272.5GHz,-179,77deg,-11.8917288647166
272.5GHz,-179,78deg,-11.6727602539308
272.5GHz,-179,79deg,-11.5476043124268
272.5GHz,-179,80deg,-11.5030238845466
272.5GHz,-179,81deg,-11.5270971940326
272.5GHz,-179,82deg,-11.609320307035
272.5GHz,-179,83deg,-11.7406112439492
272.5GHz,-179,84deg,-11.9132501766578
272.5GHz,-179,85deg,-12.1207688532526
272.5GHz,-179,86deg,-12.3577988322219
272.5GHz,-179,87deg,-12.6198925039128
272.5GHz,-179,88deg,-12.9033376032541
272.5GHz,-179,89deg,-13.2049915833327
272.5GHz,-179,90deg,-13.5221649107527
272.5GHz,-179,91deg,-13.8525810536059
272.5GHz,-179,92deg,-14.194434986058
272.5GHz,-179,93deg,-14.5465607691022
272.5GHz,-179,94deg,-14.9087018128094
272.5GHz,-179,95deg,-15.281855582237
272.5GHz,-179,96deg,-15.6686406590208
272.5GHz,-179,97deg,-16.073612973736
272.5GHz,-179,98deg,-16.5034439728604
272.5GHz,-179,99deg,-16.9668659733151
272.5GHz,-179,100deg,-17.4742793099734
272.5GHz,-179,101deg,-18.0368817667425
272.5GHz,-179,102deg,-18.6650966421925
272.5GHz,-179,103deg,-19.365925995509
272.5GHz,-179,104deg,-20.138691193064
272.5GHz,-179,105deg,-20.9687268216822
272.5GHz,-179,106deg,-21.8198316790324
272.5GHz,-179,107deg,-22.6302097879499
272.5GHz,-179,108deg,-23.3229405902252
272.5GHz,-179,109deg,-23.840794412142
272.5GHz,-179,110deg,-24.1908254156227
272.5GHz,-179,111deg,-24.4581939281988
272.5GHz,-179,112deg,-24.775112611263
272.5GHz,-179,113deg,-25.2792102053436
272.5GHz,-179,114deg,-26.090075308277
272.5GHz,-179,115deg,-27.2916047099165
272.5GHz,-179,116deg,-28.8596152081864
272.5GHz,-179,117deg,-30.3921753914847
272.5GHz,-179,118deg,-30.8100805348823
272.5GHz,-179,119deg,-29.6150928324952
272.5GHz,-179,120deg,-27.8597609398044
272.5GHz,-179,121deg,-26.377885549481
272.5GHz,-179,122deg,-25.3857961168302
272.5GHz,-179,123deg,-24.8691595155384
272.5GHz,-179,124deg,-24.735034222566
272.5GHz,-179,125deg,-24.8290546066198
272.5GHz,-179,126deg,-24.9445994469209
272.5GHz,-179,127deg,-24.9117520615619
272.5GHz,-179,128deg,-24.7409463669211
272.5GHz,-179,129deg,-24.6372635075971
272.5GHz,-179,130deg,-24.8660622762256
272.5GHz,-179,131deg,-25.6523401001682
272.5GHz,-179,132deg,-27.1405792484146
272.5GHz,-179,133deg,-29.2093567585391
272.5GHz,-179,134deg,-30.747437206931
272.5GHz,-179,135deg,-30.1567076084875
272.5GHz,-179,136deg,-28.6066795949852
272.5GHz,-179,137deg,-27.611576881787
272.5GHz,-179,138deg,-27.4982280058362
272.5GHz,-179,139deg,-28.1365419719484
272.5GHz,-179,140deg,-29.0979070255032
272.5GHz,-179,141deg,-29.7160249454213
272.5GHz,-179,142deg,-29.7895953294899
272.5GHz,-179,143deg,-29.9204371318756
272.5GHz,-179,144deg,-30.7531850891733
272.5GHz,-179,145deg,-32.6982854993474
272.5GHz,-179,146deg,-36.2566139309037
272.5GHz,-179,147deg,-42.6782526589327
272.5GHz,-179,148deg,-42.3283672725707
272.5GHz,-179,149deg,-34.6595591603305
272.5GHz,-179,150deg,-29.9336424717769
272.5GHz,-179,151deg,-26.8872330282823
272.5GHz,-179,152deg,-25.0570456694458
272.5GHz,-179,153deg,-24.2506563219271
272.5GHz,-179,154deg,-24.3224246226423
272.5GHz,-179,155deg,-25.0319065772933
272.5GHz,-179,156deg,-25.898626216897
272.5GHz,-179,157deg,-26.3541396974361
272.5GHz,-179,158deg,-26.3439185296012
272.5GHz,-179,159deg,-26.2020188718046
272.5GHz,-179,160deg,-25.9446931814208
272.5GHz,-179,161deg,-25.3708573143957
272.5GHz,-179,162deg,-24.6701246432638
272.5GHz,-179,163deg,-24.376325158545
272.5GHz,-179,164deg,-24.9614626951238
272.5GHz,-179,165deg,-26.843438226324
272.5GHz,-179,166deg,-30.7499806985334
272.5GHz,-179,167deg,-38.5180370102599
272.5GHz,-179,168deg,-37.321881284098
272.5GHz,-179,169deg,-31.6674177599565
272.5GHz,-179,170deg,-29.4658330512817
272.5GHz,-179,171deg,-28.9165933540695
272.5GHz,-179,172deg,-28.5250373278064
272.5GHz,-179,173deg,-26.7056378630802
272.5GHz,-179,174deg,-23.999408470767
272.5GHz,-179,175deg,-21.6268426738177
