Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.19817355877963
272.5GHz,-180,1deg,1.14285899434542
272.5GHz,-180,2deg,1.0917487591517
272.5GHz,-180,3deg,1.12573627902519
272.5GHz,-180,4deg,1.23984219494345
272.5GHz,-180,5deg,1.33749513868153
272.5GHz,-180,6deg,1.28751976542625
272.5GHz,-180,7deg,0.978884466624203
272.5GHz,-180,8deg,0.339159829864015
272.5GHz,-180,9deg,-0.672018566636244
272.5GHz,-180,10deg,-2.08012642265315
272.5GHz,-180,11deg,-3.92166113691688
272.5GHz,-180,12deg,-6.28446035691377
272.5GHz,-180,13deg,-9.37137654796066
272.5GHz,-180,14deg,-13.5731960137869
272.5GHz,-180,15deg,-18.6974124419702
272.5GHz,-180,16deg,-18.3539088867378
272.5GHz,-180,17deg,-14.5022163221992
272.5GHz,-180,18deg,-11.945431035881
272.5GHz,-180,19deg,-10.4680400584624
272.5GHz,-180,20deg,-9.70851361847404
272.5GHz,-180,21deg,-9.45269454610915
272.5GHz,-180,22deg,-9.57233932258617
272.5GHz,-180,23deg,-9.99606166185344
272.5GHz,-180,24deg,-10.6939925603954
272.5GHz,-180,25deg,-11.6587694648593
272.5GHz,-180,26deg,-12.8856173328192
272.5GHz,-180,27deg,-14.3624797932465
272.5GHz,-180,28deg,-16.0563399126187
272.5GHz,-180,29deg,-17.8141198272931
272.5GHz,-180,30deg,-19.0843292965968
272.5GHz,-180,31deg,-19.0110569155342
272.5GHz,-180,32deg,-17.6917723874664
272.5GHz,-180,33deg,-16.0378910880454
272.5GHz,-180,34deg,-14.5852819571091
272.5GHz,-180,35deg,-13.515817555002
272.5GHz,-180,36deg,-12.9276838086484
272.5GHz,-180,37deg,-12.9246258105807
272.5GHz,-180,38deg,-13.6191872240044
272.5GHz,-180,39deg,-15.0833171601535
272.5GHz,-180,40deg,-17.0620381096965
272.5GHz,-180,41deg,-18.0756461790114
272.5GHz,-180,42deg,-16.6576365659061
272.5GHz,-180,43deg,-14.433269706884
272.5GHz,-180,44deg,-12.6457994415036
272.5GHz,-180,45deg,-11.4245528570384
272.5GHz,-180,46deg,-10.6564204827027
272.5GHz,-180,47deg,-10.2398204108081
272.5GHz,-180,48deg,-10.1251996707202
272.5GHz,-180,49deg,-10.3042826440834
272.5GHz,-180,50deg,-10.783626149483
272.5GHz,-180,51deg,-11.5573167478647
272.5GHz,-180,52deg,-12.5827731262777
272.5GHz,-180,53deg,-13.7569512078226
272.5GHz,-180,54deg,-14.8973755881048
272.5GHz,-180,55deg,-15.7602042893956
272.5GHz,-180,56deg,-16.1446167360906
272.5GHz,-180,57deg,-16.0354985769982
272.5GHz,-180,58deg,-15.6125226968377
272.5GHz,-180,59deg,-15.116525913406
272.5GHz,-180,60deg,-14.7425014156169
272.5GHz,-180,61deg,-14.6171552022397
272.5GHz,-180,62deg,-14.8145352550372
272.5GHz,-180,63deg,-15.3720159765066
272.5GHz,-180,64deg,-16.2904236577734
272.5GHz,-180,65deg,-17.5013960139781
272.5GHz,-180,66deg,-18.7762340049548
272.5GHz,-180,67deg,-19.6305833577066
272.5GHz,-180,68deg,-19.5844560007139
272.5GHz,-180,69deg,-18.7523247078167
272.5GHz,-180,70deg,-17.650512847257
272.5GHz,-180,71deg,-16.6327892096457
272.5GHz,-180,72deg,-15.8242151873343
272.5GHz,-180,73deg,-15.2410084283127
272.5GHz,-180,74deg,-14.8633370477525
272.5GHz,-180,75deg,-14.662964909494
272.5GHz,-180,76deg,-14.6116178124748
272.5GHz,-180,77deg,-14.6823286217251
272.5GHz,-180,78deg,-14.8483887003947
272.5GHz,-180,79deg,-15.081769578817
272.5GHz,-180,80deg,-15.3520715141307
272.5GHz,-180,81deg,-15.626894149214
272.5GHz,-180,82deg,-15.874327818692
272.5GHz,-180,83deg,-16.0675230955056
272.5GHz,-180,84deg,-16.1899361503675
272.5GHz,-180,85deg,-16.2387423432235
272.5GHz,-180,86deg,-16.224410889162
272.5GHz,-180,87deg,-16.1665994078214
272.5GHz,-180,88deg,-16.0885206003273
272.5GHz,-180,89deg,-16.0121291035021
272.5GHz,-180,90deg,-15.955251771617
272.5GHz,-180,91deg,-15.930528611717
272.5GHz,-180,92deg,-15.9454864552128
272.5GHz,-180,93deg,-16.0031119955689
272.5GHz,-180,94deg,-16.1025564216829
272.5GHz,-180,95deg,-16.2398598998088
272.5GHz,-180,96deg,-16.4087576949575
272.5GHz,-180,97deg,-16.6017110616523
272.5GHz,-180,98deg,-16.811285912782
272.5GHz,-180,99deg,-17.0318670337463
272.5GHz,-180,100deg,-17.2614667051873
272.5GHz,-180,101deg,-17.5031636377565
272.5GHz,-180,102deg,-17.7656446874728
272.5GHz,-180,103deg,-18.062502839265
272.5GHz,-180,104deg,-18.4102690247378
272.5GHz,-180,105deg,-18.8253856723704
272.5GHz,-180,106deg,-19.3203066952636
272.5GHz,-180,107deg,-19.8987311811806
272.5GHz,-180,108deg,-20.550066459146
272.5GHz,-180,109deg,-21.2443266694425
272.5GHz,-180,110deg,-21.9315358814838
272.5GHz,-180,111deg,-22.5529097688553
272.5GHz,-180,112deg,-23.0676387750237
272.5GHz,-180,113deg,-23.4827393876679
272.5GHz,-180,114deg,-23.8607333820116
272.5GHz,-180,115deg,-24.29756519261
272.5GHz,-180,116deg,-24.890673547258
272.5GHz,-180,117deg,-25.7139359648042
272.5GHz,-180,118deg,-26.7903380499589
272.5GHz,-180,119deg,-28.0286435275753
272.5GHz,-180,120deg,-29.1001060391843
272.5GHz,-180,121deg,-29.4489634294525
272.5GHz,-180,122deg,-28.8520282911486
272.5GHz,-180,123deg,-27.7564453179562
272.5GHz,-180,124deg,-26.6720557393794
272.5GHz,-180,125deg,-25.8245799788346
272.5GHz,-180,126deg,-25.250244112741
272.5GHz,-180,127deg,-24.9161620429366
272.5GHz,-180,128deg,-24.794900793444
272.5GHz,-180,129deg,-24.91342421393
272.5GHz,-180,130deg,-25.369299135799
272.5GHz,-180,131deg,-26.2994264807994
272.5GHz,-180,132deg,-27.7623020793792
272.5GHz,-180,133deg,-29.337688609552
272.5GHz,-180,134deg,-29.6372210245626
272.5GHz,-180,135deg,-28.3048140554983
272.5GHz,-180,136deg,-26.9383378069802
272.5GHz,-180,137deg,-26.4877705300135
272.5GHz,-180,138deg,-27.2396218153917
272.5GHz,-180,139deg,-29.1958340839579
272.5GHz,-180,140deg,-31.0628846096757
272.5GHz,-180,141deg,-29.8679022871131
272.5GHz,-180,142deg,-27.5847880184835
272.5GHz,-180,143deg,-26.4715424034765
272.5GHz,-180,144deg,-26.8750942082619
272.5GHz,-180,145deg,-28.8476371624779
272.5GHz,-180,146deg,-31.7213716097875
272.5GHz,-180,147deg,-31.7888435281253
272.5GHz,-180,148deg,-29.4159160345582
272.5GHz,-180,149deg,-27.9088252749812
272.5GHz,-180,150deg,-27.2408438155076
272.5GHz,-180,151deg,-26.3774255038605
272.5GHz,-180,152deg,-24.8931391139253
272.5GHz,-180,153deg,-23.5279946554545
272.5GHz,-180,154deg,-22.9292613429999
272.5GHz,-180,155deg,-23.2215470492764
272.5GHz,-180,156deg,-24.0199825951214
272.5GHz,-180,157deg,-24.3822753372226
272.5GHz,-180,158deg,-23.928527013688
272.5GHz,-180,159deg,-23.6125166667943
272.5GHz,-180,160deg,-24.3497589865447
272.5GHz,-180,161deg,-26.6645646646864
272.5GHz,-180,162deg,-30.7737914481637
272.5GHz,-180,163deg,-33.3038872416998
272.5GHz,-180,164deg,-30.9279831938754
272.5GHz,-180,165deg,-29.4462749739089
272.5GHz,-180,166deg,-29.5471556160889
272.5GHz,-180,167deg,-30.1914647097063
272.5GHz,-180,168deg,-29.4773075456917
272.5GHz,-180,169deg,-26.9484044760791
272.5GHz,-180,170deg,-24.2973325655173
272.5GHz,-180,171deg,-22.5007393562008
272.5GHz,-180,172deg,-21.7917009875184
272.5GHz,-180,173deg,-22.0097141828981
272.5GHz,-180,174deg,-22.2850329397381
272.5GHz,-180,175deg,-21.3480904324012
272.5GHz,-180,176deg,-19.7135976462392
272.5GHz,-180,177deg,-18.6401972325862
272.5GHz,-180,178deg,-18.5625003219581
272.5GHz,-180,179deg,-19.4114873224081
272.5GHz,-180,180deg,-20.7547427571687
272.5GHz,-179,0deg,1.19817355877963
272.5GHz,-179,1deg,1.11427257912721
272.5GHz,-179,2deg,1.0371701808623
272.5GHz,-179,3deg,1.05011668871696
272.5GHz,-179,4deg,1.14892490541733
272.5GHz,-179,5deg,1.2349303615908
272.5GHz,-179,6deg,1.17354335106183
272.5GHz,-179,7deg,0.851438908427784
272.5GHz,-179,8deg,0.196514299683811
272.5GHz,-179,9deg,-0.82762625884832
272.5GHz,-179,10deg,-2.23753072968621
272.5GHz,-179,11deg,-4.05398663570975
272.5GHz,-179,12deg,-6.33916378576118
272.5GHz,-179,13deg,-9.25033557400181
272.5GHz,-179,14deg,-13.0838126354172
272.5GHz,-179,15deg,-17.7235247987757
272.5GHz,-179,16deg,-18.4764737016872
272.5GHz,-179,17deg,-14.9959641117699
272.5GHz,-179,18deg,-12.3190241659702
272.5GHz,-179,19deg,-10.7042016697399
272.5GHz,-179,20deg,-9.84589356512629
272.5GHz,-179,21deg,-9.5232979867398
272.5GHz,-179,22deg,-9.56626964758563
272.5GHz,-179,23deg,-9.82694077463318
272.5GHz,-179,24deg,-10.18328884618
272.5GHz,-179,25deg,-10.5584006508067
272.5GHz,-179,26deg,-10.9350716576007
272.5GHz,-179,27deg,-11.3553473374586
272.5GHz,-179,28deg,-11.9045734917913
272.5GHz,-179,29deg,-12.6828509450578
272.5GHz,-179,30deg,-13.7705610348854
272.5GHz,-179,31deg,-15.1882683834954
272.5GHz,-179,32deg,-16.8252415537556
272.5GHz,-179,33deg,-18.3066985314575
272.5GHz,-179,34deg,-19.0144478454598
272.5GHz,-179,35deg,-18.7513752488356
272.5GHz,-179,36deg,-18.095890653071
272.5GHz,-179,37deg,-17.6631048133619
272.5GHz,-179,38deg,-17.7244023274475
272.5GHz,-179,39deg,-18.2398086608959
272.5GHz,-179,40deg,-18.7848639950952
272.5GHz,-179,41deg,-18.628669789982
272.5GHz,-179,42deg,-17.6107505771124
272.5GHz,-179,43deg,-16.3822234011729
272.5GHz,-179,44deg,-15.4721442581477
272.5GHz,-179,45deg,-15.0430321262302
272.5GHz,-179,46deg,-15.0788440973074
272.5GHz,-179,47deg,-15.5023252366146
272.5GHz,-179,48deg,-16.2214687758436
272.5GHz,-179,49deg,-17.1528306096603
272.5GHz,-179,50deg,-18.2306634912741
272.5GHz,-179,51deg,-19.3911422480848
272.5GHz,-179,52deg,-20.5309762223421
272.5GHz,-179,53deg,-21.476765309588
272.5GHz,-179,54deg,-22.0387290559388
272.5GHz,-179,55deg,-22.1546204390406
272.5GHz,-179,56deg,-21.9509910653853
272.5GHz,-179,57deg,-21.6388069639032
272.5GHz,-179,58deg,-21.4092226252456
272.5GHz,-179,59deg,-21.4162880754895
272.5GHz,-179,60deg,-21.7989970101975
272.5GHz,-179,61deg,-22.7074711734452
272.5GHz,-179,62deg,-24.3254544318527
272.5GHz,-179,63deg,-26.8079218768457
272.5GHz,-179,64deg,-29.3500445521666
272.5GHz,-179,65deg,-28.2383828234205
272.5GHz,-179,66deg,-24.621263782789
272.5GHz,-179,67deg,-21.5307773291126
272.5GHz,-179,68deg,-19.2313479929457
272.5GHz,-179,69deg,-17.5315988767692
272.5GHz,-179,70deg,-16.2725648250016
272.5GHz,-179,71deg,-15.3453997117028
272.5GHz,-179,72deg,-14.6746332287161
272.5GHz,-179,73deg,-14.2062115409937
272.5GHz,-179,74deg,-13.9003700778739
272.5GHz,-179,75deg,-13.7271895812722
272.5GHz,-179,76deg,-13.663519297269
272.5GHz,-179,77deg,-13.6906426949035
272.5GHz,-179,78deg,-13.7924605237005
272.5GHz,-179,79deg,-13.9541651174289
272.5GHz,-179,80deg,-14.1614543134325
272.5GHz,-179,81deg,-14.4003301529117
272.5GHz,-179,82deg,-14.657468136521
272.5GHz,-179,83deg,-14.9210368910373
272.5GHz,-179,84deg,-15.1817194679277
272.5GHz,-179,85deg,-15.4335928534476
272.5GHz,-179,86deg,-15.6745332892737
272.5GHz,-179,87deg,-15.9059615248561
272.5GHz,-179,88deg,-16.1319676475301
