Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.91693073854991
272.5GHz,-180,1deg,2.98165401991186
272.5GHz,-180,2deg,2.79840083311759
272.5GHz,-180,3deg,2.36120622013226
272.5GHz,-180,4deg,1.67039109093942
272.5GHz,-180,5deg,0.725829699081718
272.5GHz,-180,6deg,-0.482281732536578
272.5GHz,-180,7deg,-1.98332372755642
272.5GHz,-180,8deg,-3.83645655378787
272.5GHz,-180,9deg,-6.14474646900676
272.5GHz,-180,10deg,-9.08367088678115
272.5GHz,-180,11deg,-12.9673161738788
272.5GHz,-180,12deg,-18.3698665795233
272.5GHz,-180,13deg,-25.0056303125796
272.5GHz,-180,14deg,-24.4851524520428
272.5GHz,-180,15deg,-22.2728580812384
272.5GHz,-180,16deg,-22.6058031624017
272.5GHz,-180,17deg,-25.7480260218879
272.5GHz,-180,18deg,-29.4857703710753
272.5GHz,-180,19deg,-23.0265081483509
272.5GHz,-180,20deg,-17.8742404427776
272.5GHz,-180,21deg,-14.6845102959724
272.5GHz,-180,22deg,-12.6736784809571
272.5GHz,-180,23deg,-11.4858494706999
272.5GHz,-180,24deg,-10.9423891888883
272.5GHz,-180,25deg,-10.9336423874293
272.5GHz,-180,26deg,-11.3640423072411
272.5GHz,-180,27deg,-12.1121877215091
272.5GHz,-180,28deg,-13.0063521614559
272.5GHz,-180,29deg,-13.8508034385924
272.5GHz,-180,30deg,-14.5234011532428
272.5GHz,-180,31deg,-15.045082270462
272.5GHz,-180,32deg,-15.5126720605233
272.5GHz,-180,33deg,-15.9920405798628
272.5GHz,-180,34deg,-16.4964227569195
272.5GHz,-180,35deg,-17.0185021702403
272.5GHz,-180,36deg,-17.5292075641336
272.5GHz,-180,37deg,-17.941806187311
272.5GHz,-180,38deg,-18.1480488280117
272.5GHz,-180,39deg,-18.1555587856484
272.5GHz,-180,40deg,-18.1049784506049
272.5GHz,-180,41deg,-18.0420116776438
272.5GHz,-180,42deg,-17.6764018940414
272.5GHz,-180,43deg,-16.5616476320534
272.5GHz,-180,44deg,-14.7684758752247
272.5GHz,-180,45deg,-12.8372867138009
272.5GHz,-180,46deg,-11.1634078361275
272.5GHz,-180,47deg,-9.88605857632649
272.5GHz,-180,48deg,-9.0194523893468
272.5GHz,-180,49deg,-8.5378058010323
272.5GHz,-180,50deg,-8.40758476569692
272.5GHz,-180,51deg,-8.59539608414728
272.5GHz,-180,52deg,-9.06407575396821
272.5GHz,-180,53deg,-9.76030035964154
272.5GHz,-180,54deg,-10.5957980150979
272.5GHz,-180,55deg,-11.4333832231765
272.5GHz,-180,56deg,-12.1095626044195
272.5GHz,-180,57deg,-12.5189916876592
272.5GHz,-180,58deg,-12.6963538538529
272.5GHz,-180,59deg,-12.789247887691
272.5GHz,-180,60deg,-12.9614963804009
272.5GHz,-180,61deg,-13.3375896252706
272.5GHz,-180,62deg,-14.0047859314394
272.5GHz,-180,63deg,-15.0383761256979
272.5GHz,-180,64deg,-16.5330336284456
272.5GHz,-180,65deg,-18.6477509773367
272.5GHz,-180,66deg,-21.7010425556251
272.5GHz,-180,67deg,-26.4184738196739
272.5GHz,-180,68deg,-32.9575223479028
272.5GHz,-180,69deg,-28.9583912445907
272.5GHz,-180,70deg,-23.9271054441657
272.5GHz,-180,71deg,-20.9231801008788
272.5GHz,-180,72deg,-19.009830047571
272.5GHz,-180,73deg,-17.7635377365574
272.5GHz,-180,74deg,-16.9772312948498
272.5GHz,-180,75deg,-16.5337563096916
272.5GHz,-180,76deg,-16.3578941890145
272.5GHz,-180,77deg,-16.3953339521786
272.5GHz,-180,78deg,-16.6021259486404
272.5GHz,-180,79deg,-16.938847387226
272.5GHz,-180,80deg,-17.3674016875694
272.5GHz,-180,81deg,-17.8498870561518
272.5GHz,-180,82deg,-18.3495758034679
272.5GHz,-180,83deg,-18.8339451265076
272.5GHz,-180,84deg,-19.2789138594038
272.5GHz,-180,85deg,-19.6724497820102
272.5GHz,-180,86deg,-20.0155546671355
272.5GHz,-180,87deg,-20.3199085864129
272.5GHz,-180,88deg,-20.6033007484084
272.5GHz,-180,89deg,-20.8848568049323
272.5GHz,-180,90deg,-21.1815435520456
272.5GHz,-180,91deg,-21.5063364768718
272.5GHz,-180,92deg,-21.8676745067858
272.5GHz,-180,93deg,-22.2696205098787
272.5GHz,-180,94deg,-22.7122734356952
272.5GHz,-180,95deg,-23.1921920871569
272.5GHz,-180,96deg,-23.7027720137687
272.5GHz,-180,97deg,-24.2346372986479
272.5GHz,-180,98deg,-24.7761632942028
272.5GHz,-180,99deg,-25.3142178793847
272.5GHz,-180,100deg,-25.8350737510117
272.5GHz,-180,101deg,-26.3252161753942
272.5GHz,-180,102deg,-26.7715604936175
272.5GHz,-180,103deg,-27.1606202567542
272.5GHz,-180,104deg,-27.4766567662406
272.5GHz,-180,105deg,-27.6998423953416
272.5GHz,-180,106deg,-27.8066271785777
272.5GHz,-180,107deg,-27.7747731022323
272.5GHz,-180,108deg,-27.5933719667088
272.5GHz,-180,109deg,-27.2735828181399
272.5GHz,-180,110deg,-26.8530007228311
272.5GHz,-180,111deg,-26.3903512391959
272.5GHz,-180,112deg,-25.9546016861024
