Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,-1.13298535332307
272.5GHz,-180,1deg,-1.05102413992946
272.5GHz,-180,2deg,-1.04747254176652
272.5GHz,-180,3deg,-1.11589886443613
272.5GHz,-180,4deg,-1.28311267573467
272.5GHz,-180,5deg,-1.60565485348287
272.5GHz,-180,6deg,-2.15250077111181
272.5GHz,-180,7deg,-2.98948554516414
272.5GHz,-180,8deg,-4.1758329708791
272.5GHz,-180,9deg,-5.77553720760362
272.5GHz,-180,10deg,-7.88668757891244
272.5GHz,-180,11deg,-10.6999058874415
272.5GHz,-180,12deg,-14.5883724636083
272.5GHz,-180,13deg,-19.5431113868957
272.5GHz,-180,14deg,-19.2978946462196
272.5GHz,-180,15deg,-14.8524303207674
272.5GHz,-180,16deg,-11.6784614648066
272.5GHz,-180,17deg,-9.6011810865266
272.5GHz,-180,18deg,-8.23861863082544
272.5GHz,-180,19deg,-7.35227460972077
272.5GHz,-180,20deg,-6.78309695941047
272.5GHz,-180,21deg,-6.43738105977047
272.5GHz,-180,22deg,-6.29184078824891
272.5GHz,-180,23deg,-6.38047711716848
272.5GHz,-180,24deg,-6.75938812815023
272.5GHz,-180,25deg,-7.47129156789752
272.5GHz,-180,26deg,-8.52302681512741
272.5GHz,-180,27deg,-9.87185700884682
272.5GHz,-180,28deg,-11.4134382159254
272.5GHz,-180,29deg,-12.9778095254126
272.5GHz,-180,30deg,-14.3651492528545
272.5GHz,-180,31deg,-15.4430948432394
272.5GHz,-180,32deg,-16.2158821488435
272.5GHz,-180,33deg,-16.7438373714767
272.5GHz,-180,34deg,-17.0182339367995
272.5GHz,-180,35deg,-17.0055273201941
272.5GHz,-180,36deg,-16.8245777787575
272.5GHz,-180,37deg,-16.7699918363108
272.5GHz,-180,38deg,-17.1677311457639
272.5GHz,-180,39deg,-18.3062018875603
272.5GHz,-180,40deg,-20.4773481146579
272.5GHz,-180,41deg,-23.8266604699918
272.5GHz,-180,42deg,-25.858470384795
272.5GHz,-180,43deg,-22.6991329048885
272.5GHz,-180,44deg,-19.1909991506924
272.5GHz,-180,45deg,-16.7282464808527
272.5GHz,-180,46deg,-15.035412052525
272.5GHz,-180,47deg,-13.8610783729648
272.5GHz,-180,48deg,-13.0576335048512
272.5GHz,-180,49deg,-12.5501041562234
272.5GHz,-180,50deg,-12.3081339200014
272.5GHz,-180,51deg,-12.3203255550716
272.5GHz,-180,52deg,-12.5679759553964
272.5GHz,-180,53deg,-12.9959969763626
272.5GHz,-180,54deg,-13.4842689452727
272.5GHz,-180,55deg,-13.8474626903746
272.5GHz,-180,56deg,-13.9163929681494
272.5GHz,-180,57deg,-13.6703114728066
272.5GHz,-180,58deg,-13.2512691193534
272.5GHz,-180,59deg,-12.8372489566927
272.5GHz,-180,60deg,-12.5426839907432
272.5GHz,-180,61deg,-12.4035340207536
272.5GHz,-180,62deg,-12.3963212051578
272.5GHz,-180,63deg,-12.4583956227823
272.5GHz,-180,64deg,-12.5079485859545
272.5GHz,-180,65deg,-12.4695229682223
272.5GHz,-180,66deg,-12.3009608572008
272.5GHz,-180,67deg,-12.0061826074299
272.5GHz,-180,68deg,-11.6248201146669
272.5GHz,-180,69deg,-11.2096035890331
272.5GHz,-180,70deg,-10.8084042073431
272.5GHz,-180,71deg,-10.4569833896292
272.5GHz,-180,72deg,-10.1790266971771
272.5GHz,-180,73deg,-9.98873334552385
272.5GHz,-180,74deg,-9.89342121642078
272.5GHz,-180,75deg,-9.89542535621516
272.5GHz,-180,76deg,-9.99333828155722
272.5GHz,-180,77deg,-10.1828099734253
272.5GHz,-180,78deg,-10.4570919083978
272.5GHz,-180,79deg,-10.8074488237064
272.5GHz,-180,80deg,-11.2235216957852
272.5GHz,-180,81deg,-11.6937050992106
272.5GHz,-180,82deg,-12.2055892501043
272.5GHz,-180,83deg,-12.7464991885295
272.5GHz,-180,84deg,-13.3041324485787
272.5GHz,-180,85deg,-13.867251706099
272.5GHz,-180,86deg,-14.4263408867246
272.5GHz,-180,87deg,-14.9741026428872
272.5GHz,-180,88deg,-15.5056830210265
272.5GHz,-180,89deg,-16.0185620994508
272.5GHz,-180,90deg,-16.5121304846546
272.5GHz,-180,91deg,-16.9870479265313
272.5GHz,-180,92deg,-17.4445234237577
272.5GHz,-180,93deg,-17.8856584466441
272.5GHz,-180,94deg,-18.3109694539486
272.5GHz,-180,95deg,-18.720172498127
272.5GHz,-180,96deg,-19.1122827142033
272.5GHz,-180,97deg,-19.4860515576728
272.5GHz,-180,98deg,-19.8407215082639
272.5GHz,-180,99deg,-20.1770108573398
272.5GHz,-180,100deg,-20.4981564585529
272.5GHz,-180,101deg,-20.8107689414654
272.5GHz,-180,102deg,-21.1252288770883
272.5GHz,-180,103deg,-21.4553803194344
272.5GHz,-180,104deg,-21.8173047279699
272.5GHz,-180,105deg,-22.2268698623622
272.5GHz,-180,106deg,-22.6954237771372
272.5GHz,-180,107deg,-23.2224435558741
272.5GHz,-180,108deg,-23.7836994371951
272.5GHz,-180,109deg,-24.315899512142
272.5GHz,-180,110deg,-24.7091274968198
272.5GHz,-180,111deg,-24.8356538353293
272.5GHz,-180,112deg,-24.630156470892
272.5GHz,-180,113deg,-24.1562217487146
272.5GHz,-180,114deg,-23.5746272168879
272.5GHz,-180,115deg,-23.0574325332735
272.5GHz,-180,116deg,-22.7396252128652
272.5GHz,-180,117deg,-22.7190141093899
272.5GHz,-180,118deg,-23.0739486221025
272.5GHz,-180,119deg,-23.880262609996
272.5GHz,-180,120deg,-25.2191132542152
272.5GHz,-180,121deg,-27.1495385782844
272.5GHz,-180,122deg,-29.5099364933549
272.5GHz,-180,123deg,-31.2287408853048
272.5GHz,-180,124deg,-30.7435161002595
272.5GHz,-180,125deg,-29.0694904638504
272.5GHz,-180,126deg,-27.6900548650378
272.5GHz,-180,127deg,-26.9814397421737
272.5GHz,-180,128deg,-26.9530546865745
272.5GHz,-180,129deg,-27.5729317274589
272.5GHz,-180,130deg,-28.8344761080139
272.5GHz,-180,131deg,-30.775638212285
272.5GHz,-180,132deg,-33.4748566738908
272.5GHz,-180,133deg,-36.770972939154
272.5GHz,-180,134deg,-38.5549192559762
272.5GHz,-180,135deg,-36.5757049197327
272.5GHz,-180,136deg,-34.0805599744108
272.5GHz,-180,137deg,-32.6332161612574
272.5GHz,-180,138deg,-32.3925924601918
272.5GHz,-180,139deg,-33.353868189607
272.5GHz,-180,140deg,-34.9996295659061
272.5GHz,-180,141deg,-34.9466731797632
272.5GHz,-180,142deg,-32.5803813161521
272.5GHz,-180,143deg,-30.570603940302
272.5GHz,-180,144deg,-29.8267105668049
272.5GHz,-180,145deg,-30.3882446650064
272.5GHz,-180,146deg,-31.9639775328172
272.5GHz,-180,147deg,-33.2207684215568
272.5GHz,-180,148deg,-32.4839847557225
272.5GHz,-180,149deg,-30.995409700515
272.5GHz,-180,150deg,-29.9251037032277
272.5GHz,-180,151deg,-29.0515208016459
272.5GHz,-180,152deg,-27.9560923307061
272.5GHz,-180,153deg,-26.7588443374534
272.5GHz,-180,154deg,-25.7756920253864
272.5GHz,-180,155deg,-25.0137683950434
272.5GHz,-180,156deg,-24.2416384996915
272.5GHz,-180,157deg,-23.3788948091392
272.5GHz,-180,158deg,-22.6569611274729
272.5GHz,-180,159deg,-22.3599583984162
272.5GHz,-180,160deg,-22.6180906134148
272.5GHz,-180,161deg,-23.4043896134472
272.5GHz,-180,162deg,-24.6163200352266
272.5GHz,-180,163deg,-26.2050548050131
272.5GHz,-180,164deg,-28.2513386858636
272.5GHz,-180,165deg,-30.7432168136846
272.5GHz,-180,166deg,-32.8912384692363
272.5GHz,-180,167deg,-33.4523286849512
272.5GHz,-180,168deg,-33.0977867235681
272.5GHz,-180,169deg,-32.6260803907545
272.5GHz,-180,170deg,-31.567910743293
272.5GHz,-180,171deg,-29.7602956984977
272.5GHz,-180,172deg,-27.7474793338274
272.5GHz,-180,173deg,-25.8988166389239
272.5GHz,-180,174deg,-24.3970717888616
272.5GHz,-180,175deg,-23.407769587832
272.5GHz,-180,176deg,-23.0053961595838
272.5GHz,-180,177deg,-23.0381213746802
272.5GHz,-180,178deg,-23.0816217034839
272.5GHz,-180,179deg,-22.784357260234
272.5GHz,-180,180deg,-22.3514372189024
272.5GHz,-179,0deg,-1.13298535332307
272.5GHz,-179,1deg,-1.08228606398782
272.5GHz,-179,2deg,-1.11218189338379
272.5GHz,-179,3deg,-1.21130005927382
272.5GHz,-179,4deg,-1.3999053317512
272.5GHz,-179,5deg,-1.72978366814484
272.5GHz,-179,6deg,-2.26930533085227
272.5GHz,-179,7deg,-3.08739502287606
272.5GHz,-179,8deg,-4.24712229358579
272.5GHz,-179,9deg,-5.81191091695593
272.5GHz,-179,10deg,-7.86585008873881
272.5GHz,-179,11deg,-10.5514747189314
272.5GHz,-179,12deg,-14.0896786530127
272.5GHz,-179,13deg,-18.1430662535725
272.5GHz,-179,14deg,-18.3767465230167
272.5GHz,-179,15deg,-14.8230533779764
272.5GHz,-179,16deg,-11.8558793719948
272.5GHz,-179,17deg,-9.81652192323925
272.5GHz,-179,18deg,-8.44917063016181
272.5GHz,-179,19deg,-7.54892447057542
272.5GHz,-179,20deg,-6.96558452136761
272.5GHz,-179,21deg,-6.59499299356701
272.5GHz,-179,22deg,-6.38067314974197
272.5GHz,-179,23deg,-6.30666532536177
272.5GHz,-179,24deg,-6.37812058305975
272.5GHz,-179,25deg,-6.60374926973349
272.5GHz,-179,26deg,-6.99123434477149
272.5GHz,-179,27deg,-7.55203504881849
272.5GHz,-179,28deg,-8.30475265755886
272.5GHz,-179,29deg,-9.27212695530218
272.5GHz,-179,30deg,-10.4774665455706
272.5GHz,-179,31deg,-11.9498496948498
272.5GHz,-179,32deg,-13.7383854082799
272.5GHz,-179,33deg,-15.9147734829474
272.5GHz,-179,34deg,-18.4990769933962
272.5GHz,-179,35deg,-21.1263607363816
272.5GHz,-179,36deg,-22.5594881521413
272.5GHz,-179,37deg,-22.2294933121781
272.5GHz,-179,38deg,-21.477897059591
272.5GHz,-179,39deg,-21.200947739918
272.5GHz,-179,40deg,-21.489019615158
272.5GHz,-179,41deg,-22.0212416544025
272.5GHz,-179,42deg,-22.1565419253582
272.5GHz,-179,43deg,-21.4111332511321
272.5GHz,-179,44deg,-20.0687636357346
272.5GHz,-179,45deg,-18.6886799729743
272.5GHz,-179,46deg,-17.5658410286877
272.5GHz,-179,47deg,-16.7771899963719
272.5GHz,-179,48deg,-16.3152002324356
272.5GHz,-179,49deg,-16.1501158549125
272.5GHz,-179,50deg,-16.2452982942025
272.5GHz,-179,51deg,-16.5410585538433
272.5GHz,-179,52deg,-16.9091083308385
272.5GHz,-179,53deg,-17.1090608087203
272.5GHz,-179,54deg,-16.8671336981953
272.5GHz,-179,55deg,-16.1277448016573
272.5GHz,-179,56deg,-15.1336040180789
272.5GHz,-179,57deg,-14.1868740610254
272.5GHz,-179,58deg,-13.4755467813092
272.5GHz,-179,59deg,-13.0755080453502
272.5GHz,-179,60deg,-12.9952432050749
272.5GHz,-179,61deg,-13.2009630468795
272.5GHz,-179,62deg,-13.6201146615261
272.5GHz,-179,63deg,-14.1344732958824
272.5GHz,-179,64deg,-14.5836440873858
272.5GHz,-179,65deg,-14.8092785352583
272.5GHz,-179,66deg,-14.7362385976802
272.5GHz,-179,67deg,-14.4114244171682
272.5GHz,-179,68deg,-13.9501890134441
272.5GHz,-179,69deg,-13.4599141122344
272.5GHz,-179,70deg,-13.0081362091159
272.5GHz,-179,71deg,-12.6274553593477
272.5GHz,-179,72deg,-12.3297249228738
272.5GHz,-179,73deg,-12.1168759445402
272.5GHz,-179,74deg,-11.9867419057888
272.5GHz,-179,75deg,-11.9354669865728
272.5GHz,-179,76deg,-11.9581697829682
272.5GHz,-179,77deg,-12.0489623128391
272.5GHz,-179,78deg,-12.2009038628093
272.5GHz,-179,79deg,-12.4061263201051
272.5GHz,-179,80deg,-12.6561761598181
272.5GHz,-179,81deg,-12.9425231458482
272.5GHz,-179,82deg,-13.2571419107288
272.5GHz,-179,83deg,-13.5930563691275
272.5GHz,-179,84deg,-13.9447427518749
272.5GHz,-179,85deg,-14.3083156127832
272.5GHz,-179,86deg,-14.6814681589424
272.5GHz,-179,87deg,-15.0631903385991
272.5GHz,-179,88deg,-15.4533281545558
272.5GHz,-179,89deg,-15.8520643482054
272.5GHz,-179,90deg,-16.2593944167688
272.5GHz,-179,91deg,-16.6746535402617
272.5GHz,-179,92deg,-17.0961335178253
272.5GHz,-179,93deg,-17.5208251907589
272.5GHz,-179,94deg,-17.9443349296027
272.5GHz,-179,95deg,-18.3610482417667
272.5GHz,-179,96deg,-18.7646329030424
272.5GHz,-179,97deg,-19.1489605085003
272.5GHz,-179,98deg,-19.5094488405887
272.5GHz,-179,99deg,-19.8446799676651
272.5GHz,-179,100deg,-20.1579762173427
272.5GHz,-179,101deg,-20.4585194935185
272.5GHz,-179,102deg,-20.761671132093
272.5GHz,-179,103deg,-21.0883709832798
272.5GHz,-179,104deg,-21.4637005974998
272.5GHz,-179,105deg,-21.9146555562372
272.5GHz,-179,106deg,-22.4666795393071
272.5GHz,-179,107deg,-23.1373483325384
