Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.9960505659168
272.5GHz,-180,1deg,3.74335281265807
272.5GHz,-180,2deg,3.16613797462958
272.5GHz,-180,3deg,2.26056472682045
272.5GHz,-180,4deg,1.00957909950307
272.5GHz,-180,5deg,-0.624615393343268
272.5GHz,-180,6deg,-2.69272856638163
272.5GHz,-180,7deg,-5.17762109065526
272.5GHz,-180,8deg,-7.62036830681561
272.5GHz,-180,9deg,-8.57422185008655
272.5GHz,-180,10deg,-7.55737515701556
272.5GHz,-180,11deg,-6.15846806780256
272.5GHz,-180,12deg,-5.29832245012102
272.5GHz,-180,13deg,-5.15611147176974
272.5GHz,-180,14deg,-5.72142895758068
272.5GHz,-180,15deg,-6.94065487808046
272.5GHz,-180,16deg,-8.71819912615232
272.5GHz,-180,17deg,-10.86276429339
272.5GHz,-180,18deg,-12.9814748648602
272.5GHz,-180,19deg,-14.4195095103518
272.5GHz,-180,20deg,-14.6990875336817
272.5GHz,-180,21deg,-14.1808198240939
272.5GHz,-180,22deg,-13.5904760059221
272.5GHz,-180,23deg,-13.3776426159083
272.5GHz,-180,24deg,-13.728052217702
272.5GHz,-180,25deg,-14.7076905341334
272.5GHz,-180,26deg,-16.2680486537708
272.5GHz,-180,27deg,-17.9160009132144
272.5GHz,-180,28deg,-18.2604212612636
272.5GHz,-180,29deg,-16.9258953811398
272.5GHz,-180,30deg,-15.4643643400925
272.5GHz,-180,31deg,-14.8234472200331
272.5GHz,-180,32deg,-15.3046027346982
272.5GHz,-180,33deg,-17.0850172412006
272.5GHz,-180,34deg,-19.9920740332424
272.5GHz,-180,35deg,-21.0986451291734
272.5GHz,-180,36deg,-18.4491273828163
272.5GHz,-180,37deg,-16.0906694602011
272.5GHz,-180,38deg,-15.0415221148354
272.5GHz,-180,39deg,-15.20420496803
272.5GHz,-180,40deg,-16.5111018835419
272.5GHz,-180,41deg,-18.9646260696794
272.5GHz,-180,42deg,-22.0427543236474
272.5GHz,-180,43deg,-22.5479253705975
272.5GHz,-180,44deg,-19.8211035901244
272.5GHz,-180,45deg,-17.2385916338493
272.5GHz,-180,46deg,-15.4379453455611
272.5GHz,-180,47deg,-14.2357225856993
272.5GHz,-180,48deg,-13.4166640435026
272.5GHz,-180,49deg,-12.7950829646899
272.5GHz,-180,50deg,-12.2327108239308
272.5GHz,-180,51deg,-11.6740236182874
272.5GHz,-180,52deg,-11.1524727757645
272.5GHz,-180,53deg,-10.7454550287541
272.5GHz,-180,54deg,-10.5183073484073
272.5GHz,-180,55deg,-10.4937143993678
272.5GHz,-180,56deg,-10.6448614874659
272.5GHz,-180,57deg,-10.9014283010079
