Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.26489795285665
272.5GHz,-180,1deg,1.80632822893211
272.5GHz,-180,2deg,1.01513512668308
272.5GHz,-180,3deg,0.0216097906569115
272.5GHz,-180,4deg,-0.98420494755829
272.5GHz,-180,5deg,-1.80938451314741
272.5GHz,-180,6deg,-2.38706949058339
272.5GHz,-180,7deg,-2.82937619787288
272.5GHz,-180,8deg,-3.30279616121262
272.5GHz,-180,9deg,-3.87810699555264
272.5GHz,-180,10deg,-4.4890275463669
272.5GHz,-180,11deg,-5.00357679412191
272.5GHz,-180,12deg,-5.34273714089552
272.5GHz,-180,13deg,-5.51056567510739
272.5GHz,-180,14deg,-5.52576155445321
272.5GHz,-180,15deg,-5.41453918151465
272.5GHz,-180,16deg,-5.27460473051443
272.5GHz,-180,17deg,-5.26469372393426
272.5GHz,-180,18deg,-5.51600317366974
272.5GHz,-180,19deg,-6.07216484259744
272.5GHz,-180,20deg,-6.88629488133738
272.5GHz,-180,21deg,-7.85252063643706
272.5GHz,-180,22deg,-8.85924619292154
272.5GHz,-180,23deg,-9.85531669762135
272.5GHz,-180,24deg,-10.9180880691148
272.5GHz,-180,25deg,-12.3109334108449
272.5GHz,-180,26deg,-14.5471032763973
272.5GHz,-180,27deg,-18.6484813847318
272.5GHz,-180,28deg,-25.729392525797
272.5GHz,-180,29deg,-20.2506533161182
272.5GHz,-180,30deg,-14.7598064168203
272.5GHz,-180,31deg,-11.8990348926406
272.5GHz,-180,32deg,-10.5207002990207
272.5GHz,-180,33deg,-10.194971665714
272.5GHz,-180,34deg,-10.7386836668651
272.5GHz,-180,35deg,-12.0213890611174
272.5GHz,-180,36deg,-13.6875654082644
272.5GHz,-180,37deg,-14.6631775594019
272.5GHz,-180,38deg,-13.9832268637382
272.5GHz,-180,39deg,-12.5840814816613
272.5GHz,-180,40deg,-11.536637190181
272.5GHz,-180,41deg,-11.1111241654523
272.5GHz,-180,42deg,-11.1787077475387
272.5GHz,-180,43deg,-11.3516174132033
272.5GHz,-180,44deg,-11.104247124168
272.5GHz,-180,45deg,-10.2403226239979
272.5GHz,-180,46deg,-9.0763083564451
272.5GHz,-180,47deg,-7.9752437771511
272.5GHz,-180,48deg,-7.096474621412
272.5GHz,-180,49deg,-6.47005477764186
272.5GHz,-180,50deg,-6.09499887767155
272.5GHz,-180,51deg,-5.98423695537974
272.5GHz,-180,52deg,-6.17077867977283
272.5GHz,-180,53deg,-6.69585933649879
272.5GHz,-180,54deg,-7.59153142941866
272.5GHz,-180,55deg,-8.85641913896226
272.5GHz,-180,56deg,-10.4101870638912
272.5GHz,-180,57deg,-12.0210041050753
272.5GHz,-180,58deg,-13.3060443190698
272.5GHz,-180,59deg,-14.0243467166559
272.5GHz,-180,60deg,-14.3753191366896
272.5GHz,-180,61deg,-14.7248985380933
272.5GHz,-180,62deg,-15.2084479580298
272.5GHz,-180,63deg,-15.5789760031541
272.5GHz,-180,64deg,-15.293600492071
272.5GHz,-180,65deg,-14.1135867560271
272.5GHz,-180,66deg,-12.4523536575037
272.5GHz,-180,67deg,-10.7920171151986
272.5GHz,-180,68deg,-9.35062690546562
272.5GHz,-180,69deg,-8.17521327731076
272.5GHz,-180,70deg,-7.24975153253517
272.5GHz,-180,71deg,-6.5420272753848
272.5GHz,-180,72deg,-6.01927550193909
272.5GHz,-180,73deg,-5.65231641109906
272.5GHz,-180,74deg,-5.41583979795421
272.5GHz,-180,75deg,-5.2875516528752
272.5GHz,-180,76deg,-5.24717444736504
272.5GHz,-180,77deg,-5.27569616858495
272.5GHz,-180,78deg,-5.35503634791472
272.5GHz,-180,79deg,-5.46817985045888
272.5GHz,-180,80deg,-5.59972797788029
