Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.20895465326415
272.5GHz,-180,1deg,2.70452798231304
272.5GHz,-180,2deg,1.8241237909189
272.5GHz,-180,3deg,0.610745333170957
272.5GHz,-180,4deg,-0.894488346298686
272.5GHz,-180,5deg,-2.65437187542812
272.5GHz,-180,6deg,-4.62730817326952
272.5GHz,-180,7deg,-6.7003178223042
272.5GHz,-180,8deg,-8.49059057087178
272.5GHz,-180,9deg,-9.32307569325573
272.5GHz,-180,10deg,-9.14698548379769
272.5GHz,-180,11deg,-8.81099406794759
272.5GHz,-180,12deg,-8.97310617788211
272.5GHz,-180,13deg,-9.71928736381043
272.5GHz,-180,14deg,-10.4383751479919
272.5GHz,-180,15deg,-10.0191856104566
272.5GHz,-180,16deg,-8.54799576288993
272.5GHz,-180,17deg,-7.07362050923066
272.5GHz,-180,18deg,-6.08084907434828
272.5GHz,-180,19deg,-5.59233265127511
272.5GHz,-180,20deg,-5.49442018167081
272.5GHz,-180,21deg,-5.66485514990777
272.5GHz,-180,22deg,-6.02812091837282
272.5GHz,-180,23deg,-6.57941433438958
272.5GHz,-180,24deg,-7.36871660974932
272.5GHz,-180,25deg,-8.43551054722558
272.5GHz,-180,26deg,-9.67831235961747
272.5GHz,-180,27deg,-10.6824824501668
272.5GHz,-180,28deg,-10.8984693130597
272.5GHz,-180,29deg,-10.4173381066135
272.5GHz,-180,30deg,-9.89742827492885
272.5GHz,-180,31deg,-9.81199568413945
272.5GHz,-180,32deg,-10.333222786854
272.5GHz,-180,33deg,-11.4582995592166
272.5GHz,-180,34deg,-12.998088541711
272.5GHz,-180,35deg,-14.42420572076
272.5GHz,-180,36deg,-15.0511921446288
272.5GHz,-180,37deg,-14.953796671842
272.5GHz,-180,38deg,-14.8572129538649
272.5GHz,-180,39deg,-15.1560112842636
272.5GHz,-180,40deg,-15.5722807645654
272.5GHz,-180,41deg,-15.204430799181
272.5GHz,-180,42deg,-13.7314007586261
272.5GHz,-180,43deg,-12.0190625025781
272.5GHz,-180,44deg,-10.7629240117788
272.5GHz,-180,45deg,-10.1638308317713
272.5GHz,-180,46deg,-10.2031972755047
272.5GHz,-180,47deg,-10.7386270978164
272.5GHz,-180,48deg,-11.4535340179378
272.5GHz,-180,49deg,-11.8589737098894
272.5GHz,-180,50deg,-11.6607947053425
272.5GHz,-180,51deg,-11.1043525344895
272.5GHz,-180,52deg,-10.6167649984065
272.5GHz,-180,53deg,-10.4375450239607
272.5GHz,-180,54deg,-10.6161527007149
272.5GHz,-180,55deg,-11.0837218307178
272.5GHz,-180,56deg,-11.6824860732953
272.5GHz,-180,57deg,-12.1942581457184
272.5GHz,-180,58deg,-12.4361400585058
272.5GHz,-180,59deg,-12.3887710323183
272.5GHz,-180,60deg,-12.1984909623288
272.5GHz,-180,61deg,-12.0546453353142
272.5GHz,-180,62deg,-12.1039658650734
272.5GHz,-180,63deg,-12.4447699664428
272.5GHz,-180,64deg,-13.1499024737968
272.5GHz,-180,65deg,-14.2825612336306
272.5GHz,-180,66deg,-15.8782737960648
272.5GHz,-180,67deg,-17.7993571448354
272.5GHz,-180,68deg,-19.2379270597055
272.5GHz,-180,69deg,-18.7638046082291
272.5GHz,-180,70deg,-16.7577814799942
272.5GHz,-180,71deg,-14.6125755371048
272.5GHz,-180,72deg,-12.8319215292142
272.5GHz,-180,73deg,-11.4512447438009
272.5GHz,-180,74deg,-10.4099654281379
272.5GHz,-180,75deg,-9.64282848407427
272.5GHz,-180,76deg,-9.09486692233858
272.5GHz,-180,77deg,-8.72126493711744
272.5GHz,-180,78deg,-8.48517127844549
272.5GHz,-180,79deg,-8.35594129873093
272.5GHz,-180,80deg,-8.30807708905093
272.5GHz,-180,81deg,-8.32069117107471
272.5GHz,-180,82deg,-8.37724923384777
272.5GHz,-180,83deg,-8.46536692906969
272.5GHz,-180,84deg,-8.57649567479509
272.5GHz,-180,85deg,-8.70541943840646
272.5GHz,-180,86deg,-8.84957608959497
272.5GHz,-180,87deg,-9.00828445827542
272.5GHz,-180,88deg,-9.18198372136963
272.5GHz,-180,89deg,-9.37157762540316
272.5GHz,-180,90deg,-9.57794014513665
272.5GHz,-180,91deg,-9.80160165937669
272.5GHz,-180,92deg,-10.0426080924033
272.5GHz,-180,93deg,-10.3005322077824
272.5GHz,-180,94deg,-10.5746119564055
272.5GHz,-180,95deg,-10.8639886357132
272.5GHz,-180,96deg,-11.1680117073464
272.5GHz,-180,97deg,-11.4865644849958
272.5GHz,-180,98deg,-11.8203465261724
272.5GHz,-180,99deg,-12.171029305085
272.5GHz,-180,100deg,-12.5411889155851
272.5GHz,-180,101deg,-12.9339206503124
272.5GHz,-180,102deg,-13.3520623942356
272.5GHz,-180,103deg,-13.7970081056052
272.5GHz,-180,104deg,-14.2672054140196
272.5GHz,-180,105deg,-14.7566510309307
272.5GHz,-180,106deg,-15.2540669081745
272.5GHz,-180,107deg,-15.7438753022092
272.5GHz,-180,108deg,-16.2101685440293
272.5GHz,-180,109deg,-16.6438246959366
272.5GHz,-180,110deg,-17.0505074846009
272.5GHz,-180,111deg,-17.4551574732838
272.5GHz,-180,112deg,-17.8993911273604
272.5GHz,-180,113deg,-18.4315984044367
272.5GHz,-180,114deg,-19.0910420272537
272.5GHz,-180,115deg,-19.883826000536
272.5GHz,-180,116deg,-20.7441657228761
272.5GHz,-180,117deg,-21.4889949696294
272.5GHz,-180,118deg,-21.8460323095727
272.5GHz,-180,119deg,-21.6660944230204
272.5GHz,-180,120deg,-21.1113858687738
272.5GHz,-180,121deg,-20.5014201237455
272.5GHz,-180,122deg,-20.0812216886836
272.5GHz,-180,123deg,-19.9664030021831
272.5GHz,-180,124deg,-20.1642251169091
272.5GHz,-180,125deg,-20.5716161756087
272.5GHz,-180,126deg,-20.9600541110296
272.5GHz,-180,127deg,-21.0630804824113
272.5GHz,-180,128deg,-20.8272505586264
272.5GHz,-180,129deg,-20.5107355250912
272.5GHz,-180,130deg,-20.4645446746201
272.5GHz,-180,131deg,-20.9561678506581
272.5GHz,-180,132deg,-22.1481974293
272.5GHz,-180,133deg,-24.0233848295918
272.5GHz,-180,134deg,-25.9200744291405
272.5GHz,-180,135deg,-26.2682122531025
272.5GHz,-180,136deg,-25.2441264398876
272.5GHz,-180,137deg,-24.5322003707127
272.5GHz,-180,138deg,-24.8515112951932
272.5GHz,-180,139deg,-26.2474018951744
272.5GHz,-180,140deg,-27.9218567738184
272.5GHz,-180,141deg,-27.81905783194
272.5GHz,-180,142deg,-26.2967134961771
272.5GHz,-180,143deg,-25.4020962798736
272.5GHz,-180,144deg,-25.8631682786957
272.5GHz,-180,145deg,-27.9444583901232
272.5GHz,-180,146deg,-31.6719041325347
272.5GHz,-180,147deg,-33.6497074644477
272.5GHz,-180,148deg,-30.8289342355124
272.5GHz,-180,149deg,-28.361869543639
272.5GHz,-180,150deg,-26.7022877977811
272.5GHz,-180,151deg,-25.2463295355389
272.5GHz,-180,152deg,-24.0124197301149
272.5GHz,-180,153deg,-23.4060851486254
272.5GHz,-180,154deg,-23.7485009749812
272.5GHz,-180,155deg,-25.1571231088571
272.5GHz,-180,156deg,-27.3184040323655
272.5GHz,-180,157deg,-28.8800551445745
272.5GHz,-180,158deg,-28.8586252571433
272.5GHz,-180,159deg,-28.2850466986237
272.5GHz,-180,160deg,-27.1150463355868
272.5GHz,-180,161deg,-24.9562416948883
272.5GHz,-180,162deg,-22.8731533003753
272.5GHz,-180,163deg,-21.7744565215955
272.5GHz,-180,164deg,-21.9964758662416
272.5GHz,-180,165deg,-23.7948374000594
272.5GHz,-180,166deg,-27.691217805913
272.5GHz,-180,167deg,-34.2196684460924
272.5GHz,-180,168deg,-34.4255477339142
272.5GHz,-180,169deg,-31.2523181941293
272.5GHz,-180,170deg,-30.9149483501486
272.5GHz,-180,171deg,-32.4506867798509
272.5GHz,-180,172deg,-33.741848510835
272.5GHz,-180,173deg,-31.3902708035235
272.5GHz,-180,174deg,-27.2411362098657
272.5GHz,-180,175deg,-23.5872842530456
272.5GHz,-180,176deg,-20.8642010481407
272.5GHz,-180,177deg,-19.0636481078789
272.5GHz,-180,178deg,-18.0800633118923
272.5GHz,-180,179deg,-17.770989220388
272.5GHz,-180,180deg,-17.9585534148441
272.5GHz,-179,0deg,3.20895465326414
272.5GHz,-179,1deg,2.68159894577834
272.5GHz,-179,2deg,1.77887319970818
272.5GHz,-179,3deg,0.543587601631918
272.5GHz,-179,4deg,-0.983831260511882
272.5GHz,-179,5deg,-2.76598890688808
272.5GHz,-179,6deg,-4.75663894545228
272.5GHz,-179,7deg,-6.82963218806908
272.5GHz,-179,8deg,-8.5890805614137
272.5GHz,-179,9deg,-9.38724461875365
272.5GHz,-179,10deg,-9.21489470590706
272.5GHz,-179,11deg,-8.89101922201843
272.5GHz,-179,12deg,-9.03009653551579
272.5GHz,-179,13deg,-9.69583176305186
272.5GHz,-179,14deg,-10.3187893450739
272.5GHz,-179,15deg,-9.94232860677471
272.5GHz,-179,16deg,-8.63061517256408
272.5GHz,-179,17deg,-7.2854023072389
272.5GHz,-179,18deg,-6.36370383590956
272.5GHz,-179,19deg,-5.89828962103039
272.5GHz,-179,20deg,-5.77926068535476
272.5GHz,-179,21deg,-5.88247767917708
272.5GHz,-179,22deg,-6.12825717716247
272.5GHz,-179,23deg,-6.50070392112865
272.5GHz,-179,24deg,-7.02264280315043
272.5GHz,-179,25deg,-7.69331799757847
272.5GHz,-179,26deg,-8.41164638414173
272.5GHz,-179,27deg,-8.95056472212981
272.5GHz,-179,28deg,-9.11562715604378
272.5GHz,-179,29deg,-8.99912452242901
272.5GHz,-179,30deg,-8.92584049301571
272.5GHz,-179,31deg,-9.1941037148033
272.5GHz,-179,32deg,-9.97853209536165
272.5GHz,-179,33deg,-11.3532680812717
272.5GHz,-179,34deg,-13.2750698635441
272.5GHz,-179,35deg,-15.398814547662
272.5GHz,-179,36deg,-16.8425900375984
272.5GHz,-179,37deg,-17.0606835238183
272.5GHz,-179,38deg,-16.8621505604078
272.5GHz,-179,39deg,-17.0850520928433
272.5GHz,-179,40deg,-17.8026766921809
272.5GHz,-179,41deg,-18.1596597548306
272.5GHz,-179,42deg,-17.0390011444443
272.5GHz,-179,43deg,-15.0872927067422
272.5GHz,-179,44deg,-13.4416516529202
272.5GHz,-179,45deg,-12.467111032392
272.5GHz,-179,46deg,-12.1350833316142
272.5GHz,-179,47deg,-12.2472687063001
272.5GHz,-179,48deg,-12.4445592444853
272.5GHz,-179,49deg,-12.3077458334802
272.5GHz,-179,50deg,-11.7068104179739
272.5GHz,-179,51deg,-10.9086677659423
272.5GHz,-179,52deg,-10.2304920270574
272.5GHz,-179,53deg,-9.82561438859245
272.5GHz,-179,54deg,-9.70591232004927
272.5GHz,-179,55deg,-9.80230533789746
272.5GHz,-179,56deg,-10.0083229297667
272.5GHz,-179,57deg,-10.2240841889067
272.5GHz,-179,58deg,-10.4029643038921
272.5GHz,-179,59deg,-10.5718249980931
272.5GHz,-179,60deg,-10.8076298987364
272.5GHz,-179,61deg,-11.1968774856653
272.5GHz,-179,62deg,-11.8092250348486
272.5GHz,-179,63deg,-12.6863572378187
272.5GHz,-179,64deg,-13.8248851914182
272.5GHz,-179,65deg,-15.1184552902075
272.5GHz,-179,66deg,-16.2303944991526
272.5GHz,-179,67deg,-16.5712076453905
272.5GHz,-179,68deg,-15.8478317201423
272.5GHz,-179,69deg,-14.4873924369138
272.5GHz,-179,70deg,-13.0301525016844
272.5GHz,-179,71deg,-11.7343680205319
272.5GHz,-179,72deg,-10.6689464982049
272.5GHz,-179,73deg,-9.83124882447524
272.5GHz,-179,74deg,-9.1979149555101
272.5GHz,-179,75deg,-8.74180657386059
272.5GHz,-179,76deg,-8.43688724961497
272.5GHz,-179,77deg,-8.25926350856045
272.5GHz,-179,78deg,-8.18715244037757
272.5GHz,-179,79deg,-8.20067851700529
272.5GHz,-179,80deg,-8.28177784515202
272.5GHz,-179,81deg,-8.4142675209388
272.5GHz,-179,82deg,-8.58404646938462
272.5GHz,-179,83deg,-8.77934782286693
272.5GHz,-179,84deg,-8.99094330192577
272.5GHz,-179,85deg,-9.21220913758137
272.5GHz,-179,86deg,-9.43900104048603
272.5GHz,-179,87deg,-9.66934140422843
272.5GHz,-179,88deg,-9.9029748486605
272.5GHz,-179,89deg,-10.1408791259519
272.5GHz,-179,90deg,-10.38481943417
272.5GHz,-179,91deg,-10.6370107717681
272.5GHz,-179,92deg,-10.8999178683343
272.5GHz,-179,93deg,-11.1761873932848
272.5GHz,-179,94deg,-11.4686791411799
272.5GHz,-179,95deg,-11.7805428638226
272.5GHz,-179,96deg,-12.1152733949637
272.5GHz,-179,97deg,-12.4766658362805
272.5GHz,-179,98deg,-12.8685823939331
272.5GHz,-179,99deg,-13.2944322193967
272.5GHz,-179,100deg,-13.7562598928587
272.5GHz,-179,101deg,-14.2533563360861
272.5GHz,-179,102deg,-14.7804002042479
272.5GHz,-179,103deg,-15.32541335256
272.5GHz,-179,104deg,-15.8684042466491
272.5GHz,-179,105deg,-16.3824404014445
272.5GHz,-179,106deg,-16.8393384048207
272.5GHz,-179,107deg,-17.2205888913133
272.5GHz,-179,108deg,-17.5297636479346
272.5GHz,-179,109deg,-17.7989455092136
272.5GHz,-179,110deg,-18.0844294391698
272.5GHz,-179,111deg,-18.4545573201834
272.5GHz,-179,112deg,-18.9758930014053
272.5GHz,-179,113deg,-19.6988458834643
272.5GHz,-179,114deg,-20.6335899923637
272.5GHz,-179,115deg,-21.6954721031747
272.5GHz,-179,116deg,-22.61272943781
272.5GHz,-179,117deg,-22.9416952311559
272.5GHz,-179,118deg,-22.4720182101886
272.5GHz,-179,119deg,-21.5326358090596
272.5GHz,-179,120deg,-20.5911437199654
272.5GHz,-179,121deg,-19.92137316242
272.5GHz,-179,122deg,-19.6315971461962
272.5GHz,-179,123deg,-19.748351856328
272.5GHz,-179,124deg,-20.2460371381758
272.5GHz,-179,125deg,-21.0258584828332
272.5GHz,-179,126deg,-21.8681923374018
272.5GHz,-179,127deg,-22.4623011377569
272.5GHz,-179,128deg,-22.6604704125641
272.5GHz,-179,129deg,-22.698372896449
272.5GHz,-179,130deg,-23.003185228409
272.5GHz,-179,131deg,-23.9500066841019
272.5GHz,-179,132deg,-25.8258463678106
272.5GHz,-179,133deg,-28.6302319767627
272.5GHz,-179,134deg,-30.4566784121666
272.5GHz,-179,135deg,-28.7316255684934
272.5GHz,-179,136deg,-26.5532252001239
272.5GHz,-179,137deg,-25.55341011776
272.5GHz,-179,138deg,-25.7422168857522
272.5GHz,-179,139deg,-26.7286982749045
272.5GHz,-179,140deg,-27.4458134785395
272.5GHz,-179,141deg,-26.8558367834153
272.5GHz,-179,142deg,-25.8210767199376
272.5GHz,-179,143deg,-25.5337963282195
