Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.11733488891768
272.5GHz,-180,1deg,3.96646879332098
272.5GHz,-180,2deg,3.44944192571902
272.5GHz,-180,3deg,2.57608317074441
272.5GHz,-180,4deg,1.35739302808154
272.5GHz,-180,5deg,-0.206591104213811
272.5GHz,-180,6deg,-2.14791112123502
272.5GHz,-180,7deg,-4.56306247612536
272.5GHz,-180,8deg,-7.65578284943985
272.5GHz,-180,9deg,-11.7124850123508
272.5GHz,-180,10deg,-15.9041516246137
272.5GHz,-180,11deg,-15.3282919726451
272.5GHz,-180,12deg,-12.6150507050496
272.5GHz,-180,13deg,-11.1477658037041
272.5GHz,-180,14deg,-11.0480212314403
272.5GHz,-180,15deg,-12.2406561103639
272.5GHz,-180,16deg,-14.6199319608437
272.5GHz,-180,17deg,-16.7032479567688
272.5GHz,-180,18deg,-15.0921926698862
272.5GHz,-180,19deg,-12.0823186927533
272.5GHz,-180,20deg,-9.81300225649873
272.5GHz,-180,21deg,-8.32898749514302
272.5GHz,-180,22deg,-7.42558561946487
272.5GHz,-180,23deg,-6.95650619462885
272.5GHz,-180,24deg,-6.8466928533672
272.5GHz,-180,25deg,-7.07864200595682
272.5GHz,-180,26deg,-7.67683938340733
272.5GHz,-180,27deg,-8.6931255164455
272.5GHz,-180,28deg,-10.1943652051591
272.5GHz,-180,29deg,-12.2450116659069
272.5GHz,-180,30deg,-14.8400131648566
272.5GHz,-180,31deg,-17.6323966250793
272.5GHz,-180,32deg,-19.4938356278815
272.5GHz,-180,33deg,-19.7740657416263
272.5GHz,-180,34deg,-19.7402733940772
272.5GHz,-180,35deg,-20.4553249539868
272.5GHz,-180,36deg,-21.8328053618436
272.5GHz,-180,37deg,-21.8130206385787
272.5GHz,-180,38deg,-19.2336153197793
272.5GHz,-180,39deg,-16.5787845174559
272.5GHz,-180,40deg,-14.9018281073125
272.5GHz,-180,41deg,-14.2301427125368
272.5GHz,-180,42deg,-14.4129552737917
272.5GHz,-180,43deg,-15.116745412808
272.5GHz,-180,44deg,-15.5541230374537
272.5GHz,-180,45deg,-14.8561306629516
272.5GHz,-180,46deg,-13.3456831799558
272.5GHz,-180,47deg,-11.8898718535767
272.5GHz,-180,48deg,-10.885825760932
272.5GHz,-180,49deg,-10.4065371609051
272.5GHz,-180,50deg,-10.4297859610281
272.5GHz,-180,51deg,-10.9110946815592
272.5GHz,-180,52deg,-11.7733801392269
272.5GHz,-180,53deg,-12.8231583899591
272.5GHz,-180,54deg,-13.6065510967727
272.5GHz,-180,55deg,-13.5279099409987
272.5GHz,-180,56deg,-12.5455034704517
272.5GHz,-180,57deg,-11.2319868966631
272.5GHz,-180,58deg,-10.0615402601289
272.5GHz,-180,59deg,-9.22829755640787
272.5GHz,-180,60deg,-8.78634615791252
272.5GHz,-180,61deg,-8.74717835559665
272.5GHz,-180,62deg,-9.11952711695244
272.5GHz,-180,63deg,-9.92725861432011
272.5GHz,-180,64deg,-11.2248917636268
272.5GHz,-180,65deg,-13.1246499658161
272.5GHz,-180,66deg,-15.8605981323223
272.5GHz,-180,67deg,-19.9638040661407
272.5GHz,-180,68deg,-26.4074719895854
272.5GHz,-180,69deg,-26.845157943849
272.5GHz,-180,70deg,-21.0824623232614
272.5GHz,-180,71deg,-17.6284384889663
272.5GHz,-180,72deg,-15.492255931249
272.5GHz,-180,73deg,-14.113183302492
272.5GHz,-180,74deg,-13.2295917211359
272.5GHz,-180,75deg,-12.7011445848461
272.5GHz,-180,76deg,-12.4433880603109
272.5GHz,-180,77deg,-12.400530199142
272.5GHz,-180,78deg,-12.5324388108255
272.5GHz,-180,79deg,-12.807628331003
272.5GHz,-180,80deg,-13.1990541137251
272.5GHz,-180,81deg,-13.6813880826078
272.5GHz,-180,82deg,-14.2292521688491
272.5GHz,-180,83deg,-14.8163075788867
272.5GHz,-180,84deg,-15.4153386838079
272.5GHz,-180,85deg,-15.9995259100982
272.5GHz,-180,86deg,-16.5448808469137
272.5GHz,-180,87deg,-17.0333039737548
272.5GHz,-180,88deg,-17.4551804164692
272.5GHz,-180,89deg,-17.8103517772639
272.5GHz,-180,90deg,-18.1069695143457
272.5GHz,-180,91deg,-18.3587582294418
272.5GHz,-180,92deg,-18.5818367070838
272.5GHz,-180,93deg,-18.7921125914076
