Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,-0.634474271768754
272.5GHz,-180,1deg,-0.76705754377087
272.5GHz,-180,2deg,-0.958932616454276
272.5GHz,-180,3deg,-1.22578965619778
272.5GHz,-180,4deg,-1.58854927194667
272.5GHz,-180,5deg,-2.05816195514332
272.5GHz,-180,6deg,-2.61304388809436
272.5GHz,-180,7deg,-3.18525751554698
272.5GHz,-180,8deg,-3.67674391374872
272.5GHz,-180,9deg,-4.02272878776824
272.5GHz,-180,10deg,-4.26901884106738
272.5GHz,-180,11deg,-4.58094550649497
272.5GHz,-180,12deg,-5.17720049703281
272.5GHz,-180,13deg,-6.27307443611985
272.5GHz,-180,14deg,-8.08079257660004
272.5GHz,-180,15deg,-10.8632504137506
272.5GHz,-180,16deg,-15.0420835149866
272.5GHz,-180,17deg,-20.9442029102294
272.5GHz,-180,18deg,-22.6504562306601
272.5GHz,-180,19deg,-18.9948339678345
272.5GHz,-180,20deg,-16.8036683590074
272.5GHz,-180,21deg,-15.9076184357337
272.5GHz,-180,22deg,-15.9208072763294
272.5GHz,-180,23deg,-16.650949129374
272.5GHz,-180,24deg,-17.7236201061358
272.5GHz,-180,25deg,-17.9600851479282
272.5GHz,-180,26deg,-16.30954717839
272.5GHz,-180,27deg,-13.8795739293159
272.5GHz,-180,28deg,-11.8342374054044
272.5GHz,-180,29deg,-10.5124365483133
272.5GHz,-180,30deg,-9.97154394312845
272.5GHz,-180,31deg,-10.1894502151379
272.5GHz,-180,32deg,-10.9801606175505
272.5GHz,-180,33deg,-11.6448834857633
272.5GHz,-180,34deg,-11.0627181509351
272.5GHz,-180,35deg,-9.37751124993502
272.5GHz,-180,36deg,-7.68730212859131
272.5GHz,-180,37deg,-6.52699223455487
272.5GHz,-180,38deg,-5.99883152575997
272.5GHz,-180,39deg,-6.09328369417975
272.5GHz,-180,40deg,-6.79419076103886
272.5GHz,-180,41deg,-8.08683259187138
272.5GHz,-180,42deg,-9.8745397500076
272.5GHz,-180,43deg,-11.6697851895205
272.5GHz,-180,44deg,-12.2988289590536
272.5GHz,-180,45deg,-11.3517945297908
272.5GHz,-180,46deg,-9.9708842115474
272.5GHz,-180,47deg,-8.9421241139149
272.5GHz,-180,48deg,-8.43956987476441
272.5GHz,-180,49deg,-8.4323574894933
272.5GHz,-180,50deg,-8.83340972129449
272.5GHz,-180,51deg,-9.52126520242877
272.5GHz,-180,52deg,-10.3304204186433
272.5GHz,-180,53deg,-11.056168984024
272.5GHz,-180,54deg,-11.5163302075628
272.5GHz,-180,55deg,-11.654114239784
272.5GHz,-180,56deg,-11.566987814432
272.5GHz,-180,57deg,-11.41961752682
272.5GHz,-180,58deg,-11.3505045253171
272.5GHz,-180,59deg,-11.4389020170289
272.5GHz,-180,60deg,-11.7065587079929
272.5GHz,-180,61deg,-12.1233858894679
272.5GHz,-180,62deg,-12.6111984235309
272.5GHz,-180,63deg,-13.0576740353939
272.5GHz,-180,64deg,-13.3558400641131
272.5GHz,-180,65deg,-13.4565549789465
272.5GHz,-180,66deg,-13.3851859776624
272.5GHz,-180,67deg,-13.2029004334648
272.5GHz,-180,68deg,-12.9570899720963
272.5GHz,-180,69deg,-12.6627361753288
