Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.26262756084989
272.5GHz,-180,1deg,2.16149929942778
272.5GHz,-180,2deg,1.67601397848601
272.5GHz,-180,3deg,0.775237766750697
272.5GHz,-180,4deg,-0.583198261066083
272.5GHz,-180,5deg,-2.4553705657881
272.5GHz,-180,6deg,-4.87348081379164
272.5GHz,-180,7deg,-7.59853568601479
272.5GHz,-180,8deg,-9.34625395282192
272.5GHz,-180,9deg,-8.67291075320125
272.5GHz,-180,10deg,-6.94735203250658
272.5GHz,-180,11deg,-5.53829507100016
272.5GHz,-180,12deg,-4.74197835551883
272.5GHz,-180,13deg,-4.55925869128521
272.5GHz,-180,14deg,-4.94075332547107
272.5GHz,-180,15deg,-5.78206341451343
272.5GHz,-180,16deg,-6.83446016485781
272.5GHz,-180,17deg,-7.64443118245451
272.5GHz,-180,18deg,-7.82916039585314
272.5GHz,-180,19deg,-7.5320714088622
272.5GHz,-180,20deg,-7.2061125964642
272.5GHz,-180,21deg,-7.17318329260786
272.5GHz,-180,22deg,-7.58529667857236
272.5GHz,-180,23deg,-8.53466361559375
272.5GHz,-180,24deg,-10.1312388356046
272.5GHz,-180,25deg,-12.5357607805661
272.5GHz,-180,26deg,-15.8244921199107
272.5GHz,-180,27deg,-18.56131738275
272.5GHz,-180,28deg,-17.0998461386435
272.5GHz,-180,29deg,-14.1378128441447
272.5GHz,-180,30deg,-11.9519255174327
272.5GHz,-180,31deg,-10.6206331600108
272.5GHz,-180,32deg,-10.0142091421251
272.5GHz,-180,33deg,-10.0543696301274
272.5GHz,-180,34deg,-10.6864752045432
272.5GHz,-180,35deg,-11.8163955784026
272.5GHz,-180,36deg,-13.225698300868
272.5GHz,-180,37deg,-14.5460064884862
272.5GHz,-180,38deg,-15.5031111355136
272.5GHz,-180,39deg,-16.1906314979089
272.5GHz,-180,40deg,-16.6880703916126
272.5GHz,-180,41deg,-16.4763216688355
272.5GHz,-180,42deg,-15.0299982436419
272.5GHz,-180,43deg,-12.9414989225418
272.5GHz,-180,44deg,-11.0074365287368
272.5GHz,-180,45deg,-9.52654605772206
272.5GHz,-180,46deg,-8.52844056226765
272.5GHz,-180,47deg,-7.97340577043881
272.5GHz,-180,48deg,-7.82372869796471
272.5GHz,-180,49deg,-8.06776327328715
272.5GHz,-180,50deg,-8.73107739394997
272.5GHz,-180,51deg,-9.88720419546863
272.5GHz,-180,52deg,-11.6785040750514
272.5GHz,-180,53deg,-14.3605533330122
272.5GHz,-180,54deg,-18.303247125527
272.5GHz,-180,55deg,-22.2758162582683
272.5GHz,-180,56deg,-19.9945924653138
272.5GHz,-180,57deg,-16.265782482831
272.5GHz,-180,58deg,-13.8221620623991
272.5GHz,-180,59deg,-12.3302534281236
272.5GHz,-180,60deg,-11.4587585736217
272.5GHz,-180,61deg,-10.9762843573422
272.5GHz,-180,62deg,-10.6978242253417
272.5GHz,-180,63deg,-10.4717505951891
272.5GHz,-180,64deg,-10.1984317724684
272.5GHz,-180,65deg,-9.8489195016252
272.5GHz,-180,66deg,-9.45314165952973
272.5GHz,-180,67deg,-9.06339106641061
272.5GHz,-180,68deg,-8.72287979469738
272.5GHz,-180,69deg,-8.45387211407255
272.5GHz,-180,70deg,-8.26002686165528
272.5GHz,-180,71deg,-8.13384869085346
272.5GHz,-180,72deg,-8.06404509637856
272.5GHz,-180,73deg,-8.04079367226078
272.5GHz,-180,74deg,-8.0583830532179
272.5GHz,-180,75deg,-8.11545442247018
272.5GHz,-180,76deg,-8.21361451997384
272.5GHz,-180,77deg,-8.35541362576805
272.5GHz,-180,78deg,-8.54250705153433
272.5GHz,-180,79deg,-8.77442624004701
272.5GHz,-180,80deg,-9.04803125439537
272.5GHz,-180,81deg,-9.35752785915753
272.5GHz,-180,82deg,-9.6948907853084
272.5GHz,-180,83deg,-10.0505623892135
272.5GHz,-180,84deg,-10.4143273130723
272.5GHz,-180,85deg,-10.7762692374919
272.5GHz,-180,86deg,-11.1276982514863
272.5GHz,-180,87deg,-11.4619204769527
272.5GHz,-180,88deg,-11.7747334142194
272.5GHz,-180,89deg,-12.0645840686986
272.5GHz,-180,90deg,-12.3324083240606
272.5GHz,-180,91deg,-12.5812447833753
272.5GHz,-180,92deg,-12.8157517517513
272.5GHz,-180,93deg,-13.0417415117614
272.5GHz,-180,94deg,-13.2657952657926
272.5GHz,-180,95deg,-13.4949596110883
272.5GHz,-180,96deg,-13.7364708473137
272.5GHz,-180,97deg,-13.997414557822
272.5GHz,-180,98deg,-14.2842030374539
272.5GHz,-180,99deg,-14.6017390923546
272.5GHz,-180,100deg,-14.9521387812749
272.5GHz,-180,101deg,-15.3329435777474
272.5GHz,-180,102deg,-15.7349527341664
272.5GHz,-180,103deg,-16.1402945973921
272.5GHz,-180,104deg,-16.522212200719
272.5GHz,-180,105deg,-16.8488554660982
272.5GHz,-180,106deg,-17.0927110995492
272.5GHz,-180,107deg,-17.2435464107588
272.5GHz,-180,108deg,-17.3177254688078
272.5GHz,-180,109deg,-17.3568986811269
272.5GHz,-180,110deg,-17.4165967373414
272.5GHz,-180,111deg,-17.5519657321924
272.5GHz,-180,112deg,-17.8067845120801
272.5GHz,-180,113deg,-18.2067254938712
272.5GHz,-180,114deg,-18.7549294636207
272.5GHz,-180,115deg,-19.4291152968433
272.5GHz,-180,116deg,-20.1835218953232
272.5GHz,-180,117deg,-20.962666259641
272.5GHz,-180,118deg,-21.7285099181569
272.5GHz,-180,119deg,-22.482482682411
272.5GHz,-180,120deg,-23.2499440679008
272.5GHz,-180,121deg,-24.0152160324449
272.5GHz,-180,122deg,-24.6407795859086
272.5GHz,-180,123deg,-24.8820666553412
272.5GHz,-180,124deg,-24.6235099972009
272.5GHz,-180,125deg,-24.0799053522192
272.5GHz,-180,126deg,-23.6142016995464
272.5GHz,-180,127deg,-23.4948493079155
272.5GHz,-180,128deg,-23.840535923778
272.5GHz,-180,129deg,-24.5919713867707
272.5GHz,-180,130deg,-25.3606995993927
272.5GHz,-180,131deg,-25.3985007712603
272.5GHz,-180,132deg,-24.4516276382262
272.5GHz,-180,133deg,-23.2106775833685
272.5GHz,-180,134deg,-22.3183845378973
272.5GHz,-180,135deg,-22.0132947371537
272.5GHz,-180,136deg,-22.3023183434314
272.5GHz,-180,137deg,-23.0332567873662
272.5GHz,-180,138deg,-23.8870353084571
272.5GHz,-180,139deg,-24.5394011971775
272.5GHz,-180,140deg,-25.042455514705
272.5GHz,-180,141deg,-25.822014807344
272.5GHz,-180,142deg,-27.2596233172642
272.5GHz,-180,143deg,-29.3603617220482
272.5GHz,-180,144deg,-31.3753242712056
272.5GHz,-180,145deg,-32.317363840754
272.5GHz,-180,146deg,-32.5799685341388
272.5GHz,-180,147deg,-31.9435709459958
272.5GHz,-180,148deg,-29.4777953768113
272.5GHz,-180,149deg,-26.7404343065264
272.5GHz,-180,150deg,-25.0438829930801
272.5GHz,-180,151deg,-24.6639935197278
272.5GHz,-180,152deg,-25.590497345292
272.5GHz,-180,153deg,-27.5233669914853
272.5GHz,-180,154deg,-29.2352390403017
272.5GHz,-180,155deg,-29.5952215394572
272.5GHz,-180,156deg,-30.0490516801862
272.5GHz,-180,157deg,-31.58687095206
272.5GHz,-180,158deg,-31.5387177448238
272.5GHz,-180,159deg,-28.5875547879091
272.5GHz,-180,160deg,-26.5279077172864
272.5GHz,-180,161deg,-26.3789425625561
272.5GHz,-180,162deg,-28.1947093832648
272.5GHz,-180,163deg,-30.7984261155069
272.5GHz,-180,164deg,-29.3347861675432
272.5GHz,-180,165deg,-26.1365748822964
272.5GHz,-180,166deg,-23.9543352836834
