Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,-2.16912611588461
272.5GHz,-180,1deg,-2.93924543131174
272.5GHz,-180,2deg,-3.71581845108425
272.5GHz,-180,3deg,-4.45974206807303
272.5GHz,-180,4deg,-5.23202759941959
272.5GHz,-180,5deg,-6.16156608482368
272.5GHz,-180,6deg,-7.37863235039759
272.5GHz,-180,7deg,-8.91162869428223
272.5GHz,-180,8deg,-10.5355523383284
272.5GHz,-180,9deg,-11.6927781964159
272.5GHz,-180,10deg,-11.8152219197874
272.5GHz,-180,11deg,-10.7459816244545
272.5GHz,-180,12deg,-8.80996145675445
272.5GHz,-180,13deg,-6.68520824931528
272.5GHz,-180,14deg,-4.92418920544414
272.5GHz,-180,15deg,-3.76188587627061
272.5GHz,-180,16deg,-3.23212860424542
272.5GHz,-180,17deg,-3.26484415575806
272.5GHz,-180,18deg,-3.70909021069998
272.5GHz,-180,19deg,-4.32878352451069
272.5GHz,-180,20deg,-4.85267670696431
272.5GHz,-180,21deg,-5.13179170227931
272.5GHz,-180,22deg,-5.24715338668888
272.5GHz,-180,23deg,-5.39096312791576
272.5GHz,-180,24deg,-5.68194341738084
272.5GHz,-180,25deg,-6.09072415070452
272.5GHz,-180,26deg,-6.4896137183331
272.5GHz,-180,27deg,-6.82434369645739
272.5GHz,-180,28deg,-7.26953698493725
272.5GHz,-180,29deg,-8.17968024110108
272.5GHz,-180,30deg,-9.96134393729527
272.5GHz,-180,31deg,-12.9094260611711
272.5GHz,-180,32deg,-15.429891577402
272.5GHz,-180,33deg,-13.0755580398685
272.5GHz,-180,34deg,-9.72584721367131
272.5GHz,-180,35deg,-7.58802996569116
272.5GHz,-180,36deg,-6.53127072249423
272.5GHz,-180,37deg,-6.31548547580173
272.5GHz,-180,38deg,-6.71898182181773
272.5GHz,-180,39deg,-7.40958893299376
272.5GHz,-180,40deg,-7.85446391358789
272.5GHz,-180,41deg,-7.64834530217109
272.5GHz,-180,42deg,-7.02029567819028
272.5GHz,-180,43deg,-6.50393416036323
272.5GHz,-180,44deg,-6.44460843181565
272.5GHz,-180,45deg,-6.97813754769283
272.5GHz,-180,46deg,-8.10367929776362
272.5GHz,-180,47deg,-9.60880744399177
272.5GHz,-180,48deg,-10.8161140139664
272.5GHz,-180,49deg,-10.8503992150555
272.5GHz,-180,50deg,-9.93664913159267
272.5GHz,-180,51deg,-8.97834454362973
272.5GHz,-180,52deg,-8.44662488183542
272.5GHz,-180,53deg,-8.46419190502218
272.5GHz,-180,54deg,-9.05170876518942
272.5GHz,-180,55deg,-10.2175226137774
272.5GHz,-180,56deg,-11.95972409647
272.5GHz,-180,57deg,-14.1649483359892
272.5GHz,-180,58deg,-16.2642934380791
272.5GHz,-180,59deg,-17.0620247736907
272.5GHz,-180,60deg,-16.407832012835
272.5GHz,-180,61deg,-15.5030366686153
272.5GHz,-180,62deg,-15.0387946973345
272.5GHz,-180,63deg,-15.1343714734735
272.5GHz,-180,64deg,-15.6493593714338
272.5GHz,-180,65deg,-16.1612580414224
272.5GHz,-180,66deg,-15.972765576628
272.5GHz,-180,67deg,-14.7800104867188
272.5GHz,-180,68deg,-13.0785370712332
272.5GHz,-180,69deg,-11.4089424538282
272.5GHz,-180,70deg,-9.99069141918059
272.5GHz,-180,71deg,-8.85928954327663
272.5GHz,-180,72deg,-7.98901886333275
272.5GHz,-180,73deg,-7.34052948079013
272.5GHz,-180,74deg,-6.87550153871471
272.5GHz,-180,75deg,-6.56036300929395
272.5GHz,-180,76deg,-6.36666533506773
272.5GHz,-180,77deg,-6.27053627690597
272.5GHz,-180,78deg,-6.25197664189808
272.5GHz,-180,79deg,-6.29425030482628
272.5GHz,-180,80deg,-6.38344421686685
272.5GHz,-180,81deg,-6.50819937313747
272.5GHz,-180,82deg,-6.65956598210439
272.5GHz,-180,83deg,-6.83090687471847
272.5GHz,-180,84deg,-7.01776868210203
272.5GHz,-180,85deg,-7.21766285797967
272.5GHz,-180,86deg,-7.42973965119504
272.5GHz,-180,87deg,-7.65438090096679
272.5GHz,-180,88deg,-7.89276595309561
272.5GHz,-180,89deg,-8.14647171175088
272.5GHz,-180,90deg,-8.41715602013182
272.5GHz,-180,91deg,-8.70635254364313
272.5GHz,-180,92deg,-9.01538437479472
272.5GHz,-180,93deg,-9.34538791084669
272.5GHz,-180,94deg,-9.69742881934901
272.5GHz,-180,95deg,-10.0726857972895
272.5GHz,-180,96deg,-10.4726721077944
272.5GHz,-180,97deg,-10.8994567448481
272.5GHz,-180,98deg,-11.3558346159885
272.5GHz,-180,99deg,-11.845376914024
272.5GHz,-180,100deg,-12.3722669477089
272.5GHz,-180,101deg,-12.940789927179
272.5GHz,-180,102deg,-13.5542948035647
272.5GHz,-180,103deg,-14.2133900560609
272.5GHz,-180,104deg,-14.9131234290399
272.5GHz,-180,105deg,-15.6390939698711
272.5GHz,-180,106deg,-16.3632368951959
272.5GHz,-180,107deg,-17.0419067486336
272.5GHz,-180,108deg,-17.6214127210792
272.5GHz,-180,109deg,-18.0556043156021
272.5GHz,-180,110deg,-18.330810679204
