Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.03727551391096
272.5GHz,-180,1deg,3.60863791786028
272.5GHz,-180,2deg,2.77804006231603
272.5GHz,-180,3deg,1.55654649406673
272.5GHz,-180,4deg,-0.0779142635730755
272.5GHz,-180,5deg,-2.20717478169742
272.5GHz,-180,6deg,-5.00959965124308
272.5GHz,-180,7deg,-8.7303459204444
272.5GHz,-180,8deg,-12.4854404464387
272.5GHz,-180,9deg,-11.471018502289
272.5GHz,-180,10deg,-8.24516107276479
272.5GHz,-180,11deg,-6.08071912636288
272.5GHz,-180,12deg,-5.01377706091017
272.5GHz,-180,13deg,-4.78483205931091
272.5GHz,-180,14deg,-5.12147882212175
272.5GHz,-180,15deg,-5.70110506129519
272.5GHz,-180,16deg,-6.24026184051761
272.5GHz,-180,17deg,-6.69854572886247
272.5GHz,-180,18deg,-7.27259795115109
272.5GHz,-180,19deg,-8.15605750125997
272.5GHz,-180,20deg,-9.38007083370178
272.5GHz,-180,21deg,-10.7840983980873
272.5GHz,-180,22deg,-12.0727731758024
272.5GHz,-180,23deg,-13.0337445284642
272.5GHz,-180,24deg,-13.8025945901875
272.5GHz,-180,25deg,-14.7998066565986
272.5GHz,-180,26deg,-16.3729750958927
272.5GHz,-180,27deg,-18.0586997962928
272.5GHz,-180,28deg,-17.7101237542312
272.5GHz,-180,29deg,-15.509347877279
272.5GHz,-180,30deg,-13.7813349419968
272.5GHz,-180,31deg,-13.2429256473786
272.5GHz,-180,32deg,-13.9724484566865
272.5GHz,-180,33deg,-15.8890748395149
272.5GHz,-180,34deg,-18.1376814927803
272.5GHz,-180,35deg,-18.2641510354774
272.5GHz,-180,36deg,-16.6908180439237
272.5GHz,-180,37deg,-15.715061166334
272.5GHz,-180,38deg,-15.9718429139323
272.5GHz,-180,39deg,-17.656426030219
272.5GHz,-180,40deg,-21.0153906533717
272.5GHz,-180,41deg,-23.1454597505758
272.5GHz,-180,42deg,-18.5709304718852
272.5GHz,-180,43deg,-14.3035442170404
272.5GHz,-180,44deg,-11.49549344671
272.5GHz,-180,45deg,-9.74159208922053
272.5GHz,-180,46deg,-8.7814399829403
272.5GHz,-180,47deg,-8.43522585092618
272.5GHz,-180,48deg,-8.51327637280513
272.5GHz,-180,49deg,-8.75741210413009
272.5GHz,-180,50deg,-8.87157547940261
272.5GHz,-180,51deg,-8.6983624559818
272.5GHz,-180,52deg,-8.3440042845366
272.5GHz,-180,53deg,-8.03965691346588
272.5GHz,-180,54deg,-7.95869833505012
272.5GHz,-180,55deg,-8.17506209361487
272.5GHz,-180,56deg,-8.69436579793772
272.5GHz,-180,57deg,-9.4871225516779
272.5GHz,-180,58deg,-10.5108414827365
272.5GHz,-180,59deg,-11.7225141179155
272.5GHz,-180,60deg,-13.074224138506
272.5GHz,-180,61deg,-14.4690302770386
272.5GHz,-180,62deg,-15.6535498935203
272.5GHz,-180,63deg,-16.1500803694821
272.5GHz,-180,64deg,-15.6047345878922
272.5GHz,-180,65deg,-14.2744407622838
272.5GHz,-180,66deg,-12.6805219997043
272.5GHz,-180,67deg,-11.1418649157784
272.5GHz,-180,68deg,-9.77524424608516
272.5GHz,-180,69deg,-8.60696893521217
272.5GHz,-180,70deg,-7.63295901140911
272.5GHz,-180,71deg,-6.84068542739144
272.5GHz,-180,72deg,-6.21573540591286
272.5GHz,-180,73deg,-5.74324569475845
272.5GHz,-180,74deg,-5.40790603585956
272.5GHz,-180,75deg,-5.19374233714972
272.5GHz,-180,76deg,-5.08402977065009
272.5GHz,-180,77deg,-5.06142079836645
272.5GHz,-180,78deg,-5.10830472440779
272.5GHz,-180,79deg,-5.20739201747705
272.5GHz,-180,80deg,-5.34248234400216
272.5GHz,-180,81deg,-5.49931935763995
272.5GHz,-180,82deg,-5.66637678000759
272.5GHz,-180,83deg,-5.83539527149286
272.5GHz,-180,84deg,-6.00152810345821
272.5GHz,-180,85deg,-6.16305342582839
272.5GHz,-180,86deg,-6.32073073257769
272.5GHz,-180,87deg,-6.47696371226007
272.5GHz,-180,88deg,-6.63494901283553
272.5GHz,-180,89deg,-6.79794853853349
272.5GHz,-180,90deg,-6.96875563125233
272.5GHz,-180,91deg,-7.14936640685069
272.5GHz,-180,92deg,-7.34083367437743
272.5GHz,-180,93deg,-7.54327248687589
272.5GHz,-180,94deg,-7.75599442979541
272.5GHz,-180,95deg,-7.97776095333959
272.5GHz,-180,96deg,-8.20715424219626
272.5GHz,-180,97deg,-8.44305946851272
272.5GHz,-180,98deg,-8.68523066982954
272.5GHz,-180,99deg,-8.93487600474139
272.5GHz,-180,100deg,-9.19515702082441
272.5GHz,-180,101deg,-9.47146712955185
272.5GHz,-180,102deg,-9.77135059269664
272.5GHz,-180,103deg,-10.1039452852288
272.5GHz,-180,104deg,-10.4788632419959
272.5GHz,-180,105deg,-10.9044408508342
272.5GHz,-180,106deg,-11.3852998795946
272.5GHz,-180,107deg,-11.9192355636944
272.5GHz,-180,108deg,-12.4937780975545
272.5GHz,-180,109deg,-13.0836380929364
272.5GHz,-180,110deg,-13.6516592807946
272.5GHz,-180,111deg,-14.1566254818891
272.5GHz,-180,112deg,-14.5682908195392
272.5GHz,-180,113deg,-14.8823418107208
272.5GHz,-180,114deg,-15.1234007870577
272.5GHz,-180,115deg,-15.3321876438687
272.5GHz,-180,116deg,-15.5464241016562
272.5GHz,-180,117deg,-15.7884844660337
272.5GHz,-180,118deg,-16.0662874467471
272.5GHz,-180,119deg,-16.3863646444707
272.5GHz,-180,120deg,-16.7713939879858
272.5GHz,-180,121deg,-17.2695638591454
272.5GHz,-180,122deg,-17.9448789635685
272.5GHz,-180,123deg,-18.8422249311232
272.5GHz,-180,124deg,-19.9146535349996
272.5GHz,-180,125deg,-20.9062318482485
272.5GHz,-180,126deg,-21.3555925540516
272.5GHz,-180,127deg,-21.0734216484042
272.5GHz,-180,128deg,-20.4932832752491
272.5GHz,-180,129deg,-20.1858816107445
272.5GHz,-180,130deg,-20.5159522878223
272.5GHz,-180,131deg,-21.6995931433742
272.5GHz,-180,132deg,-23.7668791556234
272.5GHz,-180,133deg,-25.681762256008
272.5GHz,-180,134deg,-24.8195949690804
272.5GHz,-180,135deg,-22.4522273918715
272.5GHz,-180,136deg,-20.8184316926695
