Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.8814610862999
272.5GHz,-180,1deg,4.78707591232548
272.5GHz,-180,2deg,4.32840186134277
272.5GHz,-180,3deg,3.49984563109644
272.5GHz,-180,4deg,2.29257871996955
272.5GHz,-180,5deg,0.685516702661687
272.5GHz,-180,6deg,-1.37038140752579
272.5GHz,-180,7deg,-3.97642283953864
272.5GHz,-180,8deg,-7.29775662260917
272.5GHz,-180,9deg,-11.2723841411291
272.5GHz,-180,10deg,-13.4573280121818
272.5GHz,-180,11deg,-11.3411875963533
272.5GHz,-180,12deg,-8.82410384812459
272.5GHz,-180,13deg,-7.25247545399848
272.5GHz,-180,14deg,-6.5593404121224
272.5GHz,-180,15deg,-6.6103869754301
272.5GHz,-180,16deg,-7.31354286692596
272.5GHz,-180,17deg,-8.59590031913326
272.5GHz,-180,18deg,-10.3659635592585
272.5GHz,-180,19deg,-12.43525455282
272.5GHz,-180,20deg,-14.3503801615101
272.5GHz,-180,21deg,-15.3519431839726
272.5GHz,-180,22deg,-15.1274799948395
272.5GHz,-180,23deg,-14.2775509803766
272.5GHz,-180,24deg,-13.431432131064
272.5GHz,-180,25deg,-12.8686597271128
272.5GHz,-180,26deg,-12.7013677968785
272.5GHz,-180,27deg,-13.0128240782801
272.5GHz,-180,28deg,-13.8954436882507
272.5GHz,-180,29deg,-15.4174785859872
272.5GHz,-180,30deg,-17.4416582066785
272.5GHz,-180,31deg,-19.1194920608092
272.5GHz,-180,32deg,-19.2069798207
272.5GHz,-180,33deg,-18.3520781544259
272.5GHz,-180,34deg,-17.8901272635844
272.5GHz,-180,35deg,-18.3186985989038
272.5GHz,-180,36deg,-19.7492085810315
272.5GHz,-180,37deg,-22.1685311663096
272.5GHz,-180,38deg,-25.0823535349735
272.5GHz,-180,39deg,-26.2820970140537
272.5GHz,-180,40deg,-24.6981724678001
272.5GHz,-180,41deg,-22.7682569470697
272.5GHz,-180,42deg,-21.5656017879157
272.5GHz,-180,43deg,-21.2419248520373
272.5GHz,-180,44deg,-21.7382482692504
272.5GHz,-180,45deg,-22.445642112568
272.5GHz,-180,46deg,-21.652160667762
272.5GHz,-180,47deg,-19.0774577671335
272.5GHz,-180,48deg,-16.4262221196792
272.5GHz,-180,49deg,-14.4306945717814
272.5GHz,-180,50deg,-13.1346971185483
272.5GHz,-180,51deg,-12.4430374443158
272.5GHz,-180,52deg,-12.247334069601
272.5GHz,-180,53deg,-12.4403232428073
272.5GHz,-180,54deg,-12.9130121957346
272.5GHz,-180,55deg,-13.5547804526282
272.5GHz,-180,56deg,-14.2587617813464
272.5GHz,-180,57deg,-14.9263877644652
272.5GHz,-180,58deg,-15.4666911649596
272.5GHz,-180,59deg,-15.8022990835743
272.5GHz,-180,60deg,-15.8978382743496
272.5GHz,-180,61deg,-15.7890198932239
272.5GHz,-180,62deg,-15.5672796990878
272.5GHz,-180,63deg,-15.3260517439464
272.5GHz,-180,64deg,-15.116878466311
272.5GHz,-180,65deg,-14.9375132723088
272.5GHz,-180,66deg,-14.7451726028077
272.5GHz,-180,67deg,-14.4856718501817
272.5GHz,-180,68deg,-14.1273516629961
272.5GHz,-180,69deg,-13.6804305907016
272.5GHz,-180,70deg,-13.1893051799965
272.5GHz,-180,71deg,-12.7087154291394
272.5GHz,-180,72deg,-12.2839593297188
272.5GHz,-180,73deg,-11.9433627537736
272.5GHz,-180,74deg,-11.6994270531469
272.5GHz,-180,75deg,-11.5530423499992
272.5GHz,-180,76deg,-11.4976317131129
272.5GHz,-180,77deg,-11.5222826951029
272.5GHz,-180,78deg,-11.6139036293843
272.5GHz,-180,79deg,-11.7586933741662
272.5GHz,-180,80deg,-11.9431849695253
272.5GHz,-180,81deg,-12.1550259187313
272.5GHz,-180,82deg,-12.3835645002688
272.5GHz,-180,83deg,-12.6202467331857
272.5GHz,-180,84deg,-12.8588010572289
272.5GHz,-180,85deg,-13.0951969433097
272.5GHz,-180,86deg,-13.3273981715
272.5GHz,-180,87deg,-13.5549716515885
272.5GHz,-180,88deg,-13.7786389339541
272.5GHz,-180,89deg,-13.9998599016653
272.5GHz,-180,90deg,-14.2205187448894
272.5GHz,-180,91deg,-14.4427511294291
272.5GHz,-180,92deg,-14.6689189386885
272.5GHz,-180,93deg,-14.9017113592502
272.5GHz,-180,94deg,-15.1443299370625
272.5GHz,-180,95deg,-15.4006994014323
272.5GHz,-180,96deg,-15.6756338067665
272.5GHz,-180,97deg,-15.9748772649934
272.5GHz,-180,98deg,-16.3049279940536
272.5GHz,-180,99deg,-16.6725398505488
272.5GHz,-180,100deg,-17.0837732687043
272.5GHz,-180,101deg,-17.5424421978543
272.5GHz,-180,102deg,-18.0478101815513
272.5GHz,-180,103deg,-18.5915371650471
272.5GHz,-180,104deg,-19.1544082051573
272.5GHz,-180,105deg,-19.7045883513518
272.5GHz,-180,106deg,-20.2008316306054
272.5GHz,-180,107deg,-20.604190347442
272.5GHz,-180,108deg,-20.8966753909445
272.5GHz,-180,109deg,-21.0961846331796
272.5GHz,-180,110deg,-21.2554639419101
272.5GHz,-180,111deg,-21.4454326828674
272.5GHz,-180,112deg,-21.7348680608947
272.5GHz,-180,113deg,-22.1754360458923
272.5GHz,-180,114deg,-22.79120675687
272.5GHz,-180,115deg,-23.5667308130397
272.5GHz,-180,116deg,-24.4309685631932
272.5GHz,-180,117deg,-25.2498565246268
272.5GHz,-180,118deg,-25.8653351886942
272.5GHz,-180,119deg,-26.197048818243
272.5GHz,-180,120deg,-26.3104182829232
272.5GHz,-180,121deg,-26.3525483913942
272.5GHz,-180,122deg,-26.4401574797167
272.5GHz,-180,123deg,-26.6111243808413
272.5GHz,-180,124deg,-26.8434188128702
272.5GHz,-180,125deg,-27.1123506766471
272.5GHz,-180,126deg,-27.453684664603
272.5GHz,-180,127deg,-27.9834146683365
272.5GHz,-180,128deg,-28.8423176757841
272.5GHz,-180,129deg,-30.03058240989
272.5GHz,-180,130deg,-31.0004908827966
272.5GHz,-180,131deg,-30.5853781404663
272.5GHz,-180,132deg,-28.9055712732541
272.5GHz,-180,133deg,-27.2911600764268
272.5GHz,-180,134deg,-26.4611738903358
272.5GHz,-180,135deg,-26.6865607011525
272.5GHz,-180,136deg,-28.2285366142803
272.5GHz,-180,137deg,-31.574714215188
272.5GHz,-180,138deg,-36.6550823431146
272.5GHz,-180,139deg,-35.3611144586205
