Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.99953654721609
272.5GHz,-180,1deg,2.06053122759692
272.5GHz,-180,2deg,1.98434981023586
272.5GHz,-180,3deg,1.75627851062599
272.5GHz,-180,4deg,1.37614030163645
272.5GHz,-180,5deg,0.856485593157626
272.5GHz,-180,6deg,0.214767046091454
272.5GHz,-180,7deg,-0.53736685610676
272.5GHz,-180,8deg,-1.40247768015078
272.5GHz,-180,9deg,-2.39963081092677
272.5GHz,-180,10deg,-3.56172197613004
272.5GHz,-180,11deg,-4.93209251787431
272.5GHz,-180,12deg,-6.56098761346988
272.5GHz,-180,13deg,-8.48973684995514
272.5GHz,-180,14deg,-10.6759189212805
272.5GHz,-180,15deg,-12.7381114645979
272.5GHz,-180,16deg,-13.6658404680974
272.5GHz,-180,17deg,-12.9245838166435
272.5GHz,-180,18deg,-11.4705359413324
272.5GHz,-180,19deg,-10.1514156768588
272.5GHz,-180,20deg,-9.22622921218733
272.5GHz,-180,21deg,-8.73095164123315
272.5GHz,-180,22deg,-8.65378601186199
272.5GHz,-180,23deg,-8.9784176892714
272.5GHz,-180,24deg,-9.69052184740304
272.5GHz,-180,25deg,-10.7762566478205
272.5GHz,-180,26deg,-12.2141250640885
272.5GHz,-180,27deg,-13.9337491489488
272.5GHz,-180,28deg,-15.663114073242
272.5GHz,-180,29deg,-16.6830383637888
272.5GHz,-180,30deg,-16.3248077134936
272.5GHz,-180,31deg,-15.0992450389083
272.5GHz,-180,32deg,-13.8925605510528
272.5GHz,-180,33deg,-13.1060852594703
272.5GHz,-180,34deg,-12.8255460697964
272.5GHz,-180,35deg,-13.0218688649318
272.5GHz,-180,36deg,-13.6149542795418
272.5GHz,-180,37deg,-14.4826799797297
272.5GHz,-180,38deg,-15.4604764907682
272.5GHz,-180,39deg,-16.3561033203327
272.5GHz,-180,40deg,-16.9918943580935
272.5GHz,-180,41deg,-17.2643910489008
272.5GHz,-180,42deg,-17.1850954611312
272.5GHz,-180,43deg,-16.8598351860373
272.5GHz,-180,44deg,-16.4133487853805
272.5GHz,-180,45deg,-15.9232479541311
272.5GHz,-180,46deg,-15.4062131064057
272.5GHz,-180,47deg,-14.8466908780565
272.5GHz,-180,48deg,-14.2360680732421
272.5GHz,-180,49deg,-13.5923801378512
272.5GHz,-180,50deg,-12.9522317470027
272.5GHz,-180,51deg,-12.3518313913218
272.5GHz,-180,52deg,-11.8159172138065
272.5GHz,-180,53deg,-11.3582930488554
272.5GHz,-180,54deg,-10.9877706365534
272.5GHz,-180,55deg,-10.7131613314685
272.5GHz,-180,56deg,-10.5446572870982
272.5GHz,-180,57deg,-10.492140585462
272.5GHz,-180,58deg,-10.562227930852
272.5GHz,-180,59deg,-10.7554979531981
272.5GHz,-180,60deg,-11.0644345011753
272.5GHz,-180,61deg,-11.4720258837409
272.5GHz,-180,62deg,-11.9509679243298
272.5GHz,-180,63deg,-12.4639335434587
272.5GHz,-180,64deg,-12.9660873330307
272.5GHz,-180,65deg,-13.4112286492374
272.5GHz,-180,66deg,-13.7615238311444
272.5GHz,-180,67deg,-13.9975590012446
272.5GHz,-180,68deg,-14.1231529647776
272.5GHz,-180,69deg,-14.1617413349687
272.5GHz,-180,70deg,-14.1468528453804
272.5GHz,-180,71deg,-14.1122853822981
272.5GHz,-180,72deg,-14.0857625695753
272.5GHz,-180,73deg,-14.0864753020235
272.5GHz,-180,74deg,-14.1251342523768
272.5GHz,-180,75deg,-14.2051190573143
272.5GHz,-180,76deg,-14.3239131278477
272.5GHz,-180,77deg,-14.4745475008621
272.5GHz,-180,78deg,-14.6470632078001
272.5GHz,-180,79deg,-14.8300749816178
272.5GHz,-180,80deg,-15.0124450742924
272.5GHz,-180,81deg,-15.1849219736764
272.5GHz,-180,82deg,-15.3414566222764
272.5GHz,-180,83deg,-15.479883096841
272.5GHz,-180,84deg,-15.6017936493242
272.5GHz,-180,85deg,-15.7116891769106
272.5GHz,-180,86deg,-15.8157034935786
272.5GHz,-180,87deg,-15.9202707468891
272.5GHz,-180,88deg,-16.0310272586338
272.5GHz,-180,89deg,-16.1520948246969
272.5GHz,-180,90deg,-16.2857693801811
272.5GHz,-180,91deg,-16.4325756386873
272.5GHz,-180,92deg,-16.5916354342783
272.5GHz,-180,93deg,-16.7613034373003
272.5GHz,-180,94deg,-16.9400180938645
272.5GHz,-180,95deg,-17.1272819405367
272.5GHz,-180,96deg,-17.3246292039074
272.5GHz,-180,97deg,-17.5363860793975
272.5GHz,-180,98deg,-17.7700133947322
272.5GHz,-180,99deg,-18.0358555438333
272.5GHz,-180,100deg,-18.3461745562993
272.5GHz,-180,101deg,-18.713358983153
272.5GHz,-180,102deg,-19.1471035579226
272.5GHz,-180,103deg,-19.6501700367725
272.5GHz,-180,104deg,-20.2122774975969
272.5GHz,-180,105deg,-20.802432082068
272.5GHz,-180,106deg,-21.3630390994486
272.5GHz,-180,107deg,-21.8151432854762
272.5GHz,-180,108deg,-22.0864615060868
272.5GHz,-180,109deg,-22.1559984096847
272.5GHz,-180,110deg,-22.0783756209168
272.5GHz,-180,111deg,-21.9616581544076
272.5GHz,-180,112deg,-21.9237149452944
272.5GHz,-180,113deg,-22.0643507887166
272.5GHz,-180,114deg,-22.4597880703763
272.5GHz,-180,115deg,-23.1665744606797
272.5GHz,-180,116deg,-24.2211066014331
272.5GHz,-180,117deg,-25.6185454678275
272.5GHz,-180,118deg,-27.2389757551843
272.5GHz,-180,119deg,-28.6964629547707
272.5GHz,-180,120deg,-29.3534556584865
272.5GHz,-180,121deg,-28.9893237746825
272.5GHz,-180,122deg,-28.0998523385982
272.5GHz,-180,123deg,-27.1515937294156
272.5GHz,-180,124deg,-26.2774790750184
272.5GHz,-180,125deg,-25.444772469598
272.5GHz,-180,126deg,-24.6220856520165
272.5GHz,-180,127deg,-23.8527395734184
272.5GHz,-180,128deg,-23.2404780083399
272.5GHz,-180,129deg,-22.8992633074058
272.5GHz,-180,130deg,-22.9169472804594
272.5GHz,-180,131deg,-23.3338865698121
272.5GHz,-180,132deg,-24.1067894905022
272.5GHz,-180,133deg,-25.0329873404239
272.5GHz,-180,134deg,-25.7129645318875
272.5GHz,-180,135deg,-25.8300179490851
272.5GHz,-180,136deg,-25.5649656948102
272.5GHz,-180,137deg,-25.3667084634997
272.5GHz,-180,138deg,-25.5101119693763
272.5GHz,-180,139deg,-25.9956580462835
272.5GHz,-180,140deg,-26.5766946245629
272.5GHz,-180,141deg,-26.8868643124254
272.5GHz,-180,142deg,-26.7909589887145
272.5GHz,-180,143deg,-26.5487003577967
272.5GHz,-180,144deg,-26.5309887887544
272.5GHz,-180,145deg,-27.0313292440707
272.5GHz,-180,146deg,-28.3355468235118
272.5GHz,-180,147deg,-30.8812658309099
272.5GHz,-180,148deg,-35.3632677111754
272.5GHz,-180,149deg,-38.7941579461557
272.5GHz,-180,150deg,-34.5205267274985
272.5GHz,-180,151deg,-31.6788934178611
272.5GHz,-180,152deg,-31.0999670631349
272.5GHz,-180,153deg,-32.2661920649995
272.5GHz,-180,154deg,-33.5424548183898
272.5GHz,-180,155deg,-31.7717346010646
272.5GHz,-180,156deg,-29.095881869277
272.5GHz,-180,157deg,-27.6202841505887
272.5GHz,-180,158deg,-27.5047872019276
272.5GHz,-180,159deg,-28.5878764469377
272.5GHz,-180,160deg,-30.4823285398082
272.5GHz,-180,161deg,-32.1595678542903
272.5GHz,-180,162deg,-32.5452277746167
272.5GHz,-180,163deg,-32.1247113727392
272.5GHz,-180,164deg,-31.5318302901573
272.5GHz,-180,165deg,-30.7479896463877
272.5GHz,-180,166deg,-29.7966021436713
272.5GHz,-180,167deg,-28.7286062104534
272.5GHz,-180,168deg,-27.3296354016819
272.5GHz,-180,169deg,-25.5022746561432
272.5GHz,-180,170deg,-23.6120684568029
272.5GHz,-180,171deg,-22.0833367297266
272.5GHz,-180,172deg,-21.0984650546586
272.5GHz,-180,173deg,-20.6373910147711
272.5GHz,-180,174deg,-20.5543198503953
272.5GHz,-180,175deg,-20.629011668516
272.5GHz,-180,176deg,-20.6368610658563
272.5GHz,-180,177deg,-20.4397004233516
272.5GHz,-180,178deg,-20.0501958000679
272.5GHz,-180,179deg,-19.6321073600752
272.5GHz,-180,180deg,-19.4211094736988
272.5GHz,-179,0deg,1.99953654721609
272.5GHz,-179,1deg,2.04332225491259
272.5GHz,-179,2deg,1.94843730187489
272.5GHz,-179,3deg,1.69824321097161
272.5GHz,-179,4deg,1.29123627456431
272.5GHz,-179,5deg,0.739824157021042
272.5GHz,-179,6deg,0.0628272138542239
272.5GHz,-179,7deg,-0.725373085994283
272.5GHz,-179,8deg,-1.62404497927174
272.5GHz,-179,9deg,-2.64963213464566
272.5GHz,-179,10deg,-3.83409805548777
272.5GHz,-179,11deg,-5.22169737244051
272.5GHz,-179,12deg,-6.86400523289199
272.5GHz,-179,13deg,-8.79910617527557
272.5GHz,-179,14deg,-10.9626596976685
272.5GHz,-179,15deg,-12.9140187310646
272.5GHz,-179,16deg,-13.6433171960123
272.5GHz,-179,17deg,-12.8161368507514
272.5GHz,-179,18deg,-11.4203177113684
272.5GHz,-179,19deg,-10.2019378987967
272.5GHz,-179,20deg,-9.37266354771453
272.5GHz,-179,21deg,-8.95107332930653
272.5GHz,-179,22deg,-8.91296706450785
272.5GHz,-179,23deg,-9.22689176183006
272.5GHz,-179,24deg,-9.85563293156236
272.5GHz,-179,25deg,-10.7484022577538
272.5GHz,-179,26deg,-11.8302434409148
272.5GHz,-179,27deg,-12.9887370307068
272.5GHz,-179,28deg,-14.0566984026348
272.5GHz,-179,29deg,-14.8134688252001
272.5GHz,-179,30deg,-15.0804470368371
272.5GHz,-179,31deg,-14.8978056829957
272.5GHz,-179,32deg,-14.5328660278512
272.5GHz,-179,33deg,-14.2828938787146
272.5GHz,-179,34deg,-14.3414007867592
272.5GHz,-179,35deg,-14.7876642848472
272.5GHz,-179,36deg,-15.6016960941355
