Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.15922095571161
272.5GHz,-180,1deg,3.9937073271426
272.5GHz,-180,2deg,3.52800064289274
272.5GHz,-180,3deg,2.75381166911472
272.5GHz,-180,4deg,1.64067894617686
272.5GHz,-180,5deg,0.127048239579529
272.5GHz,-180,6deg,-1.8938073732859
272.5GHz,-180,7deg,-4.59987146639515
272.5GHz,-180,8deg,-8.28251997914455
272.5GHz,-180,9deg,-13.2219669934942
272.5GHz,-180,10deg,-17.0349141294676
272.5GHz,-180,11deg,-15.1676645368598
272.5GHz,-180,12deg,-13.1864771727455
272.5GHz,-180,13deg,-12.6208673858824
272.5GHz,-180,14deg,-13.0966082256834
272.5GHz,-180,15deg,-13.8955885509952
272.5GHz,-180,16deg,-13.7625073797194
272.5GHz,-180,17deg,-12.2406711384046
272.5GHz,-180,18deg,-10.342224609211
272.5GHz,-180,19deg,-8.7909831105494
272.5GHz,-180,20deg,-7.76411258235304
272.5GHz,-180,21deg,-7.27104328144059
272.5GHz,-180,22deg,-7.30546612688458
272.5GHz,-180,23deg,-7.87737189412417
272.5GHz,-180,24deg,-9.00700733182315
272.5GHz,-180,25deg,-10.6898361273189
272.5GHz,-180,26deg,-12.793125045343
272.5GHz,-180,27deg,-14.8472246438061
272.5GHz,-180,28deg,-16.1339777726017
272.5GHz,-180,29deg,-16.6810126837586
272.5GHz,-180,30deg,-17.3404316695849
272.5GHz,-180,31deg,-18.6768585028914
272.5GHz,-180,32deg,-20.0999784886665
272.5GHz,-180,33deg,-19.0848741598893
272.5GHz,-180,34deg,-16.0332402172676
272.5GHz,-180,35deg,-13.3323432244986
272.5GHz,-180,36deg,-11.5077139825298
272.5GHz,-180,37deg,-10.4965891581472
272.5GHz,-180,38deg,-10.1978116138332
272.5GHz,-180,39deg,-10.5364204070898
272.5GHz,-180,40deg,-11.449838274582
272.5GHz,-180,41deg,-12.8433503854566
272.5GHz,-180,42deg,-14.477966221473
272.5GHz,-180,43deg,-15.7870855379805
272.5GHz,-180,44deg,-16.0714262570853
272.5GHz,-180,45deg,-15.3982374400742
272.5GHz,-180,46deg,-14.4747997313824
272.5GHz,-180,47deg,-13.7870832777511
272.5GHz,-180,48deg,-13.5184257253373
272.5GHz,-180,49deg,-13.730925509856
272.5GHz,-180,50deg,-14.4568788066397
272.5GHz,-180,51deg,-15.7122143492173
272.5GHz,-180,52deg,-17.4018708943503
272.5GHz,-180,53deg,-18.9138762968883
272.5GHz,-180,54deg,-18.7939857616263
272.5GHz,-180,55deg,-16.8677658649794
272.5GHz,-180,56deg,-14.5893281702794
272.5GHz,-180,57deg,-12.6794935302976
272.5GHz,-180,58deg,-11.2494491076827
272.5GHz,-180,59deg,-10.2645620677328
272.5GHz,-180,60deg,-9.67302761024542
272.5GHz,-180,61deg,-9.42738689832177
272.5GHz,-180,62deg,-9.48337690456044
272.5GHz,-180,63deg,-9.79415800156638
272.5GHz,-180,64deg,-10.3032196537623
272.5GHz,-180,65deg,-10.937306864615
272.5GHz,-180,66deg,-11.6030024051669
272.5GHz,-180,67deg,-12.1945065046201
272.5GHz,-180,68deg,-12.6188698448871
272.5GHz,-180,69deg,-12.8293455742133
272.5GHz,-180,70deg,-12.8398092709653
272.5GHz,-180,71deg,-12.7063742321473
272.5GHz,-180,72deg,-12.4954369315123
272.5GHz,-180,73deg,-12.2625836464384
272.5GHz,-180,74deg,-12.0470092689508
272.5GHz,-180,75deg,-11.8740018267802
272.5GHz,-180,76deg,-11.7589733589991
272.5GHz,-180,77deg,-11.7105453932575
272.5GHz,-180,78deg,-11.7324774526699
272.5GHz,-180,79deg,-11.8248569551512
272.5GHz,-180,80deg,-11.984926869436
272.5GHz,-180,81deg,-12.2077608788921
272.5GHz,-180,82deg,-12.4868749104883
272.5GHz,-180,83deg,-12.8148015453957
272.5GHz,-180,84deg,-13.1836257368583
272.5GHz,-180,85deg,-13.5854664382934
272.5GHz,-180,86deg,-14.0128804592984
272.5GHz,-180,87deg,-14.4591612532725
272.5GHz,-180,88deg,-14.9185086847001
272.5GHz,-180,89deg,-15.386057986929
272.5GHz,-180,90deg,-15.8577767058776
272.5GHz,-180,91deg,-16.3302647380015
272.5GHz,-180,92deg,-16.8005206158994
272.5GHz,-180,93deg,-17.2657621624887
272.5GHz,-180,94deg,-17.7234045737389
272.5GHz,-180,95deg,-18.1712922462563
272.5GHz,-180,96deg,-18.6082357373418
272.5GHz,-180,97deg,-19.0348085487812
272.5GHz,-180,98deg,-19.4542163563219
272.5GHz,-180,99deg,-19.8729047580569
272.5GHz,-180,100deg,-20.3004836829482
272.5GHz,-180,101deg,-20.748553510854
272.5GHz,-180,102deg,-21.22808358376
272.5GHz,-180,103deg,-21.7450483398104
272.5GHz,-180,104deg,-22.2941485612173
272.5GHz,-180,105deg,-22.8511820628362
272.5GHz,-180,106deg,-23.3671920686148
272.5GHz,-180,107deg,-23.7724630383567
272.5GHz,-180,108deg,-24.0003391688182
272.5GHz,-180,109deg,-24.0262995011558
272.5GHz,-180,110deg,-23.8914904105592
272.5GHz,-180,111deg,-23.6856627264738
272.5GHz,-180,112deg,-23.5074901742712
272.5GHz,-180,113deg,-23.4358533113799
272.5GHz,-180,114deg,-23.5219111246467
272.5GHz,-180,115deg,-23.7936825430026
272.5GHz,-180,116deg,-24.2652452966145
272.5GHz,-180,117deg,-24.9481535618496
272.5GHz,-180,118deg,-25.865309500787
272.5GHz,-180,119deg,-27.066662539667
272.5GHz,-180,120deg,-28.6427162627929
272.5GHz,-180,121deg,-30.719068979718
272.5GHz,-180,122deg,-33.3274531370928
272.5GHz,-180,123deg,-35.630289502603
272.5GHz,-180,124deg,-35.2360375141861
272.5GHz,-180,125deg,-32.8814339207972
272.5GHz,-180,126deg,-30.8077080755103
272.5GHz,-180,127deg,-29.5393745593107
272.5GHz,-180,128deg,-29.1060857085891
272.5GHz,-180,129deg,-29.5453107773064
272.5GHz,-180,130deg,-30.9706879062938
272.5GHz,-180,131deg,-33.3498917858535
272.5GHz,-180,132deg,-34.7882701067895
272.5GHz,-180,133deg,-32.3005691564066
272.5GHz,-180,134deg,-29.1070608155489
272.5GHz,-180,135deg,-26.9523191531375
272.5GHz,-180,136deg,-25.8436642012059
272.5GHz,-180,137deg,-25.6217962008682
272.5GHz,-180,138deg,-26.0900430433525
272.5GHz,-180,139deg,-26.8752796861132
272.5GHz,-180,140deg,-27.3664275468764
272.5GHz,-180,141deg,-27.2434702228555
272.5GHz,-180,142deg,-26.9666918770332
272.5GHz,-180,143deg,-27.1897877956316
272.5GHz,-180,144deg,-28.3661214166613
272.5GHz,-180,145deg,-30.9476297683569
272.5GHz,-180,146deg,-35.6406788368615
272.5GHz,-180,147deg,-38.620798001894
272.5GHz,-180,148deg,-33.2102955510261
272.5GHz,-180,149deg,-29.2827156818879
272.5GHz,-180,150deg,-26.8999270440808
272.5GHz,-180,151deg,-25.3987613689439
272.5GHz,-180,152deg,-24.4537034825281
272.5GHz,-180,153deg,-23.9401748688025
272.5GHz,-180,154deg,-23.850785369871
272.5GHz,-180,155deg,-24.1810944636754
272.5GHz,-180,156deg,-24.7568181301427
272.5GHz,-180,157deg,-25.1175537425262
272.5GHz,-180,158deg,-24.9216644767385
272.5GHz,-180,159deg,-24.5669825981725
272.5GHz,-180,160deg,-24.7865778900407
272.5GHz,-180,161deg,-26.1675123582898
272.5GHz,-180,162deg,-29.2887399065396
272.5GHz,-180,163deg,-34.1254919794099
272.5GHz,-180,164deg,-33.1295425376048
272.5GHz,-180,165deg,-29.2194473273694
272.5GHz,-180,166deg,-27.345844297939
272.5GHz,-180,167deg,-27.0021429355354
272.5GHz,-180,168deg,-27.5507750398269
272.5GHz,-180,169deg,-28.2637643571854
272.5GHz,-180,170deg,-28.6576782847754
272.5GHz,-180,171deg,-28.8724299907494
272.5GHz,-180,172deg,-28.4516197114717
272.5GHz,-180,173deg,-26.1168315176095
272.5GHz,-180,174deg,-22.8864328482216
272.5GHz,-180,175deg,-20.2671264657486
272.5GHz,-180,176deg,-18.6179447242008
272.5GHz,-180,177deg,-17.8683050142189
272.5GHz,-180,178deg,-17.8152804146597
272.5GHz,-180,179deg,-18.1429111456461
272.5GHz,-180,180deg,-18.4873531831615
272.5GHz,-179,0deg,4.15922095571161
272.5GHz,-179,1deg,3.96802537739837
272.5GHz,-179,2deg,3.47816587111154
272.5GHz,-179,3deg,2.68301785846334
272.5GHz,-179,4deg,1.55479952416433
272.5GHz,-179,5deg,0.0361339613779146
272.5GHz,-179,6deg,-1.97317080495038
272.5GHz,-179,7deg,-4.63979217141618
272.5GHz,-179,8deg,-8.23323198056572
272.5GHz,-179,9deg,-13.0202103131979
272.5GHz,-179,10deg,-17.0599411068995
272.5GHz,-179,11deg,-15.6338802276237
272.5GHz,-179,12deg,-13.6360377050176
272.5GHz,-179,13deg,-12.9813060431657
272.5GHz,-179,14deg,-13.3461892592749
272.5GHz,-179,15deg,-14.0229789134571
272.5GHz,-179,16deg,-13.8258337261202
272.5GHz,-179,17deg,-12.3306990132413
272.5GHz,-179,18deg,-10.4806860140072
272.5GHz,-179,19deg,-8.98063485988879
272.5GHz,-179,20deg,-8.01395613361326
272.5GHz,-179,21deg,-7.58464438753227
272.5GHz,-179,22deg,-7.66446790292772
272.5GHz,-179,23deg,-8.22561112352753
272.5GHz,-179,24deg,-9.23460503577845
272.5GHz,-179,25deg,-10.6230383357462
272.5GHz,-179,26deg,-12.2352474072682
272.5GHz,-179,27deg,-13.7948080355018
272.5GHz,-179,28deg,-15.0356158132497
272.5GHz,-179,29deg,-15.993819359796
272.5GHz,-179,30deg,-17.0118207454368
272.5GHz,-179,31deg,-18.3857511277124
272.5GHz,-179,32deg,-19.8989498160171
272.5GHz,-179,33deg,-20.1932941745165
272.5GHz,-179,34deg,-18.41999431212
272.5GHz,-179,35deg,-16.0802802903288
272.5GHz,-179,36deg,-14.1959651580498
272.5GHz,-179,37deg,-12.9458097627692
272.5GHz,-179,38deg,-12.3054104762265
272.5GHz,-179,39deg,-12.2468426261695
272.5GHz,-179,40deg,-12.777232035806
272.5GHz,-179,41deg,-13.9369409226955
272.5GHz,-179,42deg,-15.7448667506598
272.5GHz,-179,43deg,-17.9099392452243
272.5GHz,-179,44deg,-19.0739895203988
272.5GHz,-179,45deg,-18.0288126376409
272.5GHz,-179,46deg,-16.2425197656792
272.5GHz,-179,47deg,-14.9297462471653
272.5GHz,-179,48deg,-14.321427423782
272.5GHz,-179,49deg,-14.3955449966614
272.5GHz,-179,50deg,-15.106411841678
272.5GHz,-179,51deg,-16.3884223630156
272.5GHz,-179,52deg,-17.9836582930131
272.5GHz,-179,53deg,-18.9655897894294
272.5GHz,-179,54deg,-18.1136344130529
272.5GHz,-179,55deg,-16.038268610378
272.5GHz,-179,56deg,-13.9740810912938
272.5GHz,-179,57deg,-12.3592939642349
272.5GHz,-179,58deg,-11.2504704483932
272.5GHz,-179,59deg,-10.6224796071942
272.5GHz,-179,60deg,-10.4434799486138
272.5GHz,-179,61deg,-10.6862061338351
272.5GHz,-179,62deg,-11.3221774440706
272.5GHz,-179,63deg,-12.3036253457945
272.5GHz,-179,64deg,-13.5233975245043
272.5GHz,-179,65deg,-14.7466626798864
272.5GHz,-179,66deg,-15.5864680851285
272.5GHz,-179,67deg,-15.7277376388376
272.5GHz,-179,68deg,-15.2579657429951
272.5GHz,-179,69deg,-14.5244290805746
272.5GHz,-179,70deg,-13.7907588971968
272.5GHz,-179,71deg,-13.1651530058564
272.5GHz,-179,72deg,-12.6676021654071
272.5GHz,-179,73deg,-12.285897279578
272.5GHz,-179,74deg,-12.0024770059491
272.5GHz,-179,75deg,-11.8043048757067
272.5GHz,-179,76deg,-11.6846123452375
272.5GHz,-179,77deg,-11.6412063693797
272.5GHz,-179,78deg,-11.6739149031233
272.5GHz,-179,79deg,-11.7824668308433
272.5GHz,-179,80deg,-11.965231322711
272.5GHz,-179,81deg,-12.2187462970603
272.5GHz,-179,82deg,-12.537787672617
272.5GHz,-179,83deg,-12.9157371314358
272.5GHz,-179,84deg,-13.3450750528738
272.5GHz,-179,85deg,-13.8178907472694
272.5GHz,-179,86deg,-14.326343727697
272.5GHz,-179,87deg,-14.8630307384131
272.5GHz,-179,88deg,-15.4212242726758
272.5GHz,-179,89deg,-15.9949594250019
272.5GHz,-179,90deg,-16.5789635304997
272.5GHz,-179,91deg,-17.1684493654884
272.5GHz,-179,92deg,-17.7588264657095
