Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.03813897215999
272.5GHz,-180,1deg,3.15750641912359
272.5GHz,-180,2deg,2.95437082007508
272.5GHz,-180,3deg,2.40925454204707
272.5GHz,-180,4deg,1.51539458025092
272.5GHz,-180,5deg,0.270562831037717
272.5GHz,-180,6deg,-1.3395386253105
272.5GHz,-180,7deg,-3.37094647539492
272.5GHz,-180,8deg,-5.97485587363581
272.5GHz,-180,9deg,-9.50064389365196
272.5GHz,-180,10deg,-14.563535772996
272.5GHz,-180,11deg,-18.090858051372
272.5GHz,-180,12deg,-13.5937340694109
272.5GHz,-180,13deg,-9.96508485897706
272.5GHz,-180,14deg,-7.94381286816443
272.5GHz,-180,15deg,-7.04056921555182
272.5GHz,-180,16deg,-7.01480806225612
272.5GHz,-180,17deg,-7.75126553559991
272.5GHz,-180,18deg,-9.18444569463767
272.5GHz,-180,19deg,-11.238327194165
272.5GHz,-180,20deg,-13.6910571748726
272.5GHz,-180,21deg,-15.8643333295555
272.5GHz,-180,22deg,-16.7288816546343
272.5GHz,-180,23deg,-16.3449942936032
272.5GHz,-180,24deg,-15.6361612947283
272.5GHz,-180,25deg,-15.0306917699232
272.5GHz,-180,26deg,-14.5593830172299
272.5GHz,-180,27deg,-14.2304534221305
272.5GHz,-180,28deg,-14.1365171048252
272.5GHz,-180,29deg,-14.3481424118376
272.5GHz,-180,30deg,-14.726981108245
272.5GHz,-180,31deg,-14.8051783828549
272.5GHz,-180,32deg,-14.1456256616112
272.5GHz,-180,33deg,-12.9837680889508
272.5GHz,-180,34deg,-11.8871258649987
272.5GHz,-180,35deg,-11.1838064701976
272.5GHz,-180,36deg,-10.9502291570766
272.5GHz,-180,37deg,-11.1093613019038
272.5GHz,-180,38deg,-11.4293547404138
272.5GHz,-180,39deg,-11.5094038477708
272.5GHz,-180,40deg,-11.0106398774597
272.5GHz,-180,41deg,-10.0324186356787
272.5GHz,-180,42deg,-8.97039539716117
272.5GHz,-180,43deg,-8.12639930433704
