Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.84054386446982
272.5GHz,-180,1deg,3.65418692605269
272.5GHz,-180,2deg,3.13773590158488
272.5GHz,-180,3deg,2.31893847557365
272.5GHz,-180,4deg,1.23353654760181
272.5GHz,-180,5deg,-0.0804242202706943
272.5GHz,-180,6deg,-1.5986478861409
272.5GHz,-180,7deg,-3.33375428927817
272.5GHz,-180,8deg,-5.34454797500508
272.5GHz,-180,9deg,-7.6909806854669
272.5GHz,-180,10deg,-10.2572480233685
272.5GHz,-180,11deg,-12.3869986904256
272.5GHz,-180,12deg,-13.1753800735659
272.5GHz,-180,13deg,-13.0230775515854
272.5GHz,-180,14deg,-12.95589330922
272.5GHz,-180,15deg,-13.3427824179759
272.5GHz,-180,16deg,-13.9719945845602
272.5GHz,-180,17deg,-14.2312127681693
272.5GHz,-180,18deg,-13.6236606019901
272.5GHz,-180,19deg,-12.4119315269782
272.5GHz,-180,20deg,-11.1548348851834
272.5GHz,-180,21deg,-10.1545118556271
272.5GHz,-180,22deg,-9.49020382651189
272.5GHz,-180,23deg,-9.14848655058272
272.5GHz,-180,24deg,-9.09110035178865
272.5GHz,-180,25deg,-9.29030747698384
272.5GHz,-180,26deg,-9.74598009284064
272.5GHz,-180,27deg,-10.4738406303559
272.5GHz,-180,28deg,-11.4529792048371
272.5GHz,-180,29deg,-12.5392942880139
272.5GHz,-180,30deg,-13.431665546393
272.5GHz,-180,31deg,-13.8989212491973
272.5GHz,-180,32deg,-14.1089786262127
272.5GHz,-180,33deg,-14.473579261138
272.5GHz,-180,34deg,-15.2874239711779
272.5GHz,-180,35deg,-16.5960897146678
272.5GHz,-180,36deg,-18.1049252532812
272.5GHz,-180,37deg,-19.1183421756206
272.5GHz,-180,38deg,-19.1429658003435
272.5GHz,-180,39deg,-18.5640274752321
272.5GHz,-180,40deg,-17.9635618311829
272.5GHz,-180,41deg,-17.6332315387996
272.5GHz,-180,42deg,-17.7102715799101
272.5GHz,-180,43deg,-18.2489965366015
272.5GHz,-180,44deg,-19.0367884630231
272.5GHz,-180,45deg,-19.2027688173514
272.5GHz,-180,46deg,-17.8668255753343
272.5GHz,-180,47deg,-15.7272185449206
272.5GHz,-180,48deg,-13.7782035953609
272.5GHz,-180,49deg,-12.3451271454732
272.5GHz,-180,50deg,-11.4345342567867
272.5GHz,-180,51deg,-10.9721597947923
272.5GHz,-180,52deg,-10.8681850092684
272.5GHz,-180,53deg,-11.0307796674956
272.5GHz,-180,54deg,-11.3684610106698
272.5GHz,-180,55deg,-11.7914433090046
272.5GHz,-180,56deg,-12.2151389801152
272.5GHz,-180,57deg,-12.5687526454476
272.5GHz,-180,58deg,-12.8100466502729
272.5GHz,-180,59deg,-12.9388597311625
272.5GHz,-180,60deg,-12.9957952292025
272.5GHz,-180,61deg,-13.042845808249
272.5GHz,-180,62deg,-13.1388999377123
272.5GHz,-180,63deg,-13.3235599206868
272.5GHz,-180,64deg,-13.6117924339757
272.5GHz,-180,65deg,-13.9953456509069
272.5GHz,-180,66deg,-14.4473867093271
272.5GHz,-180,67deg,-14.9293930942783
272.5GHz,-180,68deg,-15.4003796077492
272.5GHz,-180,69deg,-15.8271522015788
272.5GHz,-180,70deg,-16.1919189834042
272.5GHz,-180,71deg,-16.4935162969153
272.5GHz,-180,72deg,-16.7421036283799
272.5GHz,-180,73deg,-16.9511504907929
272.5GHz,-180,74deg,-17.1310470888147
272.5GHz,-180,75deg,-17.2862810362751
272.5GHz,-180,76deg,-17.4157886035235
272.5GHz,-180,77deg,-17.5151811157946
272.5GHz,-180,78deg,-17.5796042910982
272.5GHz,-180,79deg,-17.6062947987737
272.5GHz,-180,80deg,-17.5962041972464
272.5GHz,-180,81deg,-17.5544066617925
272.5GHz,-180,82deg,-17.4894000530974
272.5GHz,-180,83deg,-17.4117234454934
272.5GHz,-180,84deg,-17.3324141369621
272.5GHz,-180,85deg,-17.2617100674304
272.5GHz,-180,86deg,-17.2081872273804
272.5GHz,-180,87deg,-17.1783338076362
272.5GHz,-180,88deg,-17.176462940132
272.5GHz,-180,89deg,-17.2048467542074
272.5GHz,-180,90deg,-17.2639816970072
272.5GHz,-180,91deg,-17.3529371588554
272.5GHz,-180,92deg,-17.4697770929321
272.5GHz,-180,93deg,-17.6120674267988
272.5GHz,-180,94deg,-17.7774848349079
272.5GHz,-180,95deg,-17.9645217025598
272.5GHz,-180,96deg,-18.1732397115725
272.5GHz,-180,97deg,-18.4059711254693
272.5GHz,-180,98deg,-18.6678218866118
272.5GHz,-180,99deg,-18.9668126972224
272.5GHz,-180,100deg,-19.3135047617598
272.5GHz,-180,101deg,-19.7199681168344
272.5GHz,-180,102deg,-20.1979125125128
272.5GHz,-180,103deg,-20.755674572825
272.5GHz,-180,104deg,-21.3935858010906
272.5GHz,-180,105deg,-22.097338349094
272.5GHz,-180,106deg,-22.8302338926573
272.5GHz,-180,107deg,-23.5292458875294
272.5GHz,-180,108deg,-24.116188380409
272.5GHz,-180,109deg,-24.5335355090731
272.5GHz,-180,110deg,-24.7890605502369
272.5GHz,-180,111deg,-24.9682161708812
272.5GHz,-180,112deg,-25.2021017274723
272.5GHz,-180,113deg,-25.6274983251709
272.5GHz,-180,114deg,-26.3697716425825
272.5GHz,-180,115deg,-27.5452427592008
272.5GHz,-180,116deg,-29.2557101891528
272.5GHz,-180,117deg,-31.4816462895042
272.5GHz,-180,118deg,-33.5239031034889
272.5GHz,-180,119deg,-33.4695641339043
