Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,0.755258046930294
272.5GHz,-180,1deg,0.321548366540236
272.5GHz,-180,2deg,-0.356724365362968
272.5GHz,-180,3deg,-1.26407917741685
272.5GHz,-180,4deg,-2.42647517056046
272.5GHz,-180,5deg,-3.92731179393413
272.5GHz,-180,6deg,-5.92842083897711
272.5GHz,-180,7deg,-8.6825788666201
272.5GHz,-180,8deg,-12.4056838373598
272.5GHz,-180,9deg,-15.8645066553626
272.5GHz,-180,10deg,-15.1904217388755
272.5GHz,-180,11deg,-13.1173652979137
272.5GHz,-180,12deg,-12.1136164246886
272.5GHz,-180,13deg,-12.2105146417002
272.5GHz,-180,14deg,-13.2615813820011
272.5GHz,-180,15deg,-15.3972493419855
272.5GHz,-180,16deg,-19.1121045545655
272.5GHz,-180,17deg,-20.8724387262565
272.5GHz,-180,18deg,-15.1639255008884
272.5GHz,-180,19deg,-10.5756505634759
272.5GHz,-180,20deg,-7.62110332431862
272.5GHz,-180,21deg,-5.78201867766992
272.5GHz,-180,22deg,-4.76405291692826
272.5GHz,-180,23deg,-4.38527615425677
272.5GHz,-180,24deg,-4.50653241859762
272.5GHz,-180,25deg,-4.99067302858716
272.5GHz,-180,26deg,-5.6757267667418
272.5GHz,-180,27deg,-6.38337543193865
272.5GHz,-180,28deg,-7.00110064288058
272.5GHz,-180,29deg,-7.59137178519518
272.5GHz,-180,30deg,-8.38941372682842
272.5GHz,-180,31deg,-9.6983561795249
272.5GHz,-180,32deg,-11.8078371376752
272.5GHz,-180,33deg,-14.8255363500594
272.5GHz,-180,34deg,-17.5280382077629
272.5GHz,-180,35deg,-17.0168429631465
272.5GHz,-180,36deg,-15.252316177206
272.5GHz,-180,37deg,-14.3540684130125
272.5GHz,-180,38deg,-14.3552692172206
272.5GHz,-180,39deg,-14.6584756413423
272.5GHz,-180,40deg,-14.4648502773425
272.5GHz,-180,41deg,-13.6279795728807
272.5GHz,-180,42deg,-12.7144312430901
272.5GHz,-180,43deg,-12.0930716928271
272.5GHz,-180,44deg,-11.7045043982438
272.5GHz,-180,45deg,-11.2481803788837
272.5GHz,-180,46deg,-10.4803159922494
272.5GHz,-180,47deg,-9.4584536106955
272.5GHz,-180,48deg,-8.4266603500678
272.5GHz,-180,49deg,-7.57785014091948
272.5GHz,-180,50deg,-6.99256890795682
272.5GHz,-180,51deg,-6.67701025044677
272.5GHz,-180,52deg,-6.59558692341718
272.5GHz,-180,53deg,-6.67760366806331
272.5GHz,-180,54deg,-6.81040945259381
272.5GHz,-180,55deg,-6.84795442722097
272.5GHz,-180,56deg,-6.66850057005444
272.5GHz,-180,57deg,-6.25862982408281
272.5GHz,-180,58deg,-5.72702063571354
272.5GHz,-180,59deg,-5.22787769786807
272.5GHz,-180,60deg,-4.88809156174261
272.5GHz,-180,61deg,-4.78776201227644
272.5GHz,-180,62deg,-4.97133065529414
272.5GHz,-180,63deg,-5.46282697058101
272.5GHz,-180,64deg,-6.27587118928264
272.5GHz,-180,65deg,-7.41671683969015
272.5GHz,-180,66deg,-8.87745282811652
272.5GHz,-180,67deg,-10.6089753198381
272.5GHz,-180,68deg,-12.4521796040571
272.5GHz,-180,69deg,-14.0358304757881
272.5GHz,-180,70deg,-14.8601745268622
272.5GHz,-180,71deg,-14.8009271062581
272.5GHz,-180,72deg,-14.2602630809593
272.5GHz,-180,73deg,-13.6509774479939
272.5GHz,-180,74deg,-13.1589211714377
272.5GHz,-180,75deg,-12.8221804573641
272.5GHz,-180,76deg,-12.6187284434783
272.5GHz,-180,77deg,-12.507700365235
272.5GHz,-180,78deg,-12.4464268461596
272.5GHz,-180,79deg,-12.398441977334
272.5GHz,-180,80deg,-12.3378943213351
272.5GHz,-180,81deg,-12.2514023070725
272.5GHz,-180,82deg,-12.1373103966216
272.5GHz,-180,83deg,-12.002807597601
272.5GHz,-180,84deg,-11.8600882006075
272.5GHz,-180,85deg,-11.722820845906
272.5GHz,-180,86deg,-11.6036659229051
272.5GHz,-180,87deg,-11.5129452250614
272.5GHz,-180,88deg,-11.458187284054
272.5GHz,-180,89deg,-11.4441826886978
272.5GHz,-180,90deg,-11.4732565125431
272.5GHz,-180,91deg,-11.545579388547
272.5GHz,-180,92deg,-11.6594377986044
272.5GHz,-180,93deg,-11.8114569434544
272.5GHz,-180,94deg,-11.9968230258061
272.5GHz,-180,95deg,-12.2095920642763
272.5GHz,-180,96deg,-12.4431955068452
272.5GHz,-180,97deg,-12.6912419673063
272.5GHz,-180,98deg,-12.9486455293201
272.5GHz,-180,99deg,-13.2129736138598
272.5GHz,-180,100deg,-13.4857323802168
272.5GHz,-180,101deg,-13.7731758522348
272.5GHz,-180,102deg,-14.0862199909189
272.5GHz,-180,103deg,-14.4391625399966
272.5GHz,-180,104deg,-14.8470229711776
272.5GHz,-180,105deg,-15.321247045528
272.5GHz,-180,106deg,-15.8632388168962
272.5GHz,-180,107deg,-16.4551296786515
272.5GHz,-180,108deg,-17.0488816339176
272.5GHz,-180,109deg,-17.5610700243918
272.5GHz,-180,110deg,-17.8905982449542
272.5GHz,-180,111deg,-17.9709074962881
272.5GHz,-180,112deg,-17.8241312397614
272.5GHz,-180,113deg,-17.5577943506818
272.5GHz,-180,114deg,-17.3085138913164
272.5GHz,-180,115deg,-17.1932648627421
272.5GHz,-180,116deg,-17.2950575823308
272.5GHz,-180,117deg,-17.6689465615874
272.5GHz,-180,118deg,-18.3515813976258
272.5GHz,-180,119deg,-19.3672341861984
272.5GHz,-180,120deg,-20.7279834739326
272.5GHz,-180,121deg,-22.4231554149138
272.5GHz,-180,122deg,-24.376531394179
272.5GHz,-180,123deg,-26.3014438265573
272.5GHz,-180,124deg,-27.4310722683632
272.5GHz,-180,125deg,-26.9291966905916
272.5GHz,-180,126deg,-25.2286626350038
272.5GHz,-180,127deg,-23.3362494263614
272.5GHz,-180,128deg,-21.7756774014758
272.5GHz,-180,129deg,-20.7407427394022
272.5GHz,-180,130deg,-20.3348752311655
272.5GHz,-180,131deg,-20.6692697710953
272.5GHz,-180,132deg,-21.909785237171
272.5GHz,-180,133deg,-24.2708494854057
272.5GHz,-180,134deg,-27.4063653674919
272.5GHz,-180,135deg,-27.6643980558984
272.5GHz,-180,136deg,-24.6977283227379
272.5GHz,-180,137deg,-22.4812236688818
272.5GHz,-180,138deg,-21.5871196280681
272.5GHz,-180,139deg,-21.8326145885899
272.5GHz,-180,140deg,-22.8806066291338
272.5GHz,-180,141deg,-23.9528402352757
272.5GHz,-180,142deg,-24.1489249239289
272.5GHz,-180,143deg,-23.894904274784
272.5GHz,-180,144deg,-24.2995314845861
272.5GHz,-180,145deg,-26.0149502232479
272.5GHz,-180,146deg,-29.2625457918763
272.5GHz,-180,147deg,-32.8398588449924
272.5GHz,-180,148deg,-34.2176640725405
272.5GHz,-180,149deg,-37.3861825390097
