Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,0.499910320555321
272.5GHz,-180,1deg,-0.0782531781732013
272.5GHz,-180,2deg,-0.782953273546183
272.5GHz,-180,3deg,-1.50766628171256
272.5GHz,-180,4deg,-2.20833724762502
272.5GHz,-180,5deg,-2.9330830550546
272.5GHz,-180,6deg,-3.79204781045313
272.5GHz,-180,7deg,-4.85542764302596
272.5GHz,-180,8deg,-6.01807520877965
272.5GHz,-180,9deg,-6.93841945107671
272.5GHz,-180,10deg,-7.28961068595211
272.5GHz,-180,11deg,-7.12446765558478
272.5GHz,-180,12deg,-6.69052230629808
272.5GHz,-180,13deg,-6.15256936603949
272.5GHz,-180,14deg,-5.68190500149757
272.5GHz,-180,15deg,-5.52568191309799
272.5GHz,-180,16deg,-5.91314998295817
272.5GHz,-180,17deg,-6.94784662193614
272.5GHz,-180,18deg,-8.44181889006079
272.5GHz,-180,19deg,-9.58137962266468
272.5GHz,-180,20deg,-9.40247780492223
272.5GHz,-180,21deg,-8.39961706686004
272.5GHz,-180,22deg,-7.56727727227915
272.5GHz,-180,23deg,-7.26592490793926
272.5GHz,-180,24deg,-7.46221373985397
272.5GHz,-180,25deg,-7.91813469298534
272.5GHz,-180,26deg,-8.26381901102441
272.5GHz,-180,27deg,-8.28823750267038
272.5GHz,-180,28deg,-8.25280708349601
272.5GHz,-180,29deg,-8.69881812681585
272.5GHz,-180,30deg,-10.2018271709966
272.5GHz,-180,31deg,-13.5711459677794
272.5GHz,-180,32deg,-19.5983586587742
272.5GHz,-180,33deg,-16.1257962592127
272.5GHz,-180,34deg,-10.5472308959161
272.5GHz,-180,35deg,-7.51845861899189
272.5GHz,-180,36deg,-5.98764818185644
272.5GHz,-180,37deg,-5.47338525018735
272.5GHz,-180,38deg,-5.68832697097125
272.5GHz,-180,39deg,-6.29828460904575
272.5GHz,-180,40deg,-6.76890325043269
272.5GHz,-180,41deg,-6.59157604607735
