Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.6263550007193
272.5GHz,-180,1deg,2.65476808431863
272.5GHz,-180,2deg,2.72658763918071
272.5GHz,-180,3deg,2.85562432215775
272.5GHz,-180,4deg,2.99572206241009
272.5GHz,-180,5deg,3.05404490782696
272.5GHz,-180,6deg,2.92803469556507
272.5GHz,-180,7deg,2.53461957131716
272.5GHz,-180,8deg,1.82184505448942
272.5GHz,-180,9deg,0.770108243150887
272.5GHz,-180,10deg,-0.609351545799698
272.5GHz,-180,11deg,-2.27536951120005
272.5GHz,-180,12deg,-4.15609690758196
272.5GHz,-180,13deg,-6.14858816146874
272.5GHz,-180,14deg,-8.13394155114628
272.5GHz,-180,15deg,-10.0347955150054
272.5GHz,-180,16deg,-11.889168200166
272.5GHz,-180,17deg,-13.828487397113
272.5GHz,-180,18deg,-15.9189184308705
272.5GHz,-180,19deg,-17.9713758388627
272.5GHz,-180,20deg,-19.5286273093349
272.5GHz,-180,21deg,-20.2260480249738
272.5GHz,-180,22deg,-20.0768042994144
272.5GHz,-180,23deg,-19.400208931165
272.5GHz,-180,24deg,-18.6996268794823
272.5GHz,-180,25deg,-18.3785961184068
272.5GHz,-180,26deg,-18.5445384651121
272.5GHz,-180,27deg,-18.9803850911286
272.5GHz,-180,28deg,-19.2643986711532
272.5GHz,-180,29deg,-19.2071935105883
272.5GHz,-180,30deg,-19.102329632465
272.5GHz,-180,31deg,-19.3328783625244
272.5GHz,-180,32deg,-20.0391923423793
272.5GHz,-180,33deg,-21.0025741039576
272.5GHz,-180,34deg,-21.5280223319628
272.5GHz,-180,35deg,-21.0019409877611
272.5GHz,-180,36deg,-19.9110273971734
272.5GHz,-180,37deg,-19.1111366178447
272.5GHz,-180,38deg,-19.0317247163517
272.5GHz,-180,39deg,-19.6871376720798
272.5GHz,-180,40deg,-20.3513714910929
272.5GHz,-180,41deg,-19.3707364008507
272.5GHz,-180,42deg,-16.8802343442602
272.5GHz,-180,43deg,-14.4444574479952
272.5GHz,-180,44deg,-12.6254601379795
272.5GHz,-180,45deg,-11.427059836734
272.5GHz,-180,46deg,-10.7475914802478
272.5GHz,-180,47deg,-10.4879050651342
272.5GHz,-180,48deg,-10.5718758532775
272.5GHz,-180,49deg,-10.9485687408872
272.5GHz,-180,50deg,-11.5861721773787
272.5GHz,-180,51deg,-12.4591364805695
272.5GHz,-180,52deg,-13.5333190532059
272.5GHz,-180,53deg,-14.7593574510721
272.5GHz,-180,54deg,-16.0874619519086
272.5GHz,-180,55deg,-17.5068686361996
272.5GHz,-180,56deg,-19.0851426142903
272.5GHz,-180,57deg,-20.9712683375454
272.5GHz,-180,58deg,-23.3543169906132
272.5GHz,-180,59deg,-26.3232490209488
272.5GHz,-180,60deg,-29.1536144818577
272.5GHz,-180,61deg,-29.3521740121235
272.5GHz,-180,62deg,-27.1770749341462
272.5GHz,-180,63deg,-24.8632080615314
272.5GHz,-180,64deg,-22.8525769159249
272.5GHz,-180,65deg,-21.0405325359894
272.5GHz,-180,66deg,-19.3640017481178
272.5GHz,-180,67deg,-17.8413366441653
272.5GHz,-180,68deg,-16.5145412816403
272.5GHz,-180,69deg,-15.4112992645722
272.5GHz,-180,70deg,-14.537449827769
272.5GHz,-180,71deg,-13.8823830851334
272.5GHz,-180,72deg,-13.4256836168133
272.5GHz,-180,73deg,-13.1416323360659
272.5GHz,-180,74deg,-13.0016143796613
272.5GHz,-180,75deg,-12.9752026902618
272.5GHz,-180,76deg,-13.0306386531515
272.5GHz,-180,77deg,-13.1353202163145
272.5GHz,-180,78deg,-13.2568397175011
272.5GHz,-180,79deg,-13.3649637904325
272.5GHz,-180,80deg,-13.4345425857248
272.5GHz,-180,81deg,-13.4486699077974
272.5GHz,-180,82deg,-13.4008572906015
272.5GHz,-180,83deg,-13.2951055807097
272.5GHz,-180,84deg,-13.1436942058994
272.5GHz,-180,85deg,-12.9636061138953
272.5GHz,-180,86deg,-12.7729359677922
272.5GHz,-180,87deg,-12.5882434297651
272.5GHz,-180,88deg,-12.4231200633308
272.5GHz,-180,89deg,-12.2877416938016
272.5GHz,-180,90deg,-12.1890139848977
272.5GHz,-180,91deg,-12.1309716781193
272.5GHz,-180,92deg,-12.1152148877735
272.5GHz,-180,93deg,-12.1412782380444
272.5GHz,-180,94deg,-12.2069091650421
272.5GHz,-180,95deg,-12.3082864594248
272.5GHz,-180,96deg,-12.4402495303075
272.5GHz,-180,97deg,-12.596636390793
272.5GHz,-180,98deg,-12.7708358188894
272.5GHz,-180,99deg,-12.9566276732667
272.5GHz,-180,100deg,-13.1492960106702
272.5GHz,-180,101deg,-13.3468560844601
272.5GHz,-180,102deg,-13.551087245868
272.5GHz,-180,103deg,-13.7679951713003
272.5GHz,-180,104deg,-14.0074038522916
272.5GHz,-180,105deg,-14.2815751057131
272.5GHz,-180,106deg,-14.60295691075
272.5GHz,-180,107deg,-14.9812695786819
272.5GHz,-180,108deg,-15.4201804615582
272.5GHz,-180,109deg,-15.9139967075138
272.5GHz,-180,110deg,-16.4454129156251
272.5GHz,-180,111deg,-16.9864368964867
272.5GHz,-180,112deg,-17.5052366492713
272.5GHz,-180,113deg,-17.9794284704817
272.5GHz,-180,114deg,-18.4101138341284
272.5GHz,-180,115deg,-18.826145281567
272.5GHz,-180,116deg,-19.2727346974867
272.5GHz,-180,117deg,-19.7889096223068
272.5GHz,-180,118deg,-20.3824292107572
272.5GHz,-180,119deg,-21.0097007062876
272.5GHz,-180,120deg,-21.5756491608076
272.5GHz,-180,121deg,-21.9803177263281
272.5GHz,-180,122deg,-22.2059016876598
272.5GHz,-180,123deg,-22.3575457514256
272.5GHz,-180,124deg,-22.6005439931211
272.5GHz,-180,125deg,-23.0609457509239
272.5GHz,-180,126deg,-23.7459770319177
272.5GHz,-180,127deg,-24.4718440812643
272.5GHz,-180,128deg,-24.8833443306446
272.5GHz,-180,129deg,-24.7890468419714
272.5GHz,-180,130deg,-24.4777703372725
272.5GHz,-180,131deg,-24.434284915659
272.5GHz,-180,132deg,-24.9926753140268
272.5GHz,-180,133deg,-26.2242459676267
272.5GHz,-180,134deg,-27.6061916986486
272.5GHz,-180,135deg,-27.7164008532788
272.5GHz,-180,136deg,-26.4120048272523
272.5GHz,-180,137deg,-25.2504687661684
272.5GHz,-180,138deg,-25.0747895855188
272.5GHz,-180,139deg,-26.1331021054378
272.5GHz,-180,140deg,-28.3102246344534
272.5GHz,-180,141deg,-29.8871297900478
272.5GHz,-180,142deg,-28.5281861864288
272.5GHz,-180,143deg,-26.7892991408666
272.5GHz,-180,144deg,-26.4548908313549
272.5GHz,-180,145deg,-27.9130983799224
272.5GHz,-180,146deg,-31.4312209442942
272.5GHz,-180,147deg,-34.5892884195571
