Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.20239951052489
272.5GHz,-180,1deg,2.89655829003601
272.5GHz,-180,2deg,2.35922050208742
272.5GHz,-180,3deg,1.67336425229142
272.5GHz,-180,4deg,0.913886991998795
272.5GHz,-180,5deg,0.116915435070574
272.5GHz,-180,6deg,-0.736165643890596
272.5GHz,-180,7deg,-1.68921833778966
272.5GHz,-180,8deg,-2.7437745317805
272.5GHz,-180,9deg,-3.80788284114489
272.5GHz,-180,10deg,-4.74716195864724
272.5GHz,-180,11deg,-5.55528586319217
272.5GHz,-180,12deg,-6.43859699408409
272.5GHz,-180,13deg,-7.69071760711976
272.5GHz,-180,14deg,-9.569243301532
272.5GHz,-180,15deg,-12.2942987004486
272.5GHz,-180,16deg,-15.9279487796667
272.5GHz,-180,17deg,-18.4489399822262
272.5GHz,-180,18deg,-16.004460890395
272.5GHz,-180,19deg,-12.644626477538
272.5GHz,-180,20deg,-10.2774626987744
272.5GHz,-180,21deg,-8.84331928879105
272.5GHz,-180,22deg,-8.18089837922166
272.5GHz,-180,23deg,-8.17164611122286
272.5GHz,-180,24deg,-8.70823801143136
272.5GHz,-180,25deg,-9.62838011226277
272.5GHz,-180,26deg,-10.58874106389
272.5GHz,-180,27deg,-11.020385090734
272.5GHz,-180,28deg,-10.6188240741456
272.5GHz,-180,29deg,-9.80216799694664
272.5GHz,-180,30deg,-9.15252467045723
272.5GHz,-180,31deg,-8.97079704076096
272.5GHz,-180,32deg,-9.32622473632999
272.5GHz,-180,33deg,-10.1355848581242
272.5GHz,-180,34deg,-11.1729680506824
272.5GHz,-180,35deg,-12.1439502292964
272.5GHz,-180,36deg,-12.9424890551691
272.5GHz,-180,37deg,-13.7819578332781
272.5GHz,-180,38deg,-14.8829854011959
272.5GHz,-180,39deg,-15.9558867178268
272.5GHz,-180,40deg,-15.9621866599134
272.5GHz,-180,41deg,-14.5937576369023
272.5GHz,-180,42deg,-12.9218752414609
272.5GHz,-180,43deg,-11.6415420739532
272.5GHz,-180,44deg,-10.8584279950911
272.5GHz,-180,45deg,-10.4637591276538
272.5GHz,-180,46deg,-10.2876746065917
272.5GHz,-180,47deg,-10.1641332789219
272.5GHz,-180,48deg,-9.98830474342379
272.5GHz,-180,49deg,-9.74768869395174
272.5GHz,-180,50deg,-9.49770663730558
272.5GHz,-180,51deg,-9.30991328733669
272.5GHz,-180,52deg,-9.23659898523764
272.5GHz,-180,53deg,-9.29833562413494
272.5GHz,-180,54deg,-9.47983323656459
272.5GHz,-180,55deg,-9.72589029072888
272.5GHz,-180,56deg,-9.94413634952956
272.5GHz,-180,57deg,-10.0324656609616
272.5GHz,-180,58deg,-9.93510091413262
272.5GHz,-180,59deg,-9.68499593351563
272.5GHz,-180,60deg,-9.38480483537106
272.5GHz,-180,61deg,-9.14994902174088
272.5GHz,-180,62deg,-9.0690681597819
272.5GHz,-180,63deg,-9.19539568730509
272.5GHz,-180,64deg,-9.55241178566142
272.5GHz,-180,65deg,-10.1392416434653
272.5GHz,-180,66deg,-10.929684453579
272.5GHz,-180,67deg,-11.8632148166184
272.5GHz,-180,68deg,-12.8312734149204
272.5GHz,-180,69deg,-13.6759445366333
272.5GHz,-180,70deg,-14.2345593622981
272.5GHz,-180,71deg,-14.4309250090316
272.5GHz,-180,72deg,-14.3226077705987
272.5GHz,-180,73deg,-14.0403835613327
272.5GHz,-180,74deg,-13.7006158170225
272.5GHz,-180,75deg,-13.370315655526
272.5GHz,-180,76deg,-13.0744414914795
272.5GHz,-180,77deg,-12.8134733004204
272.5GHz,-180,78deg,-12.5774700700519
272.5GHz,-180,79deg,-12.3548289696431
272.5GHz,-180,80deg,-12.1369578670123
272.5GHz,-180,81deg,-11.92008974501
272.5GHz,-180,82deg,-11.705188490861
272.5GHz,-180,83deg,-11.4967685188253
272.5GHz,-180,84deg,-11.3013332591457
272.5GHz,-180,85deg,-11.1259319718436
272.5GHz,-180,86deg,-10.9770841246537
272.5GHz,-180,87deg,-10.860113365132
272.5GHz,-180,88deg,-10.7788146296609
272.5GHz,-180,89deg,-10.7353406225439
272.5GHz,-180,90deg,-10.7302066134914
272.5GHz,-180,91deg,-10.7623470658186
272.5GHz,-180,92deg,-10.8291981053259
272.5GHz,-180,93deg,-10.9268201178213
272.5GHz,-180,94deg,-11.0501119542407
272.5GHz,-180,95deg,-11.193196302532
272.5GHz,-180,96deg,-11.3500612667033
272.5GHz,-180,97deg,-11.5155063649254
272.5GHz,-180,98deg,-11.6863476888599
272.5GHz,-180,99deg,-11.8626995629904
272.5GHz,-180,100deg,-12.0490241982647
272.5GHz,-180,101deg,-12.2546056233788
272.5GHz,-180,102deg,-12.493199554602
272.5GHz,-180,103deg,-12.7817790287936
272.5GHz,-180,104deg,-13.1383966212669
272.5GHz,-180,105deg,-13.579087847634
272.5GHz,-180,106deg,-14.1134239483886
272.5GHz,-180,107deg,-14.7379666541489
272.5GHz,-180,108deg,-15.4271473682649
272.5GHz,-180,109deg,-16.1237471677873
272.5GHz,-180,110deg,-16.7385585645863
272.5GHz,-180,111deg,-17.1765499465478
272.5GHz,-180,112deg,-17.391911375882
272.5GHz,-180,113deg,-17.428622708518
272.5GHz,-180,114deg,-17.3993820075873
272.5GHz,-180,115deg,-17.4270897736154
272.5GHz,-180,116deg,-17.603234141794
272.5GHz,-180,117deg,-17.9757186512356
272.5GHz,-180,118deg,-18.5501534951716
