Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.35833152653008
272.5GHz,-180,1deg,3.41502479624676
272.5GHz,-180,2deg,3.25278897448462
272.5GHz,-180,3deg,2.85834696883397
272.5GHz,-180,4deg,2.22112536126564
272.5GHz,-180,5deg,1.3303187703409
272.5GHz,-180,6deg,0.169869275281262
272.5GHz,-180,7deg,-1.29001473023089
272.5GHz,-180,8deg,-3.10795855845288
272.5GHz,-180,9deg,-5.40130651123012
272.5GHz,-180,10deg,-8.41735146036065
272.5GHz,-180,11deg,-12.7560221723015
272.5GHz,-180,12deg,-20.3394363265808
272.5GHz,-180,13deg,-23.7994990727258
272.5GHz,-180,14deg,-15.6170017078729
272.5GHz,-180,15deg,-11.7211404929751
272.5GHz,-180,16deg,-9.52374945340475
272.5GHz,-180,17deg,-8.24244969638311
272.5GHz,-180,18deg,-7.5546914416992
272.5GHz,-180,19deg,-7.274018229694
272.5GHz,-180,20deg,-7.26220896331677
272.5GHz,-180,21deg,-7.41432214082532
272.5GHz,-180,22deg,-7.67399429380748
272.5GHz,-180,23deg,-8.04594205894549
272.5GHz,-180,24deg,-8.58287580218198
272.5GHz,-180,25deg,-9.35456519070057
272.5GHz,-180,26deg,-10.4211464553993
272.5GHz,-180,27deg,-11.8177999172909
272.5GHz,-180,28deg,-13.5404802262902
272.5GHz,-180,29deg,-15.5172322478273
272.5GHz,-180,30deg,-17.563115942941
272.5GHz,-180,31deg,-19.3798991286358
272.5GHz,-180,32deg,-20.7273034887352
272.5GHz,-180,33deg,-21.6526745806611
272.5GHz,-180,34deg,-22.4260305692922
272.5GHz,-180,35deg,-23.3345710112226
272.5GHz,-180,36deg,-24.6384573458823
272.5GHz,-180,37deg,-26.5988589132486
272.5GHz,-180,38deg,-29.3267992649641
272.5GHz,-180,39deg,-31.6297515815751
272.5GHz,-180,40deg,-30.677428190232
272.5GHz,-180,41deg,-28.3464448693556
272.5GHz,-180,42deg,-26.6744870315076
272.5GHz,-180,43deg,-25.6292508009291
272.5GHz,-180,44deg,-24.6933704721629
272.5GHz,-180,45deg,-23.479227367047
272.5GHz,-180,46deg,-22.0885219913246
272.5GHz,-180,47deg,-20.889434214248
272.5GHz,-180,48deg,-20.1622556465703
272.5GHz,-180,49deg,-20.0574550696694
272.5GHz,-180,50deg,-20.6664006497628
272.5GHz,-180,51deg,-22.0117023620735
272.5GHz,-180,52deg,-23.6651150616096
272.5GHz,-180,53deg,-23.7440538469804
272.5GHz,-180,54deg,-21.300128851537
272.5GHz,-180,55deg,-18.412178795774
272.5GHz,-180,56deg,-16.0706549442553
272.5GHz,-180,57deg,-14.3307982895876
272.5GHz,-180,58deg,-13.0903250784005
272.5GHz,-180,59deg,-12.2481633656178
272.5GHz,-180,60deg,-11.719156110047
272.5GHz,-180,61deg,-11.4288354013225
272.5GHz,-180,62deg,-11.3084687209411
272.5GHz,-180,63deg,-11.2935264306009
272.5GHz,-180,64deg,-11.3258776965389
272.5GHz,-180,65deg,-11.3586843704526
272.5GHz,-180,66deg,-11.3614799936202
272.5GHz,-180,67deg,-11.3223950477927
272.5GHz,-180,68deg,-11.2460279331431
272.5GHz,-180,69deg,-11.1480797248305
272.5GHz,-180,70deg,-11.0492936833987
272.5GHz,-180,71deg,-10.9706776425215
272.5GHz,-180,72deg,-10.9306166236445
272.5GHz,-180,73deg,-10.9435522358673
272.5GHz,-180,74deg,-11.0196587627865
272.5GHz,-180,75deg,-11.1650573214637
272.5GHz,-180,76deg,-11.3822845706954
272.5GHz,-180,77deg,-11.6708611685423
272.5GHz,-180,78deg,-12.0278811274916
272.5GHz,-180,79deg,-12.4485842517717
272.5GHz,-180,80deg,-12.926893528325
272.5GHz,-180,81deg,-13.4559049246484
272.5GHz,-180,82deg,-14.0283132545957
272.5GHz,-180,83deg,-14.636749499347
272.5GHz,-180,84deg,-15.2739979751556
272.5GHz,-180,85deg,-15.9330618451381
272.5GHz,-180,86deg,-16.6070569617774
272.5GHz,-180,87deg,-17.2889383004877
272.5GHz,-180,88deg,-17.9710987158847
272.5GHz,-180,89deg,-18.6449228757622
272.5GHz,-180,90deg,-19.3004249673549
272.5GHz,-180,91deg,-19.9261382851721
272.5GHz,-180,92deg,-20.5094403467012
272.5GHz,-180,93deg,-21.0374595642268
272.5GHz,-180,94deg,-21.4985890805104
272.5GHz,-180,95deg,-21.8844314347457
272.5GHz,-180,96deg,-22.1917813538092
272.5GHz,-180,97deg,-22.4241469863815
272.5GHz,-180,98deg,-22.5924092533777
272.5GHz,-180,99deg,-22.714495454944
272.5GHz,-180,100deg,-22.8142426769045
272.5GHz,-180,101deg,-22.9197886203623
272.5GHz,-180,102deg,-23.0617921594251
272.5GHz,-180,103deg,-23.271579066742
272.5GHz,-180,104deg,-23.5789444262349
272.5GHz,-180,105deg,-24.0087339794114
272.5GHz,-180,106deg,-24.5742449143201
272.5GHz,-180,107deg,-25.2637881281905
272.5GHz,-180,108deg,-26.0159948948104
272.5GHz,-180,109deg,-26.6888367630111
272.5GHz,-180,110deg,-27.0665709444667
272.5GHz,-180,111deg,-26.9813716533583
272.5GHz,-180,112deg,-26.4781293602621
272.5GHz,-180,113deg,-25.7846918036342
272.5GHz,-180,114deg,-25.1371247553413
272.5GHz,-180,115deg,-24.6911683106356
272.5GHz,-180,116deg,-24.5336308078268
272.5GHz,-180,117deg,-24.7158551730418
272.5GHz,-180,118deg,-25.2776196083284
272.5GHz,-180,119deg,-26.2588371928299
272.5GHz,-180,120deg,-27.6944021708265
272.5GHz,-180,121deg,-29.5561669226453
272.5GHz,-180,122deg,-31.5149974547364
272.5GHz,-180,123deg,-32.5351297021055
272.5GHz,-180,124deg,-31.833229538506
272.5GHz,-180,125deg,-30.3711052027679
272.5GHz,-180,126deg,-29.1484724427046
272.5GHz,-180,127deg,-28.4699936691708
272.5GHz,-180,128deg,-28.3527041821269
272.5GHz,-180,129deg,-28.6975482564325
272.5GHz,-180,130deg,-29.2675109107928
272.5GHz,-180,131deg,-29.6615867988878
272.5GHz,-180,132deg,-29.5494753761634
272.5GHz,-180,133deg,-29.0358734817435
272.5GHz,-180,134deg,-28.4989108389603
272.5GHz,-180,135deg,-28.2123538967575
272.5GHz,-180,136deg,-28.2788637087215
272.5GHz,-180,137deg,-28.7110928687757
272.5GHz,-180,138deg,-29.4793117387536
272.5GHz,-180,139deg,-30.4687630776442
272.5GHz,-180,140deg,-31.351113979023
272.5GHz,-180,141deg,-31.6474313089108
272.5GHz,-180,142deg,-31.3293792301398
272.5GHz,-180,143deg,-30.9792831695955
272.5GHz,-180,144deg,-31.1513039006875
272.5GHz,-180,145deg,-32.1340324489478
272.5GHz,-180,146deg,-34.0307113816434
272.5GHz,-180,147deg,-36.4983712859366
272.5GHz,-180,148deg,-37.2811846071573
272.5GHz,-180,149deg,-34.7114481039627
272.5GHz,-180,150deg,-31.6728922548362
272.5GHz,-180,151deg,-29.5053615864771
272.5GHz,-180,152deg,-28.3637635007647
272.5GHz,-180,153deg,-28.2305182893818
272.5GHz,-180,154deg,-28.9792032938618
272.5GHz,-180,155deg,-30.1058867199455
272.5GHz,-180,156deg,-30.4994958037479
272.5GHz,-180,157deg,-29.6543530749471
272.5GHz,-180,158deg,-28.3325915696091
272.5GHz,-180,159deg,-27.0143918049899
272.5GHz,-180,160deg,-25.7887585584306
272.5GHz,-180,161deg,-24.8300309781261
272.5GHz,-180,162deg,-24.3897234555248
272.5GHz,-180,163deg,-24.6469650692521
272.5GHz,-180,164deg,-25.6898133877096
272.5GHz,-180,165deg,-27.5883209806767
272.5GHz,-180,166deg,-30.5087474160921
272.5GHz,-180,167deg,-34.4808873216443
272.5GHz,-180,168deg,-36.0486110339709
272.5GHz,-180,169deg,-33.0205623437066
272.5GHz,-180,170deg,-30.6764339398523
272.5GHz,-180,171deg,-29.1605400418392
272.5GHz,-180,172deg,-26.8225294913617
272.5GHz,-180,173deg,-23.5492559770282
272.5GHz,-180,174deg,-20.6344760775821
272.5GHz,-180,175deg,-18.6200448358591
272.5GHz,-180,176deg,-17.517184403554
272.5GHz,-180,177deg,-17.1959593635644
272.5GHz,-180,178deg,-17.4653325139091
272.5GHz,-180,179deg,-18.0629516023277
272.5GHz,-180,180deg,-18.6708489513769
272.5GHz,-179,0deg,3.35833152653008
272.5GHz,-179,1deg,3.39454317393095
272.5GHz,-179,2deg,3.21560698963434
272.5GHz,-179,3deg,2.80821386205241
272.5GHz,-179,4deg,2.16048272931978
272.5GHz,-179,5deg,1.25903826395792
272.5GHz,-179,6deg,0.0842748466343958
272.5GHz,-179,7deg,-1.39773735257695
272.5GHz,-179,8deg,-3.25017135413246
272.5GHz,-179,9deg,-5.59626541217715
272.5GHz,-179,10deg,-8.69571744119235
272.5GHz,-179,11deg,-13.1894265295007
272.5GHz,-179,12deg,-21.1193826846094
272.5GHz,-179,13deg,-22.6034081763913
272.5GHz,-179,14deg,-15.0812278225344
272.5GHz,-179,15deg,-11.3790987382361
272.5GHz,-179,16deg,-9.26099469424901
272.5GHz,-179,17deg,-8.02896139575445
272.5GHz,-179,18deg,-7.38589796611348
272.5GHz,-179,19deg,-7.15340140625043
272.5GHz,-179,20deg,-7.19032274415713
272.5GHz,-179,21deg,-7.37605178721426
272.5GHz,-179,22deg,-7.6254695621178
272.5GHz,-179,23deg,-7.90964818122281
272.5GHz,-179,24deg,-8.25574281668589
272.5GHz,-179,25deg,-8.72258056069288
272.5GHz,-179,26deg,-9.37165073872311
272.5GHz,-179,27deg,-10.2484305463901
272.5GHz,-179,28deg,-11.3734603382124
272.5GHz,-179,29deg,-12.7377946195875
272.5GHz,-179,30deg,-14.30227500991
272.5GHz,-179,31deg,-16.0070818224846
272.5GHz,-179,32deg,-17.8002275115759
272.5GHz,-179,33deg,-19.6821654681028
272.5GHz,-179,34deg,-21.7424269287845
272.5GHz,-179,35deg,-24.1545720182196
272.5GHz,-179,36deg,-27.0508035614573
272.5GHz,-179,37deg,-29.8573330766231
272.5GHz,-179,38deg,-30.3909959543481
272.5GHz,-179,39deg,-28.918872922707
272.5GHz,-179,40deg,-27.8043316630265
272.5GHz,-179,41deg,-27.7072008443605
272.5GHz,-179,42deg,-28.3219217647488
272.5GHz,-179,43deg,-28.2649182092562
272.5GHz,-179,44deg,-26.2811690787839
272.5GHz,-179,45deg,-23.6612229145711
272.5GHz,-179,46deg,-21.5719759764975
272.5GHz,-179,47deg,-20.2497344600591
272.5GHz,-179,48deg,-19.6861141742511
272.5GHz,-179,49deg,-19.8641269737482
272.5GHz,-179,50deg,-20.7638845618344
272.5GHz,-179,51deg,-22.1401193817642
272.5GHz,-179,52deg,-22.7765796295086
272.5GHz,-179,53deg,-21.1180617531717
272.5GHz,-179,54deg,-18.3424584131622
272.5GHz,-179,55deg,-15.8514043552388
272.5GHz,-179,56deg,-13.9361365596356
272.5GHz,-179,57deg,-12.554029291641
272.5GHz,-179,58deg,-11.6225302009144
272.5GHz,-179,59deg,-11.0696626220957
272.5GHz,-179,60deg,-10.8369652201912
272.5GHz,-179,61deg,-10.8755906130772
