Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.60969596312697
272.5GHz,-180,1deg,4.34909551789361
272.5GHz,-180,2deg,3.84135397125701
272.5GHz,-180,3deg,3.08310554278861
272.5GHz,-180,4deg,2.05434032658176
272.5GHz,-180,5deg,0.714220253539076
272.5GHz,-180,6deg,-1.00156693206222
272.5GHz,-180,7deg,-3.17948906158386
272.5GHz,-180,8deg,-5.90475727293812
272.5GHz,-180,9deg,-9.12723779506555
272.5GHz,-180,10deg,-12.1634093686157
272.5GHz,-180,11deg,-13.5372686829859
272.5GHz,-180,12deg,-13.5191024025909
272.5GHz,-180,13deg,-13.6753821297493
272.5GHz,-180,14deg,-14.6379956140138
272.5GHz,-180,15deg,-16.499566689353
272.5GHz,-180,16deg,-19.1742710960362
272.5GHz,-180,17deg,-21.8975582806139
272.5GHz,-180,18deg,-21.7534296325669
272.5GHz,-180,19deg,-18.7305306817678
272.5GHz,-180,20deg,-15.8198395063444
272.5GHz,-180,21deg,-13.7547415284388
272.5GHz,-180,22deg,-12.5197832355977
272.5GHz,-180,23deg,-12.0331318951673
272.5GHz,-180,24deg,-12.2242583811215
272.5GHz,-180,25deg,-13.0151842083778
272.5GHz,-180,26deg,-14.2517291481011
272.5GHz,-180,27deg,-15.5857576870802
272.5GHz,-180,28deg,-16.5212168917849
272.5GHz,-180,29deg,-16.9648777447759
272.5GHz,-180,30deg,-17.4913514914888
272.5GHz,-180,31deg,-18.7801431171377
272.5GHz,-180,32deg,-21.0689271189054
272.5GHz,-180,33deg,-22.1014519249424
272.5GHz,-180,34deg,-18.9163948698987
272.5GHz,-180,35deg,-15.4506266770313
272.5GHz,-180,36deg,-13.1302378374654
272.5GHz,-180,37deg,-11.8181604296331
272.5GHz,-180,38deg,-11.3090418327249
272.5GHz,-180,39deg,-11.4353860203442
272.5GHz,-180,40deg,-12.0181964484252
272.5GHz,-180,41deg,-12.8075515470122
272.5GHz,-180,42deg,-13.4780930761033
272.5GHz,-180,43deg,-13.7824819459422
272.5GHz,-180,44deg,-13.7460976175576
272.5GHz,-180,45deg,-13.5841686608858
272.5GHz,-180,46deg,-13.4696026976563
272.5GHz,-180,47deg,-13.4408598813297
