Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.15001820333834
272.5GHz,-180,1deg,3.77037839645208
272.5GHz,-180,2deg,3.01982363376036
272.5GHz,-180,3deg,1.91263590576387
272.5GHz,-180,4deg,0.449322754212476
272.5GHz,-180,5deg,-1.38891089011127
272.5GHz,-180,6deg,-3.6424712029749
272.5GHz,-180,7deg,-6.32787051598442
272.5GHz,-180,8deg,-9.14821663245279
272.5GHz,-180,9deg,-10.8234567054298
272.5GHz,-180,10deg,-10.4535185895878
272.5GHz,-180,11deg,-9.57684537625185
272.5GHz,-180,12deg,-9.43356009893846
272.5GHz,-180,13deg,-10.4492275802978
272.5GHz,-180,14deg,-13.0254385566111
272.5GHz,-180,15deg,-18.2319292306101
272.5GHz,-180,16deg,-24.1490669609923
272.5GHz,-180,17deg,-16.5221005938642
272.5GHz,-180,18deg,-11.812624644466
272.5GHz,-180,19deg,-9.03729422373785
272.5GHz,-180,20deg,-7.29116379588593
272.5GHz,-180,21deg,-6.24803631537367
272.5GHz,-180,22deg,-5.77931676488751
272.5GHz,-180,23deg,-5.82759372371073
272.5GHz,-180,24deg,-6.35352347209059
272.5GHz,-180,25deg,-7.29885051784449
272.5GHz,-180,26deg,-8.53360806883861
272.5GHz,-180,27deg,-9.7848439207966
272.5GHz,-180,28deg,-10.6723834268575
272.5GHz,-180,29deg,-11.0448493132122
272.5GHz,-180,30deg,-11.2206773828599
272.5GHz,-180,31deg,-11.69089699482
272.5GHz,-180,32deg,-12.8592359687979
272.5GHz,-180,33deg,-15.0996705595819
272.5GHz,-180,34deg,-18.935790511221
272.5GHz,-180,35deg,-24.5981051430156
272.5GHz,-180,36deg,-25.209516954188
272.5GHz,-180,37deg,-22.2623393411201
272.5GHz,-180,38deg,-21.9387581133817
272.5GHz,-180,39deg,-24.9050660155877
272.5GHz,-180,40deg,-33.1175639670324
272.5GHz,-180,41deg,-24.8681788454317
272.5GHz,-180,42deg,-18.8766496266183
272.5GHz,-180,43deg,-15.8181988537493
272.5GHz,-180,44deg,-14.2136643537738
272.5GHz,-180,45deg,-13.432551808095
272.5GHz,-180,46deg,-13.0170000048661
272.5GHz,-180,47deg,-12.5734079274948
272.5GHz,-180,48deg,-11.9028890898834
272.5GHz,-180,49deg,-11.0854344800103
272.5GHz,-180,50deg,-10.3238789623209
272.5GHz,-180,51deg,-9.77374041496832
272.5GHz,-180,52deg,-9.51098484372351
272.5GHz,-180,53deg,-9.56086287347507
272.5GHz,-180,54deg,-9.91953392727999
272.5GHz,-180,55deg,-10.5522629786668
272.5GHz,-180,56deg,-11.3667896502163
272.5GHz,-180,57deg,-12.172684179014
272.5GHz,-180,58deg,-12.6926577052997
272.5GHz,-180,59deg,-12.7324105649855
272.5GHz,-180,60deg,-12.3752650784884
272.5GHz,-180,61deg,-11.8889326387122
272.5GHz,-180,62deg,-11.5039953022832
272.5GHz,-180,63deg,-11.3418717834513
272.5GHz,-180,64deg,-11.445004190612
272.5GHz,-180,65deg,-11.8122204697185
272.5GHz,-180,66deg,-12.4149775256328
272.5GHz,-180,67deg,-13.1977451989442
272.5GHz,-180,68deg,-14.068797030523
272.5GHz,-180,69deg,-14.8928316283185
272.5GHz,-180,70deg,-15.5100432021191
272.5GHz,-180,71deg,-15.8017312805919
272.5GHz,-180,72deg,-15.7602101503034
272.5GHz,-180,73deg,-15.4798879889513
272.5GHz,-180,74deg,-15.0813669057533
272.5GHz,-180,75deg,-14.6540871939363
272.5GHz,-180,76deg,-14.2455713703212
272.5GHz,-180,77deg,-13.8733606589754
272.5GHz,-180,78deg,-13.5390637006254
272.5GHz,-180,79deg,-13.2381972499991
272.5GHz,-180,80deg,-12.9657989672871
272.5GHz,-180,81deg,-12.7190205927712
272.5GHz,-180,82deg,-12.497777957599
272.5GHz,-180,83deg,-12.3042893612133
272.5GHz,-180,84deg,-12.1421357564305
272.5GHz,-180,85deg,-12.015279161743
272.5GHz,-180,86deg,-11.9272776455849
272.5GHz,-180,87deg,-11.8807726051728
272.5GHz,-180,88deg,-11.8772232701185
272.5GHz,-180,89deg,-11.9168229262705
272.5GHz,-180,90deg,-11.9985325446736
272.5GHz,-180,91deg,-12.1201897760415
272.5GHz,-180,92deg,-12.2786799814274
272.5GHz,-180,93deg,-12.4701823350671
272.5GHz,-180,94deg,-12.6905218239738
272.5GHz,-180,95deg,-12.9356605722325
272.5GHz,-180,96deg,-13.2023421722869
272.5GHz,-180,97deg,-13.4888566802772
272.5GHz,-180,98deg,-13.7958275702741
272.5GHz,-180,99deg,-14.1268551591785
272.5GHz,-180,100deg,-14.4888110254322
272.5GHz,-180,101deg,-14.8915789863713
272.5GHz,-180,102deg,-15.3470594169287
272.5GHz,-180,103deg,-15.8672375390355
272.5GHz,-180,104deg,-16.4610038694581
272.5GHz,-180,105deg,-17.1292318711483
272.5GHz,-180,106deg,-17.8576680713958
272.5GHz,-180,107deg,-18.6084504287143
272.5GHz,-180,108deg,-19.3153475493443
272.5GHz,-180,109deg,-19.8948523006533
272.5GHz,-180,110deg,-20.2837708384122
272.5GHz,-180,111deg,-20.486202969011
272.5GHz,-180,112deg,-20.5847992949555
272.5GHz,-180,113deg,-20.7033428888169
272.5GHz,-180,114deg,-20.9601728737591
272.5GHz,-180,115deg,-21.4430636509186
272.5GHz,-180,116deg,-22.1983121675665
272.5GHz,-180,117deg,-23.2099298435109
272.5GHz,-180,118deg,-24.3456402462139
272.5GHz,-180,119deg,-25.2893995123329
272.5GHz,-180,120deg,-25.6420395556124
272.5GHz,-180,121deg,-25.3112588619492
272.5GHz,-180,122deg,-24.5996613038369
272.5GHz,-180,123deg,-23.8030082740787
272.5GHz,-180,124deg,-23.0094208128912
272.5GHz,-180,125deg,-22.1842513982014
272.5GHz,-180,126deg,-21.3116116043519
272.5GHz,-180,127deg,-20.4714721871579
272.5GHz,-180,128deg,-19.8162897930315
272.5GHz,-180,129deg,-19.5103926303323
272.5GHz,-180,130deg,-19.7001872618851
272.5GHz,-180,131deg,-20.5139994211498
272.5GHz,-180,132deg,-22.0430128333981
272.5GHz,-180,133deg,-24.1594255759981
272.5GHz,-180,134deg,-25.8622854645777
272.5GHz,-180,135deg,-25.6471396386206
272.5GHz,-180,136deg,-24.5146756250383
272.5GHz,-180,137deg,-24.0545826892631
272.5GHz,-180,138deg,-24.8469723822059
272.5GHz,-180,139deg,-27.2223020837134
272.5GHz,-180,140deg,-31.3004164886904
272.5GHz,-180,141deg,-33.060724202832
272.5GHz,-180,142deg,-30.1357367390859
272.5GHz,-180,143deg,-28.5728039418545
272.5GHz,-180,144deg,-29.1414796559623
272.5GHz,-180,145deg,-31.8829613706949
272.5GHz,-180,146deg,-36.2385441738108
272.5GHz,-180,147deg,-36.4131788639069
272.5GHz,-180,148deg,-33.8057799233081
272.5GHz,-180,149deg,-31.3879869521335
272.5GHz,-180,150deg,-27.8930878589496
272.5GHz,-180,151deg,-24.4288763081431
272.5GHz,-180,152deg,-22.044382317145
272.5GHz,-180,153deg,-20.9171847828468
272.5GHz,-180,154deg,-21.0024955242136
272.5GHz,-180,155deg,-22.1405875605112
272.5GHz,-180,156deg,-23.6903049757591
272.5GHz,-180,157deg,-24.296443766113
272.5GHz,-180,158deg,-23.9334914080225
272.5GHz,-180,159deg,-24.110585030858
272.5GHz,-180,160deg,-25.6498686854928
272.5GHz,-180,161deg,-28.0462277009228
272.5GHz,-180,162deg,-27.9093658480473
272.5GHz,-180,163deg,-25.6090782899603
272.5GHz,-180,164deg,-24.3082861658537
272.5GHz,-180,165deg,-24.4054346594084
272.5GHz,-180,166deg,-25.5493394124266
272.5GHz,-180,167deg,-27.1407132263246
272.5GHz,-180,168deg,-28.5566489561198
272.5GHz,-180,169deg,-29.3637597768707
272.5GHz,-180,170deg,-29.1362350208448
272.5GHz,-180,171deg,-28.4765939516378
272.5GHz,-180,172deg,-28.7392035514322
272.5GHz,-180,173deg,-29.8052532732251
272.5GHz,-180,174deg,-27.5385616037879
272.5GHz,-180,175deg,-23.1270853334393
272.5GHz,-180,176deg,-19.9619133689721
272.5GHz,-180,177deg,-18.1509037472016
272.5GHz,-180,178deg,-17.3301129792713
272.5GHz,-180,179deg,-17.1431812782962
272.5GHz,-180,180deg,-17.3047571516165
272.5GHz,-179,0deg,4.15001820333834
272.5GHz,-179,1deg,3.74466371767416
272.5GHz,-179,2deg,2.96949620883905
272.5GHz,-179,3deg,1.84091927542889
272.5GHz,-179,4deg,0.363546267886343
272.5GHz,-179,5deg,-1.47489634727176
272.5GHz,-179,6deg,-3.70655752289958
272.5GHz,-179,7deg,-6.34344178137875
272.5GHz,-179,8deg,-9.12015959979788
272.5GHz,-179,9deg,-10.8811352770598
272.5GHz,-179,10deg,-10.6769475794802
272.5GHz,-179,11deg,-9.85773847791504
272.5GHz,-179,12deg,-9.68646837789505
272.5GHz,-179,13deg,-10.6089312643385
272.5GHz,-179,14deg,-12.9684161459899
272.5GHz,-179,15deg,-17.4977193240316
272.5GHz,-179,16deg,-22.5836454194836
272.5GHz,-179,17deg,-17.0032152563692
272.5GHz,-179,18deg,-12.375773066096
272.5GHz,-179,19deg,-9.56246297680519
272.5GHz,-179,20deg,-7.78617192606507
272.5GHz,-179,21deg,-6.72296119568109
272.5GHz,-179,22deg,-6.23075984641329
272.5GHz,-179,23deg,-6.23330405513036
272.5GHz,-179,24deg,-6.66778435953415
272.5GHz,-179,25deg,-7.44866146487058
272.5GHz,-179,26deg,-8.43015047444886
272.5GHz,-179,27deg,-9.38996312474454
272.5GHz,-179,28deg,-10.115540503422
272.5GHz,-179,29deg,-10.5944492843682
272.5GHz,-179,30deg,-11.0658724188259
272.5GHz,-179,31deg,-11.8593675816409
272.5GHz,-179,32deg,-13.282034464773
272.5GHz,-179,33deg,-15.6484428651401
272.5GHz,-179,34deg,-19.3375031554023
272.5GHz,-179,35deg,-24.0120022309137
272.5GHz,-179,36deg,-24.5289911815152
272.5GHz,-179,37deg,-22.2657537465137
272.5GHz,-179,38deg,-21.8018169051994
272.5GHz,-179,39deg,-23.82994378796
272.5GHz,-179,40deg,-29.9341578659955
272.5GHz,-179,41deg,-29.5293889263535
272.5GHz,-179,42deg,-21.9386344953263
272.5GHz,-179,43deg,-18.1207546640293
272.5GHz,-179,44deg,-16.1015771030389
272.5GHz,-179,45deg,-15.1412118443125
272.5GHz,-179,46deg,-14.8431795724672
272.5GHz,-179,47deg,-14.8834940140187
272.5GHz,-179,48deg,-14.9574484833111
272.5GHz,-179,49deg,-14.8678387806034
272.5GHz,-179,50deg,-14.6294192835579
272.5GHz,-179,51deg,-14.4127052791185
272.5GHz,-179,52deg,-14.4019154273854
272.5GHz,-179,53deg,-14.7288820058673
272.5GHz,-179,54deg,-15.4780305746012
272.5GHz,-179,55deg,-16.6946147449004
272.5GHz,-179,56deg,-18.3353239048434
272.5GHz,-179,57deg,-20.0579933830178
272.5GHz,-179,58deg,-20.9372111580384
272.5GHz,-179,59deg,-20.3224854857511
272.5GHz,-179,60deg,-18.9808957806673
272.5GHz,-179,61deg,-17.7594507653557
272.5GHz,-179,62deg,-16.9248426380086
272.5GHz,-179,63deg,-16.4739744826485
272.5GHz,-179,64deg,-16.3184680357881
272.5GHz,-179,65deg,-16.3309579630018
272.5GHz,-179,66deg,-16.3586695660469
272.5GHz,-179,67deg,-16.2540878991049
272.5GHz,-179,68deg,-15.9302640016415
272.5GHz,-179,69deg,-15.3961459948348
272.5GHz,-179,70deg,-14.7301798115177
272.5GHz,-179,71deg,-14.0230333771984
272.5GHz,-179,72deg,-13.3418752973118
272.5GHz,-179,73deg,-12.7248687814443
272.5GHz,-179,74deg,-12.1890402968587
272.5GHz,-179,75deg,-11.7391038138159
272.5GHz,-179,76deg,-11.3734824041388
272.5GHz,-179,77deg,-11.0876770513646
272.5GHz,-179,78deg,-10.8759510259368
272.5GHz,-179,79deg,-10.7321255117045
272.5GHz,-179,80deg,-10.6499697314277
272.5GHz,-179,81deg,-10.6234314500869
272.5GHz,-179,82deg,-10.6468087022749
272.5GHz,-179,83deg,-10.7148867662444
272.5GHz,-179,84deg,-10.8230312849042
272.5GHz,-179,85deg,-10.9672212106279
272.5GHz,-179,86deg,-11.1440118696594
272.5GHz,-179,87deg,-11.3504307531817
272.5GHz,-179,88deg,-11.5838213715544
272.5GHz,-179,89deg,-11.8416609181274
272.5GHz,-179,90deg,-12.1213850482784
272.5GHz,-179,91deg,-12.420258598471
272.5GHz,-179,92deg,-12.7353352223743
272.5GHz,-179,93deg,-13.0635505315391
272.5GHz,-179,94deg,-13.4019881923616
272.5GHz,-179,95deg,-13.7483397816352
272.5GHz,-179,96deg,-14.1015409999159
272.5GHz,-179,97deg,-14.4625098570692
272.5GHz,-179,98deg,-14.8348498345131
272.5GHz,-179,99deg,-15.2253365082109
272.5GHz,-179,100deg,-15.6439994262738
272.5GHz,-179,101deg,-16.1036358788989
272.5GHz,-179,102deg,-16.6186045589423
272.5GHz,-179,103deg,-17.2026729742759
272.5GHz,-179,104deg,-17.8654733360778
272.5GHz,-179,105deg,-18.6068003610752
272.5GHz,-179,106deg,-19.4079690184211
272.5GHz,-179,107deg,-20.2211624871185
272.5GHz,-179,108deg,-20.9639660181396
272.5GHz,-179,109deg,-21.5365464483954
272.5GHz,-179,110deg,-21.8742238990999
272.5GHz,-179,111deg,-22.0039561350486
272.5GHz,-179,112deg,-22.0437249249397
272.5GHz,-179,113deg,-22.1473545938341
272.5GHz,-179,114deg,-22.4566603138525
272.5GHz,-179,115deg,-23.0892405176337
272.5GHz,-179,116deg,-24.1453086666648
272.5GHz,-179,117deg,-25.7015182110994
272.5GHz,-179,118deg,-27.710867467409
272.5GHz,-179,119deg,-29.5589228536355
272.5GHz,-179,120deg,-29.6837460173906
272.5GHz,-179,121deg,-27.9562980017613
272.5GHz,-179,122deg,-25.9289051242495
272.5GHz,-179,123deg,-24.2745045456441
272.5GHz,-179,124deg,-23.0365350726889
272.5GHz,-179,125deg,-22.1264215053029
272.5GHz,-179,126deg,-21.4642533894321
272.5GHz,-179,127deg,-21.0178435272148
272.5GHz,-179,128deg,-20.8130645208737
272.5GHz,-179,129deg,-20.927053136019
272.5GHz,-179,130deg,-21.4752584968694
272.5GHz,-179,131deg,-22.6041878803816
272.5GHz,-179,132deg,-24.4832238650285
272.5GHz,-179,133deg,-27.1945507030012
272.5GHz,-179,134deg,-29.9550370073866
272.5GHz,-179,135deg,-30.2062557771628
272.5GHz,-179,136deg,-28.7140731181866
272.5GHz,-179,137deg,-28.0049386476282
272.5GHz,-179,138deg,-28.819683883216
272.5GHz,-179,139deg,-31.6707430559786
272.5GHz,-179,140deg,-37.8644852215738
272.5GHz,-179,141deg,-40.3216591612783
272.5GHz,-179,142deg,-34.5460523762488
272.5GHz,-179,143deg,-32.6713984884218
272.5GHz,-179,144deg,-33.599537520417
272.5GHz,-179,145deg,-36.854242718074
272.5GHz,-179,146deg,-38.1748545260043
272.5GHz,-179,147deg,-34.7944194105969
272.5GHz,-179,148deg,-32.3123362345297
272.5GHz,-179,149deg,-30.1001380355835
272.5GHz,-179,150deg,-27.0762737898502
272.5GHz,-179,151deg,-24.1148774861196
272.5GHz,-179,152deg,-22.0713873200455
272.5GHz,-179,153deg,-21.1748751541994
272.5GHz,-179,154deg,-21.4534442403195
272.5GHz,-179,155deg,-22.8235159233485
272.5GHz,-179,156deg,-24.6804808668495
272.5GHz,-179,157deg,-25.3907790573391
272.5GHz,-179,158deg,-24.7809900611176
272.5GHz,-179,159deg,-24.6455268251037
272.5GHz,-179,160deg,-25.7905020198484
272.5GHz,-179,161deg,-27.5817404492131
272.5GHz,-179,162deg,-27.323157267706
272.5GHz,-179,163deg,-25.3166770162379
272.5GHz,-179,164deg,-24.0584287202832
272.5GHz,-179,165deg,-24.0247049354035
272.5GHz,-179,166deg,-24.9664262208189
272.5GHz,-179,167deg,-26.42662578036
272.5GHz,-179,168deg,-27.9168049269634
272.5GHz,-179,169deg,-28.9863537654364
272.5GHz,-179,170deg,-29.123959488849
272.5GHz,-179,171deg,-28.7634744325657
272.5GHz,-179,172deg,-29.1930040825651
272.5GHz,-179,173deg,-30.1451443889564
272.5GHz,-179,174deg,-27.4458170923295
272.5GHz,-179,175deg,-23.0014164575782
272.5GHz,-179,176deg,-19.8775838704481
272.5GHz,-179,177deg,-18.0936197737109
272.5GHz,-179,178deg,-17.2928877974316
272.5GHz,-179,179deg,-17.1259786618433
272.5GHz,-179,180deg,-17.3047571516165
272.5GHz,-178,0deg,4.15001820333835
272.5GHz,-178,1deg,3.71904443325564
272.5GHz,-178,2deg,2.91944584135553
272.5GHz,-178,3deg,1.76978795980034
272.5GHz,-178,4deg,0.278793756121193
272.5GHz,-178,5deg,-1.55944283166527
272.5GHz,-178,6deg,-3.7693758144188
272.5GHz,-178,7deg,-6.35948090153429
272.5GHz,-178,8deg,-9.09353563960653
272.5GHz,-178,9deg,-10.9282631661972
272.5GHz,-178,10deg,-10.8801060569766
272.5GHz,-178,11deg,-10.1144033461853
272.5GHz,-178,12deg,-9.90549065447492
272.5GHz,-178,13deg,-10.7181084974595
272.5GHz,-178,14deg,-12.8407921012857
272.5GHz,-178,15deg,-16.752642443126
272.5GHz,-178,16deg,-21.1865138874846
272.5GHz,-178,17deg,-17.4144248267847
272.5GHz,-178,18deg,-12.9464371221596
272.5GHz,-178,19deg,-10.0965781257506
272.5GHz,-178,20deg,-8.28361782748012
272.5GHz,-178,21deg,-7.19116197885547
272.5GHz,-178,22deg,-6.6615725826223
272.5GHz,-178,23deg,-6.59749140064904
272.5GHz,-178,24deg,-6.91418568048138
272.5GHz,-178,25deg,-7.51106125582739
272.5GHz,-178,26deg,-8.25533982129235
272.5GHz,-178,27deg,-8.99808629584818
272.5GHz,-178,28deg,-9.64676229264324
272.5GHz,-178,29deg,-10.2473212096608
272.5GHz,-178,30deg,-10.9761716238537
272.5GHz,-178,31deg,-12.0592041043056
272.5GHz,-178,32deg,-13.7231895620552
272.5GHz,-178,33deg,-16.2044616263673
272.5GHz,-178,34deg,-19.7034209423702
272.5GHz,-178,35deg,-23.5089702953184
272.5GHz,-178,36deg,-24.0111568534011
272.5GHz,-178,37deg,-22.2897024198138
272.5GHz,-178,38deg,-21.5913150833325
272.5GHz,-178,39deg,-22.4822542176683
272.5GHz,-178,40deg,-25.1906034038633
272.5GHz,-178,41deg,-28.5742275381001
272.5GHz,-178,42deg,-25.7910642668963
272.5GHz,-178,43deg,-21.5497199861192
272.5GHz,-178,44deg,-18.8788932050647
272.5GHz,-178,45deg,-17.4226262759132
272.5GHz,-178,46deg,-16.8792621142533
272.5GHz,-178,47deg,-17.0910633554014
272.5GHz,-178,48deg,-17.9560020088448
272.5GHz,-178,49deg,-19.3065209662035
272.5GHz,-178,50deg,-20.665689401061
