Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.46169000954337
272.5GHz,-180,1deg,3.04521063134216
272.5GHz,-180,2deg,2.38090503817917
272.5GHz,-180,3deg,1.47859492402029
272.5GHz,-180,4deg,0.316338420866292
272.5GHz,-180,5deg,-1.1685337759267
272.5GHz,-180,6deg,-3.0936942597331
272.5GHz,-180,7deg,-5.66055629313025
272.5GHz,-180,8deg,-9.22452057611656
272.5GHz,-180,9deg,-14.5094841610904
272.5GHz,-180,10deg,-22.8251273646206
272.5GHz,-180,11deg,-22.9014203043076
272.5GHz,-180,12deg,-18.5095561918322
272.5GHz,-180,13deg,-16.339278357523
272.5GHz,-180,14deg,-14.7748290970378
272.5GHz,-180,15deg,-13.4588261133757
272.5GHz,-180,16deg,-12.6227706336034
272.5GHz,-180,17deg,-12.3441277061058
272.5GHz,-180,18deg,-12.2717410302584
272.5GHz,-180,19deg,-11.7300635587677
272.5GHz,-180,20deg,-10.4969703643817
272.5GHz,-180,21deg,-9.10325636383254
272.5GHz,-180,22deg,-8.04588828192372
272.5GHz,-180,23deg,-7.49642321126405
272.5GHz,-180,24deg,-7.43854211430791
272.5GHz,-180,25deg,-7.75675559431354
272.5GHz,-180,26deg,-8.25522877753366
272.5GHz,-180,27deg,-8.70514067468164
272.5GHz,-180,28deg,-8.99381549528811
272.5GHz,-180,29deg,-9.24915945630931
272.5GHz,-180,30deg,-9.75988850392424
272.5GHz,-180,31deg,-10.8316902009607
272.5GHz,-180,32deg,-12.7532359651053
272.5GHz,-180,33deg,-15.7843363671092
272.5GHz,-180,34deg,-19.4570641042628
272.5GHz,-180,35deg,-20.0901757045957
272.5GHz,-180,36deg,-17.9776191051861
272.5GHz,-180,37deg,-16.7397698799771
272.5GHz,-180,38deg,-16.7202743095384
272.5GHz,-180,39deg,-17.1661366499723
272.5GHz,-180,40deg,-16.5965019394509
272.5GHz,-180,41deg,-14.702773706629
272.5GHz,-180,42deg,-12.7294993815676
272.5GHz,-180,43deg,-11.311328003032
272.5GHz,-180,44deg,-10.4626598727388
272.5GHz,-180,45deg,-9.98414265259352
272.5GHz,-180,46deg,-9.60125178599208
272.5GHz,-180,47deg,-9.08389016072686
272.5GHz,-180,48deg,-8.38630819339593
272.5GHz,-180,49deg,-7.64449459830782
272.5GHz,-180,50deg,-7.03682387260154
272.5GHz,-180,51deg,-6.69055143809949
272.5GHz,-180,52deg,-6.67553357912243
272.5GHz,-180,53deg,-7.02556052604849
272.5GHz,-180,54deg,-7.75076750904958
272.5GHz,-180,55deg,-8.82889640148648
272.5GHz,-180,56deg,-10.1625354789742
272.5GHz,-180,57deg,-11.4958463676567
272.5GHz,-180,58deg,-12.3975510971383
272.5GHz,-180,59deg,-12.5831952123188
272.5GHz,-180,60deg,-12.2784352687869
272.5GHz,-180,61deg,-11.9314686299061
272.5GHz,-180,62deg,-11.8399098333136
272.5GHz,-180,63deg,-12.1354604229311
272.5GHz,-180,64deg,-12.8704941127304
272.5GHz,-180,65deg,-14.0632211947441
272.5GHz,-180,66deg,-15.6820865488522
272.5GHz,-180,67deg,-17.5187750328634
272.5GHz,-180,68deg,-18.9012806019937
272.5GHz,-180,69deg,-18.9137907235114
272.5GHz,-180,70deg,-17.7483818680072
272.5GHz,-180,71deg,-16.3282799159932
272.5GHz,-180,72deg,-15.123754535164
272.5GHz,-180,73deg,-14.2273095186401
272.5GHz,-180,74deg,-13.6095795711912
272.5GHz,-180,75deg,-13.2140234086715
272.5GHz,-180,76deg,-12.9815076644869
272.5GHz,-180,77deg,-12.8559927887285
272.5GHz,-180,78deg,-12.7868884044038
272.5GHz,-180,79deg,-12.7320882839646
272.5GHz,-180,80deg,-12.6616559598696
