Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.98894317056352
272.5GHz,-180,1deg,2.61620488353802
272.5GHz,-180,2deg,1.94171197325398
272.5GHz,-180,3deg,0.998274234206662
272.5GHz,-180,4deg,-0.205655439018918
272.5GHz,-180,5deg,-1.70700204482833
272.5GHz,-180,6deg,-3.58966882074169
272.5GHz,-180,7deg,-5.92767473621386
272.5GHz,-180,8deg,-8.49154637655219
272.5GHz,-180,9deg,-9.98853002101219
272.5GHz,-180,10deg,-9.28084305330087
272.5GHz,-180,11deg,-7.90053854337812
272.5GHz,-180,12deg,-7.10655741420094
272.5GHz,-180,13deg,-7.12137210949109
272.5GHz,-180,14deg,-7.75999237352265
272.5GHz,-180,15deg,-8.48863468339095
272.5GHz,-180,16deg,-8.5994998305895
272.5GHz,-180,17deg,-8.04584829007581
272.5GHz,-180,18deg,-7.43756392125019
272.5GHz,-180,19deg,-7.19435906593509
272.5GHz,-180,20deg,-7.39612499120106
272.5GHz,-180,21deg,-7.95437681422696
272.5GHz,-180,22deg,-8.73127399753973
272.5GHz,-180,23deg,-9.62860035466047
272.5GHz,-180,24deg,-10.6697545468274
272.5GHz,-180,25deg,-12.0316892912643
272.5GHz,-180,26deg,-13.9740765118236
272.5GHz,-180,27deg,-16.4658630320573
272.5GHz,-180,28deg,-17.7401688746669
272.5GHz,-180,29deg,-15.933203661106
272.5GHz,-180,30deg,-13.6599121036446
272.5GHz,-180,31deg,-12.3459416682917
272.5GHz,-180,32deg,-12.0625168747822
272.5GHz,-180,33deg,-12.6718030429794
272.5GHz,-180,34deg,-13.9828511957728
272.5GHz,-180,35deg,-15.7096645354644
272.5GHz,-180,36deg,-17.4987906171767
272.5GHz,-180,37deg,-19.1641559613422
272.5GHz,-180,38deg,-20.8374144326278
272.5GHz,-180,39deg,-22.6520357073216
272.5GHz,-180,40deg,-23.9729358229428
272.5GHz,-180,41deg,-22.8321379295034
272.5GHz,-180,42deg,-19.5468784824203
272.5GHz,-180,43deg,-16.2919682267325
272.5GHz,-180,44deg,-13.8061724648994
272.5GHz,-180,45deg,-12.163020401958
272.5GHz,-180,46deg,-11.3151038004172
272.5GHz,-180,47deg,-11.1854301387257
272.5GHz,-180,48deg,-11.630840325941
272.5GHz,-180,49deg,-12.3244467072132
272.5GHz,-180,50deg,-12.6820753100377
272.5GHz,-180,51deg,-12.2810001259619
272.5GHz,-180,52deg,-11.3980472179801
272.5GHz,-180,53deg,-10.5513055750352
272.5GHz,-180,54deg,-9.99999832608128
272.5GHz,-180,55deg,-9.77909732273114
272.5GHz,-180,56deg,-9.82814882522602
272.5GHz,-180,57deg,-10.0683152117493
272.5GHz,-180,58deg,-10.449705995611
272.5GHz,-180,59deg,-10.9767730243737
272.5GHz,-180,60deg,-11.7061962439943
272.5GHz,-180,61deg,-12.7265699028817
272.5GHz,-180,62deg,-14.1375516979061
272.5GHz,-180,63deg,-16.0196028432344
272.5GHz,-180,64deg,-18.2833280898625
272.5GHz,-180,65deg,-20.0316013436942
272.5GHz,-180,66deg,-19.4291062065554
272.5GHz,-180,67deg,-17.0531456515469
272.5GHz,-180,68deg,-14.6061109145432
272.5GHz,-180,69deg,-12.5672627055808
272.5GHz,-180,70deg,-10.9340805003296
272.5GHz,-180,71deg,-9.63792820548002
272.5GHz,-180,72deg,-8.61996848905574
272.5GHz,-180,73deg,-7.83667983715539
272.5GHz,-180,74deg,-7.25534454020858
272.5GHz,-180,75deg,-6.84978758153993
272.5GHz,-180,76deg,-6.59754736052313
272.5GHz,-180,77deg,-6.47817832657115
272.5GHz,-180,78deg,-6.47229786422922
272.5GHz,-180,79deg,-6.56111797319295
272.5GHz,-180,80deg,-6.72632000213061
272.5GHz,-180,81deg,-6.95020140669324
272.5GHz,-180,82deg,-7.21604769180421
272.5GHz,-180,83deg,-7.50866857269295
272.5GHz,-180,84deg,-7.81499999078377
272.5GHz,-180,85deg,-8.12463733980054
272.5GHz,-180,86deg,-8.43015878136999
272.5GHz,-180,87deg,-8.72713900590406
272.5GHz,-180,88deg,-9.01383586660093
272.5GHz,-180,89deg,-9.29062233655399
272.5GHz,-180,90deg,-9.55929591154651
272.5GHz,-180,91deg,-9.82240702945446
272.5GHz,-180,92deg,-10.0827145942949
272.5GHz,-180,93deg,-10.3428240319499
272.5GHz,-180,94deg,-10.6050142985195
272.5GHz,-180,95deg,-10.8712265162275
272.5GHz,-180,96deg,-11.143168867217
272.5GHz,-180,97deg,-11.4224848619558
272.5GHz,-180,98deg,-11.7109297768196
272.5GHz,-180,99deg,-12.0105002623969
272.5GHz,-180,100deg,-12.3234652627686
272.5GHz,-180,101deg,-12.6522549770659
272.5GHz,-180,102deg,-12.9991821324601
272.5GHz,-180,103deg,-13.3660001685428
272.5GHz,-180,104deg,-13.7533498810595
272.5GHz,-180,105deg,-14.1602112209685
272.5GHz,-180,106deg,-14.5835515499171
272.5GHz,-180,107deg,-15.018410021272
272.5GHz,-180,108deg,-15.4586010608688
272.5GHz,-180,109deg,-15.897954968077
272.5GHz,-180,110deg,-16.3315140882388
272.5GHz,-180,111deg,-16.75558151325
272.5GHz,-180,112deg,-17.1654793667337
272.5GHz,-180,113deg,-17.5508907884165
272.5GHz,-180,114deg,-17.8910214141693
272.5GHz,-180,115deg,-18.1549720214772
272.5GHz,-180,116deg,-18.3137276349811
272.5GHz,-180,117deg,-18.3632762430591
272.5GHz,-180,118deg,-18.3443015948544
272.5GHz,-180,119deg,-18.3407751042114
272.5GHz,-180,120deg,-18.458501050418
272.5GHz,-180,121deg,-18.8003412192826
272.5GHz,-180,122deg,-19.44605035597
272.5GHz,-180,123deg,-20.422788516499
272.5GHz,-180,124deg,-21.630137094492
272.5GHz,-180,125deg,-22.7057448439143
272.5GHz,-180,126deg,-23.0972117802244
272.5GHz,-180,127deg,-22.7220573871301
272.5GHz,-180,128deg,-22.1620812687858
272.5GHz,-180,129deg,-21.9756280091146
272.5GHz,-180,130deg,-22.4402741776009
272.5GHz,-180,131deg,-23.6139783244736
272.5GHz,-180,132deg,-25.1319496702215
272.5GHz,-180,133deg,-25.687436879721
272.5GHz,-180,134deg,-24.4848633494786
272.5GHz,-180,135deg,-22.8801303219688
272.5GHz,-180,136deg,-21.8887587700191
272.5GHz,-180,137deg,-21.7117607548931
272.5GHz,-180,138deg,-22.2346494358975
272.5GHz,-180,139deg,-23.0687504663392
272.5GHz,-180,140deg,-23.5569355365823
272.5GHz,-180,141deg,-23.4445768117872
272.5GHz,-180,142deg,-23.3310421412591
272.5GHz,-180,143deg,-23.9244164635943
272.5GHz,-180,144deg,-25.6614197962715
272.5GHz,-180,145deg,-28.6626523353443
272.5GHz,-180,146deg,-31.3418611088104
272.5GHz,-180,147deg,-30.5912179788188
272.5GHz,-180,148deg,-29.3312519651701
272.5GHz,-180,149deg,-29.521310110719
272.5GHz,-180,150deg,-30.7052576747463
272.5GHz,-180,151deg,-31.0561399504495
272.5GHz,-180,152deg,-30.237692314007
272.5GHz,-180,153deg,-30.3262211696627
272.5GHz,-180,154deg,-32.6484950338407
272.5GHz,-180,155deg,-36.2635631171735
272.5GHz,-180,156deg,-32.7065190217985
272.5GHz,-180,157deg,-28.8595310046858
272.5GHz,-180,158deg,-27.1821403473204
272.5GHz,-180,159deg,-26.3934222982646
272.5GHz,-180,160deg,-24.9225962838375
272.5GHz,-180,161deg,-22.8114647024535
272.5GHz,-180,162deg,-21.2465009784582
272.5GHz,-180,163deg,-20.7895587744183
272.5GHz,-180,164deg,-21.5576568370479
272.5GHz,-180,165deg,-23.4387817504366
272.5GHz,-180,166deg,-25.6268247594936
272.5GHz,-180,167deg,-26.2216569960135
272.5GHz,-180,168deg,-25.2470500253652
272.5GHz,-180,169deg,-24.288707042665
272.5GHz,-180,170deg,-23.8556579415765
272.5GHz,-180,171deg,-24.0410455820653
272.5GHz,-180,172deg,-24.6945837489407
272.5GHz,-180,173deg,-24.5936557323358
272.5GHz,-180,174deg,-22.549363630022
272.5GHz,-180,175deg,-20.0687563863448
272.5GHz,-180,176deg,-18.3819066403779
272.5GHz,-180,177deg,-17.6573694169962
272.5GHz,-180,178deg,-17.7283266609876
272.5GHz,-180,179deg,-18.2957098069406
272.5GHz,-180,180deg,-18.9810925094172
272.5GHz,-179,0deg,2.98894317056352
272.5GHz,-179,1deg,2.59547411200804
272.5GHz,-179,2deg,1.90279786694654
272.5GHz,-179,3deg,0.945187169291799
272.5GHz,-179,4deg,-0.26812922209287
272.5GHz,-179,5deg,-1.77382252222649
272.5GHz,-179,6deg,-3.65473705007384
272.5GHz,-179,7deg,-5.98055108452892
272.5GHz,-179,8deg,-8.51500586780292
272.5GHz,-179,9deg,-9.99022675152868
272.5GHz,-179,10deg,-9.31483167789081
272.5GHz,-179,11deg,-7.96888111958083
272.5GHz,-179,12deg,-7.18186529341392
272.5GHz,-179,13deg,-7.17112055130835
272.5GHz,-179,14deg,-7.74527967189711
272.5GHz,-179,15deg,-8.38940111211427
272.5GHz,-179,16deg,-8.46833855864359
272.5GHz,-179,17deg,-7.95447194168097
272.5GHz,-179,18deg,-7.38707115095704
272.5GHz,-179,19deg,-7.13970726037939
272.5GHz,-179,20deg,-7.27517911147933
272.5GHz,-179,21deg,-7.69007360878082
272.5GHz,-179,22deg,-8.22854733924968
272.5GHz,-179,23deg,-8.77579637329749
272.5GHz,-179,24deg,-9.33563616634038
272.5GHz,-179,25deg,-10.0362685749922
272.5GHz,-179,26deg,-11.0444730940426
272.5GHz,-179,27deg,-12.4154145293768
272.5GHz,-179,28deg,-13.850193692782
272.5GHz,-179,29deg,-14.5872732911446
272.5GHz,-179,30deg,-14.3329401838774
272.5GHz,-179,31deg,-13.8392874423639
272.5GHz,-179,32deg,-13.7551383173519
272.5GHz,-179,33deg,-14.213712423896
272.5GHz,-179,34deg,-15.0491011844024
272.5GHz,-179,35deg,-16.0110013801939
272.5GHz,-179,36deg,-17.0125421255042
272.5GHz,-179,37deg,-18.2080804536455
272.5GHz,-179,38deg,-19.7288806385275
272.5GHz,-179,39deg,-21.3019430408331
272.5GHz,-179,40deg,-22.0889027615305
272.5GHz,-179,41deg,-21.462677824702
272.5GHz,-179,42deg,-19.7385560513484
272.5GHz,-179,43deg,-17.5519051212856
272.5GHz,-179,44deg,-15.4497930006606
272.5GHz,-179,45deg,-13.7679449916511
272.5GHz,-179,46deg,-12.6173624058747
272.5GHz,-179,47deg,-11.947722802674
272.5GHz,-179,48deg,-11.591182428897
272.5GHz,-179,49deg,-11.3095932174291
272.5GHz,-179,50deg,-10.9182509113901
272.5GHz,-179,51deg,-10.4236056837976
272.5GHz,-179,52deg,-9.99074387997361
272.5GHz,-179,53deg,-9.79130950838869
272.5GHz,-179,54deg,-9.9171172067367
272.5GHz,-179,55deg,-10.373206774891
272.5GHz,-179,56deg,-11.0900649169304
272.5GHz,-179,57deg,-11.9411535248721
272.5GHz,-179,58deg,-12.7929016731781
272.5GHz,-179,59deg,-13.5935848964229
272.5GHz,-179,60deg,-14.4251250126963
272.5GHz,-179,61deg,-15.4477546496791
272.5GHz,-179,62deg,-16.7736286047222
272.5GHz,-179,63deg,-18.2471726743355
272.5GHz,-179,64deg,-19.0364517538402
272.5GHz,-179,65deg,-18.1098311066784
272.5GHz,-179,66deg,-16.0432667623628
272.5GHz,-179,67deg,-13.9186494059117
272.5GHz,-179,68deg,-12.1223086324001
272.5GHz,-179,69deg,-10.6879058022226
272.5GHz,-179,70deg,-9.56865992160539
272.5GHz,-179,71deg,-8.71258788409287
272.5GHz,-179,72deg,-8.07707503452026
272.5GHz,-179,73deg,-7.62914164699713
272.5GHz,-179,74deg,-7.34290528286208
