Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.83403128829333
272.5GHz,-180,1deg,3.9440466099153
272.5GHz,-180,2deg,3.82890656793042
272.5GHz,-180,3deg,3.46424573291347
272.5GHz,-180,4deg,2.83833822255823
272.5GHz,-180,5deg,1.95171149199594
272.5GHz,-180,6deg,0.812661087264733
272.5GHz,-180,7deg,-0.571070513433571
272.5GHz,-180,8deg,-2.20345876590616
272.5GHz,-180,9deg,-4.11159080597293
272.5GHz,-180,10deg,-6.34995737771409
272.5GHz,-180,11deg,-8.96945317957369
272.5GHz,-180,12deg,-11.8373274108761
272.5GHz,-180,13deg,-14.1041339500417
272.5GHz,-180,14deg,-14.5228981299418
272.5GHz,-180,15deg,-13.8300453227826
272.5GHz,-180,16deg,-13.4217866298185
272.5GHz,-180,17deg,-13.808328862085
272.5GHz,-180,18deg,-15.1068475876279
272.5GHz,-180,19deg,-17.3311385824003
272.5GHz,-180,20deg,-20.2424272399679
272.5GHz,-180,21deg,-22.5230981705982
272.5GHz,-180,22deg,-22.3739026040653
272.5GHz,-180,23deg,-21.0717372061978
272.5GHz,-180,24deg,-20.0533869893464
272.5GHz,-180,25deg,-19.4982119864493
272.5GHz,-180,26deg,-19.2038694927442
272.5GHz,-180,27deg,-18.9150133207424
272.5GHz,-180,28deg,-18.5091149340464
272.5GHz,-180,29deg,-18.087762039795
272.5GHz,-180,30deg,-17.8369701152951
272.5GHz,-180,31deg,-17.8294570254248
272.5GHz,-180,32deg,-17.9403549837345
272.5GHz,-180,33deg,-17.9164677585942
272.5GHz,-180,34deg,-17.6283646360143
272.5GHz,-180,35deg,-17.2383751145743
272.5GHz,-180,36deg,-17.0177337559965
272.5GHz,-180,37deg,-17.1136474644864
272.5GHz,-180,38deg,-17.4588194923218
272.5GHz,-180,39deg,-17.7261676140386
272.5GHz,-180,40deg,-17.4402735585581
272.5GHz,-180,41deg,-16.4504130087601
272.5GHz,-180,42deg,-15.1093043739466
272.5GHz,-180,43deg,-13.8168142622099
272.5GHz,-180,44deg,-12.7676434029004
272.5GHz,-180,45deg,-12.0041568993306
272.5GHz,-180,46deg,-11.4930730450891
272.5GHz,-180,47deg,-11.1660798642564
272.5GHz,-180,48deg,-10.9485362932192
272.5GHz,-180,49deg,-10.7906224225954
272.5GHz,-180,50deg,-10.6909736242055
272.5GHz,-180,51deg,-10.6949045594796
272.5GHz,-180,52deg,-10.8696288077893
272.5GHz,-180,53deg,-11.2772397219841
272.5GHz,-180,54deg,-11.9583839962384
272.5GHz,-180,55deg,-12.9234062855232
272.5GHz,-180,56deg,-14.1415546482446
272.5GHz,-180,57deg,-15.5229607789097
272.5GHz,-180,58deg,-16.9056835454779
272.5GHz,-180,59deg,-18.0938574314686
272.5GHz,-180,60deg,-18.9778188217032
272.5GHz,-180,61deg,-19.6222319730536
272.5GHz,-180,62deg,-20.1847822749586
272.5GHz,-180,63deg,-20.7626077588542
272.5GHz,-180,64deg,-21.2986829659528
272.5GHz,-180,65deg,-21.5688355761273
272.5GHz,-180,66deg,-21.3171321062079
272.5GHz,-180,67deg,-20.5183932371374
272.5GHz,-180,68deg,-19.412777743926
272.5GHz,-180,69deg,-18.2690720472732
272.5GHz,-180,70deg,-17.2461679076627
272.5GHz,-180,71deg,-16.407425261133
272.5GHz,-180,72deg,-15.7654100365948
272.5GHz,-180,73deg,-15.3100320045736
272.5GHz,-180,74deg,-15.0214067869182
272.5GHz,-180,75deg,-14.874810784854
272.5GHz,-180,76deg,-14.8422577377063
272.5GHz,-180,77deg,-14.8930167026027
272.5GHz,-180,78deg,-14.9943844031627
272.5GHz,-180,79deg,-15.1135455990377
272.5GHz,-180,80deg,-15.2208237535162
272.5GHz,-180,81deg,-15.2937623846429
272.5GHz,-180,82deg,-15.3205600779275
272.5GHz,-180,83deg,-15.3011939292094
272.5GHz,-180,84deg,-15.2455816416045
272.5GHz,-180,85deg,-15.1696817928348
272.5GHz,-180,86deg,-15.0912553631241
272.5GHz,-180,87deg,-15.0266538693883
272.5GHz,-180,88deg,-14.989085001139
272.5GHz,-180,89deg,-14.988104088272
272.5GHz,-180,90deg,-15.0298371116403
272.5GHz,-180,91deg,-15.117505599529
272.5GHz,-180,92deg,-15.2519838417132
272.5GHz,-180,93deg,-15.43225881812
272.5GHz,-180,94deg,-15.6557548794005
272.5GHz,-180,95deg,-15.9185393896697
272.5GHz,-180,96deg,-16.2154603300942
272.5GHz,-180,97deg,-16.54029459677
272.5GHz,-180,98deg,-16.886008574301
272.5GHz,-180,99deg,-17.2452404930642
272.5GHz,-180,100deg,-17.6110857448399
272.5GHz,-180,101deg,-17.9781786673222
272.5GHz,-180,102deg,-18.343915222702
272.5GHz,-180,103deg,-18.7094952259802
272.5GHz,-180,104deg,-19.0803694618432
272.5GHz,-180,105deg,-19.4657333771215
272.5GHz,-180,106deg,-19.876904147423
272.5GHz,-180,107deg,-20.324648175148
272.5GHz,-180,108deg,-20.8157061942568
272.5GHz,-180,109deg,-21.3489704438645
272.5GHz,-180,110deg,-21.912272822041
272.5GHz,-180,111deg,-22.4817553532937
272.5GHz,-180,112deg,-23.0267193536938
272.5GHz,-180,113deg,-23.5214548700236
272.5GHz,-180,114deg,-23.9596754830942
272.5GHz,-180,115deg,-24.3605887242978
272.5GHz,-180,116deg,-24.7578032111697
272.5GHz,-180,117deg,-25.1735926051647
272.5GHz,-180,118deg,-25.5899470226266
272.5GHz,-180,119deg,-25.9330296387012
272.5GHz,-180,120deg,-26.0963995626516
272.5GHz,-180,121deg,-26.0143633847982
272.5GHz,-180,122deg,-25.7257742898594
272.5GHz,-180,123deg,-25.3466155473555
