Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.23641551561055
272.5GHz,-180,1deg,1.31603029650206
272.5GHz,-180,2deg,1.13061821573166
272.5GHz,-180,3deg,0.734045249756763
272.5GHz,-180,4deg,0.202844004481064
272.5GHz,-180,5deg,-0.415767618182394
272.5GHz,-180,6deg,-1.11295662860322
272.5GHz,-180,7deg,-1.86005251281782
272.5GHz,-180,8deg,-2.52318241082853
272.5GHz,-180,9deg,-2.85907213591357
272.5GHz,-180,10deg,-2.71176873672688
272.5GHz,-180,11deg,-2.23128554551288
272.5GHz,-180,12deg,-1.76078003274353
272.5GHz,-180,13deg,-1.59981018927853
272.5GHz,-180,14deg,-1.93647484395759
272.5GHz,-180,15deg,-2.8744055931015
272.5GHz,-180,16deg,-4.43349861036258
272.5GHz,-180,17deg,-6.43313615068955
272.5GHz,-180,18deg,-8.18391876030375
272.5GHz,-180,19deg,-8.67808697036519
272.5GHz,-180,20deg,-8.06739128760867
272.5GHz,-180,21deg,-7.28069174039266
272.5GHz,-180,22deg,-6.73664834979668
272.5GHz,-180,23deg,-6.45691186411984
272.5GHz,-180,24deg,-6.36698207861185
272.5GHz,-180,25deg,-6.4286909165844
272.5GHz,-180,26deg,-6.68985481370147
272.5GHz,-180,27deg,-7.2823308618554
272.5GHz,-180,28deg,-8.39751116480157
272.5GHz,-180,29deg,-10.2848188786928
272.5GHz,-180,30deg,-13.2949791868265
272.5GHz,-180,31deg,-17.7016049304765
272.5GHz,-180,32deg,-20.1128738359303
272.5GHz,-180,33deg,-16.8596294199343
272.5GHz,-180,34deg,-14.2400408726491
272.5GHz,-180,35deg,-13.1767402909314
272.5GHz,-180,36deg,-13.4790614880216
272.5GHz,-180,37deg,-15.2074151157846
272.5GHz,-180,38deg,-18.663620196646
272.5GHz,-180,39deg,-22.3023065813413
272.5GHz,-180,40deg,-19.5045190931264
272.5GHz,-180,41deg,-16.0811219311051
272.5GHz,-180,42deg,-14.37642978161
272.5GHz,-180,43deg,-13.9477170166587
272.5GHz,-180,44deg,-14.2048141966125
272.5GHz,-180,45deg,-14.1849327090364
272.5GHz,-180,46deg,-13.0929371471227
272.5GHz,-180,47deg,-11.4153806898577
272.5GHz,-180,48deg,-9.9522854481949
272.5GHz,-180,49deg,-9.01193617170985
272.5GHz,-180,50deg,-8.62836425741337
272.5GHz,-180,51deg,-8.76458722337204
272.5GHz,-180,52deg,-9.38093254345106
272.5GHz,-180,53deg,-10.4466815761186
272.5GHz,-180,54deg,-11.9048800482079
272.5GHz,-180,55deg,-13.5278726118237
272.5GHz,-180,56deg,-14.634455518566
272.5GHz,-180,57deg,-14.405206553224
272.5GHz,-180,58deg,-13.1703180447792
272.5GHz,-180,59deg,-11.8637292734361
272.5GHz,-180,60deg,-10.9593475164607
272.5GHz,-180,61deg,-10.59139038644
272.5GHz,-180,62deg,-10.7960573654012
272.5GHz,-180,63deg,-11.6006093749599
272.5GHz,-180,64deg,-13.0309539749117
272.5GHz,-180,65deg,-14.996652889813
272.5GHz,-180,66deg,-16.7538631869728
272.5GHz,-180,67deg,-16.5132815289161
272.5GHz,-180,68deg,-14.3868453638341
272.5GHz,-180,69deg,-12.094000197881
272.5GHz,-180,70deg,-10.2388559007494
272.5GHz,-180,71deg,-8.84032666342781
272.5GHz,-180,72deg,-7.81897585945338
272.5GHz,-180,73deg,-7.09986282944148
272.5GHz,-180,74deg,-6.62469120418331
272.5GHz,-180,75deg,-6.34880087764448
272.5GHz,-180,76deg,-6.23679393048195
272.5GHz,-180,77deg,-6.2589246717026
272.5GHz,-180,78deg,-6.38837364486043
272.5GHz,-180,79deg,-6.59931599262266
272.5GHz,-180,80deg,-6.86580678283915
272.5GHz,-180,81deg,-7.16162979668924
272.5GHz,-180,82deg,-7.46126748011838
272.5GHz,-180,83deg,-7.74194370031863
272.5GHz,-180,84deg,-7.98625286073586
272.5GHz,-180,85deg,-8.18443128250497
272.5GHz,-180,86deg,-8.33525414727865
272.5GHz,-180,87deg,-8.44508650164187
272.5GHz,-180,88deg,-8.52548369038594
272.5GHz,-180,89deg,-8.59030741034722
272.5GHz,-180,90deg,-8.65327391549448
272.5GHz,-180,91deg,-8.72639109786013
272.5GHz,-180,92deg,-8.81927679998622
272.5GHz,-180,93deg,-8.93910484884471
272.5GHz,-180,94deg,-9.09088714165666
272.5GHz,-180,95deg,-9.27786589711484
272.5GHz,-180,96deg,-9.5018753340612
272.5GHz,-180,97deg,-9.76359895887584
272.5GHz,-180,98deg,-10.0626919836698
272.5GHz,-180,99deg,-10.3977663301459
272.5GHz,-180,100deg,-10.7662592257293
272.5GHz,-180,101deg,-11.164235003995
272.5GHz,-180,102deg,-11.5862082683799
272.5GHz,-180,103deg,-12.0251202786463
272.5GHz,-180,104deg,-12.4726268424507
272.5GHz,-180,105deg,-12.919820535884
272.5GHz,-180,106deg,-13.3583616337677
272.5GHz,-180,107deg,-13.781725949255
272.5GHz,-180,108deg,-14.1860054326995
272.5GHz,-180,109deg,-14.5696481611373
272.5GHz,-180,110deg,-14.9319022184061
272.5GHz,-180,111deg,-15.270511377224
272.5GHz,-180,112deg,-15.5800904239596
272.5GHz,-180,113deg,-15.8530526693785
272.5GHz,-180,114deg,-16.0842674657562
272.5GHz,-180,115deg,-16.2783327116208
272.5GHz,-180,116deg,-16.4554953922821
272.5GHz,-180,117deg,-16.6516987428244
272.5GHz,-180,118deg,-16.911383754658
272.5GHz,-180,119deg,-17.275434749822
272.5GHz,-180,120deg,-17.767202529309
272.5GHz,-180,121deg,-18.3780200051633
272.5GHz,-180,122deg,-19.0557683821577
272.5GHz,-180,123deg,-19.7105979101258
272.5GHz,-180,124deg,-20.2594730649215
272.5GHz,-180,125deg,-20.6966386774509
272.5GHz,-180,126deg,-21.1134539304592
272.5GHz,-180,127deg,-21.6189719956687
272.5GHz,-180,128deg,-22.2016650928545
272.5GHz,-180,129deg,-22.6001406052981
272.5GHz,-180,130deg,-22.406640399034
272.5GHz,-180,131deg,-21.5946080566553
272.5GHz,-180,132deg,-20.6498648369916
272.5GHz,-180,133deg,-20.0545832201236
272.5GHz,-180,134deg,-20.0648221356137
272.5GHz,-180,135deg,-20.7583667491133
272.5GHz,-180,136deg,-21.9727622326218
272.5GHz,-180,137deg,-23.0072123382703
272.5GHz,-180,138deg,-22.9143061746934
272.5GHz,-180,139deg,-22.0696027578076
272.5GHz,-180,140deg,-21.5696418517009
272.5GHz,-180,141deg,-21.9612636789979
272.5GHz,-180,142deg,-23.3335484291828
272.5GHz,-180,143deg,-25.1785597666864
272.5GHz,-180,144deg,-25.9143436696533
272.5GHz,-180,145deg,-25.152832466048
272.5GHz,-180,146deg,-24.5715076281146
272.5GHz,-180,147deg,-24.9243116313061
272.5GHz,-180,148deg,-25.8643755977543
272.5GHz,-180,149deg,-26.3317604368149
272.5GHz,-180,150deg,-26.0943389137362
272.5GHz,-180,151deg,-26.3316814290706
272.5GHz,-180,152deg,-27.8341317612248
272.5GHz,-180,153deg,-29.5458218165294
272.5GHz,-180,154deg,-28.077613228042
272.5GHz,-180,155deg,-25.6308147064243
272.5GHz,-180,156deg,-24.5518907722115
272.5GHz,-180,157deg,-24.632425586695
272.5GHz,-180,158deg,-24.4212531554499
272.5GHz,-180,159deg,-22.8491523085956
272.5GHz,-180,160deg,-21.2345605539237
272.5GHz,-180,161deg,-20.6831854342862
272.5GHz,-180,162deg,-21.3624777358285
272.5GHz,-180,163deg,-22.6142625719444
272.5GHz,-180,164deg,-22.5961892331525
272.5GHz,-180,165deg,-21.1267832634513
272.5GHz,-180,166deg,-19.9238906009437
272.5GHz,-180,167deg,-19.4779115712644
272.5GHz,-180,168deg,-19.4309091305512
272.5GHz,-180,169deg,-19.4004819491358
272.5GHz,-180,170deg,-19.5624277974621
272.5GHz,-180,171deg,-20.3917253396537
272.5GHz,-180,172deg,-21.8035381473962
272.5GHz,-180,173deg,-22.0713300050282
272.5GHz,-180,174deg,-20.2503198875511
272.5GHz,-180,175deg,-18.4359200610968
272.5GHz,-180,176deg,-17.632146730491
272.5GHz,-180,177deg,-17.8596932687395
272.5GHz,-180,178deg,-18.8980438915839
272.5GHz,-180,179deg,-20.2826413216649
272.5GHz,-180,180deg,-21.0384445801464
272.5GHz,-179,0deg,1.23641551561054
272.5GHz,-179,1deg,1.29143117849028
272.5GHz,-179,2deg,1.0828272465588
272.5GHz,-179,3deg,0.665907685710875
272.5GHz,-179,4deg,0.118594660260142
272.5GHz,-179,5deg,-0.510766448322887
272.5GHz,-179,6deg,-1.21253117289953
272.5GHz,-179,7deg,-1.95787747903769
272.5GHz,-179,8deg,-2.61544655907877
272.5GHz,-179,9deg,-2.95004312749325
272.5GHz,-179,10deg,-2.81495051799362
272.5GHz,-179,11deg,-2.35919319932272
272.5GHz,-179,12deg,-1.91670681337487
272.5GHz,-179,13deg,-1.77859597243716
272.5GHz,-179,14deg,-2.12553187109104
272.5GHz,-179,15deg,-3.04945374033311
272.5GHz,-179,16deg,-4.54616583926693
272.5GHz,-179,17deg,-6.3959817162171
272.5GHz,-179,18deg,-7.92795517854131
272.5GHz,-179,19deg,-8.34167547027831
272.5GHz,-179,20deg,-7.85468121052472
272.5GHz,-179,21deg,-7.23243902756458
272.5GHz,-179,22deg,-6.82097866555839
272.5GHz,-179,23deg,-6.63496343282903
272.5GHz,-179,24deg,-6.604735751244
272.5GHz,-179,25deg,-6.70275455956669
272.5GHz,-179,26deg,-6.99232964240193
272.5GHz,-179,27deg,-7.61899623698791
272.5GHz,-179,28deg,-8.78125568933686
272.5GHz,-179,29deg,-10.7298146579391
272.5GHz,-179,30deg,-13.8137426699945
272.5GHz,-179,31deg,-18.3213580588056
272.5GHz,-179,32deg,-20.9980511714455
272.5GHz,-179,33deg,-17.9356930011707
272.5GHz,-179,34deg,-15.453674272539
272.5GHz,-179,35deg,-14.5551973218212
272.5GHz,-179,36deg,-15.0701928797608
272.5GHz,-179,37deg,-17.1353893769009
272.5GHz,-179,38deg,-21.3696558999525
272.5GHz,-179,39deg,-26.1811694481083
272.5GHz,-179,40deg,-21.5937852761146
272.5GHz,-179,41deg,-17.7842819808701
272.5GHz,-179,42deg,-16.0687945652993
272.5GHz,-179,43deg,-15.6033862748898
272.5GHz,-179,44deg,-15.5604116680196
272.5GHz,-179,45deg,-14.9205276655886
272.5GHz,-179,46deg,-13.4286610116595
272.5GHz,-179,47deg,-11.8286251970596
272.5GHz,-179,48deg,-10.6884082048114
272.5GHz,-179,49deg,-10.1732891507391
272.5GHz,-179,50deg,-10.2799073111251
272.5GHz,-179,51deg,-10.943274956216
272.5GHz,-179,52deg,-12.0331016103603
272.5GHz,-179,53deg,-13.2802960169422
272.5GHz,-179,54deg,-14.2132909189443
272.5GHz,-179,55deg,-14.389775912582
272.5GHz,-179,56deg,-13.8700254506388
272.5GHz,-179,57deg,-13.0897130316483
272.5GHz,-179,58deg,-12.4033722036656
272.5GHz,-179,59deg,-11.9948065563378
272.5GHz,-179,60deg,-11.9629434157484
272.5GHz,-179,61deg,-12.3825010984153
272.5GHz,-179,62deg,-13.3247483800116
272.5GHz,-179,63deg,-14.8300395210466
272.5GHz,-179,64deg,-16.7019024315978
272.5GHz,-179,65deg,-17.8294224133286
272.5GHz,-179,66deg,-16.6997134002666
272.5GHz,-179,67deg,-14.3262815827047
272.5GHz,-179,68deg,-12.1054638791221
272.5GHz,-179,69deg,-10.3629098804219
272.5GHz,-179,70deg,-9.06653621490731
272.5GHz,-179,71deg,-8.13519750982432
272.5GHz,-179,72deg,-7.49681669540511
