Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,-0.126817031737017
272.5GHz,-180,1deg,-0.508339304925689
272.5GHz,-180,2deg,-0.870435505308346
272.5GHz,-180,3deg,-0.828298807955054
272.5GHz,-180,4deg,-0.233098718046526
272.5GHz,-180,5deg,0.638538148646107
272.5GHz,-180,6deg,1.41410901897622
272.5GHz,-180,7deg,1.87734212597842
272.5GHz,-180,8deg,1.95459378725718
272.5GHz,-180,9deg,1.6490893591988
272.5GHz,-180,10deg,1.00030054347328
272.5GHz,-180,11deg,0.0584216600107029
272.5GHz,-180,12deg,-1.13466725007146
272.5GHz,-180,13deg,-2.54348571199477
272.5GHz,-180,14deg,-4.08769924942809
272.5GHz,-180,15deg,-5.54513342145685
272.5GHz,-180,16deg,-6.55786490967502
272.5GHz,-180,17deg,-6.96663400472781
272.5GHz,-180,18deg,-7.05891760406006
272.5GHz,-180,19deg,-7.24605888434028
272.5GHz,-180,20deg,-7.77277159550773
272.5GHz,-180,21deg,-8.71647532366871
272.5GHz,-180,22deg,-10.0132874493273
272.5GHz,-180,23deg,-11.386109258977
272.5GHz,-180,24deg,-12.3318214279738
272.5GHz,-180,25deg,-12.6046298129397
272.5GHz,-180,26deg,-12.6442037295848
272.5GHz,-180,27deg,-13.0531777586184
272.5GHz,-180,28deg,-14.1677222141811
272.5GHz,-180,29deg,-16.021083047878
272.5GHz,-180,30deg,-18.1224648693624
272.5GHz,-180,31deg,-19.3273822829638
272.5GHz,-180,32deg,-19.5278766355356
272.5GHz,-180,33deg,-20.0535951058249
272.5GHz,-180,34deg,-21.7920062502504
272.5GHz,-180,35deg,-24.723081850042
272.5GHz,-180,36deg,-25.9372307629321
272.5GHz,-180,37deg,-23.6397928371421
272.5GHz,-180,38deg,-21.6576812186229
272.5GHz,-180,39deg,-20.748921740956
272.5GHz,-180,40deg,-20.3281810623153
272.5GHz,-180,41deg,-19.6430956710543
272.5GHz,-180,42deg,-18.3954896985233
272.5GHz,-180,43deg,-16.8174118485415
272.5GHz,-180,44deg,-15.1260216101352
272.5GHz,-180,45deg,-13.415396738873
272.5GHz,-180,46deg,-11.8075548085388
272.5GHz,-180,47deg,-10.4591099080327
272.5GHz,-180,48deg,-9.49196202476339
272.5GHz,-180,49deg,-8.96670189096089
272.5GHz,-180,50deg,-8.89023175639314
272.5GHz,-180,51deg,-9.22051538794433
272.5GHz,-180,52deg,-9.85245134250155
272.5GHz,-180,53deg,-10.5923513732228
272.5GHz,-180,54deg,-11.1741675573823
272.5GHz,-180,55deg,-11.3952986949797
272.5GHz,-180,56deg,-11.2745029620721
272.5GHz,-180,57deg,-10.9947404314099
272.5GHz,-180,58deg,-10.7238405995706
272.5GHz,-180,59deg,-10.53997156516
272.5GHz,-180,60deg,-10.4534807067931
272.5GHz,-180,61deg,-10.4451893087276
272.5GHz,-180,62deg,-10.4903580179444
272.5GHz,-180,63deg,-10.5659793761011
272.5GHz,-180,64deg,-10.6474390723344
272.5GHz,-180,65deg,-10.703661985396
272.5GHz,-180,66deg,-10.6989504304102
272.5GHz,-180,67deg,-10.6040446055175
272.5GHz,-180,68deg,-10.4101840595468
272.5GHz,-180,69deg,-10.1350050895476
272.5GHz,-180,70deg,-9.81520296268166
272.5GHz,-180,71deg,-9.49223207433474
272.5GHz,-180,72deg,-9.20063946542482
272.5GHz,-180,73deg,-8.96307584380325
272.5GHz,-180,74deg,-8.7904997666408
272.5GHz,-180,75deg,-8.68468224097997
272.5GHz,-180,76deg,-8.64106642357708
272.5GHz,-180,77deg,-8.65118607100253
272.5GHz,-180,78deg,-8.70450361769006
272.5GHz,-180,79deg,-8.78977673256038
272.5GHz,-180,80deg,-8.89610068610257
272.5GHz,-180,81deg,-9.01372904601618
272.5GHz,-180,82deg,-9.13470848284053
272.5GHz,-180,83deg,-9.25330726467798
272.5GHz,-180,84deg,-9.3661920595933
272.5GHz,-180,85deg,-9.47232233484872
272.5GHz,-180,86deg,-9.57257694342819
272.5GHz,-180,87deg,-9.66917992584256
272.5GHz,-180,88deg,-9.76502738005178
272.5GHz,-180,89deg,-9.86302278301858
272.5GHz,-180,90deg,-9.965510180875
272.5GHz,-180,91deg,-10.0738691880589
272.5GHz,-180,92deg,-10.1883172488433
272.5GHz,-180,93deg,-10.307957867637
272.5GHz,-180,94deg,-10.4311112598497
272.5GHz,-180,95deg,-10.5559497610775
272.5GHz,-180,96deg,-10.6814167146204
272.5GHz,-180,97deg,-10.808328667476
272.5GHz,-180,98deg,-10.9404667055779
272.5GHz,-180,99deg,-11.0854008444823
272.5GHz,-180,100deg,-11.2548098210527
272.5GHz,-180,101deg,-11.4641624520601
272.5GHz,-180,102deg,-11.7317538810727
272.5GHz,-180,103deg,-12.0771387053795
272.5GHz,-180,104deg,-12.5188886804439
272.5GHz,-180,105deg,-13.0712956578305
272.5GHz,-180,106deg,-13.7391937509896
272.5GHz,-180,107deg,-14.5097947099153
272.5GHz,-180,108deg,-15.3414904168127
272.5GHz,-180,109deg,-16.1549059666055
