Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.93704515571016
272.5GHz,-180,1deg,3.72540837816818
272.5GHz,-180,2deg,3.36073708522577
272.5GHz,-180,3deg,2.88374684904255
272.5GHz,-180,4deg,2.30328933127755
272.5GHz,-180,5deg,1.58828208652147
272.5GHz,-180,6deg,0.678835367577384
272.5GHz,-180,7deg,-0.483318020374071
272.5GHz,-180,8deg,-1.91188688480958
272.5GHz,-180,9deg,-3.52934340117329
272.5GHz,-180,10deg,-5.14937987405134
272.5GHz,-180,11deg,-6.56546644819503
272.5GHz,-180,12deg,-7.72353533573505
272.5GHz,-180,13deg,-8.74134730954713
272.5GHz,-180,14deg,-9.75241953974755
272.5GHz,-180,15deg,-10.820405648676
272.5GHz,-180,16deg,-11.9010936984822
272.5GHz,-180,17deg,-12.6586469601147
272.5GHz,-180,18deg,-12.4578270710531
272.5GHz,-180,19deg,-11.2651002863704
272.5GHz,-180,20deg,-9.84952226816572
272.5GHz,-180,21deg,-8.78767893068615
272.5GHz,-180,22deg,-8.26177396630773
272.5GHz,-180,23deg,-8.26930624851084
272.5GHz,-180,24deg,-8.72047260754386
272.5GHz,-180,25deg,-9.42818764747735
272.5GHz,-180,26deg,-10.082523632256
272.5GHz,-180,27deg,-10.3868770227738
272.5GHz,-180,28deg,-10.3650209811808
272.5GHz,-180,29deg,-10.3661238127424
272.5GHz,-180,30deg,-10.7528508013835
272.5GHz,-180,31deg,-11.7372243683995
272.5GHz,-180,32deg,-13.311777557538
272.5GHz,-180,33deg,-14.9587954357804
272.5GHz,-180,34deg,-15.5050557292818
272.5GHz,-180,35deg,-14.8463814437144
272.5GHz,-180,36deg,-14.2868920904619
272.5GHz,-180,37deg,-14.6930335000337
272.5GHz,-180,38deg,-16.5657066173088
272.5GHz,-180,39deg,-20.611655363239
272.5GHz,-180,40deg,-24.5401072499587
272.5GHz,-180,41deg,-19.3086047646492
272.5GHz,-180,42deg,-15.1494783952012
272.5GHz,-180,43deg,-12.8668774943266
272.5GHz,-180,44deg,-11.7330217867044
272.5GHz,-180,45deg,-11.3169833680545
272.5GHz,-180,46deg,-11.2725420152527
272.5GHz,-180,47deg,-11.2690088414463
272.5GHz,-180,48deg,-11.0784164307215
272.5GHz,-180,49deg,-10.6967809098868
272.5GHz,-180,50deg,-10.2894204139584
272.5GHz,-180,51deg,-10.0309587817288
272.5GHz,-180,52deg,-10.0292376261663
272.5GHz,-180,53deg,-10.3300443801464
272.5GHz,-180,54deg,-10.9301575453944
272.5GHz,-180,55deg,-11.762638348159
272.5GHz,-180,56deg,-12.6482192716076
272.5GHz,-180,57deg,-13.2704048622047
272.5GHz,-180,58deg,-13.3448195359623
272.5GHz,-180,59deg,-12.9247013481274
272.5GHz,-180,60deg,-12.3461439381585
272.5GHz,-180,61deg,-11.9157387869831
272.5GHz,-180,62deg,-11.800578326869
272.5GHz,-180,63deg,-12.0739641571915
272.5GHz,-180,64deg,-12.765091871765
272.5GHz,-180,65deg,-13.8742842412538
