Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.80077823745861
272.5GHz,-180,1deg,1.92567284247363
272.5GHz,-180,2deg,2.03395504207915
272.5GHz,-180,3deg,2.07751509660399
272.5GHz,-180,4deg,2.03298717125829
272.5GHz,-180,5deg,1.90133912267739
272.5GHz,-180,6deg,1.68654720689086
272.5GHz,-180,7deg,1.37267753500274
272.5GHz,-180,8deg,0.91883163037842
272.5GHz,-180,9deg,0.27167916329737
272.5GHz,-180,10deg,-0.620548389904858
272.5GHz,-180,11deg,-1.80069643923706
272.5GHz,-180,12deg,-3.29016433802031
272.5GHz,-180,13deg,-5.04526297061737
272.5GHz,-180,14deg,-6.86880700215873
272.5GHz,-180,15deg,-8.38903228519913
272.5GHz,-180,16deg,-9.38579222020543
272.5GHz,-180,17deg,-10.1436573115582
272.5GHz,-180,18deg,-11.1364747599135
272.5GHz,-180,19deg,-12.6226026075015
272.5GHz,-180,20deg,-14.5449192445164
272.5GHz,-180,21deg,-16.4665650119841
272.5GHz,-180,22deg,-17.7322962919321
272.5GHz,-180,23deg,-18.2486953481815
272.5GHz,-180,24deg,-18.6471502706112
272.5GHz,-180,25deg,-19.5497156173821
272.5GHz,-180,26deg,-21.1563228024039
272.5GHz,-180,27deg,-22.1530344589198
272.5GHz,-180,28deg,-20.027133677208
272.5GHz,-180,29deg,-16.8638648738683
272.5GHz,-180,30deg,-14.536804379714
272.5GHz,-180,31deg,-13.2077909874644
272.5GHz,-180,32deg,-12.750743215424
272.5GHz,-180,33deg,-13.0375479620018
272.5GHz,-180,34deg,-13.9185079674234
272.5GHz,-180,35deg,-15.0844288358465
272.5GHz,-180,36deg,-15.8646641066165
272.5GHz,-180,37deg,-15.5867725603531
272.5GHz,-180,38deg,-14.5411319971085
272.5GHz,-180,39deg,-13.4906770417353
272.5GHz,-180,40deg,-12.82951151115
272.5GHz,-180,41deg,-12.619693823004
272.5GHz,-180,42deg,-12.7530792293235
272.5GHz,-180,43deg,-13.020154311032
272.5GHz,-180,44deg,-13.1937149521761
272.5GHz,-180,45deg,-13.1592631611704
272.5GHz,-180,46deg,-12.9480793074991
272.5GHz,-180,47deg,-12.6205483014481
272.5GHz,-180,48deg,-12.1850489210789
272.5GHz,-180,49deg,-11.6460771188967
272.5GHz,-180,50deg,-11.0761885689853
272.5GHz,-180,51deg,-10.6043599321842
272.5GHz,-180,52deg,-10.3524037717152
272.5GHz,-180,53deg,-10.3955350475854
272.5GHz,-180,54deg,-10.7577107982464
272.5GHz,-180,55deg,-11.4181271502951
272.5GHz,-180,56deg,-12.3156459934659
272.5GHz,-180,57deg,-13.3540974647137
272.5GHz,-180,58deg,-14.4207787912947
272.5GHz,-180,59deg,-15.4233051228239
272.5GHz,-180,60deg,-16.3193376512675
272.5GHz,-180,61deg,-17.0988044914314
272.5GHz,-180,62deg,-17.722937540439
272.5GHz,-180,63deg,-18.0802636869306
272.5GHz,-180,64deg,-18.028850266422
272.5GHz,-180,65deg,-17.520796561722
272.5GHz,-180,66deg,-16.6642740861511
272.5GHz,-180,67deg,-15.6391021705561
272.5GHz,-180,68deg,-14.5936602216016
272.5GHz,-180,69deg,-13.616115924272
272.5GHz,-180,70deg,-12.749451573891
272.5GHz,-180,71deg,-12.0105502569003
272.5GHz,-180,72deg,-11.4020866056302
272.5GHz,-180,73deg,-10.9185040033334
272.5GHz,-180,74deg,-10.548866168558
272.5GHz,-180,75deg,-10.2783633448219
272.5GHz,-180,76deg,-10.0893836846449
272.5GHz,-180,77deg,-9.96260474438463
272.5GHz,-180,78deg,-9.8783265577086
272.5GHz,-180,79deg,-9.81808424631274
272.5GHz,-180,80deg,-9.76637359858925
272.5GHz,-180,81deg,-9.71213564689176
272.5GHz,-180,82deg,-9.64958691803081
272.5GHz,-180,83deg,-9.57813294052439
272.5GHz,-180,84deg,-9.50141111956676
272.5GHz,-180,85deg,-9.42579785214661
272.5GHz,-180,86deg,-9.35882303658015
272.5GHz,-180,87deg,-9.30784301697114
272.5GHz,-180,88deg,-9.27913377246476
272.5GHz,-180,89deg,-9.27739767762475
272.5GHz,-180,90deg,-9.30558612049282
272.5GHz,-180,91deg,-9.36492205598444
272.5GHz,-180,92deg,-9.4550310362476
272.5GHz,-180,93deg,-9.57412888517487
272.5GHz,-180,94deg,-9.71925301026245
272.5GHz,-180,95deg,-9.88655504877503
272.5GHz,-180,96deg,-10.0716906665203
272.5GHz,-180,97deg,-10.2703424211337
272.5GHz,-180,98deg,-10.4788873486689
272.5GHz,-180,99deg,-10.695169882632
272.5GHz,-180,100deg,-10.9192718325034
272.5GHz,-180,101deg,-11.1541088589137
272.5GHz,-180,102deg,-11.4056591047348
272.5GHz,-180,103deg,-11.6826626776721
272.5GHz,-180,104deg,-11.9957058657419
272.5GHz,-180,105deg,-12.3556786762411
272.5GHz,-180,106deg,-12.7716340828591
272.5GHz,-180,107deg,-13.2481053755877
272.5GHz,-180,108deg,-13.782073872419
272.5GHz,-180,109deg,-14.3602395996054
272.5GHz,-180,110deg,-14.9582008479772
