Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.88401978020797
272.5GHz,-180,1deg,2.67599953656532
272.5GHz,-180,2deg,2.29574075131992
272.5GHz,-180,3deg,1.75324104204376
272.5GHz,-180,4deg,1.03218216694943
272.5GHz,-180,5deg,0.0912491370678405
272.5GHz,-180,6deg,-1.12373012011851
272.5GHz,-180,7deg,-2.65454337631171
272.5GHz,-180,8deg,-4.4863846453062
272.5GHz,-180,9deg,-6.47736444691039
272.5GHz,-180,10deg,-8.30246225280292
272.5GHz,-180,11deg,-9.580929955677
272.5GHz,-180,12deg,-10.1909998137138
272.5GHz,-180,13deg,-10.2812571140205
272.5GHz,-180,14deg,-10.0261988971637
272.5GHz,-180,15deg,-9.5772282212752
272.5GHz,-180,16deg,-9.07579686543114
272.5GHz,-180,17deg,-8.60739099050274
272.5GHz,-180,18deg,-8.19245522666128
272.5GHz,-180,19deg,-7.8352766903682
272.5GHz,-180,20deg,-7.56910428886276
272.5GHz,-180,21deg,-7.45651576415711
272.5GHz,-180,22deg,-7.55860509251961
272.5GHz,-180,23deg,-7.90117159787327
272.5GHz,-180,24deg,-8.44467371627091
272.5GHz,-180,25deg,-9.06210806633668
272.5GHz,-180,26deg,-9.56765473211754
272.5GHz,-180,27deg,-9.84541688836491
272.5GHz,-180,28deg,-9.96713859638134
272.5GHz,-180,29deg,-10.114981007159
272.5GHz,-180,30deg,-10.4050615664789
272.5GHz,-180,31deg,-10.7886207735535
272.5GHz,-180,32deg,-11.0671012108565
272.5GHz,-180,33deg,-11.0621030885832
272.5GHz,-180,34deg,-10.8428029976883
272.5GHz,-180,35deg,-10.7008378258355
272.5GHz,-180,36deg,-10.944884593042
272.5GHz,-180,37deg,-11.8118599698301
272.5GHz,-180,38deg,-13.4750718120131
272.5GHz,-180,39deg,-15.9014523496539
272.5GHz,-180,40deg,-17.8734498005129
272.5GHz,-180,41deg,-16.9815633052656
272.5GHz,-180,42deg,-14.7429106953585
272.5GHz,-180,43deg,-13.0487045137535
272.5GHz,-180,44deg,-12.1114779716651
272.5GHz,-180,45deg,-11.7387245472418
272.5GHz,-180,46deg,-11.6690339802383
272.5GHz,-180,47deg,-11.6450106345442
272.5GHz,-180,48deg,-11.516887268548
272.5GHz,-180,49deg,-11.3163879797834
272.5GHz,-180,50deg,-11.1923671989558
272.5GHz,-180,51deg,-11.2964670824375
272.5GHz,-180,52deg,-11.7376403842845
272.5GHz,-180,53deg,-12.5969470438174
272.5GHz,-180,54deg,-13.9596564524558
272.5GHz,-180,55deg,-15.9474985732455
272.5GHz,-180,56deg,-18.7330489049827
272.5GHz,-180,57deg,-22.321520946753
272.5GHz,-180,58deg,-24.7609605247262
272.5GHz,-180,59deg,-22.9902926123805
272.5GHz,-180,60deg,-20.3834383142644
272.5GHz,-180,61deg,-18.6317774699922
272.5GHz,-180,62deg,-17.6803743516934
272.5GHz,-180,63deg,-17.3204617288948
272.5GHz,-180,64deg,-17.3377148175311
272.5GHz,-180,65deg,-17.4663011156177
272.5GHz,-180,66deg,-17.3878039362088
272.5GHz,-180,67deg,-16.8783828765176
272.5GHz,-180,68deg,-15.9792672480632
272.5GHz,-180,69deg,-14.9130845938906
272.5GHz,-180,70deg,-13.8799800895095
272.5GHz,-180,71deg,-12.9844433818939
272.5GHz,-180,72deg,-12.2601995786266
272.5GHz,-180,73deg,-11.7052834115797
272.5GHz,-180,74deg,-11.3030349607041
272.5GHz,-180,75deg,-11.0320600508254
272.5GHz,-180,76deg,-10.8704706029627
272.5GHz,-180,77deg,-10.7975309451091
272.5GHz,-180,78deg,-10.7942322285423
272.5GHz,-180,79deg,-10.8435069962206
272.5GHz,-180,80deg,-10.9304048259422
272.5GHz,-180,81deg,-11.0423382155633
272.5GHz,-180,82deg,-11.1693744089012
272.5GHz,-180,83deg,-11.3044695076216
272.5GHz,-180,84deg,-11.443521754363
272.5GHz,-180,85deg,-11.5851625005308
272.5GHz,-180,86deg,-11.7302841276692
272.5GHz,-180,87deg,-11.8813838555838
272.5GHz,-180,88deg,-12.0418451663525
272.5GHz,-180,89deg,-12.2152732695603
272.5GHz,-180,90deg,-12.404962153446
272.5GHz,-180,91deg,-12.6135236710228
272.5GHz,-180,92deg,-12.8426738818906
272.5GHz,-180,93deg,-13.093156440381
272.5GHz,-180,94deg,-13.3647849161573
272.5GHz,-180,95deg,-13.6565980134765
272.5GHz,-180,96deg,-13.9671344714936
272.5GHz,-180,97deg,-14.2948385033527
272.5GHz,-180,98deg,-14.6385933338567
272.5GHz,-180,99deg,-14.9983445539405
272.5GHz,-180,100deg,-15.3757192336471
272.5GHz,-180,101deg,-15.774484200032
272.5GHz,-180,102deg,-16.2006369804216
272.5GHz,-180,103deg,-16.6618975479023
272.5GHz,-180,104deg,-17.1663585669068
272.5GHz,-180,105deg,-17.7200319534973
272.5GHz,-180,106deg,-18.3230153101619
272.5GHz,-180,107deg,-18.9641773050771
272.5GHz,-180,108deg,-19.6151803935318
272.5GHz,-180,109deg,-20.2272116497059
272.5GHz,-180,110deg,-20.7376524384451
272.5GHz,-180,111deg,-21.0934464297798
272.5GHz,-180,112deg,-21.2837748216773
272.5GHz,-180,113deg,-21.3559147817417
272.5GHz,-180,114deg,-21.3976477513749
272.5GHz,-180,115deg,-21.5024492805367
272.5GHz,-180,116deg,-21.7418523577337
272.5GHz,-180,117deg,-22.1495531516799
272.5GHz,-180,118deg,-22.7078800456097
272.5GHz,-180,119deg,-23.3324648335664
272.5GHz,-180,120deg,-23.875940831568
272.5GHz,-180,121deg,-24.1978564992241
272.5GHz,-180,122deg,-24.2875177142205
272.5GHz,-180,123deg,-24.2961364135143
272.5GHz,-180,124deg,-24.4244976660559
272.5GHz,-180,125deg,-24.7969749702956
272.5GHz,-180,126deg,-25.3751418633012
272.5GHz,-180,127deg,-25.8780577304251
272.5GHz,-180,128deg,-25.8709761360271
272.5GHz,-180,129deg,-25.2541360565834
272.5GHz,-180,130deg,-24.4557465173761
272.5GHz,-180,131deg,-23.9508887517533
272.5GHz,-180,132deg,-23.9986296210508
272.5GHz,-180,133deg,-24.673845018422
272.5GHz,-180,134deg,-25.8243934797993
272.5GHz,-180,135deg,-26.8278757832468
272.5GHz,-180,136deg,-26.7974635197633
272.5GHz,-180,137deg,-25.9221008331232
272.5GHz,-180,138deg,-25.1500866881762
272.5GHz,-180,139deg,-24.9612829610827
272.5GHz,-180,140deg,-25.3390839460045
272.5GHz,-180,141deg,-25.8906960107689
272.5GHz,-180,142deg,-26.0263536138864
272.5GHz,-180,143deg,-25.6463233229586
272.5GHz,-180,144deg,-25.3061197470375
272.5GHz,-180,145deg,-25.5283787616364
272.5GHz,-180,146deg,-26.5729806060577
272.5GHz,-180,147deg,-28.5804511440771
272.5GHz,-180,148deg,-31.7293731128654
272.5GHz,-180,149deg,-36.1592856487657
272.5GHz,-180,150deg,-37.5693102013174
272.5GHz,-180,151deg,-32.5611301974523
272.5GHz,-180,152deg,-28.4459662329491
272.5GHz,-180,153deg,-25.8057362276123
272.5GHz,-180,154deg,-24.310598926147
272.5GHz,-180,155deg,-23.7107186633376
272.5GHz,-180,156deg,-23.7319065805444
272.5GHz,-180,157deg,-24.0081773643701
272.5GHz,-180,158deg,-24.2229651784027
272.5GHz,-180,159deg,-24.4013786367
272.5GHz,-180,160deg,-24.835655193396
272.5GHz,-180,161deg,-25.6525169836574
272.5GHz,-180,162deg,-26.44438351163
272.5GHz,-180,163deg,-26.4707851265798
