Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,-1.1605019247021
272.5GHz,-180,1deg,-2.14808480965829
272.5GHz,-180,2deg,-3.59872243454695
272.5GHz,-180,3deg,-5.26771276212154
272.5GHz,-180,4deg,-6.57016121645778
272.5GHz,-180,5deg,-6.801887109206
272.5GHz,-180,6deg,-6.07981561359249
272.5GHz,-180,7deg,-5.07868181287025
272.5GHz,-180,8deg,-4.16680936331914
272.5GHz,-180,9deg,-3.45075084001021
272.5GHz,-180,10deg,-3.01383122844
272.5GHz,-180,11deg,-2.96440253157875
272.5GHz,-180,12deg,-3.37531325539139
272.5GHz,-180,13deg,-4.22285542976853
272.5GHz,-180,14deg,-5.37320135961751
272.5GHz,-180,15deg,-6.67989465807977
272.5GHz,-180,16deg,-8.18329915915576
272.5GHz,-180,17deg,-10.1097439282509
272.5GHz,-180,18deg,-12.2341339811997
272.5GHz,-180,19deg,-12.6111090832623
272.5GHz,-180,20deg,-10.6142006477016
272.5GHz,-180,21deg,-8.58902945414336
272.5GHz,-180,22deg,-7.40761006641982
272.5GHz,-180,23deg,-7.03887151217549
272.5GHz,-180,24deg,-7.27802831402594
272.5GHz,-180,25deg,-7.80104602145721
272.5GHz,-180,26deg,-8.12384840676554
272.5GHz,-180,27deg,-7.88665531871003
272.5GHz,-180,28deg,-7.31660556133583
272.5GHz,-180,29deg,-6.99017218262332
272.5GHz,-180,30deg,-7.39368262634169
272.5GHz,-180,31deg,-8.94690065274539
272.5GHz,-180,32deg,-12.2875323098473
272.5GHz,-180,33deg,-18.0054420615173
272.5GHz,-180,34deg,-16.1143966441631
272.5GHz,-180,35deg,-10.9898976284702
272.5GHz,-180,36deg,-8.30756742596813
272.5GHz,-180,37deg,-7.19632893907023
272.5GHz,-180,38deg,-7.17224078981252
272.5GHz,-180,39deg,-7.8820237016243
272.5GHz,-180,40deg,-8.75485514624893
272.5GHz,-180,41deg,-8.90288122032421
272.5GHz,-180,42deg,-8.03056306300897
272.5GHz,-180,43deg,-6.82743739493989
272.5GHz,-180,44deg,-5.88195046208223
272.5GHz,-180,45deg,-5.36768517313606
272.5GHz,-180,46deg,-5.25068319645178
272.5GHz,-180,47deg,-5.39688524584178
272.5GHz,-180,48deg,-5.60039236357461
272.5GHz,-180,49deg,-5.64253645472019
272.5GHz,-180,50deg,-5.42191382063437
272.5GHz,-180,51deg,-5.02476974076119
272.5GHz,-180,52deg,-4.62870494632732
272.5GHz,-180,53deg,-4.3749948354712
272.5GHz,-180,54deg,-4.32463275316579
272.5GHz,-180,55deg,-4.46626793616653
272.5GHz,-180,56deg,-4.73216834879762
272.5GHz,-180,57deg,-5.01908472069507
272.5GHz,-180,58deg,-5.22877118216806
272.5GHz,-180,59deg,-5.32216877473507
272.5GHz,-180,60deg,-5.3438877763509
272.5GHz,-180,61deg,-5.391277231586
272.5GHz,-180,62deg,-5.56327603544865
272.5GHz,-180,63deg,-5.92956492480914
272.5GHz,-180,64deg,-6.52111896271119
272.5GHz,-180,65deg,-7.32391623082457
272.5GHz,-180,66deg,-8.26154227118007
272.5GHz,-180,67deg,-9.16896080227115
272.5GHz,-180,68deg,-9.80305143275754
272.5GHz,-180,69deg,-9.96873659200977
272.5GHz,-180,70deg,-9.68546542461977
272.5GHz,-180,71deg,-9.15276233489587
272.5GHz,-180,72deg,-8.57199776625313
272.5GHz,-180,73deg,-8.05833589474219
272.5GHz,-180,74deg,-7.65247758740937
272.5GHz,-180,75deg,-7.35321645232632
272.5GHz,-180,76deg,-7.14020950947191
272.5GHz,-180,77deg,-6.98668849205974
272.5GHz,-180,78deg,-6.86657373127403
272.5GHz,-180,79deg,-6.75868907059002
272.5GHz,-180,80deg,-6.64904323883808
272.5GHz,-180,81deg,-6.53138970007563
272.5GHz,-180,82deg,-6.4062809838667
272.5GHz,-180,83deg,-6.27913523968165
272.5GHz,-180,84deg,-6.15800850642164
272.5GHz,-180,85deg,-6.05165379660874
272.5GHz,-180,86deg,-5.96815876167041
272.5GHz,-180,87deg,-5.91417902029119
272.5GHz,-180,88deg,-5.89462923464907
272.5GHz,-180,89deg,-5.91265587159936
272.5GHz,-180,90deg,-5.96974416740383
272.5GHz,-180,91deg,-6.06586195164413
272.5GHz,-180,92deg,-6.1995912817433
272.5GHz,-180,93deg,-6.3682391333543
272.5GHz,-180,94deg,-6.56795236792901
272.5GHz,-180,95deg,-6.79389188578931
272.5GHz,-180,96deg,-7.04054353472939
272.5GHz,-180,97deg,-7.30224843141383
272.5GHz,-180,98deg,-7.57400543657905
272.5GHz,-180,99deg,-7.85251828589669
272.5GHz,-180,100deg,-8.13733428436949
272.5GHz,-180,101deg,-8.43179214376326
272.5GHz,-180,102deg,-8.74343206653613
272.5GHz,-180,103deg,-9.08356800295806
272.5GHz,-180,104deg,-9.46584831941417
272.5GHz,-180,105deg,-9.90372968871655
272.5GHz,-180,106deg,-10.4067671298902
272.5GHz,-180,107deg,-10.9755432308731
272.5GHz,-180,108deg,-11.5953094829787
272.5GHz,-180,109deg,-12.2298771798256
272.5GHz,-180,110deg,-12.8209277483886
272.5GHz,-180,111deg,-13.301749499534
272.5GHz,-180,112deg,-13.628964240491
272.5GHz,-180,113deg,-13.8143066836346
272.5GHz,-180,114deg,-13.9262032209827
272.5GHz,-180,115deg,-14.058230246018
272.5GHz,-180,116deg,-14.2927078111538
272.5GHz,-180,117deg,-14.6796851243718
272.5GHz,-180,118deg,-15.2299300117581
272.5GHz,-180,119deg,-15.915984379858
272.5GHz,-180,120deg,-16.6838433689969
272.5GHz,-180,121deg,-17.4822267187499
272.5GHz,-180,122deg,-18.298815051895
272.5GHz,-180,123deg,-19.1597814486618
272.5GHz,-180,124deg,-20.0453373259681
272.5GHz,-180,125deg,-20.7269652416663
272.5GHz,-180,126deg,-20.7438022125529
272.5GHz,-180,127deg,-19.9295105408151
272.5GHz,-180,128deg,-18.7740056038817
272.5GHz,-180,129deg,-17.866469496205
272.5GHz,-180,130deg,-17.5589217168145
272.5GHz,-180,131deg,-18.0766964498373
272.5GHz,-180,132deg,-19.6673032056458
272.5GHz,-180,133deg,-22.6150150923047
272.5GHz,-180,134deg,-25.7736287992022
272.5GHz,-180,135deg,-23.8927668136688
272.5GHz,-180,136deg,-20.575970537136
272.5GHz,-180,137deg,-18.7665393482987
272.5GHz,-180,138deg,-18.4205788212456
272.5GHz,-180,139deg,-19.3449988158826
272.5GHz,-180,140deg,-21.0564549972084
272.5GHz,-180,141deg,-21.8672872338776
272.5GHz,-180,142deg,-20.7748343893478
272.5GHz,-180,143deg,-19.6990509092778
272.5GHz,-180,144deg,-19.8569408912412
272.5GHz,-180,145deg,-21.5384724172447
272.5GHz,-180,146deg,-24.2783142011883
272.5GHz,-180,147deg,-25.0849959417968
272.5GHz,-180,148deg,-23.5805043088589
272.5GHz,-180,149deg,-23.1665622741251
272.5GHz,-180,150deg,-24.3893195385425
272.5GHz,-180,151deg,-24.7256630157929
272.5GHz,-180,152deg,-21.9765168506655
272.5GHz,-180,153deg,-19.6495777189532
272.5GHz,-180,154deg,-19.0371138145482
272.5GHz,-180,155deg,-20.1011822517044
272.5GHz,-180,156deg,-21.8811599704609
272.5GHz,-180,157deg,-21.4668922495567
272.5GHz,-180,158deg,-19.6269776066711
272.5GHz,-180,159deg,-19.1158771215315
272.5GHz,-180,160deg,-20.9261524014097
272.5GHz,-180,161deg,-26.7720924026114
272.5GHz,-180,162deg,-30.84405275408
272.5GHz,-180,163deg,-22.2911655941707
272.5GHz,-180,164deg,-19.0008743824276
272.5GHz,-180,165deg,-18.1122752705436
272.5GHz,-180,166deg,-18.694680930049
272.5GHz,-180,167deg,-20.3202453969866
272.5GHz,-180,168deg,-22.9592688902952
272.5GHz,-180,169deg,-27.1955578488265
272.5GHz,-180,170deg,-30.4875160309963
272.5GHz,-180,171deg,-26.3747537655535
272.5GHz,-180,172deg,-23.9522666139227
272.5GHz,-180,173deg,-24.7388934303577
272.5GHz,-180,174deg,-29.7314736122657
272.5GHz,-180,175deg,-29.563866780494
272.5GHz,-180,176deg,-22.916477883798
272.5GHz,-180,177deg,-20.2599459773795
272.5GHz,-180,178deg,-20.1083651434697
272.5GHz,-180,179deg,-21.6265544772653
272.5GHz,-180,180deg,-23.1735556680376
272.5GHz,-179,0deg,-1.1605019247021
272.5GHz,-179,1deg,-2.17222062906874
272.5GHz,-179,2deg,-3.63747718629189
272.5GHz,-179,3deg,-5.30212388222415
272.5GHz,-179,4deg,-6.58437451695658
272.5GHz,-179,5deg,-6.82528590198624
272.5GHz,-179,6deg,-6.16608947443991
272.5GHz,-179,7deg,-5.24426720269619
272.5GHz,-179,8deg,-4.39227094161785
272.5GHz,-179,9deg,-3.69628791077787
272.5GHz,-179,10deg,-3.2329144058985
272.5GHz,-179,11deg,-3.11315971885185
272.5GHz,-179,12deg,-3.41454588384565
272.5GHz,-179,13deg,-4.1246421124444
272.5GHz,-179,14deg,-5.14643182426907
272.5GHz,-179,15deg,-6.39690968776973
272.5GHz,-179,16deg,-7.95451777948005
272.5GHz,-179,17deg,-10.0336745654874
272.5GHz,-179,18deg,-12.4187956765486
272.5GHz,-179,19deg,-13.1045657551102
272.5GHz,-179,20deg,-11.2324776153455
272.5GHz,-179,21deg,-9.27512491533344
272.5GHz,-179,22deg,-8.16774179463306
272.5GHz,-179,23deg,-7.85473351198228
272.5GHz,-179,24deg,-8.08707735955951
272.5GHz,-179,25deg,-8.5040696309708
272.5GHz,-179,26deg,-8.67102242912746
272.5GHz,-179,27deg,-8.38046346952934
272.5GHz,-179,28deg,-7.90511985026667
272.5GHz,-179,29deg,-7.72589758272483
272.5GHz,-179,30deg,-8.24597204162124
272.5GHz,-179,31deg,-9.82646395431901
272.5GHz,-179,32deg,-12.9674929674183
272.5GHz,-179,33deg,-17.8710496043272
272.5GHz,-179,34deg,-17.2876609032647
272.5GHz,-179,35deg,-12.7705467188203
272.5GHz,-179,36deg,-10.1417297070506
272.5GHz,-179,37deg,-8.96177917300985
272.5GHz,-179,38deg,-8.76564626361561
272.5GHz,-179,39deg,-9.20073052277401
272.5GHz,-179,40deg,-9.82730114102504
272.5GHz,-179,41deg,-10.092138578639
272.5GHz,-179,42deg,-9.72649517072285
272.5GHz,-179,43deg,-9.01644469652214
272.5GHz,-179,44deg,-8.36537015876388
272.5GHz,-179,45deg,-7.9582321975611
272.5GHz,-179,46deg,-7.78304896114264
272.5GHz,-179,47deg,-7.71705570980964
272.5GHz,-179,48deg,-7.61178876934202
272.5GHz,-179,49deg,-7.39223373468857
272.5GHz,-179,50deg,-7.10499337588245
272.5GHz,-179,51deg,-6.86118719933277
272.5GHz,-179,52deg,-6.74499703566502
272.5GHz,-179,53deg,-6.76486706844048
272.5GHz,-179,54deg,-6.84956289968681
272.5GHz,-179,55deg,-6.88045917517037
272.5GHz,-179,56deg,-6.76322465296768
272.5GHz,-179,57deg,-6.49997503517944
272.5GHz,-179,58deg,-6.18909091074825
272.5GHz,-179,59deg,-5.96013872760546
272.5GHz,-179,60deg,-5.92025851401016
272.5GHz,-179,61deg,-6.14195101183674
272.5GHz,-179,62deg,-6.67269629380291
272.5GHz,-179,63deg,-7.54578854030361
272.5GHz,-179,64deg,-8.78093498824733
272.5GHz,-179,65deg,-10.3576388300716
272.5GHz,-179,66deg,-12.1148330752716
272.5GHz,-179,67deg,-13.5349361724078
272.5GHz,-179,68deg,-13.8238767725356
272.5GHz,-179,69deg,-12.9267521571573
272.5GHz,-179,70deg,-11.6013287300251
272.5GHz,-179,71deg,-10.3754332001651
272.5GHz,-179,72deg,-9.40405109331392
272.5GHz,-179,73deg,-8.68911633167198
272.5GHz,-179,74deg,-8.19063882877199
272.5GHz,-179,75deg,-7.86164202091397
272.5GHz,-179,76deg,-7.65774326707682
272.5GHz,-179,77deg,-7.53981916852166
272.5GHz,-179,78deg,-7.47513810610663
272.5GHz,-179,79deg,-7.43821069985804
272.5GHz,-179,80deg,-7.41131872154938
272.5GHz,-179,81deg,-7.38439150983713
272.5GHz,-179,82deg,-7.35406265498894
272.5GHz,-179,83deg,-7.32206335366655
272.5GHz,-179,84deg,-7.29334272598047
272.5GHz,-179,85deg,-7.27432579409526
272.5GHz,-179,86deg,-7.27157112447806
272.5GHz,-179,87deg,-7.29089915417986
272.5GHz,-179,88deg,-7.33692583380636
272.5GHz,-179,89deg,-7.41288019523651
272.5GHz,-179,90deg,-7.52058766660805
272.5GHz,-179,91deg,-7.66053235943176
272.5GHz,-179,92deg,-7.83194977613982
272.5GHz,-179,93deg,-8.03293713714502
272.5GHz,-179,94deg,-8.26059954846876
272.5GHz,-179,95deg,-8.51127546038142
272.5GHz,-179,96deg,-8.78090006627422
272.5GHz,-179,97deg,-9.06556108626577
272.5GHz,-179,98deg,-9.36226544541511
272.5GHz,-179,99deg,-9.66986069934092
272.5GHz,-179,100deg,-9.98995252018406
272.5GHz,-179,101deg,-10.3275640514745
272.5GHz,-179,102deg,-10.6912383082466
272.5GHz,-179,103deg,-11.0923060362814
272.5GHz,-179,104deg,-11.5430837963001
272.5GHz,-179,105deg,-12.0537464422499
272.5GHz,-179,106deg,-12.6275091936484
272.5GHz,-179,107deg,-13.2537887749577
272.5GHz,-179,108deg,-13.9000244085293
272.5GHz,-179,109deg,-14.5064302597104
272.5GHz,-179,110deg,-14.9942784216493
272.5GHz,-179,111deg,-15.2984818856997
272.5GHz,-179,112deg,-15.4125875014957
272.5GHz,-179,113deg,-15.4056058239141
272.5GHz,-179,114deg,-15.3917807347001
272.5GHz,-179,115deg,-15.4855720474861
272.5GHz,-179,116deg,-15.7751510084433
272.5GHz,-179,117deg,-16.3140376637172
272.5GHz,-179,118deg,-17.1137948698222
272.5GHz,-179,119deg,-18.1214931615314
272.5GHz,-179,120deg,-19.1766527742682
272.5GHz,-179,121deg,-19.9930634990676
272.5GHz,-179,122deg,-20.2939121504793
272.5GHz,-179,123deg,-20.0576432810915
272.5GHz,-179,124deg,-19.4955718934311
272.5GHz,-179,125deg,-18.8046814673642
272.5GHz,-179,126deg,-18.0786254970465
272.5GHz,-179,127deg,-17.3756994087847
272.5GHz,-179,128deg,-16.7864488879024
272.5GHz,-179,129deg,-16.4430442970102
272.5GHz,-179,130deg,-16.4990400779831
272.5GHz,-179,131deg,-17.1206985498958
272.5GHz,-179,132deg,-18.4990055778648
272.5GHz,-179,133deg,-20.8381837762889
272.5GHz,-179,134deg,-23.9517526585896
272.5GHz,-179,135deg,-25.2669241563151
272.5GHz,-179,136deg,-23.2639492576539
272.5GHz,-179,137deg,-21.4501879606017
272.5GHz,-179,138deg,-20.9254973572584
272.5GHz,-179,139deg,-21.5759047016951
272.5GHz,-179,140deg,-22.6960515702565
272.5GHz,-179,141deg,-22.6917179006566
272.5GHz,-179,142deg,-21.3974564664595
272.5GHz,-179,143deg,-20.4484165572236
272.5GHz,-179,144deg,-20.7017149129477
272.5GHz,-179,145deg,-22.4024960747295
272.5GHz,-179,146deg,-25.1390175266553
272.5GHz,-179,147deg,-26.0582321844586
272.5GHz,-179,148deg,-24.487157226796
272.5GHz,-179,149deg,-23.660976671404
272.5GHz,-179,150deg,-23.9120368083397
272.5GHz,-179,151deg,-23.4612547102011
272.5GHz,-179,152deg,-21.4879336506117
272.5GHz,-179,153deg,-19.8510010556192
272.5GHz,-179,154deg,-19.5749528729869
272.5GHz,-179,155deg,-20.7727754226204
272.5GHz,-179,156deg,-22.464645875084
272.5GHz,-179,157deg,-21.9102501289058
272.5GHz,-179,158deg,-20.1615624887544
272.5GHz,-179,159deg,-19.8041817622204
272.5GHz,-179,160deg,-21.8947774447767
272.5GHz,-179,161deg,-29.1069868747123
272.5GHz,-179,162deg,-31.9305644022527
272.5GHz,-179,163deg,-22.1183204128455
272.5GHz,-179,164deg,-18.7858009309228
272.5GHz,-179,165deg,-17.8075621170784
272.5GHz,-179,166deg,-18.2664475137308
272.5GHz,-179,167deg,-19.777083173129
272.5GHz,-179,168deg,-22.2999234092305
272.5GHz,-179,169deg,-26.1898196976083
272.5GHz,-179,170deg,-29.364987091343
272.5GHz,-179,171deg,-26.4082143669134
272.5GHz,-179,172deg,-24.2623184747653
272.5GHz,-179,173deg,-25.130307579719
272.5GHz,-179,174deg,-30.0152469158751
272.5GHz,-179,175deg,-29.1674821129405
272.5GHz,-179,176deg,-22.8537228188915
272.5GHz,-179,177deg,-20.2678029806345
272.5GHz,-179,178deg,-20.1155940103111
