Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,-1.85806729160436
272.5GHz,-180,1deg,-2.75292875042936
272.5GHz,-180,2deg,-4.53136824001962
272.5GHz,-180,3deg,-7.35319967397963
272.5GHz,-180,4deg,-10.9819299119524
272.5GHz,-180,5deg,-11.7521686223988
272.5GHz,-180,6deg,-8.44155229088966
272.5GHz,-180,7deg,-5.45120416207197
272.5GHz,-180,8deg,-3.41165119884257
272.5GHz,-180,9deg,-2.13012163026321
272.5GHz,-180,10deg,-1.4991921427412
272.5GHz,-180,11deg,-1.52293790933046
272.5GHz,-180,12deg,-2.29692016465912
272.5GHz,-180,13deg,-4.0322370228684
272.5GHz,-180,14deg,-7.20558700708338
272.5GHz,-180,15deg,-13.2660478810938
272.5GHz,-180,16deg,-22.1707389556674
272.5GHz,-180,17deg,-12.1537300855006
272.5GHz,-180,18deg,-7.64829887102734
272.5GHz,-180,19deg,-5.36852696433251
272.5GHz,-180,20deg,-4.21818816040177
272.5GHz,-180,21deg,-3.81968328170813
272.5GHz,-180,22deg,-4.0336217096312
272.5GHz,-180,23deg,-4.83734744687002
272.5GHz,-180,24deg,-6.28214130288362
272.5GHz,-180,25deg,-8.44221748708731
272.5GHz,-180,26deg,-11.120196805532
272.5GHz,-180,27deg,-12.6939746235177
272.5GHz,-180,28deg,-11.3929366668019
272.5GHz,-180,29deg,-9.31779925080369
272.5GHz,-180,30deg,-7.91056402397449
272.5GHz,-180,31deg,-7.31654777657294
272.5GHz,-180,32deg,-7.42493291011491
272.5GHz,-180,33deg,-8.05800010230299
272.5GHz,-180,34deg,-8.93683148909257
272.5GHz,-180,35deg,-9.70737835837252
272.5GHz,-180,36deg,-10.2094828595893
272.5GHz,-180,37deg,-10.7088904831972
272.5GHz,-180,38deg,-11.7012341698335
272.5GHz,-180,39deg,-13.6964354928172
272.5GHz,-180,40deg,-17.0761540935952
272.5GHz,-180,41deg,-19.1808642372154
272.5GHz,-180,42deg,-15.3454499953398
272.5GHz,-180,43deg,-11.5995141386346
272.5GHz,-180,44deg,-9.21568506456997
272.5GHz,-180,45deg,-7.83407693353504
272.5GHz,-180,46deg,-7.1871024794641
272.5GHz,-180,47deg,-7.10322543295769
272.5GHz,-180,48deg,-7.45273598818229
272.5GHz,-180,49deg,-8.11300645253553
272.5GHz,-180,50deg,-8.94764078273121
272.5GHz,-180,51deg,-9.80553501608923
272.5GHz,-180,52deg,-10.5542998087365
272.5GHz,-180,53deg,-11.1378113148353
272.5GHz,-180,54deg,-11.6007123275038
272.5GHz,-180,55deg,-12.0432119965357
272.5GHz,-180,56deg,-12.5457653836279
272.5GHz,-180,57deg,-13.1074202853808
272.5GHz,-180,58deg,-13.6034285173297
272.5GHz,-180,59deg,-13.7991740586551
272.5GHz,-180,60deg,-13.5102854433051
272.5GHz,-180,61deg,-12.8034629776794
272.5GHz,-180,62deg,-11.9355533956689
272.5GHz,-180,63deg,-11.1412312862061
272.5GHz,-180,64deg,-10.549684235999
272.5GHz,-180,65deg,-10.2084407288415
272.5GHz,-180,66deg,-10.1182353447313
272.5GHz,-180,67deg,-10.2504760160797
272.5GHz,-180,68deg,-10.5499212079314
272.5GHz,-180,69deg,-10.9301924894488
272.5GHz,-180,70deg,-11.2740051728262
272.5GHz,-180,71deg,-11.4560955317916
272.5GHz,-180,72deg,-11.3948010089916
272.5GHz,-180,73deg,-11.0955374754213
272.5GHz,-180,74deg,-10.6377198918861
272.5GHz,-180,75deg,-10.1207105882105
272.5GHz,-180,76deg,-9.62248477521211
272.5GHz,-180,77deg,-9.1891117235718
272.5GHz,-180,78deg,-8.84113549074639
272.5GHz,-180,79deg,-8.5829946112025
272.5GHz,-180,80deg,-8.41029016923246
272.5GHz,-180,81deg,-8.31441828906005
272.5GHz,-180,82deg,-8.28531583708954
272.5GHz,-180,83deg,-8.31303801777591
272.5GHz,-180,84deg,-8.38862649538325
272.5GHz,-180,85deg,-8.50452244512232
272.5GHz,-180,86deg,-8.65466369035639
272.5GHz,-180,87deg,-8.83435383367637
272.5GHz,-180,88deg,-9.039974943641
272.5GHz,-180,89deg,-9.26861266685524
272.5GHz,-180,90deg,-9.51766201670053
272.5GHz,-180,91deg,-9.78448013354359
272.5GHz,-180,92deg,-10.0661500483262
272.5GHz,-180,93deg,-10.3594176065204
272.5GHz,-180,94deg,-10.6608584914233
272.5GHz,-180,95deg,-10.9673141217178
272.5GHz,-180,96deg,-11.2765919163896
272.5GHz,-180,97deg,-11.5883515478884
272.5GHz,-180,98deg,-11.9050075768939
272.5GHz,-180,99deg,-12.2324060778541
272.5GHz,-180,100deg,-12.5800196552989
272.5GHz,-180,101deg,-12.9604623829668
272.5GHz,-180,102deg,-13.388208623941
272.5GHz,-180,103deg,-13.8774240504203
272.5GHz,-180,104deg,-14.4387235208773
272.5GHz,-180,105deg,-15.0745109691621
272.5GHz,-180,106deg,-15.7726416158909
272.5GHz,-180,107deg,-16.4993046444568
272.5GHz,-180,108deg,-17.1955639849584
272.5GHz,-180,109deg,-17.7872921753308
272.5GHz,-180,110deg,-18.2164077981371
272.5GHz,-180,111deg,-18.4797345464647
272.5GHz,-180,112deg,-18.639706646065
272.5GHz,-180,113deg,-18.793653427537
272.5GHz,-180,114deg,-19.0305140103209
272.5GHz,-180,115deg,-19.402392162202
272.5GHz,-180,116deg,-19.9116082246764
272.5GHz,-180,117deg,-20.5065442276904
272.5GHz,-180,118deg,-21.0940042976181
272.5GHz,-180,119deg,-21.587823990288
272.5GHz,-180,120deg,-21.982837956596
272.5GHz,-180,121deg,-22.3850617326636
272.5GHz,-180,122deg,-22.9586811172693
272.5GHz,-180,123deg,-23.8325897501281
272.5GHz,-180,124deg,-24.9650818642525
272.5GHz,-180,125deg,-25.8796363241392
272.5GHz,-180,126deg,-25.6966221939582
272.5GHz,-180,127deg,-24.4056987050447
272.5GHz,-180,128deg,-22.9863023315077
272.5GHz,-180,129deg,-22.1115317120739
272.5GHz,-180,130deg,-22.0628930594702
272.5GHz,-180,131deg,-23.0351181047512
272.5GHz,-180,132deg,-25.2520461813644
272.5GHz,-180,133deg,-28.3675044130647
272.5GHz,-180,134deg,-28.4119559804092
272.5GHz,-180,135deg,-25.2125972166713
272.5GHz,-180,136deg,-22.952851965349
272.5GHz,-180,137deg,-22.1424900772577
272.5GHz,-180,138deg,-22.646152613415
272.5GHz,-180,139deg,-24.2140146743044
272.5GHz,-180,140deg,-25.7259708045146
272.5GHz,-180,141deg,-25.2337699063716
272.5GHz,-180,142deg,-23.7697490396479
272.5GHz,-180,143deg,-23.1551854230791
272.5GHz,-180,144deg,-23.9526512406472
272.5GHz,-180,145deg,-26.4166315935163
272.5GHz,-180,146deg,-30.3810417606917
272.5GHz,-180,147deg,-31.7451958872751
272.5GHz,-180,148deg,-29.4464958825558
272.5GHz,-180,149deg,-28.1876323583389
