Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.65006595754271
272.5GHz,-180,1deg,3.57186827792692
272.5GHz,-180,2deg,3.14256121398537
272.5GHz,-180,3deg,2.35934207746641
272.5GHz,-180,4deg,1.22629460878204
272.5GHz,-180,5deg,-0.255651986996632
272.5GHz,-180,6deg,-2.09753009910721
272.5GHz,-180,7deg,-4.31266308405486
272.5GHz,-180,8deg,-6.81088278746126
272.5GHz,-180,9deg,-8.96210957272387
272.5GHz,-180,10deg,-9.31058628686962
272.5GHz,-180,11deg,-7.86404240317356
272.5GHz,-180,12deg,-6.16987261463395
272.5GHz,-180,13deg,-4.9467389859071
272.5GHz,-180,14deg,-4.31194419231795
272.5GHz,-180,15deg,-4.23152590909219
272.5GHz,-180,16deg,-4.63944038211531
272.5GHz,-180,17deg,-5.46485106454259
272.5GHz,-180,18deg,-6.65076260012952
272.5GHz,-180,19deg,-8.17634969708588
272.5GHz,-180,20deg,-10.0650766734081
272.5GHz,-180,21deg,-12.3406456693306
272.5GHz,-180,22deg,-14.8418804252119
272.5GHz,-180,23deg,-16.7656347776683
272.5GHz,-180,24deg,-16.9413261600787
272.5GHz,-180,25deg,-15.8954296625213
272.5GHz,-180,26deg,-14.9395210266535
272.5GHz,-180,27deg,-14.6728782953138
272.5GHz,-180,28deg,-15.3167522484059
272.5GHz,-180,29deg,-16.9398705030479
272.5GHz,-180,30deg,-18.9618062862175
272.5GHz,-180,31deg,-18.9788317089061
272.5GHz,-180,32deg,-16.7224593937378
272.5GHz,-180,33deg,-14.6638623086167
272.5GHz,-180,34deg,-13.5129738384558
272.5GHz,-180,35deg,-13.2425465245465
272.5GHz,-180,36deg,-13.7935037843954
272.5GHz,-180,37deg,-15.2236764928084
272.5GHz,-180,38deg,-17.8238150227826
272.5GHz,-180,39deg,-22.4301901043782
272.5GHz,-180,40deg,-29.5975215732506
272.5GHz,-180,41deg,-24.5635045519498
272.5GHz,-180,42deg,-19.7699522168178
272.5GHz,-180,43deg,-17.4660083270324
272.5GHz,-180,44deg,-16.553315937499
272.5GHz,-180,45deg,-16.4494555940663
272.5GHz,-180,46deg,-16.5606965737083
272.5GHz,-180,47deg,-16.2404124206863
272.5GHz,-180,48deg,-15.3146169597292
272.5GHz,-180,49deg,-14.1919452462938
272.5GHz,-180,50deg,-13.2613328026963
272.5GHz,-180,51deg,-12.663401447379
272.5GHz,-180,52deg,-12.394492315135
272.5GHz,-180,53deg,-12.4046321452382
272.5GHz,-180,54deg,-12.6435285933973
272.5GHz,-180,55deg,-13.0748552510781
272.5GHz,-180,56deg,-13.669878137933
272.5GHz,-180,57deg,-14.3892190059997
272.5GHz,-180,58deg,-15.1659118633726
272.5GHz,-180,59deg,-15.9063066019918
272.5GHz,-180,60deg,-16.5176995832074
272.5GHz,-180,61deg,-16.9402103816449
272.5GHz,-180,62deg,-17.1379083280768
272.5GHz,-180,63deg,-17.054112879625
272.5GHz,-180,64deg,-16.6088439455294
272.5GHz,-180,65deg,-15.7799070672566
272.5GHz,-180,66deg,-14.6674918406365
272.5GHz,-180,67deg,-13.4413925335861
272.5GHz,-180,68deg,-12.2481462903781
272.5GHz,-180,69deg,-11.1744436505981
272.5GHz,-180,70deg,-10.2573987589307
272.5GHz,-180,71deg,-9.50467480223434
272.5GHz,-180,72deg,-8.90923331890294
272.5GHz,-180,73deg,-8.45768283823565
272.5GHz,-180,74deg,-8.13444964034986
272.5GHz,-180,75deg,-7.92365568675017
272.5GHz,-180,76deg,-7.80984393272315
272.5GHz,-180,77deg,-7.77818540786852
272.5GHz,-180,78deg,-7.81451736046708
272.5GHz,-180,79deg,-7.90540119841982
272.5GHz,-180,80deg,-8.03828749062045
272.5GHz,-180,81deg,-8.20179996581811
272.5GHz,-180,82deg,-8.38609059040298
272.5GHz,-180,83deg,-8.58317720520865
272.5GHz,-180,84deg,-8.78716391606463
272.5GHz,-180,85deg,-8.99426840450888
272.5GHz,-180,86deg,-9.20263262263255
272.5GHz,-180,87deg,-9.4119537716416
272.5GHz,-180,88deg,-9.62301736533095
272.5GHz,-180,89deg,-9.83722925803868
272.5GHz,-180,90deg,-10.0562298512978
272.5GHz,-180,91deg,-10.2816434514282
272.5GHz,-180,92deg,-10.5149828497948
272.5GHz,-180,93deg,-10.7577022694952
272.5GHz,-180,94deg,-11.0113726666289
272.5GHz,-180,95deg,-11.2779394387373
272.5GHz,-180,96deg,-11.5600104398882
272.5GHz,-180,97deg,-11.8611097997899
272.5GHz,-180,98deg,-12.1858200750548
272.5GHz,-180,99deg,-12.5397216307846
272.5GHz,-180,100deg,-12.9290217895662
272.5GHz,-180,101deg,-13.3597424867918
272.5GHz,-180,102deg,-13.8363014799835
272.5GHz,-180,103deg,-14.3592959685232
272.5GHz,-180,104deg,-14.9223584218393
272.5GHz,-180,105deg,-15.5083184547072
272.5GHz,-180,106deg,-16.0859596421694
272.5GHz,-180,107deg,-16.6106109408976
272.5GHz,-180,108deg,-17.0333050471721
272.5GHz,-180,109deg,-17.320019642829
272.5GHz,-180,110deg,-17.4721709524465
272.5GHz,-180,111deg,-17.532395020152
272.5GHz,-180,112deg,-17.5701811885483
272.5GHz,-180,113deg,-17.6595495613508
272.5GHz,-180,114deg,-17.8629414373449
272.5GHz,-180,115deg,-18.2245696083302
272.5GHz,-180,116deg,-18.7686265239323
272.5GHz,-180,117deg,-19.4966951024675
272.5GHz,-180,118deg,-20.3802050466501
272.5GHz,-180,119deg,-21.3465364983368
272.5GHz,-180,120deg,-22.2665198540732
272.5GHz,-180,121deg,-22.9723518315839
272.5GHz,-180,122deg,-23.3396541394139
272.5GHz,-180,123deg,-23.3865895414333
272.5GHz,-180,124deg,-23.2701487471036
272.5GHz,-180,125deg,-23.1895012280702
272.5GHz,-180,126deg,-23.3152293038068
272.5GHz,-180,127deg,-23.7748245847962
272.5GHz,-180,128deg,-24.6454059264195
272.5GHz,-180,129deg,-25.8802223178505
272.5GHz,-180,130deg,-27.0612149241418
272.5GHz,-180,131deg,-27.2552424251641
272.5GHz,-180,132deg,-26.1871926119041
272.5GHz,-180,133deg,-24.8229788374601
272.5GHz,-180,134deg,-23.9394372865066
272.5GHz,-180,135deg,-23.8342536171162
272.5GHz,-180,136deg,-24.6486269467853
272.5GHz,-180,137deg,-26.5116370398425
272.5GHz,-180,138deg,-29.4187110531352
272.5GHz,-180,139deg,-32.1765989016878
272.5GHz,-180,140deg,-32.1084240655291
272.5GHz,-180,141deg,-30.8331005005341
272.5GHz,-180,142deg,-30.1779424913242
272.5GHz,-180,143deg,-29.6735200540063
272.5GHz,-180,144deg,-28.6020339937122
272.5GHz,-180,145deg,-27.4730419232949
272.5GHz,-180,146deg,-27.2024860260766
272.5GHz,-180,147deg,-28.2454700476363
272.5GHz,-180,148deg,-30.0337061015572
272.5GHz,-180,149deg,-29.3212713475457
