Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.47966036142554
272.5GHz,-180,1deg,1.15378580548545
272.5GHz,-180,2deg,0.362895397905054
272.5GHz,-180,3deg,-0.879236599757166
272.5GHz,-180,4deg,-2.55318079316828
272.5GHz,-180,5deg,-4.61762100033912
272.5GHz,-180,6deg,-6.95827292393028
272.5GHz,-180,7deg,-9.25573936219612
272.5GHz,-180,8deg,-10.8406248311033
272.5GHz,-180,9deg,-11.1401945988918
272.5GHz,-180,10deg,-10.5414266814886
272.5GHz,-180,11deg,-9.87396574442931
272.5GHz,-180,12deg,-9.69035473839276
272.5GHz,-180,13deg,-10.3378106067896
272.5GHz,-180,14deg,-12.208167371462
272.5GHz,-180,15deg,-16.0807786643979
272.5GHz,-180,16deg,-22.2204865790156
272.5GHz,-180,17deg,-17.3874947540695
272.5GHz,-180,18deg,-12.0522818793215
272.5GHz,-180,19deg,-8.94716531072464
272.5GHz,-180,20deg,-7.03089047153392
272.5GHz,-180,21deg,-5.83289426373226
272.5GHz,-180,22deg,-5.12245701244341
272.5GHz,-180,23deg,-4.78490207247506
272.5GHz,-180,24deg,-4.77193709418578
272.5GHz,-180,25deg,-5.07321132433105
272.5GHz,-180,26deg,-5.69717934358951
272.5GHz,-180,27deg,-6.65752740641899
272.5GHz,-180,28deg,-7.9571829424441
272.5GHz,-180,29deg,-9.55285450815839
272.5GHz,-180,30deg,-11.2822018334783
272.5GHz,-180,31deg,-12.812358376838
272.5GHz,-180,32deg,-13.860724811807
272.5GHz,-180,33deg,-14.6164589039894
272.5GHz,-180,34deg,-15.6095584253462
272.5GHz,-180,35deg,-17.2111185831107
272.5GHz,-180,36deg,-19.0863694233856
272.5GHz,-180,37deg,-19.4213923219753
272.5GHz,-180,38deg,-17.6994872182632
272.5GHz,-180,39deg,-15.9424029593101
272.5GHz,-180,40deg,-15.0228822935602
272.5GHz,-180,41deg,-15.0135251984842
272.5GHz,-180,42deg,-15.8298682062829
272.5GHz,-180,43deg,-17.2250085727614
272.5GHz,-180,44deg,-18.3367981240844
272.5GHz,-180,45deg,-17.7372509323445
272.5GHz,-180,46deg,-15.7327588878162
272.5GHz,-180,47deg,-13.6772505054299
272.5GHz,-180,48deg,-12.1082936018751
272.5GHz,-180,49deg,-11.1035227604971
272.5GHz,-180,50deg,-10.6386682391182
272.5GHz,-180,51deg,-10.6693918832098
272.5GHz,-180,52deg,-11.121939902957
272.5GHz,-180,53deg,-11.8354027086912
272.5GHz,-180,54deg,-12.4707841512996
272.5GHz,-180,55deg,-12.5521817696247
272.5GHz,-180,56deg,-11.8806632352011
272.5GHz,-180,57deg,-10.7701688604912
272.5GHz,-180,58deg,-9.63493886916679
272.5GHz,-180,59deg,-8.70202691899573
272.5GHz,-180,60deg,-8.05082176166281
272.5GHz,-180,61deg,-7.69692594294756
272.5GHz,-180,62deg,-7.63507191297698
272.5GHz,-180,63deg,-7.85495352022247
272.5GHz,-180,64deg,-8.34539242405781
272.5GHz,-180,65deg,-9.09338435781772
272.5GHz,-180,66deg,-10.0795503350831
272.5GHz,-180,67deg,-11.2688789282983
272.5GHz,-180,68deg,-12.5946319035661
272.5GHz,-180,69deg,-13.9372996218247
272.5GHz,-180,70deg,-15.1186660079386
272.5GHz,-180,71deg,-15.956512938766
272.5GHz,-180,72deg,-16.3814638705604
272.5GHz,-180,73deg,-16.4883094212657
272.5GHz,-180,74deg,-16.4468733449783
272.5GHz,-180,75deg,-16.3963935586083
272.5GHz,-180,76deg,-16.4143058159653
272.5GHz,-180,77deg,-16.530342538089
272.5GHz,-180,78deg,-16.7461528931216
272.5GHz,-180,79deg,-17.0481854913404
272.5GHz,-180,80deg,-17.4145202710808
272.5GHz,-180,81deg,-17.818468342538
272.5GHz,-180,82deg,-18.2311174199327
272.5GHz,-180,83deg,-18.6241165827706
272.5GHz,-180,84deg,-18.9731058274189
272.5GHz,-180,85deg,-19.2612531699452
272.5GHz,-180,86deg,-19.4816833824966
272.5GHz,-180,87deg,-19.6377062864196
272.5GHz,-180,88deg,-19.7407417950431
272.5GHz,-180,89deg,-19.8069484619034
272.5GHz,-180,90deg,-19.853940815562
272.5GHz,-180,91deg,-19.8985329938301
272.5GHz,-180,92deg,-19.9557255591645
272.5GHz,-180,93deg,-20.0386603060447
272.5GHz,-180,94deg,-20.1591158863676
272.5GHz,-180,95deg,-20.3281736073904
272.5GHz,-180,96deg,-20.5567966123757
272.5GHz,-180,97deg,-20.8561514631972
272.5GHz,-180,98deg,-21.2375246767585
272.5GHz,-180,99deg,-21.7116297214192
272.5GHz,-180,100deg,-22.2869398540052
272.5GHz,-180,101deg,-22.9664041405583
272.5GHz,-180,102deg,-23.7416010385242
272.5GHz,-180,103deg,-24.5836141034135
272.5GHz,-180,104deg,-25.4324909685683
272.5GHz,-180,105deg,-26.195065933725
272.5GHz,-180,106deg,-26.7708109706349
272.5GHz,-180,107deg,-27.1117877363743
272.5GHz,-180,108deg,-27.2705477611894
272.5GHz,-180,109deg,-27.3793632826285
272.5GHz,-180,110deg,-27.584025633715
272.5GHz,-180,111deg,-27.9901292033686
272.5GHz,-180,112deg,-28.623486171442
272.5GHz,-180,113deg,-29.360396989066
272.5GHz,-180,114deg,-29.8274482329196
272.5GHz,-180,115deg,-29.5339174095925
272.5GHz,-180,116deg,-28.4437471141331
272.5GHz,-180,117deg,-27.0410826714034
272.5GHz,-180,118deg,-25.7543087932469
272.5GHz,-180,119deg,-24.7648377815596
272.5GHz,-180,120deg,-24.1052795596874
272.5GHz,-180,121deg,-23.7381442318102
272.5GHz,-180,122deg,-23.5842435237559
272.5GHz,-180,123deg,-23.53571819622
272.5GHz,-180,124deg,-23.4851483956199
272.5GHz,-180,125deg,-23.3804582770528
272.5GHz,-180,126deg,-23.2689613080565
272.5GHz,-180,127deg,-23.2843412866858
272.5GHz,-180,128deg,-23.5950918725101
272.5GHz,-180,129deg,-24.3654915123717
272.5GHz,-180,130deg,-25.7329945487999
272.5GHz,-180,131deg,-27.7265138440173
272.5GHz,-180,132deg,-29.8937847418408
272.5GHz,-180,133deg,-30.8309511241322
272.5GHz,-180,134deg,-30.1839378414582
272.5GHz,-180,135deg,-29.5312492364614
272.5GHz,-180,136deg,-29.747248046577
272.5GHz,-180,137deg,-30.7878594248062
272.5GHz,-180,138deg,-31.599847373237
272.5GHz,-180,139deg,-30.726633191083
272.5GHz,-180,140deg,-29.0245839409767
272.5GHz,-180,141deg,-27.8078705627861
272.5GHz,-180,142deg,-27.3295187646858
272.5GHz,-180,143deg,-27.3684084588965
272.5GHz,-180,144deg,-27.5970035194619
272.5GHz,-180,145deg,-27.8736129278207
272.5GHz,-180,146deg,-28.3159577600233
272.5GHz,-180,147deg,-28.8589463983815
272.5GHz,-180,148deg,-28.7215483185781
272.5GHz,-180,149deg,-27.2926405146784
272.5GHz,-180,150deg,-25.4357492843113
272.5GHz,-180,151deg,-24.051219071779
272.5GHz,-180,152deg,-23.4159948140194
272.5GHz,-180,153deg,-23.5489709389172
272.5GHz,-180,154deg,-24.4097436037755
272.5GHz,-180,155deg,-25.8865011674583
272.5GHz,-180,156deg,-27.4585519129898
272.5GHz,-180,157deg,-27.6905988871788
272.5GHz,-180,158deg,-26.1213442422854
272.5GHz,-180,159deg,-24.336281275144
272.5GHz,-180,160deg,-23.3297229512787
272.5GHz,-180,161deg,-23.4308436658505
272.5GHz,-180,162deg,-24.9205669003764
272.5GHz,-180,163deg,-28.3875260481898
272.5GHz,-180,164deg,-34.6001807166494
272.5GHz,-180,165deg,-33.4406348082362
272.5GHz,-180,166deg,-28.8171932295435
272.5GHz,-180,167deg,-26.8996112222165
272.5GHz,-180,168deg,-26.5492482799898
272.5GHz,-180,169deg,-26.8651622115602
272.5GHz,-180,170deg,-27.2586434527948
272.5GHz,-180,171deg,-27.918279140892
272.5GHz,-180,172deg,-29.4419452974476
272.5GHz,-180,173deg,-31.22705465276
272.5GHz,-180,174deg,-29.6820309156084
272.5GHz,-180,175deg,-26.1692575418526
272.5GHz,-180,176deg,-23.4321706179964
272.5GHz,-180,177deg,-21.5706381363892
272.5GHz,-180,178deg,-20.3200008980304
272.5GHz,-180,179deg,-19.5268017827918
272.5GHz,-180,180deg,-19.1216886434699
272.5GHz,-179,0deg,1.47966036142554
272.5GHz,-179,1deg,1.12590480780432
272.5GHz,-179,2deg,0.306219717809214
272.5GHz,-179,3deg,-0.964642625525989
272.5GHz,-179,4deg,-2.66380913873484
272.5GHz,-179,5deg,-4.74108030612009
272.5GHz,-179,6deg,-7.06648696339831
272.5GHz,-179,7deg,-9.31393456464738
272.5GHz,-179,8deg,-10.8681157624021
272.5GHz,-179,9deg,-11.2348908524539
272.5GHz,-179,10deg,-10.7429580409183
272.5GHz,-179,11deg,-10.1448894016037
272.5GHz,-179,12deg,-9.99106640992997
272.5GHz,-179,13deg,-10.6442167732109
272.5GHz,-179,14deg,-12.4980906970538
272.5GHz,-179,15deg,-16.2997703165412
272.5GHz,-179,16deg,-22.3196385451196
272.5GHz,-179,17deg,-17.9428798725504
272.5GHz,-179,18deg,-12.6370918171699
272.5GHz,-179,19deg,-9.54559488423646
272.5GHz,-179,20deg,-7.64795446312923
272.5GHz,-179,21deg,-6.4607252173085
272.5GHz,-179,22deg,-5.73330905823286
272.5GHz,-179,23deg,-5.32837844617955
272.5GHz,-179,24deg,-5.17944931412998
272.5GHz,-179,25deg,-5.26797270795675
272.5GHz,-179,26deg,-5.60329059368565
272.5GHz,-179,27deg,-6.20285903471849
272.5GHz,-179,28deg,-7.07234353890981
272.5GHz,-179,29deg,-8.1837721395641
272.5GHz,-179,30deg,-9.45570631944947
272.5GHz,-179,31deg,-10.763489129191
272.5GHz,-179,32deg,-12.0251946528904
272.5GHz,-179,33deg,-13.3244260603267
272.5GHz,-179,34deg,-14.911036119982
272.5GHz,-179,35deg,-17.0057640720096
272.5GHz,-179,36deg,-19.233112442481
272.5GHz,-179,37deg,-19.7500610763592
272.5GHz,-179,38deg,-18.1927593197808
272.5GHz,-179,39deg,-16.6931463065403
272.5GHz,-179,40deg,-16.1672036876614
272.5GHz,-179,41deg,-16.8236483655041
272.5GHz,-179,42deg,-18.896625415462
272.5GHz,-179,43deg,-22.7293469544222
272.5GHz,-179,44deg,-25.1808700601932
272.5GHz,-179,45deg,-20.9270671326995
272.5GHz,-179,46deg,-17.3198598259961
272.5GHz,-179,47deg,-15.307292096165
272.5GHz,-179,48deg,-14.5085177929884
272.5GHz,-179,49deg,-14.7866874951646
272.5GHz,-179,50deg,-16.2414012119032
272.5GHz,-179,51deg,-19.2228585379734
272.5GHz,-179,52deg,-23.130401767616
272.5GHz,-179,53deg,-20.5601881469745
272.5GHz,-179,54deg,-15.7264956410658
272.5GHz,-179,55deg,-12.4182652088152
272.5GHz,-179,56deg,-10.2166322781744
272.5GHz,-179,57deg,-8.76320882928775
272.5GHz,-179,58deg,-7.86026023920061
272.5GHz,-179,59deg,-7.39421533709657
272.5GHz,-179,60deg,-7.29777787709963
272.5GHz,-179,61deg,-7.53249285645456
272.5GHz,-179,62deg,-8.08045315771053
272.5GHz,-179,63deg,-8.94049821978457
272.5GHz,-179,64deg,-10.1271491709306
272.5GHz,-179,65deg,-11.6716479924664
272.5GHz,-179,66deg,-13.6239595682902
272.5GHz,-179,67deg,-16.0483866215628
272.5GHz,-179,68deg,-18.9690802752167
272.5GHz,-179,69deg,-22.0494797483482
272.5GHz,-179,70deg,-23.75741958762
272.5GHz,-179,71deg,-22.9321953878225
272.5GHz,-179,72deg,-21.2417731904793
272.5GHz,-179,73deg,-19.8146452828236
272.5GHz,-179,74deg,-18.7948044402275
272.5GHz,-179,75deg,-18.104421186942
272.5GHz,-179,76deg,-17.6528722103254
272.5GHz,-179,77deg,-17.3685914666759
272.5GHz,-179,78deg,-17.1997685016214
272.5GHz,-179,79deg,-17.1107202468296
272.5GHz,-179,80deg,-17.0780192774798
272.5GHz,-179,81deg,-17.0868830800032
272.5GHz,-179,82deg,-17.1280307802132
272.5GHz,-179,83deg,-17.1952408497262
272.5GHz,-179,84deg,-17.2837369776464
272.5GHz,-179,85deg,-17.389357292545
