Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.61773810742886
272.5GHz,-180,1deg,1.90622752154199
272.5GHz,-180,2deg,0.468050365990257
272.5GHz,-180,3deg,-1.75119924992788
272.5GHz,-180,4deg,-4.66234033372578
272.5GHz,-180,5deg,-6.99487971794444
272.5GHz,-180,6deg,-6.20986435468482
272.5GHz,-180,7deg,-3.87342862405494
272.5GHz,-180,8deg,-1.91822516859387
272.5GHz,-180,9deg,-0.586458154068442
272.5GHz,-180,10deg,0.188317030309481
272.5GHz,-180,11deg,0.426293211591124
272.5GHz,-180,12deg,0.0807543393125374
272.5GHz,-180,13deg,-0.93893999369041
272.5GHz,-180,14deg,-2.75408499184238
272.5GHz,-180,15deg,-5.50107077556467
272.5GHz,-180,16deg,-9.13269563346139
272.5GHz,-180,17deg,-12.0906928834623
272.5GHz,-180,18deg,-11.4633012943564
272.5GHz,-180,19deg,-9.51868475448313
272.5GHz,-180,20deg,-8.12592521206124
272.5GHz,-180,21deg,-7.39289063237285
272.5GHz,-180,22deg,-7.23139604067105
272.5GHz,-180,23deg,-7.61502676351372
272.5GHz,-180,24deg,-8.5830980196956
272.5GHz,-180,25deg,-10.2412605411462
272.5GHz,-180,26deg,-12.7021109398348
272.5GHz,-180,27deg,-15.3821827285389
272.5GHz,-180,28deg,-15.293725971758
272.5GHz,-180,29deg,-12.6605616391011
272.5GHz,-180,30deg,-10.5284201976305
272.5GHz,-180,31deg,-9.52756355407477
272.5GHz,-180,32deg,-9.65945623843667
272.5GHz,-180,33deg,-10.9749629791565
272.5GHz,-180,34deg,-13.6972018158016
272.5GHz,-180,35deg,-18.2307934365298
272.5GHz,-180,36deg,-22.8151932951285
272.5GHz,-180,37deg,-20.9526251932275
272.5GHz,-180,38deg,-19.2285778594526
272.5GHz,-180,39deg,-19.9816976377436
272.5GHz,-180,40deg,-22.7665398207625
272.5GHz,-180,41deg,-21.4341026463733
272.5GHz,-180,42deg,-16.2473224191688
272.5GHz,-180,43deg,-12.5670668480778
272.5GHz,-180,44deg,-10.2220362977442
272.5GHz,-180,45deg,-8.76683986380974
272.5GHz,-180,46deg,-7.9071452502634
272.5GHz,-180,47deg,-7.42214189274582
272.5GHz,-180,48deg,-7.12747118570734
272.5GHz,-180,49deg,-6.88335622488234
272.5GHz,-180,50deg,-6.62548366992823
272.5GHz,-180,51deg,-6.37663670317981
272.5GHz,-180,52deg,-6.21740711573282
272.5GHz,-180,53deg,-6.24246730610441
272.5GHz,-180,54deg,-6.53444082119253
272.5GHz,-180,55deg,-7.15825201634585
272.5GHz,-180,56deg,-8.16193577465467
272.5GHz,-180,57deg,-9.56555217859901
272.5GHz,-180,58deg,-11.3037780933791
272.5GHz,-180,59deg,-13.0570042980839
