Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.03076663162972
272.5GHz,-180,1deg,2.02893020174076
272.5GHz,-180,2deg,1.81833969901621
272.5GHz,-180,3deg,1.39176262329385
272.5GHz,-180,4deg,0.731854148354971
272.5GHz,-180,5deg,-0.187739238848152
272.5GHz,-180,6deg,-1.39910683611203
272.5GHz,-180,7deg,-2.93738240444629
272.5GHz,-180,8deg,-4.84190549452762
272.5GHz,-180,9deg,-7.16459287074666
272.5GHz,-180,10deg,-9.99046965208947
272.5GHz,-180,11deg,-13.4765912403916
272.5GHz,-180,12deg,-17.8466969873344
272.5GHz,-180,13deg,-22.1816188799823
272.5GHz,-180,14deg,-21.1507023866641
272.5GHz,-180,15deg,-17.6552148761221
272.5GHz,-180,16deg,-15.1291989476938
272.5GHz,-180,17deg,-13.6056639650869
272.5GHz,-180,18deg,-12.9273434796486
272.5GHz,-180,19deg,-13.0194645098757
272.5GHz,-180,20deg,-13.8558195903782
272.5GHz,-180,21deg,-15.4255790054235
272.5GHz,-180,22deg,-17.6729650111835
272.5GHz,-180,23deg,-20.2664060566851
272.5GHz,-180,24deg,-21.9998153972614
272.5GHz,-180,25deg,-21.519317261356
272.5GHz,-180,26deg,-19.7984963897147
272.5GHz,-180,27deg,-18.0932007061054
272.5GHz,-180,28deg,-16.6875827110631
272.5GHz,-180,29deg,-15.4248794019163
272.5GHz,-180,30deg,-14.0195033852648
272.5GHz,-180,31deg,-12.3369412574361
272.5GHz,-180,32deg,-10.5336196899935
272.5GHz,-180,33deg,-8.87100442158502
272.5GHz,-180,34deg,-7.52380849584612
272.5GHz,-180,35deg,-6.5586178335404
272.5GHz,-180,36deg,-5.97555657330975
272.5GHz,-180,37deg,-5.74033052889205
272.5GHz,-180,38deg,-5.79963661300164
272.5GHz,-180,39deg,-6.08793423686997
272.5GHz,-180,40deg,-6.53226832939943
272.5GHz,-180,41deg,-7.05925245676006
272.5GHz,-180,42deg,-7.60575320739586
272.5GHz,-180,43deg,-8.13139054412555
272.5GHz,-180,44deg,-8.6275675421699
272.5GHz,-180,45deg,-9.11748377772752
272.5GHz,-180,46deg,-9.64612976547335
272.5GHz,-180,47deg,-10.2647835570038
272.5GHz,-180,48deg,-11.0154322303164
272.5GHz,-180,49deg,-11.9165950795376
272.5GHz,-180,50deg,-12.9477819158464
272.5GHz,-180,51deg,-14.030528757989
272.5GHz,-180,52deg,-15.0169740146371
272.5GHz,-180,53deg,-15.7236822908084
272.5GHz,-180,54deg,-16.0366373047105
272.5GHz,-180,55deg,-15.9991510191443
272.5GHz,-180,56deg,-15.7661335223263
272.5GHz,-180,57deg,-15.495743970461
272.5GHz,-180,58deg,-15.2980471348323
