Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.58221022088667
272.5GHz,-180,1deg,2.19373836080926
272.5GHz,-180,2deg,1.25461293415189
272.5GHz,-180,3deg,-0.238794414317062
272.5GHz,-180,4deg,-2.27842266162454
272.5GHz,-180,5deg,-4.6816868873693
272.5GHz,-180,6deg,-6.54881144931396
272.5GHz,-180,7deg,-6.39567255377117
272.5GHz,-180,8deg,-4.75867234730782
272.5GHz,-180,9deg,-3.08151751633046
272.5GHz,-180,10deg,-1.88050971355037
272.5GHz,-180,11deg,-1.25295406382165
272.5GHz,-180,12deg,-1.22627316983015
272.5GHz,-180,13deg,-1.82624119926814
272.5GHz,-180,14deg,-3.06921442138876
272.5GHz,-180,15deg,-4.90926384775836
272.5GHz,-180,16deg,-7.08160811062762
272.5GHz,-180,17deg,-8.85884949745049
272.5GHz,-180,18deg,-9.48403712759895
272.5GHz,-180,19deg,-9.30804128336001
272.5GHz,-180,20deg,-9.14588844238613
272.5GHz,-180,21deg,-9.41154119228445
272.5GHz,-180,22deg,-10.2703196246921
272.5GHz,-180,23deg,-11.8494559541842
272.5GHz,-180,24deg,-14.2466928971643
272.5GHz,-180,25deg,-16.9727731539238
272.5GHz,-180,26deg,-17.3284691116626
272.5GHz,-180,27deg,-14.8420292058185
272.5GHz,-180,28deg,-12.4864246483916
272.5GHz,-180,29deg,-11.0909305505648
272.5GHz,-180,30deg,-10.7169857035192
272.5GHz,-180,31deg,-11.4445716646837
272.5GHz,-180,32deg,-13.4680604909196
272.5GHz,-180,33deg,-16.5955429208753
272.5GHz,-180,34deg,-16.8677213787677
272.5GHz,-180,35deg,-13.2195889471665
272.5GHz,-180,36deg,-10.3345129755149
272.5GHz,-180,37deg,-8.74700891341691
272.5GHz,-180,38deg,-8.23747113032179
272.5GHz,-180,39deg,-8.68345688910899
272.5GHz,-180,40deg,-10.0712062616313
272.5GHz,-180,41deg,-12.3938281855307
272.5GHz,-180,42deg,-14.9607919623663
272.5GHz,-180,43deg,-14.9199096131041
272.5GHz,-180,44deg,-12.3118364676825
272.5GHz,-180,45deg,-9.8993227510007
272.5GHz,-180,46deg,-8.26983312574908
272.5GHz,-180,47deg,-7.34057113624226
272.5GHz,-180,48deg,-7.00185970681917
272.5GHz,-180,49deg,-7.18048845081862
272.5GHz,-180,50deg,-7.82328428005907
272.5GHz,-180,51deg,-8.86091104149828
272.5GHz,-180,52deg,-10.1364319313618
272.5GHz,-180,53deg,-11.2956271525947
272.5GHz,-180,54deg,-11.8264891347043
272.5GHz,-180,55deg,-11.5376379562478
272.5GHz,-180,56deg,-10.8000211069943
272.5GHz,-180,57deg,-10.0481512049155
272.5GHz,-180,58deg,-9.48542225322833
272.5GHz,-180,59deg,-9.14844155724525
272.5GHz,-180,60deg,-9.00012212977845
272.5GHz,-180,61deg,-8.97736922265958
272.5GHz,-180,62deg,-9.0149460979116
272.5GHz,-180,63deg,-9.05980244867093
272.5GHz,-180,64deg,-9.07742789205992
272.5GHz,-180,65deg,-9.04929312954122
272.5GHz,-180,66deg,-8.96522133178005
272.5GHz,-180,67deg,-8.8178899146128
272.5GHz,-180,68deg,-8.60356491120417
272.5GHz,-180,69deg,-8.32685833473477
272.5GHz,-180,70deg,-8.0038421178694
272.5GHz,-180,71deg,-7.65994266568945
272.5GHz,-180,72deg,-7.32385760530347
272.5GHz,-180,73deg,-7.02128204941371
272.5GHz,-180,74deg,-6.77109711358889
272.5GHz,-180,75deg,-6.58434640262672
272.5GHz,-180,76deg,-6.46502980444906
272.5GHz,-180,77deg,-6.41165402260542
272.5GHz,-180,78deg,-6.41887858590182
272.5GHz,-180,79deg,-6.47897481714552
272.5GHz,-180,80deg,-6.58303056664739
272.5GHz,-180,81deg,-6.72191565203431
272.5GHz,-180,82deg,-6.88703332779543
272.5GHz,-180,83deg,-7.07086793545196
272.5GHz,-180,84deg,-7.26732514810686
272.5GHz,-180,85deg,-7.4718611510634
272.5GHz,-180,86deg,-7.68141167627141
272.5GHz,-180,87deg,-7.8941542131697
272.5GHz,-180,88deg,-8.10915729545103
272.5GHz,-180,89deg,-8.32598242244187
272.5GHz,-180,90deg,-8.54430551291896
272.5GHz,-180,91deg,-8.76361934888222
272.5GHz,-180,92deg,-8.98307105371313
272.5GHz,-180,93deg,-9.20148116774419
272.5GHz,-180,94deg,-9.41757991659959
272.5GHz,-180,95deg,-9.63047382080901
272.5GHz,-180,96deg,-9.84031398661277
272.5GHz,-180,97deg,-10.0490764476306
272.5GHz,-180,98deg,-10.2613001024865
272.5GHz,-180,99deg,-10.4845874545203
272.5GHz,-180,100deg,-10.7296819944563
272.5GHz,-180,101deg,-11.0099900079689
272.5GHz,-180,102deg,-11.34047117085
272.5GHz,-180,103deg,-11.7358179921642
272.5GHz,-180,104deg,-12.2077353263292
272.5GHz,-180,105deg,-12.7609483749272
272.5GHz,-180,106deg,-13.3875208326824
272.5GHz,-180,107deg,-14.0597826493276
272.5GHz,-180,108deg,-14.7249009181354
