Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.72282379628567
272.5GHz,-180,1deg,1.53262724104493
272.5GHz,-180,2deg,1.25902820789403
272.5GHz,-180,3deg,0.911371920692742
272.5GHz,-180,4deg,0.496757317034209
272.5GHz,-180,5deg,0.021680988583751
272.5GHz,-180,6deg,-0.51161417486049
272.5GHz,-180,7deg,-1.11315098329667
272.5GHz,-180,8deg,-1.81081535720004
272.5GHz,-180,9deg,-2.64849893973358
272.5GHz,-180,10deg,-3.67949902288303
272.5GHz,-180,11deg,-4.96055341158088
272.5GHz,-180,12deg,-6.54471200638263
272.5GHz,-180,13deg,-8.45827738827195
272.5GHz,-180,14deg,-10.6285839580834
272.5GHz,-180,15deg,-12.7265188075106
272.5GHz,-180,16deg,-14.1014997341297
272.5GHz,-180,17deg,-14.3599341984816
272.5GHz,-180,18deg,-13.8529531487681
272.5GHz,-180,19deg,-13.0409372334991
272.5GHz,-180,20deg,-12.1403942475638
272.5GHz,-180,21deg,-11.2560596720602
272.5GHz,-180,22deg,-10.4520747170842
272.5GHz,-180,23deg,-9.75242260660019
272.5GHz,-180,24deg,-9.15982866150472
272.5GHz,-180,25deg,-8.68809149581547
272.5GHz,-180,26deg,-8.3746699422033
272.5GHz,-180,27deg,-8.27080332982583
272.5GHz,-180,28deg,-8.43071735662568
272.5GHz,-180,29deg,-8.91233029479186
272.5GHz,-180,30deg,-9.78206412385714
272.5GHz,-180,31deg,-11.1043857677344
272.5GHz,-180,32deg,-12.8765637397437
272.5GHz,-180,33deg,-14.8119769431428
272.5GHz,-180,34deg,-16.0411045606504
272.5GHz,-180,35deg,-15.9087491026127
272.5GHz,-180,36deg,-15.1622959161124
272.5GHz,-180,37deg,-14.6699158460267
272.5GHz,-180,38deg,-14.712966436282
272.5GHz,-180,39deg,-15.2967292145305
272.5GHz,-180,40deg,-16.3476635765219
272.5GHz,-180,41deg,-17.6981465664173
272.5GHz,-180,42deg,-18.7816208397644
272.5GHz,-180,43deg,-18.4404243003531
272.5GHz,-180,44deg,-16.5355182285175
272.5GHz,-180,45deg,-14.2940411994629
272.5GHz,-180,46deg,-12.4453285093028
272.5GHz,-180,47deg,-11.1563778481786
272.5GHz,-180,48deg,-10.4240487717046
272.5GHz,-180,49deg,-10.2144829379433
272.5GHz,-180,50deg,-10.4921948451583
272.5GHz,-180,51deg,-11.2106699336674
272.5GHz,-180,52deg,-12.2668478791404
272.5GHz,-180,53deg,-13.3987123528244
272.5GHz,-180,54deg,-14.1030828550193
272.5GHz,-180,55deg,-13.9478089991805
272.5GHz,-180,56deg,-13.1179381138566
272.5GHz,-180,57deg,-12.1288459277982
272.5GHz,-180,58deg,-11.3042469194447
272.5GHz,-180,59deg,-10.7466458797684
272.5GHz,-180,60deg,-10.4522773043881
272.5GHz,-180,61deg,-10.3762563984616
272.5GHz,-180,62deg,-10.4581431294407
272.5GHz,-180,63deg,-10.6332316776955
272.5GHz,-180,64deg,-10.8411636817083
272.5GHz,-180,65deg,-11.0346624494649
272.5GHz,-180,66deg,-11.1863332225476
272.5GHz,-180,67deg,-11.2902988388628
272.5GHz,-180,68deg,-11.3579819196158
272.5GHz,-180,69deg,-11.4107133745908
272.5GHz,-180,70deg,-11.4726868531121
272.5GHz,-180,71deg,-11.5661478559983
272.5GHz,-180,72deg,-11.7088644486802
272.5GHz,-180,73deg,-11.9131351912079
272.5GHz,-180,74deg,-12.1856156498276
272.5GHz,-180,75deg,-12.5275127863268
272.5GHz,-180,76deg,-12.9349226950884
272.5GHz,-180,77deg,-13.3992341906182
272.5GHz,-180,78deg,-13.9076230695444
272.5GHz,-180,79deg,-14.4437409148871
272.5GHz,-180,80deg,-14.9887483347459
272.5GHz,-180,81deg,-15.5228190715085
272.5GHz,-180,82deg,-16.027107353338
272.5GHz,-180,83deg,-16.4859295214066
272.5GHz,-180,84deg,-16.8886635899
272.5GHz,-180,85deg,-17.2307981994737
272.5GHz,-180,86deg,-17.5137874280137
272.5GHz,-180,87deg,-17.7438001815642
272.5GHz,-180,88deg,-17.9298267122818
272.5GHz,-180,89deg,-18.0817089107755
272.5GHz,-180,90deg,-18.2085062916516
272.5GHz,-180,91deg,-18.3173654352167
272.5GHz,-180,92deg,-18.4128835279113
272.5GHz,-180,93deg,-18.4968999813951
272.5GHz,-180,94deg,-18.5686839951399
272.5GHz,-180,95deg,-18.6255481161891
272.5GHz,-180,96deg,-18.6639433813047
272.5GHz,-180,97deg,-18.6810272230251
272.5GHz,-180,98deg,-18.6765254880761
272.5GHz,-180,99deg,-18.6544958161308
272.5GHz,-180,100deg,-18.6244817917021
272.5GHz,-180,101deg,-18.6016558726585
272.5GHz,-180,102deg,-18.6058652795713
272.5GHz,-180,103deg,-18.6598201397222
272.5GHz,-180,104deg,-18.7867691115692
272.5GHz,-180,105deg,-19.00781484957
272.5GHz,-180,106deg,-19.338621674442
272.5GHz,-180,107deg,-19.7848454793361
272.5GHz,-180,108deg,-20.335515328332
272.5GHz,-180,109deg,-20.9547309558411
272.5GHz,-180,110deg,-21.57625548272
272.5GHz,-180,111deg,-22.1131651882992
272.5GHz,-180,112deg,-22.4949562223704
272.5GHz,-180,113deg,-22.7172113197449
272.5GHz,-180,114deg,-22.8562617037184
272.5GHz,-180,115deg,-23.0305885363365
272.5GHz,-180,116deg,-23.3487381279667
272.5GHz,-180,117deg,-23.8781806872558
272.5GHz,-180,118deg,-24.6307685533923
272.5GHz,-180,119deg,-25.5487694984487
272.5GHz,-180,120deg,-26.4911667756162
272.5GHz,-180,121deg,-27.2471809503421
272.5GHz,-180,122deg,-27.6039630635234
272.5GHz,-180,123deg,-27.4278439568583
272.5GHz,-180,124deg,-26.7085637131233
272.5GHz,-180,125deg,-25.5913724474532
272.5GHz,-180,126deg,-24.346025624087
272.5GHz,-180,127deg,-23.2476432912129
272.5GHz,-180,128deg,-22.4928908454918
272.5GHz,-180,129deg,-22.1946118407435
272.5GHz,-180,130deg,-22.3966609755275
272.5GHz,-180,131deg,-23.0543340174958
272.5GHz,-180,132deg,-23.9442716209318
272.5GHz,-180,133deg,-24.5763035076376
272.5GHz,-180,134deg,-24.5180082881936
272.5GHz,-180,135deg,-24.0058377378962
272.5GHz,-180,136deg,-23.6516552519933
272.5GHz,-180,137deg,-23.8795105490095
272.5GHz,-180,138deg,-24.879151644463
272.5GHz,-180,139deg,-26.5698067389054
272.5GHz,-180,140deg,-28.0514107237143
272.5GHz,-180,141deg,-27.7078400051489
272.5GHz,-180,142deg,-26.2621228276686
272.5GHz,-180,143deg,-25.3681889872688
272.5GHz,-180,144deg,-25.6150930880578
272.5GHz,-180,145deg,-27.1423599838862
272.5GHz,-180,146deg,-29.426133648763
272.5GHz,-180,147deg,-29.5350609505155
272.5GHz,-180,148deg,-26.9957354851862
272.5GHz,-180,149deg,-24.8835236227718
272.5GHz,-180,150deg,-23.8453596924676
272.5GHz,-180,151deg,-23.7005477346026
272.5GHz,-180,152deg,-24.2114758715186
272.5GHz,-180,153deg,-25.1849190913923
272.5GHz,-180,154deg,-26.4002095087626
272.5GHz,-180,155deg,-27.2167739630314
272.5GHz,-180,156deg,-26.6266693326456
272.5GHz,-180,157deg,-25.0052548198749
272.5GHz,-180,158deg,-23.5874072109468
272.5GHz,-180,159deg,-22.9351180638153
272.5GHz,-180,160deg,-23.1575143028269
272.5GHz,-180,161deg,-24.24270602073
272.5GHz,-180,162deg,-26.1529335267236
272.5GHz,-180,163deg,-28.7150866771473
272.5GHz,-180,164deg,-30.9877673406609
272.5GHz,-180,165deg,-31.2982926132684
272.5GHz,-180,166deg,-30.4891339828748
272.5GHz,-180,167deg,-30.0008038048321
272.5GHz,-180,168deg,-29.225444810473
272.5GHz,-180,169deg,-27.1433011134912
272.5GHz,-180,170deg,-24.7537822415305
272.5GHz,-180,171deg,-23.1389316965595
272.5GHz,-180,172deg,-22.4821361148221
272.5GHz,-180,173deg,-22.5047369849288
272.5GHz,-180,174deg,-22.650683560737
