Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,0.48364071695977
272.5GHz,-180,1deg,-0.112443319606661
272.5GHz,-180,2deg,-1.03075193087717
272.5GHz,-180,3deg,-2.08460154892088
272.5GHz,-180,4deg,-3.00817654707063
272.5GHz,-180,5deg,-3.56993507146317
272.5GHz,-180,6deg,-3.75030095430058
272.5GHz,-180,7deg,-3.7122174781164
272.5GHz,-180,8deg,-3.60948513423784
272.5GHz,-180,9deg,-3.52832858050923
272.5GHz,-180,10deg,-3.5654734889916
272.5GHz,-180,11deg,-3.8793577324323
272.5GHz,-180,12deg,-4.65609865454909
272.5GHz,-180,13deg,-6.04051541490598
272.5GHz,-180,14deg,-8.01958715305276
272.5GHz,-180,15deg,-10.0877010731451
272.5GHz,-180,16deg,-11.0080229435896
272.5GHz,-180,17deg,-10.4716007193338
272.5GHz,-180,18deg,-9.62253197438891
272.5GHz,-180,19deg,-9.10755505609871
272.5GHz,-180,20deg,-9.01286317241951
272.5GHz,-180,21deg,-9.31864433586339
272.5GHz,-180,22deg,-10.067296157519
272.5GHz,-180,23deg,-11.4003270271663
272.5GHz,-180,24deg,-13.5705986714125
272.5GHz,-180,25deg,-16.7553800668372
272.5GHz,-180,26deg,-18.5995783468612
272.5GHz,-180,27deg,-15.2541855323742
272.5GHz,-180,28deg,-11.59030057956
272.5GHz,-180,29deg,-9.14499740686928
272.5GHz,-180,30deg,-7.71267171743572
272.5GHz,-180,31deg,-7.06483927686861
272.5GHz,-180,32deg,-7.01688644419696
272.5GHz,-180,33deg,-7.38253640828844
272.5GHz,-180,34deg,-7.96136030958191
272.5GHz,-180,35deg,-8.59325850054457
272.5GHz,-180,36deg,-9.25016012149197
272.5GHz,-180,37deg,-10.0447767680797
272.5GHz,-180,38deg,-11.1048471429455
272.5GHz,-180,39deg,-12.339988685695
272.5GHz,-180,40deg,-13.0836844491844
272.5GHz,-180,41deg,-12.4122075972582
272.5GHz,-180,42deg,-10.7068695692287
272.5GHz,-180,43deg,-9.00176151837259
272.5GHz,-180,44deg,-7.76138240584243
272.5GHz,-180,45deg,-7.06932724221165
272.5GHz,-180,46deg,-6.88865854380022
272.5GHz,-180,47deg,-7.13344119494912
272.5GHz,-180,48deg,-7.66536825185191
272.5GHz,-180,49deg,-8.28114964325025
272.5GHz,-180,50deg,-8.75502895930547
