Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.23929005666677
272.5GHz,-180,1deg,3.25650088131368
272.5GHz,-180,2deg,3.12606803804585
272.5GHz,-180,3deg,2.84364778158441
272.5GHz,-180,4deg,2.39669172867152
272.5GHz,-180,5deg,1.76528754517074
272.5GHz,-180,6deg,0.926202431758155
272.5GHz,-180,7deg,-0.140709841252158
272.5GHz,-180,8deg,-1.44441301663833
272.5GHz,-180,9deg,-2.97331950814446
272.5GHz,-180,10deg,-4.68523611957125
272.5GHz,-180,11deg,-6.49738343908349
272.5GHz,-180,12deg,-8.27656553537065
272.5GHz,-180,13deg,-9.83340705517146
272.5GHz,-180,14deg,-10.9495795228318
272.5GHz,-180,15deg,-11.4828181312458
272.5GHz,-180,16deg,-11.4830279024747
272.5GHz,-180,17deg,-11.1603699944491
272.5GHz,-180,18deg,-10.7526460092937
272.5GHz,-180,19deg,-10.4448054631251
272.5GHz,-180,20deg,-10.3504438634389
272.5GHz,-180,21deg,-10.512098590565
272.5GHz,-180,22deg,-10.9105735638559
272.5GHz,-180,23deg,-11.4938982707754
272.5GHz,-180,24deg,-12.2284417688308
272.5GHz,-180,25deg,-13.1416850893254
272.5GHz,-180,26deg,-14.3172552826947
272.5GHz,-180,27deg,-15.8523312831815
272.5GHz,-180,28deg,-17.791799134038
272.5GHz,-180,29deg,-19.8245911517868
272.5GHz,-180,30deg,-20.326335521787
272.5GHz,-180,31deg,-18.0938287268798
272.5GHz,-180,32deg,-15.1721199010626
272.5GHz,-180,33deg,-12.8371300484664
272.5GHz,-180,34deg,-11.2700345761243
272.5GHz,-180,35deg,-10.4178658284301
272.5GHz,-180,36deg,-10.1962535043201
272.5GHz,-180,37deg,-10.5088488537763
272.5GHz,-180,38deg,-11.2277246408415
272.5GHz,-180,39deg,-12.1519924786626
272.5GHz,-180,40deg,-12.9597965415682
272.5GHz,-180,41deg,-13.2644011687583
272.5GHz,-180,42deg,-12.9079338473755
272.5GHz,-180,43deg,-12.1462314827383
272.5GHz,-180,44deg,-11.3767040961648
272.5GHz,-180,45deg,-10.874724468537
272.5GHz,-180,46deg,-10.7769219990384
272.5GHz,-180,47deg,-11.1383093082757
272.5GHz,-180,48deg,-11.9647551169303
272.5GHz,-180,49deg,-13.2032108816316
272.5GHz,-180,50deg,-14.6710111164145
272.5GHz,-180,51deg,-15.9337557131305
272.5GHz,-180,52deg,-16.4131987226368
272.5GHz,-180,53deg,-16.0159479210082
272.5GHz,-180,54deg,-15.2439648788254
272.5GHz,-180,55deg,-14.5524305852691
272.5GHz,-180,56deg,-14.1385087896358
272.5GHz,-180,57deg,-14.0541219054503
272.5GHz,-180,58deg,-14.2886595643635
272.5GHz,-180,59deg,-14.7856157409634
272.5GHz,-180,60deg,-15.4179808482467
272.5GHz,-180,61deg,-15.9518050475683
272.5GHz,-180,62deg,-16.0861105761761
272.5GHz,-180,63deg,-15.6590883440334
272.5GHz,-180,64deg,-14.8030580877084
272.5GHz,-180,65deg,-13.7880587652603
272.5GHz,-180,66deg,-12.8175379598041
272.5GHz,-180,67deg,-11.9906034980763
272.5GHz,-180,68deg,-11.3413717056001
272.5GHz,-180,69deg,-10.873932160122
272.5GHz,-180,70deg,-10.5804798510628
272.5GHz,-180,71deg,-10.4490109076366
272.5GHz,-180,72deg,-10.4661128277297
272.5GHz,-180,73deg,-10.6176847084738
272.5GHz,-180,74deg,-10.88885128567
272.5GHz,-180,75deg,-11.2636099206492
272.5GHz,-180,76deg,-11.7244520004094
272.5GHz,-180,77deg,-12.2521007665474
272.5GHz,-180,78deg,-12.8254953345162
272.5GHz,-180,79deg,-13.4221618486902
272.5GHz,-180,80deg,-14.0190947805229
272.5GHz,-180,81deg,-14.5941772763024
272.5GHz,-180,82deg,-15.1279832543533
272.5GHz,-180,83deg,-15.6055824861552
272.5GHz,-180,84deg,-16.0178477298102
272.5GHz,-180,85deg,-16.3618667141265
272.5GHz,-180,86deg,-16.6403778749888
272.5GHz,-180,87deg,-16.860495859778
272.5GHz,-180,88deg,-17.0321670943888
272.5GHz,-180,89deg,-17.166739804288
272.5GHz,-180,90deg,-17.2758472523683
272.5GHz,-180,91deg,-17.3706238058718
272.5GHz,-180,92deg,-17.461171487277
272.5GHz,-180,93deg,-17.5561673429102
272.5GHz,-180,94deg,-17.662516859251
272.5GHz,-180,95deg,-17.7849899713959
272.5GHz,-180,96deg,-17.9258165597484
272.5GHz,-180,97deg,-18.0842749409668
272.5GHz,-180,98deg,-18.2563916916021
272.5GHz,-180,99deg,-18.4349851105756
272.5GHz,-180,100deg,-18.6103914741466
272.5GHz,-180,101deg,-18.7722118354832
272.5GHz,-180,102deg,-18.9121594622938
272.5GHz,-180,103deg,-19.0275153188806
272.5GHz,-180,104deg,-19.1240575887899
272.5GHz,-180,105deg,-19.2171652254973
272.5GHz,-180,106deg,-19.3304455930417
272.5GHz,-180,107deg,-19.492298470453
272.5GHz,-180,108deg,-19.7314351958921
272.5GHz,-180,109deg,-20.0720853759554
272.5GHz,-180,110deg,-20.5287853156061
272.5GHz,-180,111deg,-21.0999693097561
272.5GHz,-180,112deg,-21.7599864855493
272.5GHz,-180,113deg,-22.4521653238493
272.5GHz,-180,114deg,-23.092341871953
272.5GHz,-180,115deg,-23.596691235773
272.5GHz,-180,116deg,-23.9303424474619
272.5GHz,-180,117deg,-24.1367385507689
272.5GHz,-180,118deg,-24.314414455292
272.5GHz,-180,119deg,-24.5672904814482
272.5GHz,-180,120deg,-24.9728085581193
272.5GHz,-180,121deg,-25.5779735125131
272.5GHz,-180,122deg,-26.4112348798357
272.5GHz,-180,123deg,-27.4981559756976
272.5GHz,-180,124deg,-28.867610038641
272.5GHz,-180,125deg,-30.5161676800112
272.5GHz,-180,126deg,-32.2458756175411
272.5GHz,-180,127deg,-33.3470679277251
272.5GHz,-180,128deg,-33.01419642578
272.5GHz,-180,129deg,-31.7313707994618
272.5GHz,-180,130deg,-30.4714230218159
272.5GHz,-180,131deg,-29.6282811342321
272.5GHz,-180,132deg,-29.1736530693658
272.5GHz,-180,133deg,-28.8413686920126
272.5GHz,-180,134deg,-28.268755926284
272.5GHz,-180,135deg,-27.3206960344458
272.5GHz,-180,136deg,-26.2494706847627
272.5GHz,-180,137deg,-25.4082425920463
272.5GHz,-180,138deg,-25.0056269466742
272.5GHz,-180,139deg,-25.0694774058621
272.5GHz,-180,140deg,-25.4321605338297
272.5GHz,-180,141deg,-25.7358801264232
272.5GHz,-180,142deg,-25.7106981397468
272.5GHz,-180,143deg,-25.57892306317
272.5GHz,-180,144deg,-25.8955568949841
272.5GHz,-180,145deg,-27.2046416244974
272.5GHz,-180,146deg,-30.0535861082215
272.5GHz,-180,147deg,-34.5038541165863
272.5GHz,-180,148deg,-34.5161434867929
272.5GHz,-180,149deg,-30.952850342191
272.5GHz,-180,150deg,-29.3008102021922
272.5GHz,-180,151deg,-29.3792288419528
272.5GHz,-180,152deg,-30.2125842748272
272.5GHz,-180,153deg,-29.9722937517069
272.5GHz,-180,154deg,-28.4928331865883
272.5GHz,-180,155deg,-27.4299526338861
272.5GHz,-180,156deg,-27.4435283252101
272.5GHz,-180,157deg,-28.3345731636092
272.5GHz,-180,158deg,-29.1772198003783
272.5GHz,-180,159deg,-29.0552874648694
272.5GHz,-180,160deg,-28.6378525591019
272.5GHz,-180,161deg,-28.8837084603417
272.5GHz,-180,162deg,-29.7925765686706
272.5GHz,-180,163deg,-30.2903273841342
272.5GHz,-180,164deg,-29.5283757968841
272.5GHz,-180,165deg,-28.4481426249126
272.5GHz,-180,166deg,-27.8061955704892
272.5GHz,-180,167deg,-27.3869911027141
272.5GHz,-180,168deg,-26.6164929173957
272.5GHz,-180,169deg,-25.4156852093688
272.5GHz,-180,170deg,-24.265721947721
272.5GHz,-180,171deg,-23.5450902793814
272.5GHz,-180,172deg,-23.2635302604814
272.5GHz,-180,173deg,-22.9807140905915
272.5GHz,-180,174deg,-22.002035927689
272.5GHz,-180,175deg,-20.3356321942462
272.5GHz,-180,176deg,-18.7120208910941
272.5GHz,-180,177deg,-17.6444077751423
272.5GHz,-180,178deg,-17.2877993943966
272.5GHz,-180,179deg,-17.6182339552507
272.5GHz,-180,180deg,-18.5051989893439
272.5GHz,-179,0deg,3.23929005666677
272.5GHz,-179,1deg,3.23738832005692
272.5GHz,-179,2deg,3.08954066186351
272.5GHz,-179,3deg,2.78976689739883
272.5GHz,-179,4deg,2.32374859960778
272.5GHz,-179,5deg,1.67030834201573
272.5GHz,-179,6deg,0.805812290185557
272.5GHz,-179,7deg,-0.289411860389374
272.5GHz,-179,8deg,-1.62321801658193
272.5GHz,-179,9deg,-3.18255784945475
272.5GHz,-179,10deg,-4.92312263254012
272.5GHz,-179,11deg,-6.75681270851419
272.5GHz,-179,12deg,-8.53578855089028
272.5GHz,-179,13deg,-10.0446160681374
272.5GHz,-179,14deg,-11.0524393954964
272.5GHz,-179,15deg,-11.458616998946
272.5GHz,-179,16deg,-11.3806186607364
272.5GHz,-179,17deg,-11.0493031053213
272.5GHz,-179,18deg,-10.6754169244525
272.5GHz,-179,19deg,-10.4100282261437
272.5GHz,-179,20deg,-10.3457903582766
272.5GHz,-179,21deg,-10.5171931506975
272.5GHz,-179,22deg,-10.9074182475385
272.5GHz,-179,23deg,-11.4784714935151
272.5GHz,-179,24deg,-12.2223221880976
272.5GHz,-179,25deg,-13.1978604439689
272.5GHz,-179,26deg,-14.5210225785004
272.5GHz,-179,27deg,-16.326815340452
272.5GHz,-179,28deg,-18.722956971248
272.5GHz,-179,29deg,-21.5207496940332
272.5GHz,-179,30deg,-22.8728738684559
272.5GHz,-179,31deg,-20.7293487620873
272.5GHz,-179,32deg,-17.7342977596128
272.5GHz,-179,33deg,-15.4486931135953
272.5GHz,-179,34deg,-14.0054844622747
272.5GHz,-179,35deg,-13.3119482854933
272.5GHz,-179,36deg,-13.2403810302748
272.5GHz,-179,37deg,-13.6116237277611
272.5GHz,-179,38deg,-14.16141899622
272.5GHz,-179,39deg,-14.5805494551902
272.5GHz,-179,40deg,-14.6802350848974
272.5GHz,-179,41deg,-14.5009099517828
272.5GHz,-179,42deg,-14.1980641851945
272.5GHz,-179,43deg,-13.9086148848042
272.5GHz,-179,44deg,-13.7367196257671
272.5GHz,-179,45deg,-13.7736878626434
272.5GHz,-179,46deg,-14.0905247216187
272.5GHz,-179,47deg,-14.7106323850469
272.5GHz,-179,48deg,-15.5746108410255
272.5GHz,-179,49deg,-16.5055614806828
272.5GHz,-179,50deg,-17.231652082651
272.5GHz,-179,51deg,-17.554818300263
272.5GHz,-179,52deg,-17.5300046075853
272.5GHz,-179,53deg,-17.377742986754
272.5GHz,-179,54deg,-17.2843498230873
272.5GHz,-179,55deg,-17.3386904314584
272.5GHz,-179,56deg,-17.5596912562416
272.5GHz,-179,57deg,-17.920184361351
272.5GHz,-179,58deg,-18.3410570522408
272.5GHz,-179,59deg,-18.6716996441926
272.5GHz,-179,60deg,-18.7111493691325
272.5GHz,-179,61deg,-18.3252144502503
272.5GHz,-179,62deg,-17.5658183998237
272.5GHz,-179,63deg,-16.6192704814434
272.5GHz,-179,64deg,-15.6639259172007
272.5GHz,-179,65deg,-14.8062117863393
272.5GHz,-179,66deg,-14.0919827458356
272.5GHz,-179,67deg,-13.5334632265349
272.5GHz,-179,68deg,-13.1279554221951
272.5GHz,-179,69deg,-12.8673955251308
272.5GHz,-179,70deg,-12.7423078907199
272.5GHz,-179,71deg,-12.7429216224745
272.5GHz,-179,72deg,-12.8590533659305
272.5GHz,-179,73deg,-13.0796019436558
272.5GHz,-179,74deg,-13.3920720077131
272.5GHz,-179,75deg,-13.7823205161473
272.5GHz,-179,76deg,-14.234614229382
272.5GHz,-179,77deg,-14.7320335036453
272.5GHz,-179,78deg,-15.2572077690969
272.5GHz,-179,79deg,-15.7932939845104
272.5GHz,-179,80deg,-16.3250188720316
272.5GHz,-179,81deg,-16.8395444234759
272.5GHz,-179,82deg,-17.3269418567461
272.5GHz,-179,83deg,-17.780191423989
272.5GHz,-179,84deg,-18.1948108010015
272.5GHz,-179,85deg,-18.5683518864964
272.5GHz,-179,86deg,-18.900017467378
272.5GHz,-179,87deg,-19.1905358425987
272.5GHz,-179,88deg,-19.4422634417701
272.5GHz,-179,89deg,-19.6593523757237
272.5GHz,-179,90deg,-19.8477807334154
272.5GHz,-179,91deg,-20.0151016926214
272.5GHz,-179,92deg,-20.1698767814952
272.5GHz,-179,93deg,-20.3208550729849
272.5GHz,-179,94deg,-20.4760020843428
272.5GHz,-179,95deg,-20.6414711951452
272.5GHz,-179,96deg,-20.8205834421198
272.5GHz,-179,97deg,-21.0128885067799
272.5GHz,-179,98deg,-21.2134626349362
272.5GHz,-179,99deg,-21.4127698275641
272.5GHz,-179,100deg,-21.5976081615919
272.5GHz,-179,101deg,-21.7536856486851
272.5GHz,-179,102deg,-21.869913867495
272.5GHz,-179,103deg,-21.943461602718
272.5GHz,-179,104deg,-21.9835394947513
272.5GHz,-179,105deg,-22.0119019984681
272.5GHz,-179,106deg,-22.059552695465
272.5GHz,-179,107deg,-22.1609029907778
272.5GHz,-179,108deg,-22.3470522841086
272.5GHz,-179,109deg,-22.6387501488989
272.5GHz,-179,110deg,-23.038163834782
272.5GHz,-179,111deg,-23.5184603230042
272.5GHz,-179,112deg,-24.0138814400375
272.5GHz,-179,113deg,-24.4230435711339
272.5GHz,-179,114deg,-24.646291730355
272.5GHz,-179,115deg,-24.6520142322266
272.5GHz,-179,116deg,-24.51106794499
272.5GHz,-179,117deg,-24.3572098448803
272.5GHz,-179,118deg,-24.3220873762071
272.5GHz,-179,119deg,-24.5018995515861
272.5GHz,-179,120deg,-24.9563228982598
272.5GHz,-179,121deg,-25.7183034687117
272.5GHz,-179,122deg,-26.8014627901783
272.5GHz,-179,123deg,-28.1974151171299
272.5GHz,-179,124deg,-29.8460266375197
272.5GHz,-179,125deg,-31.5360678012293
272.5GHz,-179,126deg,-32.7412254470722
272.5GHz,-179,127deg,-32.8385230758088
272.5GHz,-179,128deg,-31.9623575160697
272.5GHz,-179,129deg,-30.8377511048985
272.5GHz,-179,130deg,-29.9574190699293
272.5GHz,-179,131deg,-29.4972854499226
272.5GHz,-179,132deg,-29.45788025757
272.5GHz,-179,133deg,-29.682863270968
272.5GHz,-179,134deg,-29.8059172644599
272.5GHz,-179,135deg,-29.4057940958737
272.5GHz,-179,136deg,-28.4935450507956
272.5GHz,-179,137deg,-27.5316470228466
272.5GHz,-179,138deg,-26.9387339058906
272.5GHz,-179,139deg,-26.8941714107037
272.5GHz,-179,140deg,-27.3418696435871
272.5GHz,-179,141deg,-27.932905898679
272.5GHz,-179,142deg,-28.1400321118929
272.5GHz,-179,143deg,-27.9217326215839
272.5GHz,-179,144deg,-27.9113673515772
272.5GHz,-179,145deg,-28.7557768150271
272.5GHz,-179,146deg,-30.7757366745696
272.5GHz,-179,147deg,-33.0978060840164
272.5GHz,-179,148deg,-32.4752910987667
272.5GHz,-179,149deg,-30.364230706347
272.5GHz,-179,150deg,-29.5218475902145
272.5GHz,-179,151deg,-30.3229414990151
272.5GHz,-179,152deg,-31.9814690621967
272.5GHz,-179,153deg,-31.5053717784824
272.5GHz,-179,154deg,-29.1025082376525
272.5GHz,-179,155deg,-27.5870756657515
272.5GHz,-179,156deg,-27.5313140657817
272.5GHz,-179,157deg,-28.6953238556053
272.5GHz,-179,158deg,-30.018541397357
272.5GHz,-179,159deg,-29.8574327832032
