Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,0.370995221341383
272.5GHz,-180,1deg,-0.0774402661799274
272.5GHz,-180,2deg,-1.38999106938049
272.5GHz,-180,3deg,-3.74851761744863
272.5GHz,-180,4deg,-7.61715689677048
272.5GHz,-180,5deg,-13.6568622232918
272.5GHz,-180,6deg,-13.623878414932
272.5GHz,-180,7deg,-8.30221108911845
272.5GHz,-180,8deg,-5.03002756677294
272.5GHz,-180,9deg,-3.00549274912287
272.5GHz,-180,10deg,-1.72435380925642
272.5GHz,-180,11deg,-0.987934513389325
272.5GHz,-180,12deg,-0.758219798063511
272.5GHz,-180,13deg,-1.08914005384336
272.5GHz,-180,14deg,-2.0925657361456
272.5GHz,-180,15deg,-3.93768936054714
272.5GHz,-180,16deg,-6.88072436257662
272.5GHz,-180,17deg,-11.1480871420012
272.5GHz,-180,18deg,-14.5134593093358
272.5GHz,-180,19deg,-12.2215698962129
272.5GHz,-180,20deg,-9.39823409795525
272.5GHz,-180,21deg,-7.64510164671453
272.5GHz,-180,22deg,-6.60377109947259
272.5GHz,-180,23deg,-5.98299682889075
272.5GHz,-180,24deg,-5.65452883959294
272.5GHz,-180,25deg,-5.61811668131407
272.5GHz,-180,26deg,-5.96197543183908
272.5GHz,-180,27deg,-6.83462974141875
272.5GHz,-180,28deg,-8.43400928850298
272.5GHz,-180,29deg,-10.9581580650101
272.5GHz,-180,30deg,-13.9971874056491
272.5GHz,-180,31deg,-14.4485863309815
272.5GHz,-180,32deg,-11.9316804330552
272.5GHz,-180,33deg,-9.82443091452378
272.5GHz,-180,34deg,-8.77391690006307
272.5GHz,-180,35deg,-8.60452905339511
272.5GHz,-180,36deg,-9.0007573465367
272.5GHz,-180,37deg,-9.44770677866634
272.5GHz,-180,38deg,-9.35545935791073
272.5GHz,-180,39deg,-8.65472347063911
272.5GHz,-180,40deg,-7.83118671677303
272.5GHz,-180,41deg,-7.31196727495364
272.5GHz,-180,42deg,-7.28978375107102
272.5GHz,-180,43deg,-7.83202261011336
272.5GHz,-180,44deg,-8.93948567116369
272.5GHz,-180,45deg,-10.467221476876
272.5GHz,-180,46deg,-11.8260362124034
272.5GHz,-180,47deg,-11.9675723802086
272.5GHz,-180,48deg,-10.8464338001441
272.5GHz,-180,49deg,-9.49212877729071
272.5GHz,-180,50deg,-8.50643235128977
272.5GHz,-180,51deg,-8.02345514340934
272.5GHz,-180,52deg,-8.02183111826866
272.5GHz,-180,53deg,-8.43466169282465
272.5GHz,-180,54deg,-9.15555530774759
272.5GHz,-180,55deg,-10.0003081939035
