Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.01739098597675
272.5GHz,-180,1deg,2.83464123277669
272.5GHz,-180,2deg,2.26069370336385
272.5GHz,-180,3deg,1.30994366845335
272.5GHz,-180,4deg,0.00678756643863978
272.5GHz,-180,5deg,-1.62247341459709
272.5GHz,-180,6deg,-3.57146557319558
272.5GHz,-180,7deg,-5.89702434654344
272.5GHz,-180,8deg,-8.7767522306965
272.5GHz,-180,9deg,-12.4700446087333
272.5GHz,-180,10deg,-16.0882461783365
272.5GHz,-180,11deg,-15.1984730005924
272.5GHz,-180,12deg,-12.3103379454476
272.5GHz,-180,13deg,-10.57478346915
272.5GHz,-180,14deg,-10.1567688536296
272.5GHz,-180,15deg,-11.0099851894892
272.5GHz,-180,16deg,-13.2911732667148
272.5GHz,-180,17deg,-17.5343538559853
272.5GHz,-180,18deg,-23.7338351936912
272.5GHz,-180,19deg,-21.2610092354605
272.5GHz,-180,20deg,-16.9993417668697
272.5GHz,-180,21deg,-14.7550702540614
272.5GHz,-180,22deg,-13.5923322217487
272.5GHz,-180,23deg,-12.9638148468882
272.5GHz,-180,24deg,-12.5719094684719
272.5GHz,-180,25deg,-12.306386168672
272.5GHz,-180,26deg,-12.2187132275811
272.5GHz,-180,27deg,-12.4483810125425
272.5GHz,-180,28deg,-13.0924974982138
272.5GHz,-180,29deg,-13.9579561686696
272.5GHz,-180,30deg,-14.1705837821612
272.5GHz,-180,31deg,-12.8642738140911
272.5GHz,-180,32deg,-10.756723103925
272.5GHz,-180,33deg,-8.82501869621163
272.5GHz,-180,34deg,-7.36832126269039
272.5GHz,-180,35deg,-6.36507141095645
272.5GHz,-180,36deg,-5.71165585916895
272.5GHz,-180,37deg,-5.29776131070127
272.5GHz,-180,38deg,-5.0381943120201
272.5GHz,-180,39deg,-4.89239902939929
272.5GHz,-180,40deg,-4.86906699385721
272.5GHz,-180,41deg,-5.01471206505001
272.5GHz,-180,42deg,-5.39652378354079
272.5GHz,-180,43deg,-6.09134536241145
272.5GHz,-180,44deg,-7.18576251611754
272.5GHz,-180,45deg,-8.7886180177496
272.5GHz,-180,46deg,-11.0616220239328
272.5GHz,-180,47deg,-14.286748196365
272.5GHz,-180,48deg,-18.9648529155658
272.5GHz,-180,49deg,-24.3180480293492
272.5GHz,-180,50deg,-22.1813961988283
272.5GHz,-180,51deg,-18.469505687661
272.5GHz,-180,52deg,-16.3133683986746
272.5GHz,-180,53deg,-15.1567178655161
272.5GHz,-180,54deg,-14.5874833312614
272.5GHz,-180,55deg,-14.3189338091949
272.5GHz,-180,56deg,-14.1252884076074
272.5GHz,-180,57deg,-13.8650437573056
272.5GHz,-180,58deg,-13.5247376795636
272.5GHz,-180,59deg,-13.1975328672668
272.5GHz,-180,60deg,-13.0068262436616
272.5GHz,-180,61deg,-13.0495652644639
272.5GHz,-180,62deg,-13.3816589159782
272.5GHz,-180,63deg,-14.0215801397794
272.5GHz,-180,64deg,-14.9497342655098
272.5GHz,-180,65deg,-16.0924162866726
272.5GHz,-180,66deg,-17.2908057264863
272.5GHz,-180,67deg,-18.2922704243985
272.5GHz,-180,68deg,-18.8546725258619
272.5GHz,-180,69deg,-18.9394176190553
272.5GHz,-180,70deg,-18.7255228410387
272.5GHz,-180,71deg,-18.4204382728368
272.5GHz,-180,72deg,-18.1411434506934
272.5GHz,-180,73deg,-17.9198887667255
272.5GHz,-180,74deg,-17.7447548801195
272.5GHz,-180,75deg,-17.5914851109013
272.5GHz,-180,76deg,-17.4414628801712
272.5GHz,-180,77deg,-17.2882773570854
272.5GHz,-180,78deg,-17.1362067939464
272.5GHz,-180,79deg,-16.9948943395815
272.5GHz,-180,80deg,-16.8741299497931
272.5GHz,-180,81deg,-16.7807468345941
272.5GHz,-180,82deg,-16.7177344186808
272.5GHz,-180,83deg,-16.6847686486294
272.5GHz,-180,84deg,-16.6793143913209
272.5GHz,-180,85deg,-16.6977422246298
272.5GHz,-180,86deg,-16.7361942409077
272.5GHz,-180,87deg,-16.7911327173819
272.5GHz,-180,88deg,-16.8596173553721
272.5GHz,-180,89deg,-16.9394066437848
272.5GHz,-180,90deg,-17.0289870059935
272.5GHz,-180,91deg,-17.1276146593798
272.5GHz,-180,92deg,-17.2354219955172
272.5GHz,-180,93deg,-17.3536032760057
