Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,0.0300703875985655
272.5GHz,-180,1deg,0.207339156898539
272.5GHz,-180,2deg,0.299866440233559
272.5GHz,-180,3deg,0.263028486395277
272.5GHz,-180,4deg,0.082042711825937
272.5GHz,-180,5deg,-0.224814288619049
272.5GHz,-180,6deg,-0.612505966180285
272.5GHz,-180,7deg,-1.0309537178488
272.5GHz,-180,8deg,-1.45914708475741
272.5GHz,-180,9deg,-1.93007250051238
272.5GHz,-180,10deg,-2.52670932144687
272.5GHz,-180,11deg,-3.35897366856524
272.5GHz,-180,12deg,-4.54697019556441
272.5GHz,-180,13deg,-6.22204034495692
272.5GHz,-180,14deg,-8.54204786368582
272.5GHz,-180,15deg,-11.7025053024204
272.5GHz,-180,16deg,-15.768850715413
272.5GHz,-180,17deg,-19.0672493031556
272.5GHz,-180,18deg,-18.0097343342765
272.5GHz,-180,19deg,-15.6089675622602
272.5GHz,-180,20deg,-13.8309109283861
272.5GHz,-180,21deg,-12.6600459392668
272.5GHz,-180,22deg,-11.9904492680803
272.5GHz,-180,23deg,-11.8191229624671
272.5GHz,-180,24deg,-12.1852589692469
272.5GHz,-180,25deg,-13.097258887904
272.5GHz,-180,26deg,-14.4233615879977
272.5GHz,-180,27deg,-15.7090451754598
272.5GHz,-180,28deg,-16.2680814578498
272.5GHz,-180,29deg,-16.0044648276618
272.5GHz,-180,30deg,-15.4385355105011
272.5GHz,-180,31deg,-14.7578893581811
272.5GHz,-180,32deg,-13.715972393671
272.5GHz,-180,33deg,-12.2090271724507
272.5GHz,-180,34deg,-10.5393226684297
272.5GHz,-180,35deg,-9.05897455451683
272.5GHz,-180,36deg,-7.94462411626728
272.5GHz,-180,37deg,-7.24491610920344
272.5GHz,-180,38deg,-6.95888468863703
272.5GHz,-180,39deg,-7.07369122895717
272.5GHz,-180,40deg,-7.56901973948287
272.5GHz,-180,41deg,-8.39253737299702
272.5GHz,-180,42deg,-9.39942430011368
272.5GHz,-180,43deg,-10.2769708743877
272.5GHz,-180,44deg,-10.6230047186001
272.5GHz,-180,45deg,-10.3244152253728
272.5GHz,-180,46deg,-9.69498374849688
272.5GHz,-180,47deg,-9.10481515118707
272.5GHz,-180,48deg,-8.75788251620391
272.5GHz,-180,49deg,-8.7312968550532
272.5GHz,-180,50deg,-9.04826247502556
272.5GHz,-180,51deg,-9.71689802201197
272.5GHz,-180,52deg,-10.7455167398489
272.5GHz,-180,53deg,-12.1483273151862
272.5GHz,-180,54deg,-13.9502268285336
272.5GHz,-180,55deg,-16.1977890350546
272.5GHz,-180,56deg,-18.983514958762
272.5GHz,-180,57deg,-22.4696040174819
272.5GHz,-180,58deg,-26.6189093973156
272.5GHz,-180,59deg,-28.7953664127757
272.5GHz,-180,60deg,-26.2646598205423
272.5GHz,-180,61deg,-23.3559016389898
272.5GHz,-180,62deg,-21.3569525729846
272.5GHz,-180,63deg,-20.146992658787
272.5GHz,-180,64deg,-19.5698217166284
272.5GHz,-180,65deg,-19.5123888581659
272.5GHz,-180,66deg,-19.8590902039968
272.5GHz,-180,67deg,-20.4225601467768
272.5GHz,-180,68deg,-20.8710786759195
272.5GHz,-180,69deg,-20.7994102506781
272.5GHz,-180,70deg,-20.0702941291917
272.5GHz,-180,71deg,-18.9517638226849
272.5GHz,-180,72deg,-17.7848714767501
272.5GHz,-180,73deg,-16.7605511797705
272.5GHz,-180,74deg,-15.9429004930473
272.5GHz,-180,75deg,-15.3352939298539
272.5GHz,-180,76deg,-14.9181593991422
272.5GHz,-180,77deg,-14.6649214297658
272.5GHz,-180,78deg,-14.5479192777699
272.5GHz,-180,79deg,-14.5403706867798
272.5GHz,-180,80deg,-14.6169470667623
272.5GHz,-180,81deg,-14.7540121944663
272.5GHz,-180,82deg,-14.9299540425851
272.5GHz,-180,83deg,-15.1257452018136
272.5GHz,-180,84deg,-15.3256783952274
272.5GHz,-180,85deg,-15.5180837494709
272.5GHz,-180,86deg,-15.6957687796268
272.5GHz,-180,87deg,-15.855969347992
272.5GHz,-180,88deg,-15.9997519235774
272.5GHz,-180,89deg,-16.1309903640992
272.5GHz,-180,90deg,-16.2551599689435
272.5GHz,-180,91deg,-16.378200682765
272.5GHz,-180,92deg,-16.5056237644159
272.5GHz,-180,93deg,-16.6419326031245
272.5GHz,-180,94deg,-16.7903483912221
272.5GHz,-180,95deg,-16.9527921531988
272.5GHz,-180,96deg,-17.1300673748362
272.5GHz,-180,97deg,-17.3221938580778
272.5GHz,-180,98deg,-17.5288478007403
272.5GHz,-180,99deg,-17.7498579247334
272.5GHz,-180,100deg,-17.9856945475796
272.5GHz,-180,101deg,-18.2378774929352
272.5GHz,-180,102deg,-18.5092326585245
272.5GHz,-180,103deg,-18.8039545846788
272.5GHz,-180,104deg,-19.1274801745572
272.5GHz,-180,105deg,-19.4862283391966
272.5GHz,-180,106deg,-19.8872812366449
272.5GHz,-180,107deg,-20.3380379451274
272.5GHz,-180,108deg,-20.845720432571
272.5GHz,-180,109deg,-21.4163120197395
272.5GHz,-180,110deg,-22.0520295818234
272.5GHz,-180,111deg,-22.7458371841798
272.5GHz,-180,112deg,-23.4713167713284
272.5GHz,-180,113deg,-24.1684513767316
272.5GHz,-180,114deg,-24.7351428297722
272.5GHz,-180,115deg,-25.0502665716237
272.5GHz,-180,116deg,-25.0450312788535
272.5GHz,-180,117deg,-24.7686888551323
272.5GHz,-180,118deg,-24.3657333624953
272.5GHz,-180,119deg,-23.9931755647138
272.5GHz,-180,120deg,-23.7654023705883
272.5GHz,-180,121deg,-23.7445144900135
272.5GHz,-180,122deg,-23.9486361707487
272.5GHz,-180,123deg,-24.3600307726512
272.5GHz,-180,124deg,-24.9317218744547
272.5GHz,-180,125deg,-25.5999203793528
272.5GHz,-180,126deg,-26.3072288264586
272.5GHz,-180,127deg,-27.0230327012721
272.5GHz,-180,128deg,-27.7258841604765
272.5GHz,-180,129deg,-28.3259303901651
272.5GHz,-180,130deg,-28.5875852900649
272.5GHz,-180,131deg,-28.2567597613242
272.5GHz,-180,132deg,-27.4074171912084
272.5GHz,-180,133deg,-26.4404222480679
272.5GHz,-180,134deg,-25.7295135447812
272.5GHz,-180,135deg,-25.4553160168623
272.5GHz,-180,136deg,-25.5779278048243
272.5GHz,-180,137deg,-25.7413075942245
272.5GHz,-180,138deg,-25.3220726647621
272.5GHz,-180,139deg,-24.1453741674996
272.5GHz,-180,140deg,-22.7952250605929
272.5GHz,-180,141deg,-21.8454459101104
272.5GHz,-180,142deg,-21.5545271011718
272.5GHz,-180,143deg,-21.9971987894145
272.5GHz,-180,144deg,-23.123817596102
272.5GHz,-180,145deg,-24.6288644369471
272.5GHz,-180,146deg,-25.7108149947888
272.5GHz,-180,147deg,-25.6432903384625
272.5GHz,-180,148deg,-24.9135756688784
272.5GHz,-180,149deg,-24.3500193894632
272.5GHz,-180,150deg,-24.3421439273736
272.5GHz,-180,151deg,-25.071354946494
272.5GHz,-180,152deg,-26.7041829875993
272.5GHz,-180,153deg,-29.2355916333969
272.5GHz,-180,154deg,-31.3025135723345
272.5GHz,-180,155deg,-30.5614118938881
272.5GHz,-180,156deg,-29.2081749158723
272.5GHz,-180,157deg,-29.3155297782592
272.5GHz,-180,158deg,-31.6048037791381
272.5GHz,-180,159deg,-37.4127718793266
272.5GHz,-180,160deg,-43.1749957673195
272.5GHz,-180,161deg,-37.1072024451366
272.5GHz,-180,162deg,-36.4094267692763
272.5GHz,-180,163deg,-40.6822305710611
272.5GHz,-180,164deg,-37.3999311556755
272.5GHz,-180,165deg,-30.7743073731443
272.5GHz,-180,166deg,-27.5466196783937
272.5GHz,-180,167deg,-26.2169298700102
272.5GHz,-180,168deg,-25.6996392651366
272.5GHz,-180,169deg,-24.819367021831
272.5GHz,-180,170deg,-23.273220304504
272.5GHz,-180,171deg,-21.8237821025488
272.5GHz,-180,172deg,-20.9781320084725
272.5GHz,-180,173deg,-20.7597505224462
272.5GHz,-180,174deg,-20.9701628244017
272.5GHz,-180,175deg,-21.3791040013291
272.5GHz,-180,176deg,-21.8210110725506
272.5GHz,-180,177deg,-22.0784033557427
272.5GHz,-180,178deg,-21.8026416806899
272.5GHz,-180,179deg,-20.9718969795613
272.5GHz,-180,180deg,-20.0886502443838
272.5GHz,-179,0deg,0.0300703875985674
272.5GHz,-179,1deg,0.191323315548241
