Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.26795653434835
272.5GHz,-180,1deg,4.18400684516201
272.5GHz,-180,2deg,3.92705976046515
272.5GHz,-180,3deg,3.50545788030737
272.5GHz,-180,4deg,2.93868049766931
272.5GHz,-180,5deg,2.24918331125006
272.5GHz,-180,6deg,1.44909483204313
272.5GHz,-180,7deg,0.527951170594407
272.5GHz,-180,8deg,-0.551950037273027
272.5GHz,-180,9deg,-1.85240630919205
272.5GHz,-180,10deg,-3.45531277848722
272.5GHz,-180,11deg,-5.46668051426005
272.5GHz,-180,12deg,-8.0400078876525
272.5GHz,-180,13deg,-11.4518663417131
272.5GHz,-180,14deg,-16.3706754956522
272.5GHz,-180,15deg,-24.9573636822359
272.5GHz,-180,16deg,-24.858229630747
272.5GHz,-180,17deg,-17.9356644404219
272.5GHz,-180,18deg,-14.4880167594961
272.5GHz,-180,19deg,-12.5468741102852
272.5GHz,-180,20deg,-11.534722483606
272.5GHz,-180,21deg,-11.2299696273953
272.5GHz,-180,22deg,-11.5064361496828
272.5GHz,-180,23deg,-12.2336593384729
272.5GHz,-180,24deg,-13.2015495148559
272.5GHz,-180,25deg,-14.0795815581452
272.5GHz,-180,26deg,-14.5579607860975
272.5GHz,-180,27deg,-14.6551737309482
272.5GHz,-180,28deg,-14.7133602177691
272.5GHz,-180,29deg,-15.094447576318
272.5GHz,-180,30deg,-16.0505516735493
272.5GHz,-180,31deg,-17.755480824085
272.5GHz,-180,32deg,-20.2398733532831
272.5GHz,-180,33deg,-22.6562226588856
272.5GHz,-180,34deg,-22.5129859291939
272.5GHz,-180,35deg,-20.451768331623
272.5GHz,-180,36deg,-18.7242085481249
272.5GHz,-180,37deg,-17.7817663469613
272.5GHz,-180,38deg,-17.5091624056579
272.5GHz,-180,39deg,-17.7052425902958
272.5GHz,-180,40deg,-18.1406773044047
272.5GHz,-180,41deg,-18.5987630707613
272.5GHz,-180,42deg,-18.955339339574
272.5GHz,-180,43deg,-19.2066075689933
272.5GHz,-180,44deg,-19.394761718782
272.5GHz,-180,45deg,-19.5427164272134
272.5GHz,-180,46deg,-19.6810292613912
272.5GHz,-180,47deg,-19.9049431939302
272.5GHz,-180,48deg,-20.3724702198495
272.5GHz,-180,49deg,-21.2467330600097
272.5GHz,-180,50deg,-22.5987682904512
272.5GHz,-180,51deg,-24.1016422548134
272.5GHz,-180,52deg,-24.4088382952982
272.5GHz,-180,53deg,-22.566571141265
272.5GHz,-180,54deg,-19.9464157248535
272.5GHz,-180,55deg,-17.5932887685919
272.5GHz,-180,56deg,-15.7052564310776
272.5GHz,-180,57deg,-14.2559505388227
272.5GHz,-180,58deg,-13.1987825669546
272.5GHz,-180,59deg,-12.5012172697504
272.5GHz,-180,60deg,-12.1446948304044
272.5GHz,-180,61deg,-12.1202410788196
272.5GHz,-180,62deg,-12.425180275679
272.5GHz,-180,63deg,-13.0611070417547
272.5GHz,-180,64deg,-14.0318459599014
272.5GHz,-180,65deg,-15.3385571042221
272.5GHz,-180,66deg,-16.9647282271565
272.5GHz,-180,67deg,-18.8325133318341
272.5GHz,-180,68deg,-20.7001501678984
272.5GHz,-180,69deg,-22.0593267620727
272.5GHz,-180,70deg,-22.4254200334705
272.5GHz,-180,71deg,-21.9542263198751
272.5GHz,-180,72deg,-21.1911943440849
272.5GHz,-180,73deg,-20.4916252689762
272.5GHz,-180,74deg,-19.9789994760109
272.5GHz,-180,75deg,-19.6720083051885
272.5GHz,-180,76deg,-19.5555634360717
272.5GHz,-180,77deg,-19.6058745573251
272.5GHz,-180,78deg,-19.7966404794992
272.5GHz,-180,79deg,-20.0985274308167
272.5GHz,-180,80deg,-20.4766559557479
272.5GHz,-180,81deg,-20.8885849021906
272.5GHz,-180,82deg,-21.285167975022
272.5GHz,-180,83deg,-21.6165961369605
272.5GHz,-180,84deg,-21.8437590873469
272.5GHz,-180,85deg,-21.9502135312035
272.5GHz,-180,86deg,-21.9468844419674
272.5GHz,-180,87deg,-21.8657879610231
272.5GHz,-180,88deg,-21.7473848109224
272.5GHz,-180,89deg,-21.6292774430938
272.5GHz,-180,90deg,-21.5401820969999
272.5GHz,-180,91deg,-21.4985354595677
272.5GHz,-180,92deg,-21.5134658209378
272.5GHz,-180,93deg,-21.5863699286356
272.5GHz,-180,94deg,-21.7123109966286
272.5GHz,-180,95deg,-21.8811687519157
272.5GHz,-180,96deg,-22.0788796088937
272.5GHz,-180,97deg,-22.2892740068649
272.5GHz,-180,98deg,-22.4969087015385
272.5GHz,-180,99deg,-22.6908049433033
272.5GHz,-180,100deg,-22.8682308687307
272.5GHz,-180,101deg,-23.0371040036842
272.5GHz,-180,102deg,-23.2158557521722
272.5GHz,-180,103deg,-23.430681594272
272.5GHz,-180,104deg,-23.7111223781355
272.5GHz,-180,105deg,-24.0850049042681
272.5GHz,-180,106deg,-24.5728861934689
272.5GHz,-180,107deg,-25.1809420858685
272.5GHz,-180,108deg,-25.8906438945712
272.5GHz,-180,109deg,-26.6455515357977
272.5GHz,-180,110deg,-27.3443435834263
272.5GHz,-180,111deg,-27.864469770488
272.5GHz,-180,112deg,-28.132748334003
272.5GHz,-180,113deg,-28.1922671484173
272.5GHz,-180,114deg,-28.1848917709649
272.5GHz,-180,115deg,-28.273740059283
272.5GHz,-180,116deg,-28.590811450139
272.5GHz,-180,117deg,-29.2300499685847
272.5GHz,-180,118deg,-30.2595584978515
272.5GHz,-180,119deg,-31.7321901614306
272.5GHz,-180,120deg,-33.6843553450384
272.5GHz,-180,121deg,-36.1105525649095
272.5GHz,-180,122deg,-38.8919783543627
272.5GHz,-180,123deg,-41.6863285556331
272.5GHz,-180,124deg,-43.8756177841834
272.5GHz,-180,125deg,-44.3909316085961
272.5GHz,-180,126deg,-42.2867754623701
272.5GHz,-180,127deg,-38.9311703470243
272.5GHz,-180,128deg,-35.8597640220559
272.5GHz,-180,129deg,-33.516656517567
272.5GHz,-180,130deg,-31.967060225865
272.5GHz,-180,131deg,-31.229950344095
272.5GHz,-180,132deg,-31.3569984180988
272.5GHz,-180,133deg,-32.4398770655421
272.5GHz,-180,134deg,-34.4910727834981
272.5GHz,-180,135deg,-36.6584469498093
272.5GHz,-180,136deg,-36.4506627058022
272.5GHz,-180,137deg,-34.6457177402697
272.5GHz,-180,138deg,-33.5872548069661
272.5GHz,-180,139deg,-33.7366249301582
272.5GHz,-180,140deg,-34.5772995808465
272.5GHz,-180,141deg,-34.4778867365674
272.5GHz,-180,142deg,-32.8272679107904
272.5GHz,-180,143deg,-31.2656797136433
272.5GHz,-180,144deg,-30.6468152246062
272.5GHz,-180,145deg,-30.8178121575952
272.5GHz,-180,146deg,-30.827794174832
272.5GHz,-180,147deg,-29.7256610274033
272.5GHz,-180,148deg,-28.2017082982787
272.5GHz,-180,149deg,-27.2966385779176
272.5GHz,-180,150deg,-27.4025770814441
272.5GHz,-180,151deg,-28.5817821802897
272.5GHz,-180,152deg,-30.6925863547142
272.5GHz,-180,153deg,-33.2581927061273
272.5GHz,-180,154deg,-35.77301076769
272.5GHz,-180,155deg,-38.0144553844782
272.5GHz,-180,156deg,-36.1285815986661
272.5GHz,-180,157deg,-31.3137187380033
272.5GHz,-180,158deg,-27.8449931606361
272.5GHz,-180,159deg,-25.9589072996909
272.5GHz,-180,160deg,-25.4440331067095
272.5GHz,-180,161deg,-26.2185353054211
272.5GHz,-180,162deg,-28.3699173630881
272.5GHz,-180,163deg,-32.2762940797495
272.5GHz,-180,164deg,-38.7742037773796
272.5GHz,-180,165deg,-40.3969322157209
272.5GHz,-180,166deg,-34.9716502542115
272.5GHz,-180,167deg,-31.8256117683275
272.5GHz,-180,168deg,-29.8949663789904
272.5GHz,-180,169deg,-28.1836504118319
272.5GHz,-180,170deg,-26.0749866412702
272.5GHz,-180,171deg,-23.7575499800999
272.5GHz,-180,172deg,-21.7396697568671
272.5GHz,-180,173deg,-20.2578983617457
272.5GHz,-180,174deg,-19.286406824442
272.5GHz,-180,175deg,-18.676986114215
272.5GHz,-180,176deg,-18.2579936563719
272.5GHz,-180,177deg,-17.8945730657212
272.5GHz,-180,178deg,-17.5000599323262
272.5GHz,-180,179deg,-17.0405940894822
272.5GHz,-180,180deg,-16.5769261175637
272.5GHz,-179,0deg,4.26795653434835
272.5GHz,-179,1deg,4.1639677955062
272.5GHz,-179,2deg,3.88654107997447
272.5GHz,-179,3deg,3.44379930304741
272.5GHz,-179,4deg,2.85484617346729
272.5GHz,-179,5deg,2.14154136151717
272.5GHz,-179,6deg,1.31538785222226
272.5GHz,-179,7deg,0.365790009651412
272.5GHz,-179,8deg,-0.74394441004627
272.5GHz,-179,9deg,-2.07304671717469
272.5GHz,-179,10deg,-3.69926773977803
272.5GHz,-179,11deg,-5.72315763665947
272.5GHz,-179,12deg,-8.29181250946485
272.5GHz,-179,13deg,-11.6744276554854
272.5GHz,-179,14deg,-16.5245267734696
272.5GHz,-179,15deg,-24.8621334047548
272.5GHz,-179,16deg,-24.8251454878401
272.5GHz,-179,17deg,-17.9977865731626
272.5GHz,-179,18deg,-14.551865714136
272.5GHz,-179,19deg,-12.6236298232512
272.5GHz,-179,20deg,-11.6326213922533
272.5GHz,-179,21deg,-11.3406620203988
272.5GHz,-179,22deg,-11.5950938865909
272.5GHz,-179,23deg,-12.2292032877831
272.5GHz,-179,24deg,-13.0059548650379
272.5GHz,-179,25deg,-13.638449602137
272.5GHz,-179,26deg,-13.9578804748374
272.5GHz,-179,27deg,-14.0717454631746
272.5GHz,-179,28deg,-14.26059220656
272.5GHz,-179,29deg,-14.7875127967874
272.5GHz,-179,30deg,-15.8459049342057
272.5GHz,-179,31deg,-17.5956242111323
272.5GHz,-179,32deg,-20.1801794257706
272.5GHz,-179,33deg,-23.4727223505401
272.5GHz,-179,34deg,-25.6187396963433
272.5GHz,-179,35deg,-24.3194360714101
272.5GHz,-179,36deg,-22.1927659673964
272.5GHz,-179,37deg,-20.7183916170781
272.5GHz,-179,38deg,-19.8970529684632
272.5GHz,-179,39deg,-19.5608941796689
272.5GHz,-179,40deg,-19.6017786191311
272.5GHz,-179,41deg,-19.9853817056373
272.5GHz,-179,42deg,-20.7107220672804
272.5GHz,-179,43deg,-21.7202689127019
272.5GHz,-179,44deg,-22.7602224188898
272.5GHz,-179,45deg,-23.3486427555389
272.5GHz,-179,46deg,-23.2417976506006
272.5GHz,-179,47deg,-22.84784951229
272.5GHz,-179,48deg,-22.7396735060411
272.5GHz,-179,49deg,-23.2541568319543
272.5GHz,-179,50deg,-24.4637446788854
272.5GHz,-179,51deg,-25.8005278749037
272.5GHz,-179,52deg,-25.324251410857
272.5GHz,-179,53deg,-22.6492124692193
272.5GHz,-179,54deg,-19.7415825689549
272.5GHz,-179,55deg,-17.3732631232757
272.5GHz,-179,56deg,-15.5807857754984
272.5GHz,-179,57deg,-14.2903392027217
272.5GHz,-179,58deg,-13.4417585197746
272.5GHz,-179,59deg,-12.9998499543335
272.5GHz,-179,60deg,-12.9498415904144
272.5GHz,-179,61deg,-13.293297892077
272.5GHz,-179,62deg,-14.0465450242565
272.5GHz,-179,63deg,-15.2405096620024
272.5GHz,-179,64deg,-16.9164643286509
272.5GHz,-179,65deg,-19.0920990190225
272.5GHz,-179,66deg,-21.5862567901021
272.5GHz,-179,67deg,-23.4756407851293
272.5GHz,-179,68deg,-23.3559553107136
272.5GHz,-179,69deg,-21.8491073768878
272.5GHz,-179,70deg,-20.305133235876
272.5GHz,-179,71deg,-19.1464691164961
272.5GHz,-179,72deg,-18.3838640718828
272.5GHz,-179,73deg,-17.9520537418523
272.5GHz,-179,74deg,-17.7869253487766
272.5GHz,-179,75deg,-17.8371677828152
272.5GHz,-179,76deg,-18.06305927187
272.5GHz,-179,77deg,-18.4331443719266
272.5GHz,-179,78deg,-18.9206620512077
272.5GHz,-179,79deg,-19.4998969891349
272.5GHz,-179,80deg,-20.1425393703955
272.5GHz,-179,81deg,-20.8145658225104
272.5GHz,-179,82deg,-21.4749125328477
272.5GHz,-179,83deg,-22.0779420054128
272.5GHz,-179,84deg,-22.5812386597603
272.5GHz,-179,85deg,-22.9571767056851
272.5GHz,-179,86deg,-23.2022046479802
272.5GHz,-179,87deg,-23.3372237331762
272.5GHz,-179,88deg,-23.3985881705661
272.5GHz,-179,89deg,-23.4258803163519
272.5GHz,-179,90deg,-23.4527681679052
272.5GHz,-179,91deg,-23.5028972696419
272.5GHz,-179,92deg,-23.5894438349603
272.5GHz,-179,93deg,-23.7163483487272
272.5GHz,-179,94deg,-23.8800303347222
272.5GHz,-179,95deg,-24.0712705311031
272.5GHz,-179,96deg,-24.2774814153583
272.5GHz,-179,97deg,-24.4856982107012
