Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.00073509790295
272.5GHz,-180,1deg,3.97046793097945
272.5GHz,-180,2deg,3.60883140626427
272.5GHz,-180,3deg,2.90498140394449
272.5GHz,-180,4deg,1.86077540502735
272.5GHz,-180,5deg,0.48619776148636
272.5GHz,-180,6deg,-1.20456344149898
272.5GHz,-180,7deg,-3.18220979908679
272.5GHz,-180,8deg,-5.33341290968172
272.5GHz,-180,9deg,-7.25918476043928
272.5GHz,-180,10deg,-8.15788413499008
272.5GHz,-180,11deg,-7.70863156347256
272.5GHz,-180,12deg,-6.68877427742268
272.5GHz,-180,13deg,-5.86582800337902
272.5GHz,-180,14deg,-5.57954904286568
272.5GHz,-180,15deg,-5.97628105738792
272.5GHz,-180,16deg,-7.16361912892517
272.5GHz,-180,17deg,-9.25689830393275
272.5GHz,-180,18deg,-12.2673088403011
272.5GHz,-180,19deg,-15.161539345236
272.5GHz,-180,20deg,-14.989478124331
272.5GHz,-180,21deg,-12.9019798782379
272.5GHz,-180,22deg,-11.2157207453403
272.5GHz,-180,23deg,-10.1994081011304
272.5GHz,-180,24deg,-9.69663113414881
272.5GHz,-180,25deg,-9.56929110733733
272.5GHz,-180,26deg,-9.73751934162047
272.5GHz,-180,27deg,-10.1840684323532
272.5GHz,-180,28deg,-10.9698069553246
272.5GHz,-180,29deg,-12.2469587725316
272.5GHz,-180,30deg,-14.2600488319447
272.5GHz,-180,31deg,-17.3121099398574
272.5GHz,-180,32deg,-21.2075924680443
272.5GHz,-180,33deg,-22.459067233676
272.5GHz,-180,34deg,-20.3205364478585
272.5GHz,-180,35deg,-18.9741703740989
272.5GHz,-180,36deg,-19.1422324774259
272.5GHz,-180,37deg,-20.6554864666788
272.5GHz,-180,38deg,-22.4302353660039
272.5GHz,-180,39deg,-21.4290649480015
272.5GHz,-180,40deg,-18.4622857368581
272.5GHz,-180,41deg,-15.9655446224291
272.5GHz,-180,42deg,-14.3011329131025
272.5GHz,-180,43deg,-13.3597588499472
272.5GHz,-180,44deg,-13.0310997464004
272.5GHz,-180,45deg,-13.2043209313789
272.5GHz,-180,46deg,-13.6727966212602
272.5GHz,-180,47deg,-14.0257076093888
272.5GHz,-180,48deg,-13.791606600598
272.5GHz,-180,49deg,-12.9494349241916
272.5GHz,-180,50deg,-11.9326144523294
272.5GHz,-180,51deg,-11.1102761649575
272.5GHz,-180,52deg,-10.6245174090131
272.5GHz,-180,53deg,-10.4780523100623
272.5GHz,-180,54deg,-10.6081787682524
272.5GHz,-180,55deg,-10.9189788954088
272.5GHz,-180,56deg,-11.2977249969881
272.5GHz,-180,57deg,-11.6332596560281
272.5GHz,-180,58deg,-11.8415254195493
272.5GHz,-180,59deg,-11.8894385101315
272.5GHz,-180,60deg,-11.8004375838008
272.5GHz,-180,61deg,-11.6354588419448
272.5GHz,-180,62deg,-11.4623581257578
272.5GHz,-180,63deg,-11.3313490884868
272.5GHz,-180,64deg,-11.2633468723638
272.5GHz,-180,65deg,-11.249188868654
272.5GHz,-180,66deg,-11.2568928852684
272.5GHz,-180,67deg,-11.2458837872086
272.5GHz,-180,68deg,-11.1853169770905
272.5GHz,-180,69deg,-11.0684895026654
272.5GHz,-180,70deg,-10.9147689518036
272.5GHz,-180,71deg,-10.7590915080185
272.5GHz,-180,72deg,-10.6378090389758
272.5GHz,-180,73deg,-10.5789574876413
272.5GHz,-180,74deg,-10.5987568632905
272.5GHz,-180,75deg,-10.7021157845753
272.5GHz,-180,76deg,-10.8845742185636
272.5GHz,-180,77deg,-11.1342584954014
272.5GHz,-180,78deg,-11.4334662757571
272.5GHz,-180,79deg,-11.7601031117922
272.5GHz,-180,80deg,-12.0894494214862
272.5GHz,-180,81deg,-12.3966933281628
272.5GHz,-180,82deg,-12.6602732197801
272.5GHz,-180,83deg,-12.8653968838973
272.5GHz,-180,84deg,-13.0065356807423
272.5GHz,-180,85deg,-13.0878026366715
272.5GHz,-180,86deg,-13.1210411346441
272.5GHz,-180,87deg,-13.1225276670414
272.5GHz,-180,88deg,-13.1096143671686
272.5GHz,-180,89deg,-13.0982607288394
272.5GHz,-180,90deg,-13.101724499206
272.5GHz,-180,91deg,-13.1301916110411
272.5GHz,-180,92deg,-13.1909580454309
272.5GHz,-180,93deg,-13.2888203711133
272.5GHz,-180,94deg,-13.4264435200003
272.5GHz,-180,95deg,-13.6045757919907
272.5GHz,-180,96deg,-13.8220539855111
272.5GHz,-180,97deg,-14.0755988380572
272.5GHz,-180,98deg,-14.3594665272271
272.5GHz,-180,99deg,-14.6651192172538
272.5GHz,-180,100deg,-14.9812136544009
272.5GHz,-180,101deg,-15.2943402707499
272.5GHz,-180,102deg,-15.590946853239
272.5GHz,-180,103deg,-15.8605524946741
272.5GHz,-180,104deg,-16.0996183107751
272.5GHz,-180,105deg,-16.3146291206511
272.5GHz,-180,106deg,-16.5227844054128
272.5GHz,-180,107deg,-16.7495907275538
272.5GHz,-180,108deg,-17.023953458483
272.5GHz,-180,109deg,-17.3719559454823
272.5GHz,-180,110deg,-17.810043535952
272.5GHz,-180,111deg,-18.3376103640056
272.5GHz,-180,112deg,-18.9294717372439
272.5GHz,-180,113deg,-19.5319861433387
272.5GHz,-180,114deg,-20.0722928279866
272.5GHz,-180,115deg,-20.4895585668794
272.5GHz,-180,116deg,-20.7760391997868
272.5GHz,-180,117deg,-20.9909700292853
272.5GHz,-180,118deg,-21.23080075554
272.5GHz,-180,119deg,-21.584924035386
272.5GHz,-180,120deg,-22.1079314789285
272.5GHz,-180,121deg,-22.8121251006295
272.5GHz,-180,122deg,-23.6744124089285
272.5GHz,-180,123deg,-24.6588576362449
272.5GHz,-180,124deg,-25.7549849982451
272.5GHz,-180,125deg,-27.0058715332363
272.5GHz,-180,126deg,-28.4590680911857
272.5GHz,-180,127deg,-29.9115843848133
272.5GHz,-180,128deg,-30.4400708564428
272.5GHz,-180,129deg,-29.2265136910339
272.5GHz,-180,130deg,-27.241667983153
272.5GHz,-180,131deg,-25.5993266348386
272.5GHz,-180,132deg,-24.7032666637495
272.5GHz,-180,133deg,-24.6996892976075
272.5GHz,-180,134deg,-25.7200232326796
272.5GHz,-180,135deg,-27.8586886821056
272.5GHz,-180,136deg,-30.3480105865197
272.5GHz,-180,137deg,-30.0327364566071
272.5GHz,-180,138deg,-27.7379826036386
272.5GHz,-180,139deg,-26.3839308512279
272.5GHz,-180,140deg,-26.5274628045576
272.5GHz,-180,141deg,-28.1532156107313
272.5GHz,-180,142deg,-30.3711160346827
272.5GHz,-180,143deg,-30.0413927705297
272.5GHz,-180,144deg,-27.9445609872667
272.5GHz,-180,145deg,-26.8102264829254
272.5GHz,-180,146deg,-26.8502840358988
272.5GHz,-180,147deg,-27.0960224359876
272.5GHz,-180,148deg,-26.3004579744772
272.5GHz,-180,149deg,-25.0334544275846
272.5GHz,-180,150deg,-24.5479978974176
272.5GHz,-180,151deg,-25.3721144544378
272.5GHz,-180,152deg,-27.5408919357004
272.5GHz,-180,153deg,-30.0562335578312
272.5GHz,-180,154deg,-30.7515044704894
272.5GHz,-180,155deg,-30.8070032875156
272.5GHz,-180,156deg,-31.3452326501704
272.5GHz,-180,157deg,-29.2659211501592
272.5GHz,-180,158deg,-25.6415903407956
272.5GHz,-180,159deg,-23.4079890922259
272.5GHz,-180,160deg,-23.0379915124473
272.5GHz,-180,161deg,-24.828656990722
272.5GHz,-180,162deg,-30.0247515249256
272.5GHz,-180,163deg,-35.9878833321569
272.5GHz,-180,164deg,-27.820744747854
272.5GHz,-180,165deg,-24.1613689664653
272.5GHz,-180,166deg,-22.7697570609972
272.5GHz,-180,167deg,-22.3924692861958
272.5GHz,-180,168deg,-22.3897754813939
272.5GHz,-180,169deg,-22.7675866860453
272.5GHz,-180,170deg,-23.9797756449957
272.5GHz,-180,171deg,-26.0360884500197
272.5GHz,-180,172deg,-26.3004637646409
272.5GHz,-180,173deg,-23.4196560191658
272.5GHz,-180,174deg,-20.818700030487
272.5GHz,-180,175deg,-19.3340092412594
272.5GHz,-180,176deg,-18.7034912944573
272.5GHz,-180,177deg,-18.5566671246396
272.5GHz,-180,178deg,-18.5190283905119
272.5GHz,-180,179deg,-18.2545024127512
272.5GHz,-180,180deg,-17.6326232283872
272.5GHz,-179,0deg,4.00073509790295
272.5GHz,-179,1deg,3.94445258378538
272.5GHz,-179,2deg,3.55738739185834
272.5GHz,-179,3deg,2.82993419817319
272.5GHz,-179,4deg,1.76546408845629
272.5GHz,-179,5deg,0.37604837294321
272.5GHz,-179,6deg,-1.32123140868006
272.5GHz,-179,7deg,-3.293331183527
272.5GHz,-179,8deg,-5.4238618553276
272.5GHz,-179,9deg,-7.32245074659145
272.5GHz,-179,10deg,-8.2267278144086
272.5GHz,-179,11deg,-7.83152949879837
272.5GHz,-179,12deg,-6.86765990538606
272.5GHz,-179,13deg,-6.0778918954351
272.5GHz,-179,14deg,-5.80019842037128
272.5GHz,-179,15deg,-6.17873368545114
272.5GHz,-179,16deg,-7.31179126041705
272.5GHz,-179,17deg,-9.29651599637375
272.5GHz,-179,18deg,-12.1458805948607
272.5GHz,-179,19deg,-15.1191289006828
272.5GHz,-179,20deg,-15.6712351930889
272.5GHz,-179,21deg,-13.9299925219256
272.5GHz,-179,22deg,-12.2282570025885
272.5GHz,-179,23deg,-11.0812105725255
272.5GHz,-179,24deg,-10.3959015036414
272.5GHz,-179,25deg,-10.0698665647274
272.5GHz,-179,26deg,-10.0632229741035
272.5GHz,-179,27deg,-10.3903852872624
272.5GHz,-179,28deg,-11.1147278907377
272.5GHz,-179,29deg,-12.3490973027936
272.5GHz,-179,30deg,-14.2418986964031
272.5GHz,-179,31deg,-16.8658968654866
272.5GHz,-179,32deg,-19.6055853861463
272.5GHz,-179,33deg,-20.3379015212767
272.5GHz,-179,34deg,-19.2063459161704
272.5GHz,-179,35deg,-18.4725881193782
272.5GHz,-179,36deg,-18.8869305924604
272.5GHz,-179,37deg,-20.4623418653734
272.5GHz,-179,38deg,-22.3091353026808
272.5GHz,-179,39deg,-21.7216783954228
272.5GHz,-179,40deg,-19.126699147903
272.5GHz,-179,41deg,-16.8921827412173
272.5GHz,-179,42deg,-15.4844861685771
272.5GHz,-179,43deg,-14.8002075901374
272.5GHz,-179,44deg,-14.6877256737123
272.5GHz,-179,45deg,-14.9681798442255
272.5GHz,-179,46deg,-15.3711795402331
272.5GHz,-179,47deg,-15.5414476915627
272.5GHz,-179,48deg,-15.2718072459112
272.5GHz,-179,49deg,-14.7192498401658
272.5GHz,-179,50deg,-14.2068858937249
272.5GHz,-179,51deg,-13.9508455473609
272.5GHz,-179,52deg,-14.0061403665129
272.5GHz,-179,53deg,-14.2984910541149
272.5GHz,-179,54deg,-14.6534905226959
272.5GHz,-179,55deg,-14.8603439546354
272.5GHz,-179,56deg,-14.8018543246257
272.5GHz,-179,57deg,-14.5358318311357
272.5GHz,-179,58deg,-14.2167324831982
272.5GHz,-179,59deg,-13.9752751306991
272.5GHz,-179,60deg,-13.8769310032099
272.5GHz,-179,61deg,-13.9359223467401
272.5GHz,-179,62deg,-14.1357624591531
272.5GHz,-179,63deg,-14.4385858777806
272.5GHz,-179,64deg,-14.7839697272504
272.5GHz,-179,65deg,-15.0866478529341
272.5GHz,-179,66deg,-15.2492640084811
272.5GHz,-179,67deg,-15.2006958837585
272.5GHz,-179,68deg,-14.9384342136936
272.5GHz,-179,69deg,-14.5309526187802
272.5GHz,-179,70deg,-14.0762930295752
272.5GHz,-179,71deg,-13.6594857155578
272.5GHz,-179,72deg,-13.335437967292
272.5GHz,-179,73deg,-13.1310676846797
272.5GHz,-179,74deg,-13.0532982557064
272.5GHz,-179,75deg,-13.0960689105189
272.5GHz,-179,76deg,-13.2448461618507
272.5GHz,-179,77deg,-13.4791119528329
272.5GHz,-179,78deg,-13.7737084160645
272.5GHz,-179,79deg,-14.0999164685773
272.5GHz,-179,80deg,-14.4270788608627
272.5GHz,-179,81deg,-14.725358353441
272.5GHz,-179,82deg,-14.969634128504
272.5GHz,-179,83deg,-15.1436059225345
272.5GHz,-179,84deg,-15.2424604969715
272.5GHz,-179,85deg,-15.2727567997592
272.5GHz,-179,86deg,-15.249552145833
272.5GHz,-179,87deg,-15.192159241068
272.5GHz,-179,88deg,-15.1202323436702
272.5GHz,-179,89deg,-15.0511838097121
272.5GHz,-179,90deg,-14.9990370458821
272.5GHz,-179,91deg,-14.9743080762608
272.5GHz,-179,92deg,-14.9844160438963
272.5GHz,-179,93deg,-15.0342432691965
272.5GHz,-179,94deg,-15.126620213361
272.5GHz,-179,95deg,-15.2626262762401
272.5GHz,-179,96deg,-15.4416685014911
272.5GHz,-179,97deg,-15.6613475236909
272.5GHz,-179,98deg,-15.9171687416157
272.5GHz,-179,99deg,-16.20222885964
272.5GHz,-179,100deg,-16.5071137456556
272.5GHz,-179,101deg,-16.8203601014672
272.5GHz,-179,102deg,-17.129873303046
272.5GHz,-179,103deg,-17.4255018574215
272.5GHz,-179,104deg,-17.7024293168387
272.5GHz,-179,105deg,-17.9643131503607
272.5GHz,-179,106deg,-18.2247069217174
272.5GHz,-179,107deg,-18.5057367902245
272.5GHz,-179,108deg,-18.8340354021061
272.5GHz,-179,109deg,-19.2346620324008
272.5GHz,-179,110deg,-19.7235604936106
272.5GHz,-179,111deg,-20.2985221359137
272.5GHz,-179,112deg,-20.9292856315078
272.5GHz,-179,113deg,-21.5518442361797
272.5GHz,-179,114deg,-22.0804101793482
272.5GHz,-179,115deg,-22.4497208140135
272.5GHz,-179,116deg,-22.6682526319742
272.5GHz,-179,117deg,-22.8299393392142
272.5GHz,-179,118deg,-23.0713880920001
272.5GHz,-179,119deg,-23.5222878455905
272.5GHz,-179,120deg,-24.2829756888508
272.5GHz,-179,121deg,-25.4201598094915
272.5GHz,-179,122deg,-26.95423146301
272.5GHz,-179,123deg,-28.7978070450384
272.5GHz,-179,124deg,-30.581591089177
272.5GHz,-179,125deg,-31.4976099200357
272.5GHz,-179,126deg,-30.9581590670778
272.5GHz,-179,127deg,-29.4246459918731
272.5GHz,-179,128deg,-27.604415336584
272.5GHz,-179,129deg,-25.8869103863825
272.5GHz,-179,130deg,-24.4801408381793
272.5GHz,-179,131deg,-23.5275406419115
272.5GHz,-179,132deg,-23.1478287959116
272.5GHz,-179,133deg,-23.4576362028963
272.5GHz,-179,134deg,-24.5809678975326
272.5GHz,-179,135deg,-26.5744286797899
272.5GHz,-179,136deg,-28.8947328535673
272.5GHz,-179,137deg,-29.458376379386
272.5GHz,-179,138deg,-28.0800862737393
272.5GHz,-179,139deg,-27.0880242809249
272.5GHz,-179,140deg,-27.3628036582984
272.5GHz,-179,141deg,-28.9018921598601
272.5GHz,-179,142deg,-30.4585162069127
272.5GHz,-179,143deg,-29.4676557656061
272.5GHz,-179,144deg,-27.4448057510934
272.5GHz,-179,145deg,-26.3799972272999
272.5GHz,-179,146deg,-26.3694324830476
272.5GHz,-179,147deg,-26.6771310908345
