Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.60031076793379
272.5GHz,-180,1deg,3.3281780749946
272.5GHz,-180,2deg,2.86665603748273
272.5GHz,-180,3deg,2.23578590846511
272.5GHz,-180,4deg,1.42282678281282
272.5GHz,-180,5deg,0.380116487583661
272.5GHz,-180,6deg,-0.966531832587842
272.5GHz,-180,7deg,-2.69414139059324
272.5GHz,-180,8deg,-4.82200715787004
272.5GHz,-180,9deg,-7.15130632375324
272.5GHz,-180,10deg,-9.01205739693379
272.5GHz,-180,11deg,-9.63138585860448
272.5GHz,-180,12deg,-9.25624164021302
272.5GHz,-180,13deg,-8.62235430868186
272.5GHz,-180,14deg,-8.11502094781211
272.5GHz,-180,15deg,-7.92140111753174
272.5GHz,-180,16deg,-8.20582451091876
272.5GHz,-180,17deg,-9.12073386488863
272.5GHz,-180,18deg,-10.7920228075957
272.5GHz,-180,19deg,-13.314003706382
272.5GHz,-180,20deg,-16.6898674929197
272.5GHz,-180,21deg,-20.4337830800447
272.5GHz,-180,22deg,-22.6030901024393
272.5GHz,-180,23deg,-22.0581403378914
272.5GHz,-180,24deg,-20.4961175537075
272.5GHz,-180,25deg,-18.6258124878298
272.5GHz,-180,26deg,-16.5961708053282
272.5GHz,-180,27deg,-14.8111722954877
272.5GHz,-180,28deg,-13.7224036836059
272.5GHz,-180,29deg,-13.7005650980798
272.5GHz,-180,30deg,-15.2064433928489
272.5GHz,-180,31deg,-19.1870945849535
272.5GHz,-180,32deg,-23.2879672518166
272.5GHz,-180,33deg,-16.4414496968517
272.5GHz,-180,34deg,-11.7399267528489
272.5GHz,-180,35deg,-9.12962204705853
272.5GHz,-180,36deg,-7.80303575471146
272.5GHz,-180,37deg,-7.3968533237862
272.5GHz,-180,38deg,-7.69812768768273
272.5GHz,-180,39deg,-8.49232371523329
272.5GHz,-180,40deg,-9.41031552582377
272.5GHz,-180,41deg,-9.8678045537802
272.5GHz,-180,42deg,-9.51168619287434
272.5GHz,-180,43deg,-8.68822713113246
272.5GHz,-180,44deg,-7.9477117941418
272.5GHz,-180,45deg,-7.59353261989723
272.5GHz,-180,46deg,-7.72098380638731
272.5GHz,-180,47deg,-8.30777156855483
272.5GHz,-180,48deg,-9.21168448531886
272.5GHz,-180,49deg,-10.1072088113231
272.5GHz,-180,50deg,-10.5434760945474
272.5GHz,-180,51deg,-10.3396840496441
272.5GHz,-180,52deg,-9.79162309585123
272.5GHz,-180,53deg,-9.283165828262
272.5GHz,-180,54deg,-9.01685994721205
272.5GHz,-180,55deg,-9.04669573138895
272.5GHz,-180,56deg,-9.35428941011675
272.5GHz,-180,57deg,-9.88655887190966
272.5GHz,-180,58deg,-10.5679121700471
272.5GHz,-180,59deg,-11.306556832581
272.5GHz,-180,60deg,-12.0091416234674
272.5GHz,-180,61deg,-12.6058541857581
272.5GHz,-180,62deg,-13.0671248698637
272.5GHz,-180,63deg,-13.3890772449544
272.5GHz,-180,64deg,-13.5567136691632
272.5GHz,-180,65deg,-13.5245142130745
272.5GHz,-180,66deg,-13.2442647209576
272.5GHz,-180,67deg,-12.7203521574981
272.5GHz,-180,68deg,-12.0298597549765
272.5GHz,-180,69deg,-11.2842997328712
272.5GHz,-180,70deg,-10.5803453850099
272.5GHz,-180,71deg,-9.97878330839847
272.5GHz,-180,72deg,-9.50737650855722
272.5GHz,-180,73deg,-9.17111118364136
272.5GHz,-180,74deg,-8.9612239008132
272.5GHz,-180,75deg,-8.86128515145669
272.5GHz,-180,76deg,-8.85102010357265
272.5GHz,-180,77deg,-8.9088166048276
272.5GHz,-180,78deg,-9.0135751152224
272.5GHz,-180,79deg,-9.14621888253712
272.5GHz,-180,80deg,-9.29092279850068
272.5GHz,-180,81deg,-9.43596470011986
272.5GHz,-180,82deg,-9.57406983619602
272.5GHz,-180,83deg,-9.70219721949944
272.5GHz,-180,84deg,-9.82085032950105
272.5GHz,-180,85deg,-9.93310534384858
272.5GHz,-180,86deg,-10.0435832222351
272.5GHz,-180,87deg,-10.1575462633592
272.5GHz,-180,88deg,-10.2802140406305
272.5GHz,-180,89deg,-10.416311773481
272.5GHz,-180,90deg,-10.5698107246661
272.5GHz,-180,91deg,-10.7437979132356
272.5GHz,-180,92deg,-10.9404124939502
272.5GHz,-180,93deg,-11.1607984275617
272.5GHz,-180,94deg,-11.4050411966008
272.5GHz,-180,95deg,-11.6720784886668
272.5GHz,-180,96deg,-11.9596021668373
272.5GHz,-180,97deg,-12.2640029523093
272.5GHz,-180,98deg,-12.580447713537
272.5GHz,-180,99deg,-12.903210328469
272.5GHz,-180,100deg,-13.2263750147699
272.5GHz,-180,101deg,-13.5449603627579
272.5GHz,-180,102deg,-13.8563516837717
272.5GHz,-180,103deg,-14.1617121743659
272.5GHz,-180,104deg,-14.4668787786783
272.5GHz,-180,105deg,-14.7822662048572
272.5GHz,-180,106deg,-15.1215319355065
272.5GHz,-180,107deg,-15.499063301499
272.5GHz,-180,108deg,-15.9265467874829
272.5GHz,-180,109deg,-16.4089294317755
272.5GHz,-180,110deg,-16.9402018442085
272.5GHz,-180,111deg,-17.5000260803217
272.5GHz,-180,112deg,-18.0535234486746
272.5GHz,-180,113deg,-18.5576397669014
272.5GHz,-180,114deg,-18.9755417485976
272.5GHz,-180,115deg,-19.2933829114826
272.5GHz,-180,116deg,-19.5275993961736
272.5GHz,-180,117deg,-19.7167727413686
272.5GHz,-180,118deg,-19.9062770681968
272.5GHz,-180,119deg,-20.1390980317969
272.5GHz,-180,120deg,-20.4586349934446
272.5GHz,-180,121deg,-20.9199511587122
