Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.33343422773156
272.5GHz,-180,1deg,1.46450996794199
272.5GHz,-180,2deg,1.40019950411636
272.5GHz,-180,3deg,1.12607845173776
272.5GHz,-180,4deg,0.640890528828817
272.5GHz,-180,5deg,-0.0545517361930821
272.5GHz,-180,6deg,-0.971622810445403
272.5GHz,-180,7deg,-2.14792163314308
272.5GHz,-180,8deg,-3.65983942850609
272.5GHz,-180,9deg,-5.63895640307258
272.5GHz,-180,10deg,-8.31160879087942
272.5GHz,-180,11deg,-12.12486958831
272.5GHz,-180,12deg,-18.2582575486197
272.5GHz,-180,13deg,-29.1023670641498
272.5GHz,-180,14deg,-21.2215280665199
272.5GHz,-180,15deg,-16.8344703182779
272.5GHz,-180,16deg,-14.9690414181049
272.5GHz,-180,17deg,-14.2027627631507
272.5GHz,-180,18deg,-13.926365241854
272.5GHz,-180,19deg,-13.8063502651871
272.5GHz,-180,20deg,-13.7256923003266
272.5GHz,-180,21deg,-13.7289214223321
272.5GHz,-180,22deg,-13.9122879458975
272.5GHz,-180,23deg,-14.3531624897614
272.5GHz,-180,24deg,-15.0961112348886
272.5GHz,-180,25deg,-16.1390168397753
272.5GHz,-180,26deg,-17.367211899108
272.5GHz,-180,27deg,-18.4297963203488
272.5GHz,-180,28deg,-18.7395324169082
272.5GHz,-180,29deg,-17.922550954611
272.5GHz,-180,30deg,-16.1984124649073
272.5GHz,-180,31deg,-14.0563532714341
272.5GHz,-180,32deg,-11.9106370373417
272.5GHz,-180,33deg,-10.0166623730722
272.5GHz,-180,34deg,-8.49174681331118
272.5GHz,-180,35deg,-7.36346659064093
272.5GHz,-180,36deg,-6.60949033499834
272.5GHz,-180,37deg,-6.18068376005386
272.5GHz,-180,38deg,-6.01290841090045
272.5GHz,-180,39deg,-6.03427685580202
272.5GHz,-180,40deg,-6.17307769847036
272.5GHz,-180,41deg,-6.3696106766583
272.5GHz,-180,42deg,-6.59105892705608
272.5GHz,-180,43deg,-6.84246687408586
272.5GHz,-180,44deg,-7.1654584145565
272.5GHz,-180,45deg,-7.62441702997304
272.5GHz,-180,46deg,-8.28898116114946
272.5GHz,-180,47deg,-9.22112796958932
272.5GHz,-180,48deg,-10.4675368540263
272.5GHz,-180,49deg,-12.0508700535167
272.5GHz,-180,50deg,-13.9473748865437
272.5GHz,-180,51deg,-16.0314991324705
272.5GHz,-180,52deg,-17.9915771122492
272.5GHz,-180,53deg,-19.3772964033552
272.5GHz,-180,54deg,-20.0008730416456
272.5GHz,-180,55deg,-20.1573637585676
272.5GHz,-180,56deg,-20.2295774267941
272.5GHz,-180,57deg,-20.4154325190004
272.5GHz,-180,58deg,-20.7708100804091
272.5GHz,-180,59deg,-21.2947749269043
272.5GHz,-180,60deg,-21.9629781196067
272.5GHz,-180,61deg,-22.7084865144392
272.5GHz,-180,62deg,-23.3616252245036
272.5GHz,-180,63deg,-23.6169119861749
272.5GHz,-180,64deg,-23.2032399010875
272.5GHz,-180,65deg,-22.1864412377103
272.5GHz,-180,66deg,-20.9020963783558
272.5GHz,-180,67deg,-19.6426857363099
272.5GHz,-180,68deg,-18.5541957304177
272.5GHz,-180,69deg,-17.6848808936917
272.5GHz,-180,70deg,-17.0381443696749
272.5GHz,-180,71deg,-16.6002159057127
272.5GHz,-180,72deg,-16.3520199474666
272.5GHz,-180,73deg,-16.2738599656476
272.5GHz,-180,74deg,-16.3471093502732
272.5GHz,-180,75deg,-16.5546628188315
272.5GHz,-180,76deg,-16.8808453022748
272.5GHz,-180,77deg,-17.3110464116398
272.5GHz,-180,78deg,-17.8311836305213
272.5GHz,-180,79deg,-18.427047170898
272.5GHz,-180,80deg,-19.0835883960606
272.5GHz,-180,81deg,-19.7842646604213
272.5GHz,-180,82deg,-20.5106390472742
272.5GHz,-180,83deg,-21.2425304951214
272.5GHz,-180,84deg,-21.9590498586653
272.5GHz,-180,85deg,-22.6407197109039
272.5GHz,-180,86deg,-23.2724597956828
272.5GHz,-180,87deg,-23.8466212878708
272.5GHz,-180,88deg,-24.3648718271919
272.5GHz,-180,89deg,-24.8380154292219
272.5GHz,-180,90deg,-25.283726272458
272.5GHz,-180,91deg,-25.7230219086491
272.5GHz,-180,92deg,-26.1764697958096
272.5GHz,-180,93deg,-26.6606128720454
272.5GHz,-180,94deg,-27.1843892303058
272.5GHz,-180,95deg,-27.7448762108926
272.5GHz,-180,96deg,-28.3219089061537
272.5GHz,-180,97deg,-28.8726957181721
272.5GHz,-180,98deg,-29.3313182860022
272.5GHz,-180,99deg,-29.6221800970745
272.5GHz,-180,100deg,-29.6918008968141
272.5GHz,-180,101deg,-29.5421769593565
272.5GHz,-180,102deg,-29.2351442342322
272.5GHz,-180,103deg,-28.86339955095
272.5GHz,-180,104deg,-28.5166804938852
272.5GHz,-180,105deg,-28.2649967519511
272.5GHz,-180,106deg,-28.15774426078
272.5GHz,-180,107deg,-28.2292181757318
272.5GHz,-180,108deg,-28.5040178467807
272.5GHz,-180,109deg,-28.9992263796445
272.5GHz,-180,110deg,-29.7205116522341
272.5GHz,-180,111deg,-30.6463231635377
272.5GHz,-180,112deg,-31.690048581723
272.5GHz,-180,113deg,-32.6414388861056
272.5GHz,-180,114deg,-33.1703033032479
272.5GHz,-180,115deg,-33.0570150317086
272.5GHz,-180,116deg,-32.4478744464497
272.5GHz,-180,117deg,-31.6829363568841
272.5GHz,-180,118deg,-31.0020430711193
272.5GHz,-180,119deg,-30.4842792402784
272.5GHz,-180,120deg,-30.1028072086552
272.5GHz,-180,121deg,-29.7893382246943
272.5GHz,-180,122deg,-29.4994108606621
272.5GHz,-180,123deg,-29.2612228166635
272.5GHz,-180,124deg,-29.1731513743071
272.5GHz,-180,125deg,-29.3542176355438
272.5GHz,-180,126deg,-29.8792823669183
272.5GHz,-180,127deg,-30.6900291079841
272.5GHz,-180,128deg,-31.4520775661181
272.5GHz,-180,129deg,-31.5829064298306
272.5GHz,-180,130deg,-30.906351993832
272.5GHz,-180,131deg,-29.9464937074856
272.5GHz,-180,132deg,-29.1993796797354
272.5GHz,-180,133deg,-28.7841515262509
272.5GHz,-180,134deg,-28.5203973426253
272.5GHz,-180,135deg,-28.0852071568222
272.5GHz,-180,136deg,-27.3155448835855
272.5GHz,-180,137deg,-26.3879175373699
272.5GHz,-180,138deg,-25.5883336877235
272.5GHz,-180,139deg,-25.0690702325274
272.5GHz,-180,140deg,-24.8206041401114
272.5GHz,-180,141deg,-24.7433732144356
272.5GHz,-180,142deg,-24.7601714910442
272.5GHz,-180,143deg,-24.9178317387007
272.5GHz,-180,144deg,-25.380419334201
272.5GHz,-180,145deg,-26.3066138206715
272.5GHz,-180,146deg,-27.6282982867126
272.5GHz,-180,147deg,-28.6546339154217
272.5GHz,-180,148deg,-28.3793379592682
272.5GHz,-180,149deg,-27.2697417648967
272.5GHz,-180,150deg,-26.5053154370798
272.5GHz,-180,151deg,-26.6289913661749
272.5GHz,-180,152deg,-27.7742926653724
272.5GHz,-180,153deg,-29.7345916681253
272.5GHz,-180,154deg,-31.3342586319027
272.5GHz,-180,155deg,-31.0872997740485
272.5GHz,-180,156deg,-30.1425929402147
272.5GHz,-180,157deg,-29.8363244654756
272.5GHz,-180,158deg,-30.3043352558929
272.5GHz,-180,159deg,-31.2254395965774
272.5GHz,-180,160deg,-32.4601882337456
272.5GHz,-180,161deg,-34.5116939718799
272.5GHz,-180,162deg,-37.56045374686
272.5GHz,-180,163deg,-36.5050952199942
272.5GHz,-180,164deg,-32.4125184348162
272.5GHz,-180,165deg,-30.1585094360604
272.5GHz,-180,166deg,-29.9768405912997
272.5GHz,-180,167deg,-31.9495895203174
272.5GHz,-180,168deg,-36.5942462419995
272.5GHz,-180,169deg,-41.0939684088916
272.5GHz,-180,170deg,-36.979794941467
272.5GHz,-180,171deg,-32.5181344527156
272.5GHz,-180,172deg,-27.9739685614643
272.5GHz,-180,173deg,-24.0753635627458
272.5GHz,-180,174deg,-21.352804014125
272.5GHz,-180,175deg,-19.8111789054526
272.5GHz,-180,176deg,-19.3208345214132
272.5GHz,-180,177deg,-19.6690124958461
272.5GHz,-180,178deg,-20.3830104717071
272.5GHz,-180,179deg,-20.6093951301846
272.5GHz,-180,180deg,-19.9105872259786
272.5GHz,-179,0deg,1.33343422773156
272.5GHz,-179,1deg,1.43954818505943
272.5GHz,-179,2deg,1.3527639400658
272.5GHz,-179,3deg,1.05987023872356
272.5GHz,-179,4deg,0.559561188614206
272.5GHz,-179,5deg,-0.148217889006469
272.5GHz,-179,6deg,-1.07563691757072
272.5GHz,-179,7deg,-2.25999662496836
272.5GHz,-179,8deg,-3.77550161372713
272.5GHz,-179,9deg,-5.74920537886995
272.5GHz,-179,10deg,-8.40015730954179
272.5GHz,-179,11deg,-12.1644567058906
272.5GHz,-179,12deg,-18.215662014269
272.5GHz,-179,13deg,-30.2125210954427
272.5GHz,-179,14deg,-21.6531157374001
272.5GHz,-179,15deg,-16.9048371959964
272.5GHz,-179,16deg,-14.8590785863166
272.5GHz,-179,17deg,-13.9801856987013
272.5GHz,-179,18deg,-13.6609785411576
272.5GHz,-179,19deg,-13.5572225651267
272.5GHz,-179,20deg,-13.5080875170169
272.5GHz,-179,21deg,-13.5227703311695
272.5GHz,-179,22deg,-13.7070647374388
272.5GHz,-179,23deg,-14.181631662959
272.5GHz,-179,24deg,-15.0434514104636
272.5GHz,-179,25deg,-16.3336619063226
272.5GHz,-179,26deg,-17.9202802277395
272.5GHz,-179,27deg,-19.231691616565
272.5GHz,-179,28deg,-19.4109329701976
272.5GHz,-179,29deg,-18.5351645538829
272.5GHz,-179,30deg,-17.3687463245623
272.5GHz,-179,31deg,-16.1937676134802
272.5GHz,-179,32deg,-14.9048803015727
272.5GHz,-179,33deg,-13.4539548887381
272.5GHz,-179,34deg,-11.9924462766486
272.5GHz,-179,35deg,-10.716595052165
272.5GHz,-179,36deg,-9.73883646796666
272.5GHz,-179,37deg,-9.08255405463479
272.5GHz,-179,38deg,-8.71579130172693
272.5GHz,-179,39deg,-8.57766651005757
272.5GHz,-179,40deg,-8.59570139669117
272.5GHz,-179,41deg,-8.70216701624
272.5GHz,-179,42deg,-8.85339631014362
272.5GHz,-179,43deg,-9.0465136904057
272.5GHz,-179,44deg,-9.32258191475789
272.5GHz,-179,45deg,-9.75340507929975
272.5GHz,-179,46deg,-10.4225294375313
272.5GHz,-179,47deg,-11.4124761037212
272.5GHz,-179,48deg,-12.8012653869863
272.5GHz,-179,49deg,-14.6623896998966
272.5GHz,-179,50deg,-17.0501302502166
272.5GHz,-179,51deg,-19.9038636346842
272.5GHz,-179,52deg,-22.6757872804074
272.5GHz,-179,53deg,-24.0015754634876
272.5GHz,-179,54deg,-23.5923368787025
272.5GHz,-179,55deg,-22.7916043949952
272.5GHz,-179,56deg,-22.3219633034741
272.5GHz,-179,57deg,-22.2796900383444
272.5GHz,-179,58deg,-22.6007304278443
272.5GHz,-179,59deg,-23.213938280994
272.5GHz,-179,60deg,-24.0802434235896
272.5GHz,-179,61deg,-25.1871330039302
272.5GHz,-179,62deg,-26.4757212066787
272.5GHz,-179,63deg,-27.6245512675236
272.5GHz,-179,64deg,-27.8277324708504
272.5GHz,-179,65deg,-26.5767111490335
272.5GHz,-179,66deg,-24.5661075873585
272.5GHz,-179,67deg,-22.5783588066169
272.5GHz,-179,68deg,-20.9006996680812
272.5GHz,-179,69deg,-19.575227910802
272.5GHz,-179,70deg,-18.5755419440573
272.5GHz,-179,71deg,-17.8632284203347
272.5GHz,-179,72deg,-17.4022120457288
272.5GHz,-179,73deg,-17.1613282040425
272.5GHz,-179,74deg,-17.1138223375821
272.5GHz,-179,75deg,-17.2360899536001
272.5GHz,-179,76deg,-17.5061928130253
272.5GHz,-179,77deg,-17.9022021573752
272.5GHz,-179,78deg,-18.400333847913
272.5GHz,-179,79deg,-18.9729511983505
272.5GHz,-179,80deg,-19.5868280913271
272.5GHz,-179,81deg,-20.202608673107
272.5GHz,-179,82deg,-20.7769475180713
272.5GHz,-179,83deg,-21.2685941708935
272.5GHz,-179,84deg,-21.6476811980982
272.5GHz,-179,85deg,-21.9041720119848
272.5GHz,-179,86deg,-22.0501788949769
272.5GHz,-179,87deg,-22.1144413064336
272.5GHz,-179,88deg,-22.1326274444354
272.5GHz,-179,89deg,-22.1387305769707
272.5GHz,-179,90deg,-22.1602344730217
272.5GHz,-179,91deg,-22.216686287198
272.5GHz,-179,92deg,-22.3201048992072
272.5GHz,-179,93deg,-22.4758676232835
272.5GHz,-179,94deg,-22.6833304186994
272.5GHz,-179,95deg,-22.9359478207297
272.5GHz,-179,96deg,-23.2210373288862
272.5GHz,-179,97deg,-23.5196951038657
272.5GHz,-179,98deg,-23.8077539440849
272.5GHz,-179,99deg,-24.0588603666237
272.5GHz,-179,100deg,-24.2501959960549
272.5GHz,-179,101deg,-24.3696907401563
272.5GHz,-179,102deg,-24.4216099283685
272.5GHz,-179,103deg,-24.4273045633354
272.5GHz,-179,104deg,-24.4206384778654
272.5GHz,-179,105deg,-24.440790844166
272.5GHz,-179,106deg,-24.5258043595903
272.5GHz,-179,107deg,-24.7084971736822
272.5GHz,-179,108deg,-25.014323295926
272.5GHz,-179,109deg,-25.4596981768291
272.5GHz,-179,110deg,-26.0490140531503
272.5GHz,-179,111deg,-26.7686367400344
272.5GHz,-179,112deg,-27.5771632356781
272.5GHz,-179,113deg,-28.3956404787666
272.5GHz,-179,114deg,-29.112096959184
272.5GHz,-179,115deg,-29.6214817868863
272.5GHz,-179,116deg,-29.8908463043273
272.5GHz,-179,117deg,-29.9833628623464
272.5GHz,-179,118deg,-30.0048295430984
272.5GHz,-179,119deg,-30.0297794222061
272.5GHz,-179,120deg,-30.0674392900274
272.5GHz,-179,121deg,-30.0783140815761
272.5GHz,-179,122deg,-30.0311962120683
272.5GHz,-179,123deg,-29.9649099979787
272.5GHz,-179,124deg,-29.9988974364754
272.5GHz,-179,125deg,-30.2849852782135
272.5GHz,-179,126deg,-30.9405277861846
272.5GHz,-179,127deg,-31.9560862878154
272.5GHz,-179,128deg,-33.0012514220785
272.5GHz,-179,129deg,-33.3216763830684
272.5GHz,-179,130deg,-32.5925811592109
272.5GHz,-179,131deg,-31.5418191233178
272.5GHz,-179,132deg,-30.8926976036761
272.5GHz,-179,133deg,-30.9100901101002
272.5GHz,-179,134deg,-31.5068637935891
272.5GHz,-179,135deg,-32.0914732171311
272.5GHz,-179,136deg,-31.6462119785732
272.5GHz,-179,137deg,-30.1603572978807
272.5GHz,-179,138deg,-28.6122380837811
272.5GHz,-179,139deg,-27.5340530150652
272.5GHz,-179,140deg,-26.9642739855368
272.5GHz,-179,141deg,-26.7327360855825
272.5GHz,-179,142deg,-26.6272912450394
272.5GHz,-179,143deg,-26.5573607760139
272.5GHz,-179,144deg,-26.6170177073957
272.5GHz,-179,145deg,-26.9326297317802
272.5GHz,-179,146deg,-27.425497793909
272.5GHz,-179,147deg,-27.6979874615479
272.5GHz,-179,148deg,-27.4134360106381
272.5GHz,-179,149deg,-26.8816195970325
