Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.11718406909712
272.5GHz,-180,1deg,0.783713899057161
272.5GHz,-180,2deg,0.365052284651221
272.5GHz,-180,3deg,-0.12454743539873
272.5GHz,-180,4deg,-0.701785879993605
272.5GHz,-180,5deg,-1.40023631214251
272.5GHz,-180,6deg,-2.23951096894218
272.5GHz,-180,7deg,-3.1919413841729
272.5GHz,-180,8deg,-4.16488544671834
272.5GHz,-180,9deg,-5.03988634380034
272.5GHz,-180,10deg,-5.79480531194756
272.5GHz,-180,11deg,-6.60238512686277
272.5GHz,-180,12deg,-7.78434596983582
272.5GHz,-180,13deg,-9.73664613820283
272.5GHz,-180,14deg,-13.0101725923015
272.5GHz,-180,15deg,-18.5884240360534
272.5GHz,-180,16deg,-22.3527778206349
272.5GHz,-180,17deg,-16.6358969714405
272.5GHz,-180,18deg,-12.9774402915181
272.5GHz,-180,19deg,-10.8436430352656
272.5GHz,-180,20deg,-9.45864144190882
272.5GHz,-180,21deg,-8.49512695915664
272.5GHz,-180,22deg,-7.86461953310127
272.5GHz,-180,23deg,-7.58491015795029
272.5GHz,-180,24deg,-7.68480385590313
272.5GHz,-180,25deg,-8.14486224121108
272.5GHz,-180,26deg,-8.84537090892961
272.5GHz,-180,27deg,-9.51560081932856
272.5GHz,-180,28deg,-9.80432199526651
272.5GHz,-180,29deg,-9.59196316081983
272.5GHz,-180,30deg,-9.14456507158895
272.5GHz,-180,31deg,-8.82566631843359
272.5GHz,-180,32deg,-8.86642647180665
272.5GHz,-180,33deg,-9.36738146047541
272.5GHz,-180,34deg,-10.3516010430887
272.5GHz,-180,35deg,-11.7906828380279
272.5GHz,-180,36deg,-13.6039178378102
272.5GHz,-180,37deg,-15.6285599889054
272.5GHz,-180,38deg,-17.5127717038004
272.5GHz,-180,39deg,-18.565816964288
272.5GHz,-180,40deg,-18.2557188429809
272.5GHz,-180,41deg,-17.1119201118736
272.5GHz,-180,42deg,-15.9744203043911
272.5GHz,-180,43deg,-15.215694519594
272.5GHz,-180,44deg,-14.8304837457716
272.5GHz,-180,45deg,-14.5634591275982
272.5GHz,-180,46deg,-14.0157348736783
272.5GHz,-180,47deg,-12.9648365407966
272.5GHz,-180,48deg,-11.6008261100352
272.5GHz,-180,49deg,-10.2691468169555
272.5GHz,-180,50deg,-9.19713940858618
272.5GHz,-180,51deg,-8.48161493399747
272.5GHz,-180,52deg,-8.15421511097032
272.5GHz,-180,53deg,-8.22392451482451
272.5GHz,-180,54deg,-8.69404834287473
272.5GHz,-180,55deg,-9.56252249837492
272.5GHz,-180,56deg,-10.8026521399085
272.5GHz,-180,57deg,-12.302167108815
272.5GHz,-180,58deg,-13.7343968684736
272.5GHz,-180,59deg,-14.5158952734039
272.5GHz,-180,60deg,-14.318534750619
272.5GHz,-180,61deg,-13.537577964506
272.5GHz,-180,62deg,-12.7236992016045
272.5GHz,-180,63deg,-12.1545526431702
272.5GHz,-180,64deg,-11.9142672905146
272.5GHz,-180,65deg,-12.0150243259508
272.5GHz,-180,66deg,-12.4517645668278
272.5GHz,-180,67deg,-13.2215411618481
272.5GHz,-180,68deg,-14.3298360244097
272.5GHz,-180,69deg,-15.7905617009761
272.5GHz,-180,70deg,-17.6142825486592
272.5GHz,-180,71deg,-19.7527094182948
272.5GHz,-180,72deg,-21.8997399435912
272.5GHz,-180,73deg,-23.1526260794547
272.5GHz,-180,74deg,-22.6904322681856
272.5GHz,-180,75deg,-21.1811351001507
272.5GHz,-180,76deg,-19.5612856642501
