Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.866521559215
272.5GHz,-180,1deg,2.9742498518974
272.5GHz,-180,2deg,3.05366498263535
272.5GHz,-180,3deg,3.06100917138315
272.5GHz,-180,4deg,2.94430642462166
272.5GHz,-180,5deg,2.65806943423686
272.5GHz,-180,6deg,2.1775195442877
272.5GHz,-180,7deg,1.5101048915583
272.5GHz,-180,8deg,0.701012556845604
272.5GHz,-180,9deg,-0.175583253978605
272.5GHz,-180,10deg,-1.04911697266347
272.5GHz,-180,11deg,-1.90100179395913
272.5GHz,-180,12deg,-2.79351374095969
272.5GHz,-180,13deg,-3.85646538886028
272.5GHz,-180,14deg,-5.2568646912838
272.5GHz,-180,15deg,-7.19071828277679
272.5GHz,-180,16deg,-9.9198997751559
272.5GHz,-180,17deg,-13.8911530882515
272.5GHz,-180,18deg,-19.9281839314479
272.5GHz,-180,19deg,-24.11632077421
272.5GHz,-180,20deg,-19.3100737836906
272.5GHz,-180,21deg,-16.1268295135815
272.5GHz,-180,22deg,-14.4145731827678
272.5GHz,-180,23deg,-13.4893334478369
272.5GHz,-180,24deg,-13.0218134417461
272.5GHz,-180,25deg,-12.8360419333011
272.5GHz,-180,26deg,-12.8228160320047
272.5GHz,-180,27deg,-12.915496541753
272.5GHz,-180,28deg,-13.0975425490392
272.5GHz,-180,29deg,-13.4110845733253
272.5GHz,-180,30deg,-13.9431943180091
272.5GHz,-180,31deg,-14.7896984073083
272.5GHz,-180,32deg,-16.008651613602
272.5GHz,-180,33deg,-17.5724254288487
272.5GHz,-180,34deg,-19.3568854830922
272.5GHz,-180,35deg,-21.2806194035038
272.5GHz,-180,36deg,-23.5408183236117
272.5GHz,-180,37deg,-26.0973496324537
272.5GHz,-180,38deg,-25.8286439948096
272.5GHz,-180,39deg,-22.0578853534387
272.5GHz,-180,40deg,-18.7804155707806
272.5GHz,-180,41deg,-16.653107339799
272.5GHz,-180,42deg,-15.4328387485149
272.5GHz,-180,43deg,-14.7923340511292
272.5GHz,-180,44deg,-14.3256736226799
272.5GHz,-180,45deg,-13.6332060952719
272.5GHz,-180,46deg,-12.6011576743487
272.5GHz,-180,47deg,-11.4566338516707
272.5GHz,-180,48deg,-10.4797613096105
272.5GHz,-180,49deg,-9.83170663615435
272.5GHz,-180,50deg,-9.5742389404844
272.5GHz,-180,51deg,-9.72393997282591
272.5GHz,-180,52deg,-10.2841951938245
272.5GHz,-180,53deg,-11.255751742731
272.5GHz,-180,54deg,-12.6270221851245
272.5GHz,-180,55deg,-14.3269410024475
272.5GHz,-180,56deg,-16.1007743370721
272.5GHz,-180,57deg,-17.3739734249472
272.5GHz,-180,58deg,-17.6223244042901
272.5GHz,-180,59deg,-17.1124137798792
272.5GHz,-180,60deg,-16.4824596901958
272.5GHz,-180,61deg,-16.0825064400907
272.5GHz,-180,62deg,-15.9888475429309
272.5GHz,-180,63deg,-16.1394689722697
272.5GHz,-180,64deg,-16.3849613144214
272.5GHz,-180,65deg,-16.515371212811
272.5GHz,-180,66deg,-16.3419543452467
272.5GHz,-180,67deg,-15.8195786528618
