Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.52763521972435
272.5GHz,-180,1deg,1.6157201088727
272.5GHz,-180,2deg,1.35903499142911
272.5GHz,-180,3deg,0.735843289104864
272.5GHz,-180,4deg,-0.278727926806473
272.5GHz,-180,5deg,-1.72284398910347
272.5GHz,-180,6deg,-3.6626867018747
272.5GHz,-180,7deg,-6.20675690232581
272.5GHz,-180,8deg,-9.48002399368457
272.5GHz,-180,9deg,-13.2173512414024
272.5GHz,-180,10deg,-14.9540417007809
272.5GHz,-180,11deg,-13.1167855078022
272.5GHz,-180,12deg,-10.8806482843883
272.5GHz,-180,13deg,-9.34638754649587
272.5GHz,-180,14deg,-8.51072226293377
272.5GHz,-180,15deg,-8.30655786969064
272.5GHz,-180,16deg,-8.71286366449668
272.5GHz,-180,17deg,-9.73532834344857
272.5GHz,-180,18deg,-11.3412163906913
272.5GHz,-180,19deg,-13.2208602657114
272.5GHz,-180,20deg,-14.3030334681178
272.5GHz,-180,21deg,-13.6324526142586
272.5GHz,-180,22deg,-12.1885178161485
272.5GHz,-180,23deg,-11.0542561495604
272.5GHz,-180,24deg,-10.5204162198521
272.5GHz,-180,25deg,-10.5404895844
272.5GHz,-180,26deg,-10.9213563503485
272.5GHz,-180,27deg,-11.3588142850466
272.5GHz,-180,28deg,-11.57236177448
272.5GHz,-180,29deg,-11.5440086981058
272.5GHz,-180,30deg,-11.5063630971274
272.5GHz,-180,31deg,-11.6829775572707
272.5GHz,-180,32deg,-12.1351012059906
272.5GHz,-180,33deg,-12.7420654334567
272.5GHz,-180,34deg,-13.2388099384254
272.5GHz,-180,35deg,-13.3651830776829
272.5GHz,-180,36deg,-13.0833195333649
272.5GHz,-180,37deg,-12.5897186302643
272.5GHz,-180,38deg,-12.1351420147025
272.5GHz,-180,39deg,-11.9180349514231
272.5GHz,-180,40deg,-12.077550869724
272.5GHz,-180,41deg,-12.6933890107157
272.5GHz,-180,42deg,-13.7183712423397
272.5GHz,-180,43deg,-14.7303174964628
272.5GHz,-180,44deg,-14.7100406480291
272.5GHz,-180,45deg,-13.1992647395264
272.5GHz,-180,46deg,-11.1218539131008
272.5GHz,-180,47deg,-9.24644902577909
272.5GHz,-180,48deg,-7.79791465006417
272.5GHz,-180,49deg,-6.80045618704528
272.5GHz,-180,50deg,-6.23912683902436
272.5GHz,-180,51deg,-6.10022672706287
272.5GHz,-180,52deg,-6.37689994130287
272.5GHz,-180,53deg,-7.06579840026816
272.5GHz,-180,54deg,-8.1587623851671
272.5GHz,-180,55deg,-9.6238851595806
272.5GHz,-180,56deg,-11.3611714551133
272.5GHz,-180,57deg,-13.120762203964
272.5GHz,-180,58deg,-14.4674740616465
272.5GHz,-180,59deg,-15.0561367749459
272.5GHz,-180,60deg,-15.0239913782153
272.5GHz,-180,61deg,-14.773341300832
272.5GHz,-180,62deg,-14.5734190956838
272.5GHz,-180,63deg,-14.5093184006577
272.5GHz,-180,64deg,-14.5590081262097
272.5GHz,-180,65deg,-14.6412170609306
272.5GHz,-180,66deg,-14.6408474840502
272.5GHz,-180,67deg,-14.4478883641073
272.5GHz,-180,68deg,-14.0155140010721
272.5GHz,-180,69deg,-13.3902077271297
272.5GHz,-180,70deg,-12.6779779762587
272.5GHz,-180,71deg,-11.9857909346944
272.5GHz,-180,72deg,-11.3890430656745
272.5GHz,-180,73deg,-10.9288566684832
272.5GHz,-180,74deg,-10.6211888735679
272.5GHz,-180,75deg,-10.4660876231538
272.5GHz,-180,76deg,-10.453905034254
272.5GHz,-180,77deg,-10.5687726667624
