Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.55311381244101
272.5GHz,-180,1deg,4.29984047166658
272.5GHz,-180,2deg,3.88219553974848
272.5GHz,-180,3deg,3.31370171958475
272.5GHz,-180,4deg,2.59528255211961
272.5GHz,-180,5deg,1.7127731108055
272.5GHz,-180,6deg,0.639177606454033
272.5GHz,-180,7deg,-0.659732075464813
272.5GHz,-180,8deg,-2.22013608755666
272.5GHz,-180,9deg,-4.0806109308991
272.5GHz,-180,10deg,-6.29685241933887
272.5GHz,-180,11deg,-8.98354742077225
272.5GHz,-180,12deg,-12.3919459871919
272.5GHz,-180,13deg,-16.8886984712664
272.5GHz,-180,14deg,-20.561421056776
272.5GHz,-180,15deg,-17.778229841801
272.5GHz,-180,16deg,-14.4328567971666
272.5GHz,-180,17deg,-12.454190381587
272.5GHz,-180,18deg,-11.5276376847355
272.5GHz,-180,19deg,-11.3880945111305
272.5GHz,-180,20deg,-11.8418727528171
272.5GHz,-180,21deg,-12.6907514178077
272.5GHz,-180,22deg,-13.6869647012312
272.5GHz,-180,23deg,-14.5674112393118
272.5GHz,-180,24deg,-15.1847297306729
272.5GHz,-180,25deg,-15.5708117025742
272.5GHz,-180,26deg,-15.8098583166636
272.5GHz,-180,27deg,-15.91628760792
272.5GHz,-180,28deg,-15.878509975102
272.5GHz,-180,29deg,-15.7662177919207
272.5GHz,-180,30deg,-15.7293743658326
272.5GHz,-180,31deg,-15.9009481853038
272.5GHz,-180,32deg,-16.3258204355227
272.5GHz,-180,33deg,-16.9559792767355
272.5GHz,-180,34deg,-17.7062476090149
272.5GHz,-180,35deg,-18.5607779693226
272.5GHz,-180,36deg,-19.6626790951896
272.5GHz,-180,37deg,-21.329070116202
272.5GHz,-180,38deg,-24.1037026088027
272.5GHz,-180,39deg,-29.1657383960313
272.5GHz,-180,40deg,-35.7986821142278
272.5GHz,-180,41deg,-28.3541764746474
272.5GHz,-180,42deg,-23.6130557754549
272.5GHz,-180,43deg,-21.1312968023079
272.5GHz,-180,44deg,-19.9628375049838
272.5GHz,-180,45deg,-19.7276100013162
272.5GHz,-180,46deg,-20.1138789167777
272.5GHz,-180,47deg,-20.5232590610262
272.5GHz,-180,48deg,-20.0529134266363
272.5GHz,-180,49deg,-18.5734409500809
272.5GHz,-180,50deg,-16.8868482193105
272.5GHz,-180,51deg,-15.5582690886255
272.5GHz,-180,52deg,-14.7488753652012
272.5GHz,-180,53deg,-14.4573394038017
272.5GHz,-180,54deg,-14.6309349069262
272.5GHz,-180,55deg,-15.1855920765086
272.5GHz,-180,56deg,-15.9897436054093
272.5GHz,-180,57deg,-16.8440464863063
272.5GHz,-180,58deg,-17.5127809922501
272.5GHz,-180,59deg,-17.8536131342358
272.5GHz,-180,60deg,-17.9298836035522
272.5GHz,-180,61deg,-17.9406244996183
272.5GHz,-180,62deg,-18.0786806795947
272.5GHz,-180,63deg,-18.4781705761979
272.5GHz,-180,64deg,-19.2338132568399
272.5GHz,-180,65deg,-20.4323219798423
272.5GHz,-180,66deg,-22.1652629148158
272.5GHz,-180,67deg,-24.4519812916012
272.5GHz,-180,68deg,-26.7043319007803
272.5GHz,-180,69deg,-26.7917356008618
272.5GHz,-180,70deg,-24.4471937131233
272.5GHz,-180,71deg,-21.8701295778817
272.5GHz,-180,72deg,-19.8003715271123
272.5GHz,-180,73deg,-18.2369183700707
272.5GHz,-180,74deg,-17.081861656476
272.5GHz,-180,75deg,-16.2511104834621
272.5GHz,-180,76deg,-15.6818548397588
272.5GHz,-180,77deg,-15.3271192851891
272.5GHz,-180,78deg,-15.1506924612597
272.5GHz,-180,79deg,-15.123674657228
272.5GHz,-180,80deg,-15.2222558696812
272.5GHz,-180,81deg,-15.4262936739448
272.5GHz,-180,82deg,-15.7183973319935
272.5GHz,-180,83deg,-16.0833339630721
272.5GHz,-180,84deg,-16.5076415289297
272.5GHz,-180,85deg,-16.9793748146086
272.5GHz,-180,86deg,-17.4879360822637
272.5GHz,-180,87deg,-18.0239591547847
272.5GHz,-180,88deg,-18.5792287239078
272.5GHz,-180,89deg,-19.1466278659047
272.5GHz,-180,90deg,-19.7201167696638
272.5GHz,-180,91deg,-20.2947541967538
272.5GHz,-180,92deg,-20.8667791411672
272.5GHz,-180,93deg,-21.4337718345602
272.5GHz,-180,94deg,-21.9949082627379
272.5GHz,-180,95deg,-22.5513079112612
272.5GHz,-180,96deg,-23.1064484099026
272.5GHz,-180,97deg,-23.6665834534657
272.5GHz,-180,98deg,-24.2410554696428
272.5GHz,-180,99deg,-24.8423453284596
272.5GHz,-180,100deg,-25.48564045113
272.5GHz,-180,101deg,-26.1875958228822
272.5GHz,-180,102deg,-26.9637375384494
272.5GHz,-180,103deg,-27.8235296070712
272.5GHz,-180,104deg,-28.7615674235633
272.5GHz,-180,105deg,-29.7436167161732
272.5GHz,-180,106deg,-30.6908331651762
272.5GHz,-180,107deg,-31.4803636298956
272.5GHz,-180,108deg,-31.9952120425776
272.5GHz,-180,109deg,-32.2155473613204
272.5GHz,-180,110deg,-32.2544728659907
272.5GHz,-180,111deg,-32.2856631300666
272.5GHz,-180,112deg,-32.4471689217802
272.5GHz,-180,113deg,-32.7819264466024
272.5GHz,-180,114deg,-33.1865802048802
272.5GHz,-180,115deg,-33.3707927135266
272.5GHz,-180,116deg,-32.995681260699
272.5GHz,-180,117deg,-32.0481646809661
272.5GHz,-180,118deg,-30.8852085433979
272.5GHz,-180,119deg,-29.872367809197
272.5GHz,-180,120deg,-29.21759068855
272.5GHz,-180,121deg,-29.0180668325743
272.5GHz,-180,122deg,-29.3206463773996
272.5GHz,-180,123deg,-30.1392729641608
272.5GHz,-180,124deg,-31.4123231939042
272.5GHz,-180,125deg,-32.8546217141711
272.5GHz,-180,126deg,-33.8031870359642
272.5GHz,-180,127deg,-33.7567281898648
272.5GHz,-180,128deg,-33.1934575021551
272.5GHz,-180,129deg,-32.8641941835347
272.5GHz,-180,130deg,-33.1281560984938
272.5GHz,-180,131deg,-33.9769665077289
272.5GHz,-180,132deg,-34.8756282468013
272.5GHz,-180,133deg,-34.6532683845474
272.5GHz,-180,134deg,-33.0808917521892
272.5GHz,-180,135deg,-31.2672978152329
272.5GHz,-180,136deg,-29.8699484929616
272.5GHz,-180,137deg,-28.9870307678849
272.5GHz,-180,138deg,-28.5289197057678
272.5GHz,-180,139deg,-28.3662929363242
272.5GHz,-180,140deg,-28.3947303039796
272.5GHz,-180,141deg,-28.5755365386465
272.5GHz,-180,142deg,-28.9344971306044
272.5GHz,-180,143deg,-29.5156440821951
272.5GHz,-180,144deg,-30.3269291208018
272.5GHz,-180,145deg,-31.3044234087698
272.5GHz,-180,146deg,-32.2803027847808
272.5GHz,-180,147deg,-32.9307352680849
272.5GHz,-180,148deg,-32.8487571740327
272.5GHz,-180,149deg,-31.9846284238566
272.5GHz,-180,150deg,-30.8157081195175
272.5GHz,-180,151deg,-29.8418281709298
272.5GHz,-180,152deg,-29.3018282145737
272.5GHz,-180,153deg,-29.230418499532
272.5GHz,-180,154deg,-29.5439644415001
272.5GHz,-180,155deg,-30.0923148231347
272.5GHz,-180,156deg,-30.6838903765047
272.5GHz,-180,157deg,-31.0490915884982
272.5GHz,-180,158deg,-30.8272632186439
272.5GHz,-180,159deg,-29.8731575447897
272.5GHz,-180,160deg,-28.5274232220742
272.5GHz,-180,161deg,-27.2650836317849
272.5GHz,-180,162deg,-26.3908129456812
272.5GHz,-180,163deg,-26.095211180612
272.5GHz,-180,164deg,-26.5954017619721
272.5GHz,-180,165deg,-28.2913476704233
272.5GHz,-180,166deg,-32.1738353405755
272.5GHz,-180,167deg,-40.6536744835554
272.5GHz,-180,168deg,-33.7554726585068
272.5GHz,-180,169deg,-27.5946437203366
272.5GHz,-180,170deg,-24.3181627873041
272.5GHz,-180,171deg,-22.3976607278668
272.5GHz,-180,172deg,-21.2161543693625
272.5GHz,-180,173deg,-20.4142173673366
272.5GHz,-180,174deg,-19.7655611096848
272.5GHz,-180,175deg,-19.1521076066767
272.5GHz,-180,176deg,-18.5350375019844
272.5GHz,-180,177deg,-17.9270906188047
272.5GHz,-180,178deg,-17.3780112516885
272.5GHz,-180,179deg,-16.9526311500925
272.5GHz,-180,180deg,-16.6992716474586
272.5GHz,-179,0deg,4.55311381244101
272.5GHz,-179,1deg,4.2797670815435
272.5GHz,-179,2deg,3.84167303191025
272.5GHz,-179,3deg,3.25214100627908
272.5GHz,-179,4deg,2.51178474326771
272.5GHz,-179,5deg,1.60590173307804
272.5GHz,-179,6deg,0.506641185988973
272.5GHz,-179,7deg,-0.821336645956797
272.5GHz,-179,8deg,-2.41517960229599
272.5GHz,-179,9deg,-4.3132460883459
272.5GHz,-179,10deg,-6.56789816840547
272.5GHz,-179,11deg,-9.28441223603853
272.5GHz,-179,12deg,-12.6903818960245
272.5GHz,-179,13deg,-17.063168252227
272.5GHz,-179,14deg,-20.340547871313
272.5GHz,-179,15deg,-17.7029315311908
272.5GHz,-179,16deg,-14.5052403803949
272.5GHz,-179,17deg,-12.5626273241366
272.5GHz,-179,18deg,-11.6240250524975
272.5GHz,-179,19deg,-11.4375720939592
272.5GHz,-179,20deg,-11.8016951842356
272.5GHz,-179,21deg,-12.502543941939
272.5GHz,-179,22deg,-13.2900270717099
272.5GHz,-179,23deg,-13.9415661379927
272.5GHz,-179,24deg,-14.3837712795367
272.5GHz,-179,25deg,-14.7008996045508
272.5GHz,-179,26deg,-14.9959641417535
272.5GHz,-179,27deg,-15.2872981751956
272.5GHz,-179,28deg,-15.5326791937266
272.5GHz,-179,29deg,-15.7245867139739
272.5GHz,-179,30deg,-15.9394366675629
272.5GHz,-179,31deg,-16.2827406460164
272.5GHz,-179,32deg,-16.8014800462797
272.5GHz,-179,33deg,-17.4474475476155
272.5GHz,-179,34deg,-18.1239869564027
272.5GHz,-179,35deg,-18.8048112092978
272.5GHz,-179,36deg,-19.6205189565832
272.5GHz,-179,37deg,-20.8244196079461
272.5GHz,-179,38deg,-22.7292592052682
272.5GHz,-179,39deg,-25.704929924538
272.5GHz,-179,40deg,-29.7189597206142
272.5GHz,-179,41deg,-30.2884983010093
272.5GHz,-179,42deg,-26.445037264155
272.5GHz,-179,43deg,-23.4041207423737
272.5GHz,-179,44deg,-21.4789756424119
272.5GHz,-179,45deg,-20.2965641721166
272.5GHz,-179,46deg,-19.5172135467197
272.5GHz,-179,47deg,-18.8155857739238
272.5GHz,-179,48deg,-17.9648991745978
272.5GHz,-179,49deg,-16.9718451015227
272.5GHz,-179,50deg,-16.0280013019312
272.5GHz,-179,51deg,-15.3337605646776
272.5GHz,-179,52deg,-15.0091648604746
272.5GHz,-179,53deg,-15.0949191563213
272.5GHz,-179,54deg,-15.5630369761684
272.5GHz,-179,55deg,-16.3005909400545
272.5GHz,-179,56deg,-17.077997228389
272.5GHz,-179,57deg,-17.5919122769837
272.5GHz,-179,58deg,-17.6831451571954
272.5GHz,-179,59deg,-17.5022909035913
272.5GHz,-179,60deg,-17.3447975969152
272.5GHz,-179,61deg,-17.4397336680031
272.5GHz,-179,62deg,-17.9175404050947
272.5GHz,-179,63deg,-18.8578964634117
272.5GHz,-179,64deg,-20.3288274419501
272.5GHz,-179,65deg,-22.3761390094235
272.5GHz,-179,66deg,-24.8011892918987
272.5GHz,-179,67deg,-26.2829558970901
272.5GHz,-179,68deg,-25.0502283655327
272.5GHz,-179,69deg,-22.5486827372865
272.5GHz,-179,70deg,-20.2821227653415
272.5GHz,-179,71deg,-18.501375947723
272.5GHz,-179,72deg,-17.144841432439
272.5GHz,-179,73deg,-16.1287366781677
272.5GHz,-179,74deg,-15.3875835566773
272.5GHz,-179,75deg,-14.8730610882762
272.5GHz,-179,76deg,-14.5486092536616
272.5GHz,-179,77deg,-14.3852077842214
272.5GHz,-179,78deg,-14.3586006216576
272.5GHz,-179,79deg,-14.4475756952722
272.5GHz,-179,80deg,-14.6329619803191
272.5GHz,-179,81deg,-14.8971231260815
272.5GHz,-179,82deg,-15.2238076058854
272.5GHz,-179,83deg,-15.5982541765086
272.5GHz,-179,84deg,-16.0074598470159
272.5GHz,-179,85deg,-16.440511265384
272.5GHz,-179,86deg,-16.8888771002939
272.5GHz,-179,87deg,-17.3465735687034
272.5GHz,-179,88deg,-17.8101529369454
272.5GHz,-179,89deg,-18.2785170545345
272.5GHz,-179,90deg,-18.7526064514167
272.5GHz,-179,91deg,-19.235042776423
272.5GHz,-179,92deg,-19.7298013962143
272.5GHz,-179,93deg,-20.2419671166677
272.5GHz,-179,94deg,-20.7775908187084
272.5GHz,-179,95deg,-21.3436278780368
272.5GHz,-179,96deg,-21.9479025108338
272.5GHz,-179,97deg,-22.5989979972644
272.5GHz,-179,98deg,-23.3059031271206
272.5GHz,-179,99deg,-24.0771204425882
