Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.45655356852742
272.5GHz,-180,1deg,2.55174848382114
272.5GHz,-180,2deg,2.49115692475484
272.5GHz,-180,3deg,2.27988428060234
272.5GHz,-180,4deg,1.95312746325392
272.5GHz,-180,5deg,1.53656863281917
272.5GHz,-180,6deg,1.02046906764372
272.5GHz,-180,7deg,0.370418253458109
272.5GHz,-180,8deg,-0.431679611068323
272.5GHz,-180,9deg,-1.33856207174026
272.5GHz,-180,10deg,-2.20158113541592
272.5GHz,-180,11deg,-2.805274623004
272.5GHz,-180,12deg,-3.04264742373655
272.5GHz,-180,13deg,-3.07294987415407
272.5GHz,-180,14deg,-3.21436871691004
272.5GHz,-180,15deg,-3.74916247355286
272.5GHz,-180,16deg,-4.86472492306264
272.5GHz,-180,17deg,-6.67623983836973
272.5GHz,-180,18deg,-9.22981263831262
272.5GHz,-180,19deg,-12.3911760717519
272.5GHz,-180,20deg,-15.4704958089853
272.5GHz,-180,21deg,-17.1681477459886
272.5GHz,-180,22deg,-17.3231539944938
272.5GHz,-180,23deg,-16.7993403503995
272.5GHz,-180,24deg,-15.9047739281518
272.5GHz,-180,25deg,-14.7516312390097
272.5GHz,-180,26deg,-13.6409745794127
272.5GHz,-180,27deg,-12.9456505032869
272.5GHz,-180,28deg,-12.9986855745205
272.5GHz,-180,29deg,-14.1548834563949
272.5GHz,-180,30deg,-17.0303658872514
272.5GHz,-180,31deg,-23.1697077727442
272.5GHz,-180,32deg,-24.7683242647889
272.5GHz,-180,33deg,-17.637523339525
272.5GHz,-180,34deg,-14.12267290595
272.5GHz,-180,35deg,-12.5485398239791
272.5GHz,-180,36deg,-12.2810735711445
272.5GHz,-180,37deg,-13.1408182870522
272.5GHz,-180,38deg,-15.1268003118622
272.5GHz,-180,39deg,-17.8245668915042
272.5GHz,-180,40deg,-18.1914018603934
272.5GHz,-180,41deg,-15.2494691383503
272.5GHz,-180,42deg,-12.5416990357152
272.5GHz,-180,43deg,-10.8637540344414
272.5GHz,-180,44deg,-10.1005863969273
272.5GHz,-180,45deg,-10.1065759084345
272.5GHz,-180,46deg,-10.749729315987
272.5GHz,-180,47deg,-11.8340737585226
272.5GHz,-180,48deg,-12.9757963627392
272.5GHz,-180,49deg,-13.6167278794654
272.5GHz,-180,50deg,-13.504803126033
272.5GHz,-180,51deg,-12.9908088519363
272.5GHz,-180,52deg,-12.5258437066775
272.5GHz,-180,53deg,-12.3404262251299
272.5GHz,-180,54deg,-12.5109471216544
272.5GHz,-180,55deg,-13.0517046204541
272.5GHz,-180,56deg,-13.9393284897693
272.5GHz,-180,57deg,-15.0794448067525
272.5GHz,-180,58deg,-16.2321801563306
272.5GHz,-180,59deg,-17.0066198593818
272.5GHz,-180,60deg,-17.1493865299063
272.5GHz,-180,61deg,-16.8463196280393
272.5GHz,-180,62deg,-16.4616333076611
272.5GHz,-180,63deg,-16.1848283553729
272.5GHz,-180,64deg,-15.9790762463433
272.5GHz,-180,65deg,-15.6616898163967
272.5GHz,-180,66deg,-15.0501069188619
272.5GHz,-180,67deg,-14.1242423272207
272.5GHz,-180,68deg,-13.0316968808722
272.5GHz,-180,69deg,-11.9490554057157
272.5GHz,-180,70deg,-10.9903537707429
272.5GHz,-180,71deg,-10.2041220230274
272.5GHz,-180,72deg,-9.59894884377324
272.5GHz,-180,73deg,-9.1641031974553
272.5GHz,-180,74deg,-8.88089776278916
272.5GHz,-180,75deg,-8.72795637012907
272.5GHz,-180,76deg,-8.68325520670034
272.5GHz,-180,77deg,-8.72463154423811
272.5GHz,-180,78deg,-8.82972794197456
272.5GHz,-180,79deg,-8.97599636447842
272.5GHz,-180,80deg,-9.14120108160694
272.5GHz,-180,81deg,-9.30465310029091
