Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,3.33118447181232
272.5GHz,-180,1deg,3.09564911569541
272.5GHz,-180,2deg,2.57211540986821
272.5GHz,-180,3deg,1.76967023619839
272.5GHz,-180,4deg,0.676221234318568
272.5GHz,-180,5deg,-0.751193556885113
272.5GHz,-180,6deg,-2.5960507397077
272.5GHz,-180,7deg,-4.9878073822267
272.5GHz,-180,8deg,-8.0767981899641
272.5GHz,-180,9deg,-11.7973885596127
272.5GHz,-180,10deg,-14.7969486959771
272.5GHz,-180,11deg,-15.1012666068555
272.5GHz,-180,12deg,-14.6349345937042
272.5GHz,-180,13deg,-15.1193716463396
272.5GHz,-180,14deg,-16.62892402177
272.5GHz,-180,15deg,-17.8576378564139
272.5GHz,-180,16deg,-16.7419066247761
272.5GHz,-180,17deg,-14.5298743579344
272.5GHz,-180,18deg,-12.8000861531346
272.5GHz,-180,19deg,-11.7706981891916
272.5GHz,-180,20deg,-11.3208043787511
272.5GHz,-180,21deg,-11.3310979882982
272.5GHz,-180,22deg,-11.7489190067462
272.5GHz,-180,23deg,-12.6089716102707
272.5GHz,-180,24deg,-14.0375349172064
272.5GHz,-180,25deg,-16.1951764035036
272.5GHz,-180,26deg,-18.8207517987607
272.5GHz,-180,27deg,-19.6648341934969
272.5GHz,-180,28deg,-17.5509123428335
272.5GHz,-180,29deg,-15.3024054179752
272.5GHz,-180,30deg,-13.8897368617747
272.5GHz,-180,31deg,-13.1466932648844
272.5GHz,-180,32deg,-12.687393225116
272.5GHz,-180,33deg,-12.1511760441691
272.5GHz,-180,34deg,-11.45300429699
272.5GHz,-180,35deg,-10.8028962509741
272.5GHz,-180,36deg,-10.4643187043409
272.5GHz,-180,37deg,-10.6206719261769
272.5GHz,-180,38deg,-11.4014892841869
272.5GHz,-180,39deg,-12.934094956545
272.5GHz,-180,40deg,-15.2757875349202
272.5GHz,-180,41deg,-17.5836105947243
272.5GHz,-180,42deg,-16.8786019546361
272.5GHz,-180,43deg,-13.9718884302037
272.5GHz,-180,44deg,-11.4751215000116
272.5GHz,-180,45deg,-9.7956899506829
272.5GHz,-180,46deg,-8.81100203757324
272.5GHz,-180,47deg,-8.37813929127358
272.5GHz,-180,48deg,-8.37511319688949
272.5GHz,-180,49deg,-8.68947645718937
272.5GHz,-180,50deg,-9.21056640587191
272.5GHz,-180,51deg,-9.83406175322535
272.5GHz,-180,52deg,-10.4787777261612
272.5GHz,-180,53deg,-11.1060953430837
272.5GHz,-180,54deg,-11.7275220148012
272.5GHz,-180,55deg,-12.3958705122926
272.5GHz,-180,56deg,-13.1897266768112
272.5GHz,-180,57deg,-14.2023944690521
