Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,4.38812176319772
272.5GHz,-180,1deg,4.1394261220317
272.5GHz,-180,2deg,3.426950104692
272.5GHz,-180,3deg,2.28773445020602
272.5GHz,-180,4deg,0.794295880021955
272.5GHz,-180,5deg,-0.90937379206893
272.5GHz,-180,6deg,-2.56496065288762
272.5GHz,-180,7deg,-3.82606070625706
272.5GHz,-180,8deg,-4.43791991645864
272.5GHz,-180,9deg,-4.402443595528
272.5GHz,-180,10deg,-3.92425419306405
272.5GHz,-180,11deg,-3.29255437362534
272.5GHz,-180,12deg,-2.79088558354766
272.5GHz,-180,13deg,-2.62421302213071
272.5GHz,-180,14deg,-2.89442248659514
272.5GHz,-180,15deg,-3.61017112516066
272.5GHz,-180,16deg,-4.70173966516
272.5GHz,-180,17deg,-6.04211876492831
272.5GHz,-180,18deg,-7.48802616524104
272.5GHz,-180,19deg,-8.90772963670827
272.5GHz,-180,20deg,-10.1146669848643
272.5GHz,-180,21deg,-10.7751271769884
272.5GHz,-180,22deg,-10.6303092192352
272.5GHz,-180,23deg,-9.89444344692284
272.5GHz,-180,24deg,-9.06469703592029
272.5GHz,-180,25deg,-8.53462246721494
272.5GHz,-180,26deg,-8.55165241425716
272.5GHz,-180,27deg,-9.31390313996577
272.5GHz,-180,28deg,-11.0699344558968
272.5GHz,-180,29deg,-14.2754399510715
272.5GHz,-180,30deg,-19.9289183112461
272.5GHz,-180,31deg,-24.5115761148832
272.5GHz,-180,32deg,-18.9268861130561
272.5GHz,-180,33deg,-15.8148253903334
272.5GHz,-180,34deg,-14.8177052090721
272.5GHz,-180,35deg,-15.3574228656732
272.5GHz,-180,36deg,-17.321079380236
272.5GHz,-180,37deg,-20.1455426483066
272.5GHz,-180,38deg,-19.9366674473694
272.5GHz,-180,39deg,-16.6172707878965
272.5GHz,-180,40deg,-14.0665553215142
272.5GHz,-180,41deg,-12.7434228056502
272.5GHz,-180,42deg,-12.4359296056145
272.5GHz,-180,43deg,-12.8508140164275
272.5GHz,-180,44deg,-13.3951563462274
272.5GHz,-180,45deg,-13.134104456978
272.5GHz,-180,46deg,-11.859522919492
272.5GHz,-180,47deg,-10.3611560849864
272.5GHz,-180,48deg,-9.22552241763143
272.5GHz,-180,49deg,-8.62388003983417
272.5GHz,-180,50deg,-8.56626674789354
272.5GHz,-180,51deg,-9.02992672814436
272.5GHz,-180,52deg,-9.99901068030885
272.5GHz,-180,53deg,-11.4717264851368
272.5GHz,-180,54deg,-13.4394522920037
272.5GHz,-180,55deg,-15.7848020773611
272.5GHz,-180,56deg,-17.9784050412364
272.5GHz,-180,57deg,-18.970183475497
272.5GHz,-180,58deg,-18.6307509889048
272.5GHz,-180,59deg,-18.0713113278653
272.5GHz,-180,60deg,-18.0518945687649
272.5GHz,-180,61deg,-18.8833900789348
272.5GHz,-180,62deg,-20.7594765302657
272.5GHz,-180,63deg,-23.3675142401074
272.5GHz,-180,64deg,-23.2235029523198
272.5GHz,-180,65deg,-19.3324579206112
272.5GHz,-180,66deg,-15.7035475114656
272.5GHz,-180,67deg,-12.9710599245914
272.5GHz,-180,68deg,-10.9236046858618
272.5GHz,-180,69deg,-9.37472615998777
272.5GHz,-180,70deg,-8.20129422654619
272.5GHz,-180,71deg,-7.32103355131049
272.5GHz,-180,72deg,-6.67629195370924
272.5GHz,-180,73deg,-6.22454710662471
272.5GHz,-180,74deg,-5.93279802366502
272.5GHz,-180,75deg,-5.77411024715151
272.5GHz,-180,76deg,-5.72541989987973
272.5GHz,-180,77deg,-5.76614544228612
272.5GHz,-180,78deg,-5.87737967257682
272.5GHz,-180,79deg,-6.04154122246193
272.5GHz,-180,80deg,-6.24240263085548
272.5GHz,-180,81deg,-6.46540432184346
272.5GHz,-180,82deg,-6.69812945413095
