Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.05509802464157
272.5GHz,-180,1deg,0.781321022568569
272.5GHz,-180,2deg,-0.0791468353944742
272.5GHz,-180,3deg,-1.59895510950906
272.5GHz,-180,4deg,-3.95739861334848
272.5GHz,-180,5deg,-7.5421493282966
272.5GHz,-180,6deg,-12.5898130038857
272.5GHz,-180,7deg,-12.7996884808734
272.5GHz,-180,8deg,-8.1036446951282
272.5GHz,-180,9deg,-4.8926930275088
272.5GHz,-180,10deg,-2.96541823712292
272.5GHz,-180,11deg,-1.9581120241703
272.5GHz,-180,12deg,-1.7217719522138
272.5GHz,-180,13deg,-2.22333268599777
272.5GHz,-180,14deg,-3.49375884994571
272.5GHz,-180,15deg,-5.58361686416347
272.5GHz,-180,16deg,-8.39409127042098
272.5GHz,-180,17deg,-10.9578793583915
272.5GHz,-180,18deg,-11.2839001185084
272.5GHz,-180,19deg,-10.1020085216727
272.5GHz,-180,20deg,-9.18669143017507
272.5GHz,-180,21deg,-8.98120388476686
272.5GHz,-180,22deg,-9.51214876090464
272.5GHz,-180,23deg,-10.8472846745283
272.5GHz,-180,24deg,-13.2530226567097
272.5GHz,-180,25deg,-17.4207492676099
272.5GHz,-180,26deg,-23.2823079432528
272.5GHz,-180,27deg,-19.0561020166074
272.5GHz,-180,28deg,-14.0473537892817
272.5GHz,-180,29deg,-11.2024415652415
272.5GHz,-180,30deg,-9.69008217336279
272.5GHz,-180,31deg,-9.14369366770232
272.5GHz,-180,32deg,-9.37233169864016
272.5GHz,-180,33deg,-10.1585385654047
272.5GHz,-180,34deg,-11.0415708373323
272.5GHz,-180,35deg,-11.309041068389
272.5GHz,-180,36deg,-10.7598493628548
272.5GHz,-180,37deg,-10.0137950722679
272.5GHz,-180,38deg,-9.66272988154107
272.5GHz,-180,39deg,-9.97991755698821
272.5GHz,-180,40deg,-11.0734209885483
272.5GHz,-180,41deg,-12.8616913374769
272.5GHz,-180,42deg,-14.4073246859424
272.5GHz,-180,43deg,-13.6165149528382
272.5GHz,-180,44deg,-11.1379957470251
272.5GHz,-180,45deg,-8.85212967243237
272.5GHz,-180,46deg,-7.21871217813217
272.5GHz,-180,47deg,-6.20613782951915
272.5GHz,-180,48deg,-5.73361974934871
272.5GHz,-180,49deg,-5.74359806221871
272.5GHz,-180,50deg,-6.20695919964769
272.5GHz,-180,51deg,-7.11949033671485
272.5GHz,-180,52deg,-8.49603887650622
272.5GHz,-180,53deg,-10.3544324991295
272.5GHz,-180,54deg,-12.6571530321639
272.5GHz,-180,55deg,-15.1214103657016
272.5GHz,-180,56deg,-16.9215487687234
272.5GHz,-180,57deg,-17.3066818909408
272.5GHz,-180,58deg,-16.8482824619977
272.5GHz,-180,59deg,-16.3596343243635
272.5GHz,-180,60deg,-16.0132720168605
272.5GHz,-180,61deg,-15.5981782179474
272.5GHz,-180,62deg,-14.8747174758504
272.5GHz,-180,63deg,-13.8414196633622
