Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,2.4446636438396
272.5GHz,-180,1deg,2.50289771685474
272.5GHz,-180,2deg,2.42110991963588
272.5GHz,-180,3deg,2.20171646323404
272.5GHz,-180,4deg,1.83128363044148
272.5GHz,-180,5deg,1.2784555959417
272.5GHz,-180,6deg,0.497115790241349
272.5GHz,-180,7deg,-0.568444334703483
272.5GHz,-180,8deg,-1.98081763422333
272.5GHz,-180,9deg,-3.81418781720096
272.5GHz,-180,10deg,-6.17559680270381
272.5GHz,-180,11deg,-9.27075629689073
272.5GHz,-180,12deg,-13.6273773402389
272.5GHz,-180,13deg,-21.203286643144
272.5GHz,-180,14deg,-27.9335104315983
272.5GHz,-180,15deg,-17.4079563242224
272.5GHz,-180,16deg,-12.9234954305142
272.5GHz,-180,17deg,-10.3070340636445
272.5GHz,-180,18deg,-8.64532352073567
272.5GHz,-180,19deg,-7.60550916138252
272.5GHz,-180,20deg,-7.02697538572047
272.5GHz,-180,21deg,-6.82249150358964
272.5GHz,-180,22deg,-6.9440235093083
272.5GHz,-180,23deg,-7.36336772030809
272.5GHz,-180,24deg,-8.05970058735306
272.5GHz,-180,25deg,-9.0184574530674
272.5GHz,-180,26deg,-10.241963250588
272.5GHz,-180,27deg,-11.7568944536414
272.5GHz,-180,28deg,-13.5915583170455
272.5GHz,-180,29deg,-15.7045060330748
272.5GHz,-180,30deg,-17.8999280365522
272.5GHz,-180,31deg,-19.911740948559
272.5GHz,-180,32deg,-21.7364992200269
272.5GHz,-180,33deg,-23.5287911740056
272.5GHz,-180,34deg,-24.7369772929385
272.5GHz,-180,35deg,-24.4907953475439
272.5GHz,-180,36deg,-23.7657586911438
272.5GHz,-180,37deg,-23.9617281386985
272.5GHz,-180,38deg,-25.8225062701748
272.5GHz,-180,39deg,-30.0667723022733
272.5GHz,-180,40deg,-34.2122137099925
272.5GHz,-180,41deg,-30.0687713677585
272.5GHz,-180,42deg,-27.2656481901525
272.5GHz,-180,43deg,-26.4712870022401
272.5GHz,-180,44deg,-26.1886811429008
272.5GHz,-180,45deg,-24.7773887393848
272.5GHz,-180,46deg,-22.5996374390288
272.5GHz,-180,47deg,-20.8678940608841
272.5GHz,-180,48deg,-19.9584887727588
272.5GHz,-180,49deg,-19.7786174160986
272.5GHz,-180,50deg,-19.9768264608803
272.5GHz,-180,51deg,-19.9144906210822
272.5GHz,-180,52deg,-19.0220433425433
272.5GHz,-180,53deg,-17.4388586990929
272.5GHz,-180,54deg,-15.6749715683566
272.5GHz,-180,55deg,-14.0398146174626
272.5GHz,-180,56deg,-12.6435508431453
272.5GHz,-180,57deg,-11.5246668371953
272.5GHz,-180,58deg,-10.704854845618
272.5GHz,-180,59deg,-10.200170448622
272.5GHz,-180,60deg,-10.0206228606631
272.5GHz,-180,61deg,-10.1686013697358
272.5GHz,-180,62deg,-10.6362011082377
272.5GHz,-180,63deg,-11.3977291875786
272.5GHz,-180,64deg,-12.3911670523786
272.5GHz,-180,65deg,-13.4826255264407
272.5GHz,-180,66deg,-14.4300062244718
272.5GHz,-180,67deg,-14.9334887415161
272.5GHz,-180,68deg,-14.8488447441971
272.5GHz,-180,69deg,-14.3229149292314
272.5GHz,-180,70deg,-13.6226065146802
272.5GHz,-180,71deg,-12.9419310492179
272.5GHz,-180,72deg,-12.3740429416212
272.5GHz,-180,73deg,-11.9515907944027
272.5GHz,-180,74deg,-11.6802933309239
272.5GHz,-180,75deg,-11.5559498518968
272.5GHz,-180,76deg,-11.571472534621
272.5GHz,-180,77deg,-11.7192952869082
272.5GHz,-180,78deg,-11.9918746780774
272.5GHz,-180,79deg,-12.3814664794709
272.5GHz,-180,80deg,-12.8796347436952
272.5GHz,-180,81deg,-13.4766329886603
272.5GHz,-180,82deg,-14.1606781681618
272.5GHz,-180,83deg,-14.9171283982589
272.5GHz,-180,84deg,-15.7276502290379
272.5GHz,-180,85deg,-16.5696229730652
272.5GHz,-180,86deg,-17.4162574530143
