Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.59797565990205
272.5GHz,-180,1deg,1.47214469899665
272.5GHz,-180,2deg,1.44383033554331
272.5GHz,-180,3deg,1.62756625846509
272.5GHz,-180,4deg,2.00425518371197
272.5GHz,-180,5deg,2.41995649149152
272.5GHz,-180,6deg,2.69189014650752
272.5GHz,-180,7deg,2.68697077762291
272.5GHz,-180,8deg,2.33539674312636
272.5GHz,-180,9deg,1.61863409463113
272.5GHz,-180,10deg,0.556789282532762
272.5GHz,-180,11deg,-0.802710704454753
272.5GHz,-180,12deg,-2.39769611392444
272.5GHz,-180,13deg,-4.15717163428746
272.5GHz,-180,14deg,-5.98437519330514
272.5GHz,-180,15deg,-7.73276440125228
272.5GHz,-180,16deg,-9.25850097469998
272.5GHz,-180,17deg,-10.5669575382622
272.5GHz,-180,18deg,-11.8379002960069
272.5GHz,-180,19deg,-13.2409025966097
272.5GHz,-180,20deg,-14.7466850324102
272.5GHz,-180,21deg,-16.0001049535747
272.5GHz,-180,22deg,-16.3778484479263
272.5GHz,-180,23deg,-15.7057367458046
272.5GHz,-180,24deg,-14.6630418325222
272.5GHz,-180,25deg,-13.9712838197122
272.5GHz,-180,26deg,-13.9925599163818
272.5GHz,-180,27deg,-14.8290217226375
272.5GHz,-180,28deg,-16.264118718365
272.5GHz,-180,29deg,-17.3699741337685
272.5GHz,-180,30deg,-17.0769562450844
272.5GHz,-180,31deg,-16.0933429946185
272.5GHz,-180,32deg,-15.5628822774857
272.5GHz,-180,33deg,-15.8728580118392
272.5GHz,-180,34deg,-16.961340612476
272.5GHz,-180,35deg,-18.1891575878844
272.5GHz,-180,36deg,-18.0565602334159
272.5GHz,-180,37deg,-16.2812111728529
272.5GHz,-180,38deg,-14.2783686918201
272.5GHz,-180,39deg,-12.7712313394819
272.5GHz,-180,40deg,-11.8596590355104
272.5GHz,-180,41deg,-11.4753175839208
272.5GHz,-180,42deg,-11.4841720027044
272.5GHz,-180,43deg,-11.6713013984718
272.5GHz,-180,44deg,-11.7516478369017
272.5GHz,-180,45deg,-11.5176563454507
272.5GHz,-180,46deg,-11.0178005899184
272.5GHz,-180,47deg,-10.4864274211057
272.5GHz,-180,48deg,-10.1389075685239
272.5GHz,-180,49deg,-10.0893424144649
272.5GHz,-180,50deg,-10.3664101615185
272.5GHz,-180,51deg,-10.9362804174277
272.5GHz,-180,52deg,-11.7074974662572
272.5GHz,-180,53deg,-12.5342471097149
272.5GHz,-180,54deg,-13.2564896322795
272.5GHz,-180,55deg,-13.7908951256495
272.5GHz,-180,56deg,-14.1896042454567
272.5GHz,-180,57deg,-14.5817151245561
272.5GHz,-180,58deg,-15.0618219891336
272.5GHz,-180,59deg,-15.614534214614
272.5GHz,-180,60deg,-16.0842276541946
272.5GHz,-180,61deg,-16.222004429154
272.5GHz,-180,62deg,-15.8686095254002
272.5GHz,-180,63deg,-15.1103024846879
272.5GHz,-180,64deg,-14.1736446569131
272.5GHz,-180,65deg,-13.2421201074987
272.5GHz,-180,66deg,-12.4060909227838
272.5GHz,-180,67deg,-11.6938620058642
272.5GHz,-180,68deg,-11.1060249298066
272.5GHz,-180,69deg,-10.6345341356752
272.5GHz,-180,70deg,-10.2703460881956
272.5GHz,-180,71deg,-10.0051056267757
272.5GHz,-180,72deg,-9.83042462974673
272.5GHz,-180,73deg,-9.73666055701984
272.5GHz,-180,74deg,-9.71205383855556
272.5GHz,-180,75deg,-9.74249780406584
272.5GHz,-180,76deg,-9.81194980757122
272.5GHz,-180,77deg,-9.90339573435759
272.5GHz,-180,78deg,-10.0002265465182
272.5GHz,-180,79deg,-10.0878105503596
272.5GHz,-180,80deg,-10.1549579031362
272.5GHz,-180,81deg,-10.1949391616787
272.5GHz,-180,82deg,-10.2058023971295
272.5GHz,-180,83deg,-10.1899315617904
272.5GHz,-180,84deg,-10.1530145544755
272.5GHz,-180,85deg,-10.1027296858637
272.5GHz,-180,86deg,-10.0474610572284
272.5GHz,-180,87deg,-9.99525071513154
272.5GHz,-180,88deg,-9.95306448680945
272.5GHz,-180,89deg,-9.92634918151344
272.5GHz,-180,90deg,-9.91881199606348
272.5GHz,-180,91deg,-9.93235034995928
272.5GHz,-180,92deg,-9.96708462810633
272.5GHz,-180,93deg,-10.0214825469359
272.5GHz,-180,94deg,-10.0926014599405
272.5GHz,-180,95deg,-10.1765038422944
272.5GHz,-180,96deg,-10.2689080101903
272.5GHz,-180,97deg,-10.3661046023821
272.5GHz,-180,98deg,-10.466089723795
272.5GHz,-180,99deg,-10.5697514523932
272.5GHz,-180,100deg,-10.6818453313204
272.5GHz,-180,101deg,-10.8114713808349
272.5GHz,-180,102deg,-10.9718527097554
272.5GHz,-180,103deg,-11.1793699675503
272.5GHz,-180,104deg,-11.4519190130723
272.5GHz,-180,105deg,-11.8066306535496
272.5GHz,-180,106deg,-12.2567956402702
272.5GHz,-180,107deg,-12.8075604479338
272.5GHz,-180,108deg,-13.4498792097657
272.5GHz,-180,109deg,-14.1530674808878
272.5GHz,-180,110deg,-14.8595362954915
272.5GHz,-180,111deg,-15.4912858387022
272.5GHz,-180,112deg,-15.9790912602446
272.5GHz,-180,113deg,-16.3059111421329
272.5GHz,-180,114deg,-16.5267623763872
