Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,0.69180996586557
272.5GHz,-180,1deg,0.767649099307369
272.5GHz,-180,2deg,0.588653037999071
272.5GHz,-180,3deg,0.150908689994864
272.5GHz,-180,4deg,-0.529715595061653
272.5GHz,-180,5deg,-1.429767734712
272.5GHz,-180,6deg,-2.54021724291813
272.5GHz,-180,7deg,-3.89294771378882
272.5GHz,-180,8deg,-5.58470601287024
272.5GHz,-180,9deg,-7.80545650197622
272.5GHz,-180,10deg,-10.9182358416632
272.5GHz,-180,11deg,-15.7864326417445
272.5GHz,-180,12deg,-25.5114072355559
272.5GHz,-180,13deg,-22.5818958997813
272.5GHz,-180,14deg,-15.8768260527782
272.5GHz,-180,15deg,-12.5946251666351
272.5GHz,-180,16deg,-10.566547110367
272.5GHz,-180,17deg,-9.09701195241046
272.5GHz,-180,18deg,-7.8992125022035
272.5GHz,-180,19deg,-6.88629321809942
272.5GHz,-180,20deg,-6.0777990285194
272.5GHz,-180,21deg,-5.52800740444562
272.5GHz,-180,22deg,-5.28108488439279
272.5GHz,-180,23deg,-5.35213257952625
272.5GHz,-180,24deg,-5.72428870563393
272.5GHz,-180,25deg,-6.35670418934456
272.5GHz,-180,26deg,-7.20227877509562
272.5GHz,-180,27deg,-8.22832752854129
272.5GHz,-180,28deg,-9.4252523262194
272.5GHz,-180,29deg,-10.7977318311323
272.5GHz,-180,30deg,-12.3570168618983
272.5GHz,-180,31deg,-14.1321140087535
272.5GHz,-180,32deg,-16.1658259678112
272.5GHz,-180,33deg,-18.3941559168203
272.5GHz,-180,34deg,-20.375484339019
272.5GHz,-180,35deg,-21.515936761832
272.5GHz,-180,36deg,-22.2353942556243
272.5GHz,-180,37deg,-23.6030954222684
272.5GHz,-180,38deg,-25.651404825353
272.5GHz,-180,39deg,-24.9794123848873
272.5GHz,-180,40deg,-21.4804563212497
272.5GHz,-180,41deg,-18.706271855368
272.5GHz,-180,42deg,-17.0472851208793
272.5GHz,-180,43deg,-16.0778665968368
272.5GHz,-180,44deg,-15.2399699123389
272.5GHz,-180,45deg,-14.1209856517543
272.5GHz,-180,46deg,-12.7709776046731
272.5GHz,-180,47deg,-11.5128123589517
272.5GHz,-180,48deg,-10.5802199382335
272.5GHz,-180,49deg,-10.0493952507157
272.5GHz,-180,50deg,-9.90166031321171
272.5GHz,-180,51deg,-10.0671826081326
272.5GHz,-180,52deg,-10.435533042054
272.5GHz,-180,53deg,-10.8523603661208
272.5GHz,-180,54deg,-11.1362562209265
272.5GHz,-180,55deg,-11.1526993938199
272.5GHz,-180,56deg,-10.9067061228369
272.5GHz,-180,57deg,-10.5382586698042
272.5GHz,-180,58deg,-10.222212411767
272.5GHz,-180,59deg,-10.0906244746947
272.5GHz,-180,60deg,-10.215927733138
272.5GHz,-180,61deg,-10.6176592526524
272.5GHz,-180,62deg,-11.2603327436849
272.5GHz,-180,63deg,-12.030041095769
272.5GHz,-180,64deg,-12.7042858509148
272.5GHz,-180,65deg,-12.9953135664068
272.5GHz,-180,66deg,-12.7475488486369
272.5GHz,-180,67deg,-12.0843351527444
272.5GHz,-180,68deg,-11.2627310586563
272.5GHz,-180,69deg,-10.4789980175091
272.5GHz,-180,70deg,-9.82947012762556
272.5GHz,-180,71deg,-9.34716742136484
272.5GHz,-180,72deg,-9.03595615452849
272.5GHz,-180,73deg,-8.88879097157083
272.5GHz,-180,74deg,-8.89562130665671
272.5GHz,-180,75deg,-9.04623534210499
272.5GHz,-180,76deg,-9.33084768977206
272.5GHz,-180,77deg,-9.73971656198618
272.5GHz,-180,78deg,-10.2623336934736
272.5GHz,-180,79deg,-10.8863962394352
272.5GHz,-180,80deg,-11.5966512741309
272.5GHz,-180,81deg,-12.3737312709672
272.5GHz,-180,82deg,-13.1932618664255
272.5GHz,-180,83deg,-14.0257991815132
272.5GHz,-180,84deg,-14.8384016983314
272.5GHz,-180,85deg,-15.5984961680012
272.5GHz,-180,86deg,-16.2797179567573
272.5GHz,-180,87deg,-16.8677500669639
272.5GHz,-180,88deg,-17.3632059634487
272.5GHz,-180,89deg,-17.7798062040835
272.5GHz,-180,90deg,-18.1388842893894
272.5GHz,-180,91deg,-18.4630909937861
272.5GHz,-180,92deg,-18.7717065369413
272.5GHz,-180,93deg,-19.078330448608
272.5GHz,-180,94deg,-19.3904964930695
272.5GHz,-180,95deg,-19.7104225750795
272.5GHz,-180,96deg,-20.0362845865574
272.5GHz,-180,97deg,-20.3636707970378
272.5GHz,-180,98deg,-20.6870346662208
272.5GHz,-180,99deg,-21.0010025936315
272.5GHz,-180,100deg,-21.3013696214362
272.5GHz,-180,101deg,-21.5856056162633
272.5GHz,-180,102deg,-21.8527480968579
272.5GHz,-180,103deg,-22.1026805647293
272.5GHz,-180,104deg,-22.3349554634314
272.5GHz,-180,105deg,-22.5474902343975
272.5GHz,-180,106deg,-22.7356428735242
272.5GHz,-180,107deg,-22.8923446906569
272.5GHz,-180,108deg,-23.0099943086357
272.5GHz,-180,109deg,-23.0843917017331
272.5GHz,-180,110deg,-23.1199066011989
272.5GHz,-180,111deg,-23.1338098443604
272.5GHz,-180,112deg,-23.1574940551164
272.5GHz,-180,113deg,-23.233879798307
272.5GHz,-180,114deg,-23.4124963182118
272.5GHz,-180,115deg,-23.7446113433481
272.5GHz,-180,116deg,-24.2798102942778
272.5GHz,-180,117deg,-25.063189207387
272.5GHz,-180,118deg,-26.1277734618403
272.5GHz,-180,119deg,-27.4624802536248
272.5GHz,-180,120deg,-28.8936052995722
272.5GHz,-180,121deg,-29.8108258363579
272.5GHz,-180,122deg,-29.3017311345743
272.5GHz,-180,123deg,-27.4744039360277
272.5GHz,-180,124deg,-25.2902202544869
272.5GHz,-180,125deg,-23.3173656198609
272.5GHz,-180,126deg,-21.7279577612699
272.5GHz,-180,127deg,-20.5573399829744
272.5GHz,-180,128deg,-19.8030594759059
272.5GHz,-180,129deg,-19.4454887180618
272.5GHz,-180,130deg,-19.4420699620227
272.5GHz,-180,131deg,-19.7112593818328
272.5GHz,-180,132deg,-20.1213327283591
272.5GHz,-180,133deg,-20.5177113138972
272.5GHz,-180,134deg,-20.811567855707
272.5GHz,-180,135deg,-21.0563783791944
272.5GHz,-180,136deg,-21.404768093695
272.5GHz,-180,137deg,-21.9896477608016
272.5GHz,-180,138deg,-22.8283676201925
272.5GHz,-180,139deg,-23.7612724445046
272.5GHz,-180,140deg,-24.4803330207897
272.5GHz,-180,141deg,-24.8026154033097
272.5GHz,-180,142deg,-24.9428924140704
272.5GHz,-180,143deg,-25.3254998554516
272.5GHz,-180,144deg,-26.3109009342741
272.5GHz,-180,145deg,-28.1893972157835
272.5GHz,-180,146deg,-31.3218584330471
272.5GHz,-180,147deg,-36.3855907101323
272.5GHz,-180,148deg,-42.870346368264
272.5GHz,-180,149deg,-38.9606858364845
272.5GHz,-180,150deg,-34.0737756489014
272.5GHz,-180,151deg,-30.6824379677086
272.5GHz,-180,152deg,-28.2632924032918
272.5GHz,-180,153deg,-26.7649712548062
272.5GHz,-180,154deg,-26.1876446524877
272.5GHz,-180,155deg,-26.3804869000431
272.5GHz,-180,156deg,-26.7566142726088
272.5GHz,-180,157deg,-26.3119543885672
272.5GHz,-180,158deg,-25.0078089107193
272.5GHz,-180,159deg,-23.8388264314681
272.5GHz,-180,160deg,-23.4088297637781
272.5GHz,-180,161deg,-23.8288643579993
272.5GHz,-180,162deg,-24.9042012014611
272.5GHz,-180,163deg,-26.1158663404215
272.5GHz,-180,164deg,-26.9703128594526
272.5GHz,-180,165deg,-27.7993279316651
272.5GHz,-180,166deg,-29.5131133371324
272.5GHz,-180,167deg,-33.0313549342562
272.5GHz,-180,168deg,-38.9188755541448
272.5GHz,-180,169deg,-39.4810792892202
272.5GHz,-180,170deg,-35.155978623518
272.5GHz,-180,171deg,-30.9286124686575
272.5GHz,-180,172deg,-26.5449499906807
272.5GHz,-180,173deg,-22.9937230013119
272.5GHz,-180,174deg,-20.6044113420026
272.5GHz,-180,175deg,-19.3104465299307
272.5GHz,-180,176deg,-18.9690546383348
272.5GHz,-180,177deg,-19.3926274713932
272.5GHz,-180,178deg,-20.2896402054707
272.5GHz,-180,179deg,-21.2510742933862
272.5GHz,-180,180deg,-21.9259378860504
272.5GHz,-179,0deg,0.691809965865568
272.5GHz,-179,1deg,0.750397270390032
272.5GHz,-179,2deg,0.557153377520652
272.5GHz,-179,3deg,0.106403215462034
272.5GHz,-179,4deg,-0.589567219091637
272.5GHz,-179,5deg,-1.51185703473049
272.5GHz,-179,6deg,-2.65552911103645
272.5GHz,-179,7deg,-4.05465062341433
272.5GHz,-179,8deg,-5.80587166681034
272.5GHz,-179,9deg,-8.09859531703968
272.5GHz,-179,10deg,-11.3008638277982
272.5GHz,-179,11deg,-16.3069984290918
272.5GHz,-179,12deg,-26.1277428795511
272.5GHz,-179,13deg,-22.0375291428157
272.5GHz,-179,14deg,-15.7278226697178
272.5GHz,-179,15deg,-12.5285900252277
272.5GHz,-179,16deg,-10.5262527547003
272.5GHz,-179,17deg,-9.07808153293055
