Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,0.717357021505665
272.5GHz,-180,1deg,0.364969535369732
272.5GHz,-180,2deg,-0.0868703174997213
272.5GHz,-180,3deg,-0.632755879197893
272.5GHz,-180,4deg,-1.30741125358904
272.5GHz,-180,5deg,-2.17018005386576
272.5GHz,-180,6deg,-3.27352319841477
272.5GHz,-180,7deg,-4.61524975080966
272.5GHz,-180,8deg,-6.07669097468964
272.5GHz,-180,9deg,-7.3956865159595
272.5GHz,-180,10deg,-8.29740394852363
272.5GHz,-180,11deg,-8.71491990955382
272.5GHz,-180,12deg,-8.74966907991118
272.5GHz,-180,13deg,-8.51157011736316
272.5GHz,-180,14deg,-8.16605502333616
272.5GHz,-180,15deg,-7.98041386632382
272.5GHz,-180,16deg,-8.23159806203898
272.5GHz,-180,17deg,-9.13452637748333
272.5GHz,-180,18deg,-10.8259012665399
272.5GHz,-180,19deg,-13.1975625484762
272.5GHz,-180,20deg,-15.0303044571726
272.5GHz,-180,21deg,-14.2723168918124
272.5GHz,-180,22deg,-12.2296422470808
272.5GHz,-180,23deg,-10.5623023839424
272.5GHz,-180,24deg,-9.49569558093913
272.5GHz,-180,25deg,-8.86535534975471
272.5GHz,-180,26deg,-8.4676310356396
272.5GHz,-180,27deg,-8.15677060207733
272.5GHz,-180,28deg,-7.89584019634284
272.5GHz,-180,29deg,-7.7354240091143
272.5GHz,-180,30deg,-7.73243417707751
272.5GHz,-180,31deg,-7.88314545831778
272.5GHz,-180,32deg,-8.11762185020191
272.5GHz,-180,33deg,-8.36518812012394
272.5GHz,-180,34deg,-8.64905634988057
272.5GHz,-180,35deg,-9.11169888687681
272.5GHz,-180,36deg,-9.94652167036698
272.5GHz,-180,37deg,-11.3079450996982
272.5GHz,-180,38deg,-13.1751616133509
272.5GHz,-180,39deg,-14.945002238164
272.5GHz,-180,40deg,-15.2438588996271
272.5GHz,-180,41deg,-14.0443044605252
272.5GHz,-180,42deg,-12.7030871130382
272.5GHz,-180,43deg,-11.8030881753418
272.5GHz,-180,44deg,-11.2909685616272
272.5GHz,-180,45deg,-10.8741877154323
272.5GHz,-180,46deg,-10.2331821532324
272.5GHz,-180,47deg,-9.27511820260066
272.5GHz,-180,48deg,-8.19195251877703
272.5GHz,-180,49deg,-7.24068629579708
272.5GHz,-180,50deg,-6.58765993862602
272.5GHz,-180,51deg,-6.30817793746714
272.5GHz,-180,52deg,-6.42734780824326
272.5GHz,-180,53deg,-6.94675163584625
272.5GHz,-180,54deg,-7.85167038989846
272.5GHz,-180,55deg,-9.09760356533636
272.5GHz,-180,56deg,-10.5645344463953
272.5GHz,-180,57deg,-11.9754494254565
272.5GHz,-180,58deg,-12.8962462947658
272.5GHz,-180,59deg,-13.072179645246
272.5GHz,-180,60deg,-12.7513195993285
272.5GHz,-180,61deg,-12.3759494181305
272.5GHz,-180,62deg,-12.2381813455379
272.5GHz,-180,63deg,-12.4762013375736
272.5GHz,-180,64deg,-13.1594528347289
272.5GHz,-180,65deg,-14.3372120933548
272.5GHz,-180,66deg,-16.0377321398604
272.5GHz,-180,67deg,-18.1566140144665
272.5GHz,-180,68deg,-20.0233384775741
272.5GHz,-180,69deg,-20.1884001427503
272.5GHz,-180,70deg,-18.6492180682368
272.5GHz,-180,71deg,-16.82105194891
272.5GHz,-180,72deg,-15.3296344515828
272.5GHz,-180,73deg,-14.2405429363266
272.5GHz,-180,74deg,-13.4899929230528
272.5GHz,-180,75deg,-13.0014541861376
272.5GHz,-180,76deg,-12.7066452950303
272.5GHz,-180,77deg,-12.547304926519
272.5GHz,-180,78deg,-12.474561310094
272.5GHz,-180,79deg,-12.4490029577768
272.5GHz,-180,80deg,-12.441363277718
272.5GHz,-180,81deg,-12.4329443104199
272.5GHz,-180,82deg,-12.4149964704985
272.5GHz,-180,83deg,-12.3868574451555
272.5GHz,-180,84deg,-12.3533002725273
272.5GHz,-180,85deg,-12.3218318143986
272.5GHz,-180,86deg,-12.3005329176267
272.5GHz,-180,87deg,-12.2966720498676
272.5GHz,-180,88deg,-12.3160208324787
272.5GHz,-180,89deg,-12.3626612105714
272.5GHz,-180,90deg,-12.4390692597495
272.5GHz,-180,91deg,-12.5463174822871
272.5GHz,-180,92deg,-12.6843032742144
272.5GHz,-180,93deg,-12.8519638188503
272.5GHz,-180,94deg,-13.0474737687159
272.5GHz,-180,95deg,-13.2684452558625
272.5GHz,-180,96deg,-13.5121631917159
272.5GHz,-180,97deg,-13.7758924507882
272.5GHz,-180,98deg,-14.0572840201425
272.5GHz,-180,99deg,-14.3548799459925
272.5GHz,-180,100deg,-14.6686702895937
272.5GHz,-180,101deg,-15.0005954274694
272.5GHz,-180,102deg,-15.3548290253732
272.5GHz,-180,103deg,-15.7376382514376
272.5GHz,-180,104deg,-16.1566042534401
272.5GHz,-180,105deg,-16.618983985362
272.5GHz,-180,106deg,-17.1289885918225
272.5GHz,-180,107deg,-17.6837905369587
272.5GHz,-180,108deg,-18.2683845776285
272.5GHz,-180,109deg,-18.8505627558135
272.5GHz,-180,110deg,-19.379787804008
272.5GHz,-180,111deg,-19.7964258327384
272.5GHz,-180,112deg,-20.0547627040482
272.5GHz,-180,113deg,-20.1492054405365
272.5GHz,-180,114deg,-20.1215456165982
272.5GHz,-180,115deg,-20.0414344722276
272.5GHz,-180,116deg,-19.9777242992702
272.5GHz,-180,117deg,-19.9804325328027
272.5GHz,-180,118deg,-20.0776697405491
272.5GHz,-180,119deg,-20.2827277243435
272.5GHz,-180,120deg,-20.606458563958
272.5GHz,-180,121deg,-21.0713992723768
272.5GHz,-180,122deg,-21.7240208107016
272.5GHz,-180,123deg,-22.641806265003
272.5GHz,-180,124deg,-23.9314218197286
272.5GHz,-180,125deg,-25.6957657207554
272.5GHz,-180,126deg,-27.8324966601011
272.5GHz,-180,127deg,-29.2699856159028
272.5GHz,-180,128deg,-28.2919575477467
272.5GHz,-180,129deg,-26.0418714948566
272.5GHz,-180,130deg,-24.1574818217557
272.5GHz,-180,131deg,-23.0536494609479
272.5GHz,-180,132deg,-22.7849826512035
272.5GHz,-180,133deg,-23.3752744904239
272.5GHz,-180,134deg,-24.7931383117647
272.5GHz,-180,135deg,-26.5213079559094
272.5GHz,-180,136deg,-26.7996721875253
272.5GHz,-180,137deg,-25.0992885784602
