Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,0.239976444709634
272.5GHz,-180,1deg,0.315094555415422
272.5GHz,-180,2deg,0.317123557944944
272.5GHz,-180,3deg,0.219140072484485
272.5GHz,-180,4deg,0.0108487573218523
272.5GHz,-180,5deg,-0.305956900543612
272.5GHz,-180,6deg,-0.732630881378531
272.5GHz,-180,7deg,-1.28701359590189
272.5GHz,-180,8deg,-2.00424269023997
272.5GHz,-180,9deg,-2.92693499071343
272.5GHz,-180,10deg,-4.09551288809927
272.5GHz,-180,11deg,-5.54476629288189
272.5GHz,-180,12deg,-7.30130492768947
272.5GHz,-180,13deg,-9.36951128627834
272.5GHz,-180,14deg,-11.7023944241514
272.5GHz,-180,15deg,-14.2034233841373
272.5GHz,-180,16deg,-16.884349063414
272.5GHz,-180,17deg,-20.1688941597809
272.5GHz,-180,18deg,-24.4830399503949
272.5GHz,-180,19deg,-24.0796513269375
272.5GHz,-180,20deg,-19.0669897928778
272.5GHz,-180,21deg,-15.6121663807191
272.5GHz,-180,22deg,-13.5993301930909
272.5GHz,-180,23deg,-12.6455544855739
272.5GHz,-180,24deg,-12.5373448141004
272.5GHz,-180,25deg,-13.1171148096808
272.5GHz,-180,26deg,-14.1156778192655
272.5GHz,-180,27deg,-14.8633698781099
272.5GHz,-180,28deg,-14.4510038656162
272.5GHz,-180,29deg,-12.9901791813439
272.5GHz,-180,30deg,-11.3672811392484
272.5GHz,-180,31deg,-10.0635946822381
272.5GHz,-180,32deg,-9.16057534915088
272.5GHz,-180,33deg,-8.58472834282771
272.5GHz,-180,34deg,-8.21367994183934
272.5GHz,-180,35deg,-7.92935316798841
272.5GHz,-180,36deg,-7.66100251607172
272.5GHz,-180,37deg,-7.40465464730766
272.5GHz,-180,38deg,-7.20724135269821
272.5GHz,-180,39deg,-7.137094916477
272.5GHz,-180,40deg,-7.26607745596096
272.5GHz,-180,41deg,-7.66523918176298
272.5GHz,-180,42deg,-8.40308189647693
272.5GHz,-180,43deg,-9.53376570975439
272.5GHz,-180,44deg,-11.0475533668024
272.5GHz,-180,45deg,-12.7050514805117
272.5GHz,-180,46deg,-13.749692303809
272.5GHz,-180,47deg,-13.3828880116073
272.5GHz,-180,48deg,-12.0651299055226
272.5GHz,-180,49deg,-10.7005877179157
272.5GHz,-180,50deg,-9.67974167091891
272.5GHz,-180,51deg,-9.07854583618844
272.5GHz,-180,52deg,-8.88367871565903
272.5GHz,-180,53deg,-9.06589019670701
272.5GHz,-180,54deg,-9.59464378201494
272.5GHz,-180,55deg,-10.4338595982342
272.5GHz,-180,56deg,-11.5277285199781
272.5GHz,-180,57deg,-12.7770888979983
272.5GHz,-180,58deg,-14.0148627506184
272.5GHz,-180,59deg,-15.0217502538321
272.5GHz,-180,60deg,-15.6375735262573
272.5GHz,-180,61deg,-15.8929270704674
