Freq [GHz],Phi [deg],Theta [deg],dB(GainTotal) []
272.5GHz,-180,0deg,1.9436778036902
272.5GHz,-180,1deg,1.97260468862252
272.5GHz,-180,2deg,1.61880530245998
272.5GHz,-180,3deg,0.891075400051539
272.5GHz,-180,4deg,-0.185946913799648
272.5GHz,-180,5deg,-1.57738263810122
272.5GHz,-180,6deg,-3.24580878477921
272.5GHz,-180,7deg,-5.14891583633451
272.5GHz,-180,8deg,-7.18226139560305
272.5GHz,-180,9deg,-8.9737518819481
272.5GHz,-180,10deg,-9.71490629138216
272.5GHz,-180,11deg,-9.06204342032698
272.5GHz,-180,12deg,-7.85220936069121
272.5GHz,-180,13deg,-6.88677948736576
272.5GHz,-180,14deg,-6.47442402496188
272.5GHz,-180,15deg,-6.69751673962675
272.5GHz,-180,16deg,-7.57847346016788
272.5GHz,-180,17deg,-9.13004300205351
272.5GHz,-180,18deg,-11.3150027758531
272.5GHz,-180,19deg,-13.7189289336461
272.5GHz,-180,20deg,-14.7887000431672
272.5GHz,-180,21deg,-13.5490474346074
272.5GHz,-180,22deg,-11.6445735400583
272.5GHz,-180,23deg,-10.1204816055922
272.5GHz,-180,24deg,-9.11314697870876
272.5GHz,-180,25deg,-8.55947430967958
272.5GHz,-180,26deg,-8.4002165855085
272.5GHz,-180,27deg,-8.60974836488441
272.5GHz,-180,28deg,-9.1807069264774
272.5GHz,-180,29deg,-10.0929166140611
272.5GHz,-180,30deg,-11.2735912610516
272.5GHz,-180,31deg,-12.5507285796407
272.5GHz,-180,32deg,-13.6421749100217
272.5GHz,-180,33deg,-14.3045310657255
272.5GHz,-180,34deg,-14.5914726955755
272.5GHz,-180,35deg,-14.8094162413385
272.5GHz,-180,36deg,-15.1703420052426
272.5GHz,-180,37deg,-15.489882262499
272.5GHz,-180,38deg,-15.1551787553602
272.5GHz,-180,39deg,-13.8992054891151
272.5GHz,-180,40deg,-12.3065667964638
272.5GHz,-180,41deg,-10.9588185495282
272.5GHz,-180,42deg,-10.0329988825293
272.5GHz,-180,43deg,-9.44999180630301
272.5GHz,-180,44deg,-9.00648763313664
272.5GHz,-180,45deg,-8.49243506464288
272.5GHz,-180,46deg,-7.83397056070716
272.5GHz,-180,47deg,-7.13396417989663
272.5GHz,-180,48deg,-6.56341616227661
272.5GHz,-180,49deg,-6.25789868478858
272.5GHz,-180,50deg,-6.29700734556137
272.5GHz,-180,51deg,-6.72368744677517
272.5GHz,-180,52deg,-7.56235871387333
272.5GHz,-180,53deg,-8.82033881662139
272.5GHz,-180,54deg,-10.4566539278192
272.5GHz,-180,55deg,-12.2822861086813
272.5GHz,-180,56deg,-13.8058633125505
272.5GHz,-180,57deg,-14.4334469200545
272.5GHz,-180,58deg,-14.2524313539268
272.5GHz,-180,59deg,-13.9229690266556
272.5GHz,-180,60deg,-13.9269196053132
272.5GHz,-180,61deg,-14.4798289992035
272.5GHz,-180,62deg,-15.6967755282377
272.5GHz,-180,63deg,-17.6558932298564
272.5GHz,-180,64deg,-20.1384327476196
272.5GHz,-180,65deg,-21.3595442513139
272.5GHz,-180,66deg,-19.3845362914851
272.5GHz,-180,67deg,-16.5100466326916
272.5GHz,-180,68deg,-14.1426321218716
272.5GHz,-180,69deg,-12.3619311851581
272.5GHz,-180,70deg,-11.0492408791295
272.5GHz,-180,71deg,-10.1016719471535
272.5GHz,-180,72deg,-9.44659026472922
272.5GHz,-180,73deg,-9.0332406892933
272.5GHz,-180,74deg,-8.82492759903936
272.5GHz,-180,75deg,-8.79361518425288
272.5GHz,-180,76deg,-8.91628859110973
272.5GHz,-180,77deg,-9.17241352853964
272.5GHz,-180,78deg,-9.54206884190336
272.5GHz,-180,79deg,-10.0045303791373
272.5GHz,-180,80deg,-10.5372607621572
272.5GHz,-180,81deg,-11.1154294728377
272.5GHz,-180,82deg,-11.712231362949
272.5GHz,-180,83deg,-12.3003011067386
272.5GHz,-180,84deg,-12.8542964589532
272.5GHz,-180,85deg,-13.3541833537053
272.5GHz,-180,86deg,-13.7881324779398
272.5GHz,-180,87deg,-14.1537650083
272.5GHz,-180,88deg,-14.4571300572892
272.5GHz,-180,89deg,-14.7099058476184
272.5GHz,-180,90deg,-14.9260546544273
272.5GHz,-180,91deg,-15.1190799744927
272.5GHz,-180,92deg,-15.3004278518278
272.5GHz,-180,93deg,-15.4789897211801
272.5GHz,-180,94deg,-15.6613766220967
272.5GHz,-180,95deg,-15.8526048074641
272.5GHz,-180,96deg,-16.0569159522514
272.5GHz,-180,97deg,-16.2785468948519
272.5GHz,-180,98deg,-16.5223245019671
272.5GHz,-180,99deg,-16.7939888137742
272.5GHz,-180,100deg,-17.1001501790376
272.5GHz,-180,101deg,-17.4477679712113
272.5GHz,-180,102deg,-17.842999266268
272.5GHz,-180,103deg,-18.2892131264118
272.5GHz,-180,104deg,-18.7839519168435
272.5GHz,-180,105deg,-19.3148207845218
272.5GHz,-180,106deg,-19.8551040547959
272.5GHz,-180,107deg,-20.361857955335
272.5GHz,-180,108deg,-20.7817999421034
272.5GHz,-180,109deg,-21.0695466136914
272.5GHz,-180,110deg,-21.2129077776441
272.5GHz,-180,111deg,-21.2470454750263
272.5GHz,-180,112deg,-21.244350454577
272.5GHz,-180,113deg,-21.2894954156286
272.5GHz,-180,114deg,-21.4587302242028
272.5GHz,-180,115deg,-21.8112509064066
272.5GHz,-180,116deg,-22.3888444294978
272.5GHz,-180,117deg,-23.2173948355351
272.5GHz,-180,118deg,-24.3043616744765
272.5GHz,-180,119deg,-25.6219791034815
272.5GHz,-180,120deg,-27.0485976553818
272.5GHz,-180,121deg,-28.2274682032387
272.5GHz,-180,122deg,-28.5032573820977
272.5GHz,-180,123deg,-27.5315252867999
272.5GHz,-180,124deg,-25.8347210144084
272.5GHz,-180,125deg,-24.0786776592339
272.5GHz,-180,126deg,-22.5963994700558
272.5GHz,-180,127deg,-21.5022606266114
272.5GHz,-180,128deg,-20.8181173418419
272.5GHz,-180,129deg,-20.5128496691236
272.5GHz,-180,130deg,-20.4972046578119
272.5GHz,-180,131deg,-20.612877508246
272.5GHz,-180,132deg,-20.6746459327701
272.5GHz,-180,133deg,-20.600933091239
272.5GHz,-180,134deg,-20.5072828053506
272.5GHz,-180,135deg,-20.6208394949321
272.5GHz,-180,136deg,-21.1277285350246
272.5GHz,-180,137deg,-22.0656642522124
272.5GHz,-180,138deg,-23.1937225120759
272.5GHz,-180,139deg,-23.9153435587813
272.5GHz,-180,140deg,-23.8405782259632
272.5GHz,-180,141deg,-23.4378368211603
272.5GHz,-180,142deg,-23.3806724787282
272.5GHz,-180,143deg,-24.0169377937374
272.5GHz,-180,144deg,-25.4664894126434
272.5GHz,-180,145deg,-27.7183873234445
272.5GHz,-180,146deg,-30.4829537128646
272.5GHz,-180,147deg,-32.6299674965327
272.5GHz,-180,148deg,-32.7125292922338
272.5GHz,-180,149deg,-31.5954207307436
272.5GHz,-180,150deg,-30.7171935058995
272.5GHz,-180,151deg,-30.5297988902709
272.5GHz,-180,152deg,-30.7927971413534
272.5GHz,-180,153deg,-30.6124914998469
272.5GHz,-180,154deg,-29.5151110313978
272.5GHz,-180,155deg,-28.394361870939
272.5GHz,-180,156deg,-28.0487357231892
272.5GHz,-180,157deg,-28.4767079263993
272.5GHz,-180,158deg,-28.7873646738527
272.5GHz,-180,159deg,-28.0858118003901
272.5GHz,-180,160deg,-27.1922533163131
272.5GHz,-180,161deg,-27.0888223864996
272.5GHz,-180,162deg,-27.44602509299
272.5GHz,-180,163deg,-26.5992006952155
272.5GHz,-180,164deg,-24.6194803910098
272.5GHz,-180,165deg,-23.3042880714596
272.5GHz,-180,166deg,-23.4286077598846
272.5GHz,-180,167deg,-25.0550025042422
272.5GHz,-180,168deg,-26.9633930102301
272.5GHz,-180,169deg,-26.4608470017416
272.5GHz,-180,170deg,-25.4523950647613
272.5GHz,-180,171deg,-26.4850223726918
272.5GHz,-180,172deg,-29.4002884899763
272.5GHz,-180,173deg,-26.3243561307105
272.5GHz,-180,174deg,-21.449983612676
272.5GHz,-180,175deg,-18.7785330435162
272.5GHz,-180,176deg,-17.8078863836521
272.5GHz,-180,177deg,-18.1005617287386
272.5GHz,-180,178deg,-19.2629319496385
272.5GHz,-180,179deg,-20.6997219638639
272.5GHz,-180,180deg,-21.5259682687605
272.5GHz,-179,0deg,1.94367780369021
272.5GHz,-179,1deg,1.94753648219269
272.5GHz,-179,2deg,1.57331090560771
272.5GHz,-179,3deg,0.830404095160457
272.5GHz,-179,4deg,-0.258192672853138
272.5GHz,-179,5deg,-1.66172675026365
272.5GHz,-179,6deg,-3.34930391711713
272.5GHz,-179,7deg,-5.28746961054054
272.5GHz,-179,8deg,-7.38293713862887
272.5GHz,-179,9deg,-9.26734907599729
272.5GHz,-179,10deg,-10.0840425553973
272.5GHz,-179,11deg,-9.42260251964429
272.5GHz,-179,12deg,-8.15625955984084
272.5GHz,-179,13deg,-7.12449999828275
272.5GHz,-179,14deg,-6.63774906904684
272.5GHz,-179,15deg,-6.77302727717324
272.5GHz,-179,16deg,-7.54886817220803
272.5GHz,-179,17deg,-8.97415947840712
272.5GHz,-179,18deg,-11.0098398509224
272.5GHz,-179,19deg,-13.2960797958126
272.5GHz,-179,20deg,-14.5217594892397
272.5GHz,-179,21deg,-13.6317420988994
272.5GHz,-179,22deg,-11.9135945313369
272.5GHz,-179,23deg,-10.4613451445088
272.5GHz,-179,24deg,-9.49276717576712
272.5GHz,-179,25deg,-8.98610793498819
272.5GHz,-179,26deg,-8.91324421526228
272.5GHz,-179,27deg,-9.28237091012919
272.5GHz,-179,28deg,-10.1306525138849
272.5GHz,-179,29deg,-11.4979368988741
272.5GHz,-179,30deg,-13.3632496041012
272.5GHz,-179,31deg,-15.456278143555
272.5GHz,-179,32deg,-16.9593856394926
272.5GHz,-179,33deg,-17.1407501190944
272.5GHz,-179,34deg,-16.6588897969375
272.5GHz,-179,35deg,-16.4789443716285
272.5GHz,-179,36deg,-16.940407242767
272.5GHz,-179,37deg,-17.7368243128451
272.5GHz,-179,38deg,-17.6817517547228
272.5GHz,-179,39deg,-16.0401959098844
272.5GHz,-179,40deg,-13.9459879562041
272.5GHz,-179,41deg,-12.3203059892892
272.5GHz,-179,42deg,-11.3523117005249
272.5GHz,-179,43deg,-10.9639736176422
272.5GHz,-179,44deg,-10.9730449797229
272.5GHz,-179,45deg,-11.1187068192518
272.5GHz,-179,46deg,-11.1371689593626
272.5GHz,-179,47deg,-10.931978969827
272.5GHz,-179,48deg,-10.6386252340799
272.5GHz,-179,49deg,-10.4792790574747
272.5GHz,-179,50deg,-10.6267526254845
272.5GHz,-179,51deg,-11.1873551278225
272.5GHz,-179,52deg,-12.234003312798
272.5GHz,-179,53deg,-13.8329058764107
272.5GHz,-179,54deg,-16.0298002500255
272.5GHz,-179,55deg,-18.6735687663527
272.5GHz,-179,56deg,-20.7594991319103
272.5GHz,-179,57deg,-20.6721611152937
272.5GHz,-179,58deg,-19.2684917690626
272.5GHz,-179,59deg,-18.080411739813
272.5GHz,-179,60deg,-17.5186223613508
272.5GHz,-179,61deg,-17.5681239322501
272.5GHz,-179,62deg,-18.0872228365145
272.5GHz,-179,63deg,-18.7563351963539
272.5GHz,-179,64deg,-18.9773171849384
272.5GHz,-179,65deg,-18.2445514260015
272.5GHz,-179,66deg,-16.7921676778509
272.5GHz,-179,67deg,-15.1936879728067
272.5GHz,-179,68deg,-13.7754417613852
272.5GHz,-179,69deg,-12.6319226500325
272.5GHz,-179,70deg,-11.7633711622667
272.5GHz,-179,71deg,-11.1431843670185
272.5GHz,-179,72deg,-10.7409543484779
272.5GHz,-179,73deg,-10.5289629398864
272.5GHz,-179,74deg,-10.4832559488113
272.5GHz,-179,75deg,-10.5830528682835
272.5GHz,-179,76deg,-10.8097107594836
272.5GHz,-179,77deg,-11.1456317112286
272.5GHz,-179,78deg,-11.5732465223037
272.5GHz,-179,79deg,-12.0741534047253
272.5GHz,-179,80deg,-12.6285197763732
272.5GHz,-179,81deg,-13.2149174957781
272.5GHz,-179,82deg,-13.8108073127597
272.5GHz,-179,83deg,-14.3938415174324
272.5GHz,-179,84deg,-14.9439366579154
272.5GHz,-179,85deg,-15.4456876779529
272.5GHz,-179,86deg,-15.8903394369824
272.5GHz,-179,87deg,-16.2765134874388
272.5GHz,-179,88deg,-16.6093548795169
272.5GHz,-179,89deg,-16.8984592661791
272.5GHz,-179,90deg,-17.1553896255263
272.5GHz,-179,91deg,-17.3915538773524
272.5GHz,-179,92deg,-17.6168498953484
272.5GHz,-179,93deg,-17.8391039235263
272.5GHz,-179,94deg,-18.0641124551231
272.5GHz,-179,95deg,-18.296047648518
272.5GHz,-179,96deg,-18.5380248779695
272.5GHz,-179,97deg,-18.792689420235
272.5GHz,-179,98deg,-19.0627240146855
272.5GHz,-179,99deg,-19.3512022670156
272.5GHz,-179,100deg,-19.6617167887174
272.5GHz,-179,101deg,-19.9981976511657
272.5GHz,-179,102deg,-20.3643052706953
272.5GHz,-179,103deg,-20.7622333652144
272.5GHz,-179,104deg,-21.1907129969552
272.5GHz,-179,105deg,-21.6420507987863
272.5GHz,-179,106deg,-22.0983849521954
272.5GHz,-179,107deg,-22.5284087840722
272.5GHz,-179,108deg,-22.8878470991918
272.5GHz,-179,109deg,-23.1286547935661
272.5GHz,-179,110deg,-23.2188123149663
272.5GHz,-179,111deg,-23.1638758076374
272.5GHz,-179,112deg,-23.0136507358772
272.5GHz,-179,113deg,-22.8481254830336
272.5GHz,-179,114deg,-22.7555024492419
272.5GHz,-179,115deg,-22.8175191312709
272.5GHz,-179,116deg,-23.1059092416469
272.5GHz,-179,117deg,-23.6855690884155
272.5GHz,-179,118deg,-24.6174660677287
272.5GHz,-179,119deg,-25.9471697097173
272.5GHz,-179,120deg,-27.6275550016919
272.5GHz,-179,121deg,-29.220376184415
272.5GHz,-179,122deg,-29.5377259756455
272.5GHz,-179,123deg,-28.0589626945562
272.5GHz,-179,124deg,-25.9604970660928
272.5GHz,-179,125deg,-24.1083931588217
272.5GHz,-179,126deg,-22.723807241837
272.5GHz,-179,127deg,-21.823355970221
272.5GHz,-179,128deg,-21.3810142117992
272.5GHz,-179,129deg,-21.3494185468295
272.5GHz,-179,130deg,-21.6364897832985
272.5GHz,-179,131deg,-22.0728349953461
272.5GHz,-179,132deg,-22.4335531134408
272.5GHz,-179,133deg,-22.5897692833347
272.5GHz,-179,134deg,-22.6604893292952
272.5GHz,-179,135deg,-22.9259437096163
272.5GHz,-179,136deg,-23.626287876187
272.5GHz,-179,137deg,-24.8250860833597
272.5GHz,-179,138deg,-26.2314709277398
272.5GHz,-179,139deg,-27.0865097378088
272.5GHz,-179,140deg,-27.0373419191546
272.5GHz,-179,141deg,-26.8879097943742
272.5GHz,-179,142deg,-27.5419142592343
272.5GHz,-179,143deg,-29.6415479400581
272.5GHz,-179,144deg,-34.2018920191279
272.5GHz,-179,145deg,-43.2690814461964
272.5GHz,-179,146deg,-37.6986148412802
272.5GHz,-179,147deg,-33.2041970125233
272.5GHz,-179,148deg,-31.8547938335439
272.5GHz,-179,149deg,-32.0557005925837
272.5GHz,-179,150deg,-32.4367176602191
272.5GHz,-179,151deg,-31.6544295200318
272.5GHz,-179,152deg,-30.1757393734195
272.5GHz,-179,153deg,-29.0571055004207
272.5GHz,-179,154deg,-28.6446411753748
272.5GHz,-179,155deg,-28.9643364630566
272.5GHz,-179,156deg,-29.9435601296957
272.5GHz,-179,157deg,-31.0966597521571
272.5GHz,-179,158deg,-31.0465071965104
272.5GHz,-179,159deg,-29.4736018492031
272.5GHz,-179,160deg,-27.8571093725279
272.5GHz,-179,161deg,-26.8093462807987
272.5GHz,-179,162deg,-25.9514297451397
272.5GHz,-179,163deg,-24.7856860993536
272.5GHz,-179,164deg,-23.5817914603421
272.5GHz,-179,165deg,-23.0470942358686
272.5GHz,-179,166deg,-23.6729217755303
272.5GHz,-179,167deg,-25.5512763072603
272.5GHz,-179,168deg,-27.3903133726124
272.5GHz,-179,169deg,-26.7867611870097
272.5GHz,-179,170deg,-25.8994930480709
272.5GHz,-179,171deg,-27.055545133953
272.5GHz,-179,172deg,-29.6838066671048
272.5GHz,-179,173deg,-26.1135499655002
272.5GHz,-179,174deg,-21.3880156090404
272.5GHz,-179,175deg,-18.7860851492701
272.5GHz,-179,176deg,-17.8271036590001
272.5GHz,-179,177deg,-18.1055089247506
272.5GHz,-179,178deg,-19.2477350828838
272.5GHz,-179,179deg,-20.6774173172459
272.5GHz,-179,180deg,-21.5259682687605
272.5GHz,-178,0deg,1.9436778036902
272.5GHz,-178,1deg,1.92240922773343
272.5GHz,-178,2deg,1.52774311340654
272.5GHz,-178,3deg,0.769740624357086
272.5GHz,-178,4deg,-0.330280648140299
272.5GHz,-178,5deg,-1.7457977943548
272.5GHz,-178,6deg,-3.452533316641
272.5GHz,-178,7deg,-5.4259174592935
272.5GHz,-178,8deg,-7.58445035109066
272.5GHz,-178,9deg,-9.56733933280757
272.5GHz,-178,10deg,-10.4740624113033
272.5GHz,-178,11deg,-9.81723924490966
272.5GHz,-178,12deg,-8.50057127072301
272.5GHz,-178,13deg,-7.4046910970324
272.5GHz,-178,14deg,-6.84316347189986
272.5GHz,-178,15deg,-6.8879853346057
272.5GHz,-178,16deg,-7.5544554196472
272.5GHz,-178,17deg,-8.85104216213084
272.5GHz,-178,18deg,-10.7493132084871
272.5GHz,-178,19deg,-12.966278738851
272.5GHz,-178,20deg,-14.4038058408926
272.5GHz,-178,21deg,-13.8620079810868
272.5GHz,-178,22deg,-12.2756768996649
272.5GHz,-178,23deg,-10.8228469855004
272.5GHz,-178,24deg,-9.80618217756199
272.5GHz,-178,25deg,-9.21559045645672
272.5GHz,-178,26deg,-9.00221624875427
272.5GHz,-178,27deg,-9.13317657775663
272.5GHz,-178,28deg,-9.58162551460416
272.5GHz,-178,29deg,-10.2938692095966
272.5GHz,-178,30deg,-11.150097678708
272.5GHz,-178,31deg,-11.9556934169863
272.5GHz,-178,32deg,-12.5362971018514
272.5GHz,-178,33deg,-12.9109216247832
272.5GHz,-178,34deg,-13.3206924431651
272.5GHz,-178,35deg,-14.0795499459614
272.5GHz,-178,36deg,-15.4588824280329
272.5GHz,-178,37deg,-17.5657071601347
272.5GHz,-178,38deg,-19.5786227218423
272.5GHz,-178,39deg,-18.9142429681491
272.5GHz,-178,40deg,-16.2922243943056
272.5GHz,-178,41deg,-14.0383880994787
272.5GHz,-178,42deg,-12.5929461798879
272.5GHz,-178,43deg,-11.8542022303323
272.5GHz,-178,44deg,-11.6697860769961
272.5GHz,-178,45deg,-11.8867623491405
272.5GHz,-178,46deg,-12.3475857767077
